Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5420	-4083.981	-4083.6	-0.3800457	0.3205653	0.138406	0.430883	0.575507	0.376034	0.234604	0.231292	0.194902	0.205971	0.100105	0.0590547	0.0226481	0.115897	0.0886096	0.34478	0.281384	0.122577	0.251259	0.11065	0.275362	0.057906	0.0374404	0.459553	0.0590883	0.00711106	0.120559	0.628777	3.24355	2.773913
5430	-4082.594	-4085.577	2.98358	0.3515147	0.144616	0.338498	0.422752	0.343831	0.236654	0.146557	0.176992	0.212259	0.162459	0.0643304	0.0458401	0.0663893	0.0763723	0.336928	0.297751	0.119785	0.245537	0.101099	0.274974	0.0601315	0.0252216	0.477215	0.0613593	0.0103854	0.144733	0.672995	3.17189	2.437551
5440	-4087.749	-4081.152	-6.597255	0.3204319	0.144478	0.531826	0.559081	0.458312	0.29777	0.214386	0.197926	0.314579	0.237223	0.118293	0.120511	0.0552017	0.146048	0.309814	0.304537	0.130107	0.255542	0.0965708	0.268271	0.0710996	0.0240921	0.481355	0.0586112	0.00709834	0.120454	0.628572	3.24387	3.395634
5450	-4085.021	-4086.056	1.034323	0.3099394	0.150955	0.332699	0.521256	0.410095	0.18288	0.187183	0.11598	0.219104	0.23204	0.0692588	0.0252608	0.0857986	0.099967	0.312666	0.309092	0.134666	0.243576	0.0863258	0.266144	0.0744218	0.0340031	0.460229	0.0788759	0.00613616	0.112246	0.612123	3.26949	2.632476
5460	-4085.319	-4082.21	-3.108811	0.3455907	0.161123	0.57109	0.598604	0.314467	0.220243	0.121462	0.166541	0.29537	0.335618	0.0767795	0.0928443	0.0400084	0.0526395	0.346773	0.289027	0.131963	0.232238	0.0953096	0.241918	0.0665039	0.030069	0.51323	0.0529693	0.00970986	0.140123	0.664995	3.18517	3.04679
5470	-4080.651	-4080.808	0.157499	0.3714405	0.191057	0.430688	0.408726	0.313265	0.195759	0.228095	0.148399	0.252955	0.152979	0.0870222	0.0997469	0.0544568	0.157008	0.364478	0.276033	0.131189	0.228301	0.0960723	0.205082	0.0736843	0.0525267	0.505748	0.0668869	0.012819	0.160122	0.698429	3.12863	2.720159
5480	-4090.009	-4086.143	-3.866599	0.3216661	0.134072	0.466388	0.548431	0.454168	0.366978	0.222895	0.181547	0.217853	0.118863	0.081722	0.0352825	0.134105	0.160264	0.369332	0.279709	0.119617	0.231342	0.0942554	0.201204	0.0722908	0.0399172	0.526711	0.065622	0.0072165	0.121421	0.630456	3.24091	3.122569
5490	-4082.263	-4079.082	-3.180786	0.3384159	0.194128	0.552285	0.573455	0.347249	0.248754	0.232524	0.13093	0.270724	0.194442	0.0585754	0.092707	0.0469053	0.111308	0.34543	0.270141	0.132895	0.251534	0.0757826	0.203004	0.0690076	0.0381044	0.551459	0.0626417	0.00892217	0.134525	0.655021	3.20153	3.053987
5500	-4093.74	-4083.31	-10.42983	0.3037769	0.116939	0.596222	0.61367	0.435739	0.272554	0.331167	0.147546	0.37782	0.173995	0.20654	0.10079	0.114448	0.291463	0.346783	0.273529	0.127169	0.252519	0.0554825	0.246832	0.0758195	0.0358431	0.518733	0.0672898	0.00560669	0.107436	0.602092	3.28487	3.778892
5510	-4093.567	-4083.109	-10.45827	0.2746331	0.129508	0.730431	0.413401	0.486146	0.344292	0.281377	0.196901	0.294743	0.241059	0.120092	0.0328906	0.187568	0.323327	0.365803	0.288532	0.125304	0.220361	0.0550001	0.244686	0.0751603	0.0355315	0.546997	0.042626	0.00346361	0.0849701	0.550639	3.36093	3.781736
5520	-4081.49	-4081.396	-0.09379934	0.3415583	0.159494	0.423808	0.555136	0.301376	0.232144	0.225247	0.173256	0.270758	0.181273	0.127778	0.00892642	0.0493334	0.0367584	0.351495	0.299133	0.122114	0.227258	0.0955893	0.227418	0.069856	0.0376355	0.495852	0.0736493	0.00926302	0.136979	0.659429	3.19433	2.745289
5530	-4085.991	-4078.986	-7.00523	0.2785628	0.138079	0.571311	0.835627	0.449286	0.283229	0.209796	0.212731	0.265816	0.163218	0.157532	0.0334347	0.0775482	0.0388225	0.350103	0.297949	0.12163	0.230318	0.0825429	0.249278	0.0717424	0.0386518	0.509242	0.0485423	0.00371783	0.0879598	0.557982	3.35034	3.436432
5540	-4081.188	-4082.382	1.193677	0.3715576	0.124466	0.423194	0.584844	0.414915	0.182749	0.171034	0.136113	0.213146	0.14486	0.00461371	0.066016	0.0629895	0.0875998	0.34102	0.287098	0.133205	0.238677	0.0867091	0.26186	0.0979506	0.0334644	0.469023	0.0509924	0.0128341	0.160212	0.698572	3.12838	2.616541
5550	-4086.474	-4089.523	3.049486	0.384601	0.122293	0.481683	0.391872	0.322375	0.19177	0.182812	0.0923016	0.272243	0.0648387	0.0333064	0.0563994	0.08315	0.135916	0.328816	0.292415	0.135672	0.243097	0.112878	0.25759	0.118093	0.0378968	0.412064	0.0614781	0.014557	0.170162	0.714064	3.10122	2.43096
5560	-4085.248	-4087.556	2.307899	0.3672663	0.161748	0.452459	0.405927	0.426565	0.202396	0.117884	0.159589	0.18789	0.131448	0.0503211	0.0257269	0.0368033	0.146361	0.328816	0.292415	0.135672	0.243097	0.123674	0.314263	0.0891956	0.0159024	0.391801	0.0651648	0.0122891	0.156915	0.693282	3.13751	2.505119
5570	-4084.613	-4088.611	3.997828	0.4492372	0.141647	0.414332	0.361869	0.292772	0.201234	0.2307	0.130445	0.215432	0.0956795	0.113356	0.0349138	0.0102216	0.0935243	0.301746	0.311591	0.127624	0.259039	0.115477	0.321927	0.0832838	0.0526336	0.365833	0.0608458	0.0244108	0.217491	0.779504	2.97859	2.336126
5580	-4088.408	-4090.601	2.193222	0.4940016	0.130904	0.414791	0.393894	0.393334	0.234092	0.192138	0.130844	0.222425	0.0956795	0.170797	0.0529731	0.00775345	0.076961	0.305547	0.304482	0.124712	0.265259	0.102897	0.315552	0.100734	0.0403247	0.357912	0.0825811	0.0322814	0.247982	0.815854	2.90388	2.516587
5590	-4082.523	-4085.151	2.628743	0.3616521	0.128651	0.377214	0.473999	0.303159	0.208459	0.126535	0.144708	0.293873	0.169803	0.0572767	0.0456348	0.0516426	0.0920795	0.312635	0.313149	0.119674	0.254542	0.105309	0.321518	0.102638	0.0410871	0.360017	0.0694304	0.011593	0.152587	0.686211	3.14961	2.473034
5600	-4081.609	-4084.152	2.542621	0.4009128	0.178576	0.461095	0.455827	0.255553	0.203399	0.158876	0.105788	0.238274	0.124908	0.109374	0.0604817	0.0446223	0.084874	0.309999	0.310509	0.127096	0.252396	0.108766	0.331817	0.0967495	0.0290249	0.361988	0.0716544	0.0168463	0.182438	0.732266	3.06845	2.481647
5610	-4084.401	-4082.767	-1.634537	0.3478927	0.172872	0.503366	0.579051	0.328201	0.260544	0.135664	0.181178	0.258187	0.171207	0.0828752	0.0956641	0.031959	0.098594	0.312969	0.313484	0.128314	0.245232	0.10117	0.267272	0.116435	0.0195708	0.4244	0.0711519	0.00996967	0.141916	0.668129	3.17999	2.899362
5620	-4091.972	-4087.04	-4.931511	0.3115138	0.158913	0.505079	0.60312	0.564533	0.167476	0.237055	0.170532	0.308262	0.143778	0.100696	0.0607483	0.0557041	0.153165	0.319933	0.321035	0.125743	0.233288	0.0515673	0.266026	0.16058	0.0190861	0.433351	0.0693897	0.00627567	0.113477	0.614642	3.26561	3.22906
5630	-4083.504	-4083.511	0.006110985	0.337893	0.147257	0.584501	0.452915	0.321956	0.169912	0.185541	0.135821	0.229376	0.203133	0.114128	0.07897	0.0368023	0.0749866	0.314766	0.31585	0.13016	0.239225	0.0717227	0.236763	0.162723	0.0193409	0.439134	0.0703158	0.00886608	0.134117	0.654282	3.20273	2.735298
5640	-4086.233	-4083.28	-2.952823	0.3432418	0.147257	0.657939	0.542383	0.425267	0.178699	0.203179	0.151286	0.111819	0.176165	0.180053	0.0998666	0.029198	0.128081	0.319091	0.313856	0.129338	0.237715	0.0685492	0.309389	0.116669	0.0184851	0.419704	0.0672045	0.00944828	0.138292	0.661765	3.19049	3.031191
5650	-4080.4	-4083.446	3.045788	0.3822395	0.131866	0.351369	0.542383	0.356667	0.192671	0.185707	0.120318	0.159635	0.0826661	0.0919002	0.0655158	0.0460398	0.104593	0.319564	0.315196	0.12953	0.235711	0.0837003	0.237275	0.119956	0.044067	0.431528	0.0834736	0.0142378	0.168369	0.711323	3.10607	2.43133
5660	-4080.64	-4086.654	6.014077	0.3911237	0.129269	0.39265	0.306356	0.259373	0.157211	0.160012	0.13031	0.22719	0.133535	0.0603817	0.0208767	0.093298	0.0640386	0.343315	0.308043	0.118281	0.230362	0.0778116	0.283212	0.111516	0.0486915	0.401168	0.0776009	0.015455	0.175095	0.721494	3.08796	2.134501
5670	-4086.377	-4087.657	1.280603	0.3377592	0.122469	0.348637	0.490394	0.382133	0.248469	0.220571	0.148385	0.234575	0.0765573	0.0603817	0.0289185	0.144495	0.101862	0.320696	0.310587	0.110488	0.258229	0.0827537	0.301199	0.111738	0.0507622	0.426648	0.0268986	0.00885176	0.134012	0.654093	3.20304	2.607848
5680	-4082.806	-4083.529	0.7223243	0.3403721	0.132001	0.500069	0.435066	0.393658	0.180344	0.228443	0.170894	0.241505	0.148452	0.110677	0.0175631	0.0349883	0.0700177	0.329531	0.319572	0.110296	0.2406	0.0779006	0.283536	0.105185	0.0718649	0.401627	0.0598865	0.00913358	0.136053	0.657772	3.19704	2.663676
5690	-4085.346	-4084.384	-0.9612115	0.3717509	0.149512	0.48468	0.609755	0.373741	0.240653	0.211836	0.0943979	0.218665	0.15889	0.122573	0.014441	0.0391656	0.113721	0.304812	0.329085	0.11358	0.252523	0.0952115	0.280871	0.10364	0.0533263	0.395726	0.071226	0.0128589	0.16036	0.698808	3.12797	2.83203
5700	-4080.536	-4079.74	-0.7963223	0.3777724	0.1634	0.420532	0.448148	0.533886	0.213832	0.209678	0.187307	0.211654	0.175751	0.066304	0.0510513	0.0225433	0.111454	0.334044	0.289502	0.129637	0.246818	0.079285	0.238183	0.0961103	0.0490363	0.517746	0.0196394	0.0136427	0.164967	0.706062	3.11533	2.815541
5710	-4079.77	-4077.09	-2.680099	0.3418736	0.177883	0.541994	0.498072	0.405998	0.19575	0.190122	0.138863	0.253721	0.328228	0.0741236	0.0697409	0.0660276	0.063397	0.330072	0.29795	0.128095	0.243883	0.0930742	0.234615	0.0946709	0.0483019	0.509992	0.0193453	0.00929757	0.137225	0.659868	3.19361	3.003919
5720	-4076.337	-4073.944	-2.393751	0.3384747	0.163012	0.565879	0.507829	0.366242	0.227658	0.225292	0.158972	0.245123	0.151454	0.119455	0.0480797	0.0588047	0.137482	0.327534	0.29566	0.134798	0.242008	0.0921647	0.232323	0.106889	0.044459	0.505009	0.0191563	0.00892848	0.134571	0.655104	3.2014	2.975284
5730	-4082.829	-4081.81	-1.018146	0.3299907	0.177238	0.511489	0.553753	0.389122	0.232075	0.279274	0.126981	0.208804	0.193503	0.00517298	0.0397546	0.0459568	0.0746001	0.348663	0.288866	0.134644	0.227827	0.0740184	0.23433	0.102793	0.0448432	0.509373	0.0346421	0.00804061	0.127937	0.642895	3.22113	2.837723
5740	-4079.197	-4078.15	-1.047157	0.3117824	0.132752	0.52727	0.557077	0.316377	0.235698	0.225103	0.172016	0.219383	0.193551	0.0668029	0.0647738	0.0326723	0.0971488	0.35203	0.291656	0.126288	0.230027	0.0763194	0.237456	0.117547	0.0415892	0.493563	0.0335247	0.00629964	0.113687	0.615069	3.26494	2.840624
5750	-4082.056	-4086.575	4.519214	0.3651139	0.148802	0.346978	0.49693	0.348621	0.159068	0.144058	0.119436	0.118161	0.149038	0.0634886	0.0713507	0.0682236	0.0498333	0.334779	0.298465	0.13136	0.235397	0.0837237	0.26882	0.128952	0.0767276	0.420457	0.0213197	0.0120199	0.155258	0.690592	3.14213	2.283987
5760	-4085.398	-4087.403	2.005264	0.3130904	0.173916	0.444236	0.490197	0.430008	0.151291	0.166832	0.11612	0.131723	0.131622	0.048339	0.0684788	0.0712898	0.111331	0.330047	0.30838	0.129503	0.23207	0.0686596	0.220452	0.10575	0.0513734	0.536692	0.0170726	0.00641711	0.114709	0.617145	3.26173	2.535382
5770	-4085.216	-4080.491	-4.725616	0.3212949	0.158423	0.725877	0.630998	0.314404	0.223906	0.179976	0.142323	0.250793	0.135051	0.195516	0.15431	0.0486298	0.048263	0.338808	0.290021	0.132941	0.23823	0.0700402	0.186733	0.107876	0.0557784	0.547484	0.0320883	0.00718086	0.12113	0.629891	3.2418	3.20847
5780	-4078.43	-4077.167	-1.262844	0.3343048	0.174406	0.53511	0.426486	0.348669	0.191889	0.216606	0.135243	0.254291	0.145889	0.166594	0.139384	0.0402402	0.0873856	0.337055	0.288521	0.137427	0.236997	0.0711358	0.189654	0.0939207	0.0566509	0.556049	0.0325902	0.0084861	0.131312	0.649161	3.21104	2.862193
5790	-4087.644	-4080.346	-7.297483	0.3185824	0.180242	0.609601	0.536633	0.436442	0.289196	0.240713	0.151931	0.226852	0.240773	0.290862	0.108553	0.131137	0.0227208	0.330796	0.300034	0.136573	0.232597	0.0883888	0.235652	0.0874592	0.0703908	0.492057	0.0260526	0.00692322	0.119007	0.625729	3.24834	3.465657
5800	-4089.278	-4084.295	-4.983166	0.315644	0.141509	0.558638	0.545459	0.502805	0.243524	0.244101	0.191241	0.327178	0.100485	0.0996763	0.0242372	0.0495665	0.205806	0.325563	0.299164	0.122655	0.252618	0.11287	0.198537	0.0890938	0.0717063	0.501253	0.0265395	0.00664984	0.116707	0.621163	3.25548	3.234225
5810	-4079.923	-4080.249	0.3261442	0.343634	0.110635	0.476879	0.533728	0.319114	0.202809	0.185192	0.144004	0.251336	0.150089	0.176493	0.0604053	0.0441107	0.0484996	0.346685	0.281468	0.129116	0.242731	0.108009	0.201365	0.0852566	0.0410571	0.538915	0.0253965	0.0094917	0.138598	0.662307	3.1896	2.703294
5820	-4083.752	-4078.41	-5.342025	0.3030236	0.176102	0.544176	0.676198	0.4435	0.226223	0.195479	0.165912	0.229093	0.154149	0.176493	0.0348269	0.0608826	0.187076	0.346039	0.280943	0.127047	0.245971	0.0969185	0.270063	0.0750179	0.0472293	0.464995	0.0457765	0.00554378	0.106849	0.600846	3.28676	3.270111
5830	-4085.646	-4083.899	-1.747629	0.321574	0.135449	0.550907	0.337451	0.389217	0.362872	0.198586	0.122715	0.180117	0.212048	0.13836	0.0539493	0.0751952	0.153806	0.355243	0.288416	0.135108	0.221233	0.0837793	0.241631	0.0698452	0.0509182	0.504475	0.049352	0.00720765	0.121349	0.630316	3.24113	2.910672
5840	-4085.035	-4086.241	1.206527	0.3452328	0.158741	0.469003	0.379463	0.343899	0.261244	0.231056	0.131226	0.173483	0.123193	0.1036	0.046329	0.0938103	0.100208	0.37491	0.258087	0.1209	0.246102	0.0773476	0.246221	0.0700358	0.0510572	0.505852	0.0494867	0.00966977	0.139844	0.664505	3.18598	2.615256
5850	-4083.983	-4083.052	-0.9308443	0.3250924	0.127341	0.549218	0.502569	0.389471	0.228607	0.203745	0.146728	0.215852	0.118212	0.0852675	0.0361809	0.0938103	0.131993	0.38691	0.269657	0.117706	0.225727	0.105256	0.255714	0.0617304	0.0582175	0.475463	0.0436182	0.00755	0.124103	0.635633	3.23271	2.828993
5860	-4085.137	-4086.234	1.096454	0.3612453	0.147477	0.41767	0.501907	0.389471	0.232801	0.179381	0.189993	0.17305	0.143619	0.035659	0.0103617	0.0764155	0.12846	0.328833	0.315672	0.13017	0.225326	0.0904404	0.290493	0.104248	0.0476435	0.425901	0.0412736	0.0115433	0.152273	0.685692	3.15049	2.626263
5870	-4082.193	-4083.117	0.9240095	0.3506619	0.144591	0.398195	0.409058	0.303958	0.260015	0.234939	0.171099	0.225307	0.223446	0.0309755	0.00683903	0.112726	0.122359	0.322216	0.30932	0.125396	0.243068	0.0913355	0.28395	0.104801	0.048115	0.430116	0.041682	0.0102867	0.14407	0.671856	3.17379	2.643508
5880	-4088.254	-4089.794	1.540554	0.3445288	0.179522	0.455089	0.412287	0.309867	0.236932	0.105566	0.14287	0.193664	0.223446	0.0994675	0.000660755	0.0543114	0.16817	0.335688	0.2849	0.126507	0.252905	0.0990434	0.307913	0.0597711	0.0521754	0.466414	0.014683	0.00959116	0.139296	0.663539	3.18757	2.581853
5890	-4087.622	-4087.662	0.03993207	0.3544738	0.104056	0.423586	0.417838	0.358944	0.291086	0.25481	0.150331	0.283129	0.187585	0.063882	0.000918519	0.0739769	0.121772	0.351806	0.291774	0.115336	0.241085	0.0939912	0.292206	0.0567221	0.104816	0.428393	0.023872	0.0107312	0.14703	0.676914	3.16532	2.731916
5900	-4083.489	-4083.762	0.2727848	0.3552607	0.130256	0.423586	0.445954	0.414888	0.260861	0.147563	0.142175	0.263926	0.159101	0.0915076	0.000138175	0.099761	0.128913	0.343297	0.28811	0.112546	0.256047	0.0935263	0.290761	0.0564416	0.104297	0.426274	0.0287001	0.0108241	0.14764	0.677947	3.16359	2.70863
5910	-4087.078	-4086.426	-0.6518488	0.3092674	0.179404	0.324284	0.538409	0.397843	0.28714	0.136676	0.15436	0.204081	0.187254	0.154267	0.000290219	0.0633266	0.17376	0.326997	0.306918	0.116993	0.249093	0.0821658	0.288573	0.0552674	0.0973933	0.423066	0.0535347	0.00607713	0.111721	0.611043	3.27116	2.801094
5920	-4086.283	-4084.414	-1.868642	0.3632519	0.218645	0.603746	0.475237	0.388092	0.291918	0.0930347	0.117554	0.238905	0.123189	0.127269	0.00291543	0.113764	0.128504	0.315781	0.302219	0.141452	0.240549	0.0978349	0.227045	0.0880749	0.0195559	0.503745	0.0637438	0.0117894	0.153822	0.688244	3.14614	2.922773
5930	-4083.033	-4081.462	-1.57156	0.340181	0.220108	0.452587	0.58321	0.377812	0.246283	0.159962	0.0931896	0.209178	0.171759	0.0955099	0.0648429	0.0726337	0.145991	0.329959	0.286465	0.145624	0.237952	0.0905543	0.210149	0.0723382	0.0181006	0.550035	0.0588228	0.00911282	0.135904	0.657505	3.19748	2.893065
5940	-4085.519	-4084.534	-0.9854225	0.3499827	0.153933	0.609138	0.565084	0.302472	0.2348	0.188543	0.106222	0.261736	0.202278	0.0659775	0.0168132	0.0516671	0.0757883	0.362552	0.298614	0.129918	0.208917	0.083893	0.208293	0.116903	0.0167691	0.519646	0.0544957	0.0102085	0.143542	0.670946	3.1753	2.834451
5950	-4084.354	-4076.988	-7.365553	0.3004368	0.188068	0.683931	0.601517	0.418439	0.319393	0.192505	0.176756	0.35476	0.218966	0.0476358	0.0149242	0.0770645	0.178504	0.35113	0.289207	0.139587	0.220077	0.0603377	0.210452	0.11567	0.0172606	0.542358	0.0539209	0.0053308	0.104835	0.596536	3.2933	3.472464
5960	-4086.392	-4080.584	-5.807871	0.3178418	0.214093	0.607561	0.668829	0.371258	0.228793	0.304449	0.117053	0.230877	0.288245	0.0815839	0.0432762	0.0535872	0.10709	0.325825	0.300485	0.14503	0.228659	0.0568766	0.211228	0.116096	0.0173242	0.544356	0.0541195	0.00685376	0.118427	0.624584	3.25014	3.316696
5970	-4088.234	-4079.914	-8.320216	0.3271044	0.117373	0.762562	0.584844	0.508422	0.304321	0.291538	0.176127	0.347328	0.149211	0.0738398	0.0476066	0.135257	0.0695018	0.326449	0.295961	0.145308	0.232282	0.0542377	0.231883	0.126651	0.0165204	0.5191	0.0516086	0.00774956	0.125678	0.638635	3.22794	3.56793
5980	-4092.24	-4087.462	-4.777724	0.2735512	0.168407	0.658918	0.318696	0.568734	0.254282	0.260479	0.166396	0.244467	0.172521	0.108637	0.0705327	0.202258	0.0193522	0.337784	0.303398	0.118684	0.240134	0.0542166	0.231793	0.126601	0.0169037	0.518898	0.0515885	0.00339551	0.0841499	0.548593	3.36386	3.213681
5990	-4090.577	-4089.277	-1.300241	0.3247778	0.160126	0.532855	0.493369	0.325907	0.167002	0.309881	0.149136	0.173171	0.148418	0.0638472	0.183888	0.150993	0.00733968	0.337528	0.303926	0.118594	0.239952	0.0701905	0.243026	0.15024	0.0328556	0.478664	0.0250236	0.00751904	0.123857	0.635161	3.23346	2.865933
6000	-4083.182	-4081.981	-1.201415	0.3639223	0.151655	0.612293	0.495562	0.344367	0.145212	0.232687	0.163164	0.245209	0.116848	0.0852434	0.00255447	0.10078	0.160475	0.33533	0.303943	0.12266	0.238068	0.0638211	0.253209	0.111109	0.0304587	0.49352	0.0478828	0.0118721	0.154339	0.689091	3.1447	2.85605
6010	-4083.435	-4082.408	-1.027491	0.3261648	0.237271	0.575963	0.461185	0.408214	0.192672	0.260079	0.117291	0.1788	0.0856582	0.139544	0.0235334	0.0848833	0.0735636	0.339106	0.304909	0.134886	0.2211	0.0880737	0.220038	0.113771	0.033114	0.496802	0.0482012	0.00765602	0.124943	0.637236	3.23016	2.838658
6020	-4086.213	-4084.726	-1.486152	0.3339643	0.107193	0.518837	0.405821	0.39217	0.22999	0.204354	0.100639	0.208635	0.290007	0.105747	0.0567664	0.19439	0.0699749	0.315422	0.287829	0.142157	0.254593	0.0945109	0.188204	0.106083	0.0456465	0.533113	0.0324432	0.00845049	0.131046	0.648671	3.21183	2.884524
6030	-4083.815	-4086.07	2.254612	0.379327	0.142724	0.397978	0.47042	0.323817	0.227279	0.15417	0.0943583	0.283873	0.155749	0.0915751	0.0404646	0.124044	0.00399515	0.323473	0.307257	0.145785	0.223484	0.0939727	0.187132	0.105479	0.0468839	0.530077	0.0364559	0.0138485	0.166152	0.707904	3.11209	2.510447
6040	-4081.588	-4081.827	0.2383778	0.38318	0.139693	0.407657	0.330077	0.470121	0.272483	0.214246	0.126285	0.20217	0.155749	0.135687	0.02473	0.185191	0.0479822	0.335921	0.280599	0.151395	0.232085	0.0943793	0.187942	0.105935	0.0427591	0.532371	0.0366137	0.0143645	0.169084	0.712418	3.10413	2.712071
6050	-4080.255	-4082.364	2.108944	0.3947781	0.159995	0.363103	0.398799	0.322561	0.236592	0.152515	0.126321	0.204884	0.16361	0.174709	0.0174131	0.170946	0.0335656	0.331764	0.301909	0.149522	0.216806	0.0998908	0.198917	0.104017	0.0315455	0.526877	0.0387518	0.0159683	0.177845	0.725568	3.08062	2.525014
6060	-4084.789	-4086.694	1.904979	0.3716505	0.137852	0.381232	0.534386	0.322561	0.207241	0.153687	0.132993	0.198921	0.112987	0.161594	0.00692263	0.116498	0.0785362	0.311078	0.293736	0.161787	0.233399	0.113967	0.226255	0.129751	0.0322965	0.436686	0.0610444	0.012846	0.160283	0.698686	3.12819	2.545411
6070	-4087.09	-4089.78	2.689583	0.3939984	0.128809	0.427839	0.41532	0.246438	0.268182	0.234032	0.167858	0.185731	0.213587	0.0316702	0.023664	0.100411	0.0234082	0.311078	0.293736	0.161787	0.233399	0.117536	0.234484	0.101356	0.0333078	0.450361	0.0629561	0.0158582	0.177259	0.724704	3.08218	2.46695
6080	-4088.216	-4091.026	2.80976	0.3186738	0.143529	0.354568	0.39125	0.433141	0.209791	0.219721	0.132973	0.209952	0.196404	0.0768357	0.0052545	0.0665569	0.0149558	0.308136	0.305505	0.158173	0.228185	0.128914	0.248101	0.107242	0.0214509	0.476516	0.0177753	0.00693182	0.119078	0.62587	3.24812	2.454933
6090	-4082.949	-4084.195	1.246365	0.3759576	0.133636	0.339633	0.610915	0.405229	0.219335	0.210993	0.138485	0.172388	0.145419	0.0886953	0.0438015	0.0665569	0.0361868	0.307379	0.291447	0.150894	0.250279	0.106676	0.240094	0.10378	0.0695711	0.461136	0.0187429	0.0134042	0.163581	0.703896	3.11912	2.611272
6100	-4103.157	-4101.331	-1.825995	0.3729975	0.203159	0.752807	0.63548	0.302403	0.163909	0.164547	0.144096	0.0989991	0.170825	0.0445467	0.0112514	0.146402	0.080083	0.349124	0.275488	0.15252	0.222868	0.105399	0.237219	0.124553	0.0687383	0.455616	0.0084739	0.0130194	0.161316	0.700325	3.12534	2.918508
6110	-4081.969	-4084.274	2.30521	0.3681366	0.144613	0.44817	0.382834	0.407501	0.246068	0.207183	0.0961615	0.102093	0.105188	0.137515	0.0290357	0.144315	0.0547094	0.326954	0.291462	0.145792	0.235792	0.0923775	0.214528	0.112639	0.0621632	0.510628	0.00766333	0.0123987	0.157585	0.694363	3.13565	2.505388
6120	-4082.304	-4086.801	4.497194	0.382695	0.102026	0.319766	0.329494	0.358744	0.193562	0.195209	0.104543	0.227971	0.120533	0.10293	0.063819	0.140623	0.0269689	0.330234	0.285677	0.147255	0.236834	0.0865964	0.215742	0.113276	0.0625149	0.513517	0.0083534	0.0142991	0.168715	0.711854	3.10513	2.286189
6130	-4084.702	-4087.821	3.119119	0.3796588	0.12804	0.294645	0.46245	0.275205	0.191801	0.250863	0.147548	0.198731	0.135835	0.0905592	0.0950475	0.129052	0.0242219	0.332059	0.280439	0.144555	0.242947	0.139439	0.213229	0.0778273	0.0617866	0.499463	0.00825608	0.0138926	0.166405	0.708296	3.11141	2.423997
6140	-4086.145	-4086.817	0.6717002	0.4001479	0.141002	0.526812	0.431241	0.37309	0.176158	0.143013	0.149084	0.197683	0.16461	0.0962769	0.120035	0.129052	0.020681	0.331616	0.264967	0.160794	0.242623	0.143648	0.219666	0.0759556	0.0636518	0.482453	0.0146251	0.0167357	0.181867	0.731441	3.06996	2.668739
6150	-4086.511	-4085.659	-0.8516653	0.3201405	0.126599	0.47437	0.45883	0.373883	0.230182	0.189242	0.147135	0.164449	0.184927	0.106748	0.224551	0.113256	0.0269018	0.33062	0.294694	0.147649	0.227037	0.0818855	0.268524	0.0890257	0.0562258	0.487423	0.0169162	0.0070706	0.120226	0.628126	3.24458	2.821075
6160	-4084.485	-4084.93	0.4452303	0.2899253	0.171841	0.446057	0.516523	0.354331	0.244211	0.162405	0.139723	0.195729	0.110925	0.0985715	0.200232	0.0357192	0.0151184	0.327132	0.31442	0.126646	0.231802	0.0807106	0.234331	0.128371	0.055419	0.480429	0.020739	0.00451373	0.0966841	0.578489	3.32031	2.691386
6170	-4082.715	-4080.914	-1.800513	0.3700118	0.142777	0.427864	0.507301	0.358092	0.301102	0.218829	0.142476	0.225388	0.226464	0.0968767	0.189579	0.0607203	0.0184911	0.333255	0.306678	0.127865	0.232202	0.0823567	0.223566	0.0832712	0.0550342	0.53515	0.0206213	0.0126365	0.159026	0.696678	3.13166	2.91596
6180	-4083.357	-4077.99	-5.366451	0.3384671	0.16834	0.641119	0.498602	0.414371	0.389975	0.182477	0.121386	0.296513	0.152118	0.140978	0.163758	0.0616707	0.0412467	0.324656	0.295076	0.126278	0.253989	0.0986452	0.267783	0.0735861	0.0659189	0.476261	0.0178056	0.00892767	0.134565	0.655094	3.20141	3.272554
6190	-4091.607	-4078.971	-12.63537	0.33096	0.22984	0.663916	0.758565	0.58741	0.314286	0.221887	0.164017	0.411351	0.298472	0.132986	0.102293	0.00970712	0.104717	0.329574	0.299546	0.113044	0.257836	0.0758642	0.247152	0.0529891	0.06084	0.54521	0.0179456	0.00813962	0.128696	0.644314	3.21885	3.999446
6200	-4089.183	-4080.687	-8.496193	0.3416967	0.179397	0.606367	0.656003	0.469376	0.327435	0.202616	0.172911	0.250626	0.208334	0.203196	0.146977	0.113275	0.0490146	0.356138	0.27322	0.117815	0.252827	0.0858534	0.279695	0.0599663	0.068851	0.490133	0.0155018	0.00927817	0.137087	0.659622	3.19401	3.585528
