Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	gamma	kappa	TL
4390	-11136.21	-11144.19	7.976299	0.110538	0.0379313	0.00306819	0.00445495	0.170744	0.0460014	0.0725009	0.0389941	0.0465696	0.0570153	0.0589989	0.0120254	0.025649	0.0816008	0.00335849	0.044859	0.109707	0.0270917	0.00954424	0.0991399	0.116535	0.0752694	0.0777741	0.0673864	0.136792	0.0254281	0.0125197	0.0161832	0.0238627	0.197713	0.00518355	0.0357186	0.110851	0.0234613	0.016265	0.0402654	0.00496268	0.0528257	0.0204562	0.032431	0.103482	0.107256	0.0055596	0.0623024	0.0246748	0.0489295	0.0145741	0.0590849	0.0174964	0.00452018	0.113242	0.068151	0.00657308	0.0487657	0.033176	0.013825	0.0609205	0.0379603	0.02878	0.0361641	0.191186	0.0507165	0.0368709	0.0683891	0.0116999	0.00572972	0.0102863	0.00323609	0.00279701	0.0165156	0.00809054	0.00921893	0.00465434	0.0224239	0.0048202	0.00103493	0.0147203	0.0242823	0.00552135	0.0484732	0.0263106	0.000982439	0.0334877	0.00501361	0.00629326	0.002278	0.0353802	0.00553646	0.000253086	0.0197951	0.0177816	0.0006769	0.0235418	0.0155131	0.00635435	0.011937	0.0298716	0.0124754	0.00790818	0.0328082	0.00305068	0.00938989	0.0437995	0.0985603	0.0245849	0.00913667	0.127253	0.019569	0.00964973	0.0105775	0.00994728	0.00301483	0.0158556	0.00935587	0.013348	0.0107071	0.00403661	0.014036	0.00281405	0.0195486	0.00768386	0.00810613	0.0505255	0.0227363	0.0420239	0.4839902	4.401593	4.471292
4400	-11146.25	-11154.02	7.767278	0.132318	0.0400193	0.00326102	0.00194752	0.122237	0.049764	0.0694473	0.0370379	0.0437116	0.0418202	0.0853828	0.0138029	0.0236296	0.0602896	0.00323917	0.024105	0.190449	0.0264388	0.0178813	0.10857	0.122824	0.0806879	0.0760404	0.0628679	0.16466	0.0104979	0.0106453	0.0138562	0.0376044	0.143427	0.00252362	0.022817	0.117484	0.0137031	0.00831566	0.0402108	0.00356831	0.041709	0.017175	0.0419318	0.0803162	0.101292	0.00818315	0.0595483	0.0193813	0.0393256	0.0209036	0.0903164	0.0189777	0.00319577	0.164915	0.0657795	0.00442521	0.0351176	0.0385365	0.00822834	0.0371815	0.0316243	0.0269548	0.0417669	0.166982	0.0524811	0.032429	0.0683891	0.0049609	0.00546534	0.0177675	0.0021351	0.00528089	0.0119376	0.00395309	0.00604343	0.00563364	0.0214514	0.006543	0.00173376	0.00685614	0.0146141	0.00377249	0.0601329	0.0222266	0.00143348	0.0358484	0.0095873	0.00466865	0.00288933	0.0340644	0.0113048	0.000399727	0.0189713	0.0252165	0.000585206	0.0167159	0.017324	0.00449774	0.0124805	0.0264936	0.0121942	0.0135542	0.0300959	0.00189818	0.0115463	0.0419179	0.148486	0.0245409	0.00994995	0.147035	0.0163265	0.0129573	0.0131953	0.0151516	0.00297495	0.0207966	0.0161351	0.016133	0.0106132	0.00612738	0.0162982	0.00351898	0.0151915	0.00304192	0.00635826	0.0514063	0.0186273	0.0389813	0.4879266	4.401593	4.492194
4410	-11151.78	-11161.11	9.325356	0.151967	0.0499698	0.00176119	0.00457096	0.162206	0.0427223	0.063847	0.0256596	0.0274164	0.0357814	0.0551118	0.0115338	0.0327009	0.0903949	0.00380445	0.0373193	0.105372	0.04077	0.0079876	0.110976	0.125392	0.060485	0.0707573	0.0425023	0.187086	0.0200604	0.00875204	0.0285326	0.0352681	0.133055	0.00295672	0.0259113	0.134924	0.0102435	0.0130779	0.0367259	0.00143569	0.0654842	0.00785864	0.0411508	0.0913623	0.10732	0.00697059	0.0633423	0.0173737	0.0546177	0.0197741	0.0588394	0.0173899	0.00793641	0.0889468	0.0729456	0.00449925	0.036894	0.0371202	0.0104137	0.0554328	0.0267415	0.0340531	0.0434651	0.158112	0.0652133	0.0206467	0.0656054	0.0058707	0.00446297	0.00342541	0.00162256	0.00307972	0.00788919	0.00252707	0.00356363	0.0135936	0.0192283	0.00938044	0.00941914	0.0110689	0.024667	0.00399928	0.0414594	0.00910312	0.000432211	0.0402981	0.0116643	0.00533216	0.00121998	0.0415995	0.00761284	0.00115685	0.0187881	0.0283069	0.00101691	0.0197767	0.0123678	0.00423256	0.00509218	0.0273814	0.00723969	0.0105147	0.0527736	0.00145634	0.0172078	0.0301861	0.110384	0.0277041	0.01799	0.136539	0.0108973	0.0064961	0.00692775	0.00956622	0.00267126	0.0092992	0.0146857	0.00763599	0.0161813	0.00398363	0.0189303	0.00329844	0.0153976	0.0033747	0.00515898	0.0382501	0.0294861	0.0429623	0.4756324	4.401593	4.336386
4420	-11145.41	-11153.25	7.846143	0.164915	0.0552091	0.00307969	0.00491793	0.177357	0.0398696	0.0700741	0.0489726	0.0338408	0.042248	0.0618642	0.0159459	0.0288859	0.117705	0.00196071	0.0383499	0.136734	0.0393058	0.0211179	0.0839931	0.108458	0.0643633	0.0940752	0.0568892	0.142101	0.00883445	0.00997507	0.0251809	0.0377729	0.0519272	0.0270506	0.0470389	0.141266	0.0115939	0.0130225	0.0522531	0.000674864	0.0463151	0.00494344	0.0420834	0.061036	0.0991774	0.00386864	0.0574652	0.0237593	0.0628577	0.0159372	0.0776062	0.0179685	0.00518578	0.126813	0.0695462	0.0102712	0.0440102	0.0383205	0.0106377	0.0683862	0.0305366	0.0266218	0.0550548	0.168106	0.0367802	0.0420798	0.0605196	0.00615017	0.0110757	0.00514299	0.00154973	0.00403082	0.00749592	0.00370089	0.00479155	0.00281479	0.0412803	0.00441299	0.0149671	0.00784028	0.0298897	0.0040726	0.052926	0.0156067	0.000177204	0.0379311	0.00887326	0.00399355	0.00113706	0.0508368	0.00579791	0.00064417	0.0235142	0.0211767	0.00265227	0.0145921	0.00932732	0.00294309	0.00530808	0.0364551	0.00819201	0.00428325	0.0423542	0.00155006	0.00841522	0.0563672	0.116826	0.0203689	0.00750294	0.137556	0.00434819	0.0135095	0.00671921	0.0158406	0.0032936	0.0101974	0.0106016	0.00613974	0.0109384	0.00678625	0.011574	0.00293603	0.0226904	0.00218971	0.00517558	0.0314611	0.0264717	0.0621982	0.4733256	4.401593	4.484308
4430	-11155.84	-11162.81	6.970382	0.134591	0.0599031	0.00770641	0.00658775	0.162688	0.0412255	0.0751217	0.0465255	0.0595784	0.0437598	0.080292	0.0101948	0.0435918	0.303024	0.0051211	0.0241097	0.125152	0.0473251	0.00928202	0.0887391	0.0988534	0.0863506	0.0526804	0.0573638	0.157097	0.01851	0.00875081	0.0172739	0.0370328	0.0694599	0.0467717	0.0284266	0.117577	0.00552493	0.0131971	0.0479231	0.000876936	0.0500206	0.00288359	0.0414691	0.0682854	0.0899896	0.00950361	0.0792427	0.0170062	0.0405041	0.0172862	0.0591737	0.00587938	0.00696155	0.144481	0.0645293	0.00708003	0.0344848	0.0310597	0.00649597	0.043188	0.0375415	0.0415549	0.0677384	0.184404	0.062378	0.0430196	0.0752105	0.00651256	0.0072851	0.00588782	0.00419705	0.0027083	0.00575807	0.0138922	0.00231951	0.00133406	0.032515	0.00694708	0.00570831	0.00931544	0.0154656	0.0038458	0.0288113	0.0172184	0.000101458	0.0389891	0.00543614	0.00565425	0.00184157	0.0184195	0.00703516	0.0013941	0.0131121	0.0165935	0.00288189	0.0210021	0.010646	0.00176751	0.00586205	0.0297767	0.00639375	0.00837315	0.0398977	0.00627622	0.00778207	0.044214	0.102886	0.0189932	0.00502685	0.143308	0.00992398	0.0090609	0.00533268	0.00649674	0.00648508	0.0245374	0.0136152	0.00899562	0.00264143	0.00495978	0.0121173	0.00560919	0.0132392	0.00177822	0.00973886	0.0484661	0.027808	0.0569858	0.478609	4.51615	4.570738
4440	-11158.68	-11163.29	4.612762	0.195827	0.0668202	0.00133535	0.00346886	0.133899	0.0593015	0.0809547	0.0487187	0.0400181	0.0507783	0.068414	0.0120196	0.0239333	0.350655	0.00281166	0.0362245	0.142465	0.0284832	0.0166566	0.0906282	0.111624	0.0673764	0.0657531	0.0768299	0.180356	0.0232978	0.00497754	0.0212166	0.036596	0.147236	0.0485675	0.0289553	0.140168	0.00765307	0.00346914	0.0532813	0.00142986	0.0749141	0.00121282	0.0341639	0.0937497	0.0984253	0.00718038	0.0725494	0.0185039	0.0460569	0.0107444	0.0665267	0.00437254	0.00493061	0.103259	0.0592536	0.0070527	0.0380798	0.0391762	0.00898471	0.0527376	0.0225822	0.0415549	0.0588545	0.184571	0.0525935	0.0490438	0.0762557	0.00287457	0.011471	0.00482662	0.00894119	0.00773496	0.00615956	0.00844969	0.000883928	0.00156187	0.0189294	0.00679284	0.00305156	0.0110752	0.0146583	0.00176958	0.0533878	0.0198894	0.000213944	0.026779	0.00334712	0.0033671	0.00133942	0.0384455	0.0156302	0.00363057	0.0189696	0.0177128	0.00111428	0.0278861	0.0103167	0.00435562	0.0103736	0.016984	0.0154008	0.0110805	0.0534837	0.00456478	0.00299855	0.0499113	0.108505	0.0295648	0.00628055	0.13308	0.0114526	0.00828001	0.00483556	0.0113616	0.00447485	0.0170848	0.00466602	0.0068335	0.00447305	0.0076438	0.0193654	0.00829901	0.0245023	0.000989278	0.0129793	0.0306449	0.00393551	0.0273551	0.4843838	4.51615	4.8065
4450	-11154.93	-11161.35	6.416876	0.127642	0.0550071	0.00229797	0.00182544	0.12401	0.0743178	0.0717841	0.0385961	0.048923	0.0346055	0.0689844	0.0178219	0.034928	0.133664	0.00535373	0.0202361	0.128605	0.0451658	0.012605	0.0982895	0.123879	0.0708012	0.0514387	0.0433358	0.163306	0.0222105	0.00585517	0.0243529	0.0593404	0.164078	0.0974623	0.039001	0.124314	0.0188577	0.00263641	0.0280384	0.00298237	0.0749513	0.00248931	0.0304512	0.0824839	0.148449	0.00636657	0.0680282	0.0202147	0.0633857	0.00672839	0.0723278	0.0110965	0.00718464	0.11264	0.0712824	0.0124815	0.0373572	0.0366473	0.00791794	0.0521639	0.0385706	0.0223914	0.0371875	0.168624	0.0390775	0.0431112	0.0692712	0.00322095	0.00582756	0.00495134	0.00349289	0.00967407	0.00473646	0.00684484	0.00481951	0.00448803	0.0221846	0.00336229	0.00563958	0.0138025	0.0213522	0.00280945	0.0341891	0.0147469	0.000463941	0.0659031	0.000988891	0.00299236	0.00133893	0.0286699	0.00927092	0.00426337	0.0170025	0.0243376	0.000441245	0.0329509	0.0147831	0.00860734	0.0103517	0.0429051	0.0208381	0.0104569	0.0604101	0.00661831	0.00764073	0.0379583	0.117706	0.0244431	0.0119348	0.125513	0.00655818	0.0119243	0.00427555	0.0141201	0.00131323	0.0225797	0.00972861	0.00102064	0.00122095	0.00895398	0.0223951	0.00401562	0.0195162	0.000915346	0.0121847	0.0553325	0.0109915	0.0346793	0.4788865	4.51615	4.626089
4460	-11150.97	-11157.08	6.109573	0.109824	0.0492138	0.00211397	0.00186909	0.193787	0.0631805	0.0724258	0.0323613	0.036466	0.0421726	0.0771773	0.0098213	0.0246116	0.140621	0.0014236	0.0394932	0.122327	0.0396549	0.0109187	0.102535	0.0978143	0.0631248	0.0669597	0.0458807	0.142149	0.0137427	0.0114826	0.0199177	0.0394641	0.0708465	0.217364	0.025158	0.112191	0.0131203	0.0043165	0.0413516	0.0122548	0.0576144	0.00615108	0.0142659	0.113184	0.0955137	0.00245351	0.0932169	0.0184976	0.040251	0.0105247	0.0862659	0.0178513	0.00430122	0.110788	0.0527018	0.0100831	0.0301539	0.0344122	0.00869715	0.0500124	0.0577536	0.0215727	0.0628962	0.161495	0.048477	0.0429394	0.0675469	0.00781939	0.00977132	0.00789095	0.00189157	0.0133414	0.0115801	0.00469627	0.00675373	0.00707094	0.0224199	0.00432703	0.00554725	0.0118494	0.0274942	0.0024792	0.0304622	0.0214951	0.000678596	0.0548929	0.00125835	0.00526072	0.00292095	0.0361401	0.00688328	0.00337097	0.0130557	0.0117058	0.000504056	0.0261986	0.00651163	0.00434397	0.0159649	0.0361197	0.0138216	0.0185524	0.0567559	0.00494217	0.00439591	0.0410246	0.11913	0.028809	0.00320283	0.154129	0.00603446	0.00566839	0.00945672	0.0192108	0.00335126	0.0274045	0.00801984	0.000705976	0.00275403	0.0210287	0.0125558	0.00297763	0.0279107	0.00247303	0.00996892	0.0638131	0.037124	0.0409626	0.4759763	4.433927	4.657641
4470	-11159.37	-11159.71	0.3415359	0.144698	0.0503134	0.00339369	0.00383666	0.145186	0.0628715	0.0566033	0.0311546	0.0464525	0.0617623	0.0504056	0.0141931	0.0316191	0.148014	0.0028921	0.0384389	0.138437	0.036594	0.00522999	0.0894908	0.103161	0.083812	0.0702238	0.0474283	0.141215	0.00939479	0.0118146	0.0177211	0.0453196	0.206986	0.710415	0.0339465	0.111795	0.0130359	0.010603	0.0511649	0.00790641	0.0259999	0.0195375	0.0161027	0.0708624	0.0834042	0.00509382	0.0617236	0.0201294	0.0545323	0.0152445	0.079031	0.0104044	0.00177131	0.098838	0.0753638	0.00822799	0.0321672	0.0422619	0.0111843	0.0638043	0.0426981	0.0237331	0.0346756	0.159799	0.0536688	0.0420253	0.0561365	0.00649491	0.00744299	0.00895504	0.00469235	0.00685587	0.00884231	0.00417798	0.00735066	0.00240821	0.0204333	0.00259032	0.00939774	0.01	0.0148366	0.00530481	0.0395663	0.0194396	0.00127772	0.0317103	0.00121802	0.00376374	0.00582337	0.0424364	0.00878533	0.000588305	0.0167315	0.0233775	0.00065383	0.0219923	0.0066205	0.00371647	0.0222589	0.0300466	0.012919	0.0154992	0.0584751	0.00888195	0.00492479	0.0537935	0.108599	0.0302588	0.0152075	0.171542	0.0278236	0.0156578	0.00110836	0.0168017	0.00439449	0.0308945	0.00877449	9.22973e-05	0.00554671	0.00599288	0.0171876	0.0124081	0.0181036	0.00349883	0.0111994	0.080834	0.0103539	0.0379337	0.4802691	4.433927	5.234445
4480	-11160.05	-11166.59	6.548349	0.128304	0.0625316	0.00318258	0.00503069	0.145186	0.0725129	0.0848793	0.0476192	0.0520193	0.0531111	0.10952	0.00943669	0.0307184	0.0290201	0.00372512	0.0410364	0.0895909	0.0330621	0.0254556	0.0785491	0.111909	0.0694855	0.0670429	0.0350458	0.141215	0.0199811	0.0108896	0.0226203	0.0311771	0.111374	0.323316	0.0357275	0.14531	0.005746	0.0140421	0.0369434	0.0165183	0.0322912	0.0109032	0.00696654	0.0941242	0.114021	0.00624431	0.0534397	0.0115322	0.0321901	0.00892665	0.0650278	0.0194553	0.00206627	0.0993364	0.0556655	0.00829335	0.0305951	0.0411546	0.0101874	0.0375548	0.03463	0.0202975	0.0530336	0.192661	0.0541723	0.0516678	0.074941	0.00974328	0.00519726	0.00731818	0.00642125	0.00808109	0.00516164	0.00632128	0.00313504	0.00218474	0.00953717	0.0019583	0.00573074	0.0132791	0.0216697	0.00349866	0.055769	0.0177118	0.00844177	0.039485	0.00430642	0.00347039	0.00359162	0.0405998	0.0225281	0.00117327	0.0214142	0.0147941	0.000420086	0.0108811	0.00955818	0.002992	0.0207437	0.046113	0.00729498	0.00910624	0.0512245	0.0102749	0.00778773	0.0409241	0.100574	0.0232418	0.0211811	0.129061	0.0310629	0.0103324	0.000425652	0.0161858	0.000901948	0.0142254	0.0122731	0.000365802	0.00276228	0.00822707	0.0139061	0.00591287	0.0238881	0.00617787	0.00531825	0.050054	0.0284289	0.0244966	0.4714596	4.504293	4.61306
4490	-11156.44	-11159.28	2.841218	0.14238	0.0607264	0.00531907	0.0053813	0.170162	0.0900566	0.072734	0.027389	0.0501393	0.039963	0.0614207	0.00918321	0.0313474	0.054807	0.00433952	0.0283335	0.09072	0.0310018	0.0213129	0.0679847	0.114207	0.0741142	0.0697977	0.0440424	0.161154	0.0229892	0.00653367	0.0315209	0.0337103	0.32089	0.32658	0.0444756	0.114308	0.0152771	0.00947387	0.059285	0.00833385	0.0574928	0.00598859	0.00309522	0.104823	0.0965925	0.00287934	0.0433036	0.0278658	0.0365275	0.0113959	0.0682801	0.0208822	0.00273996	0.141335	0.0680338	0.0121385	0.0559153	0.0446047	0.00690438	0.0392302	0.0314238	0.0183588	0.0321881	0.157386	0.0390738	0.0255869	0.0809611	0.0110101	0.0124476	0.00688441	0.00188577	0.00791728	0.00522921	0.00796238	0.00398896	0.000449232	0.0168397	0.0079916	0.00378611	0.0108169	0.031383	0.00180138	0.0601611	0.0145551	0.00248398	0.0410759	0.00591212	0.0047913	0.00244297	0.0337553	0.0220114	0.00246658	0.0223466	0.0323535	0.00106964	0.0273845	0.00947489	0.00156299	0.0153408	0.0331446	0.0110909	0.0054125	0.0527021	0.00533923	0.0131424	0.0633568	0.130035	0.0132615	0.0244686	0.129165	0.02878	0.00578315	0.00200768	0.0321186	0.00260835	0.0262728	0.0158502	0.00181703	0.00283909	0.00246214	0.0189497	0.00553307	0.0245374	0.00509109	0.00795472	0.0464779	0.0324899	0.0553067	0.4830764	4.483361	4.983982
4500	-11141.19	-11145.27	4.088272	0.121322	0.058614	0.002821	0.0022982	0.170162	0.0542496	0.0799611	0.0436251	0.0386172	0.0400899	0.0825655	0.0157072	0.0244113	0.0171096	0.00167961	0.0381429	0.120314	0.0327363	0.0145908	0.103218	0.123333	0.06477	0.0631114	0.0394222	0.145492	0.0124409	0.0159511	0.02051	0.0398678	0.233451	0.421839	0.0323092	0.139755	0.0144378	0.00717977	0.0240933	0.00304914	0.0276009	0.00871515	0.0145633	0.0816233	0.107313	0.00617814	0.0714441	0.0196239	0.0388859	0.0132205	0.0672333	0.0210194	0.00427112	0.104656	0.0553734	0.00707561	0.0287748	0.0257038	0.00955057	0.0479761	0.0355426	0.0199504	0.0561713	0.144349	0.0449	0.0396785	0.0460478	0.00508484	0.0078881	0.0133433	0.00263963	0.0117351	0.00391257	0.00414033	0.00151625	0.00330293	0.0283928	0.00707133	0.00301417	0.00913251	0.0223764	0.00109707	0.0537445	0.0142959	0.00377967	0.0253265	0.00377647	0.00303804	0.00321396	0.0385812	0.0105001	0.00150986	0.0325698	0.0135995	0.00221453	0.0298721	0.00859681	0.0041688	0.0173996	0.044953	0.0192896	0.0134017	0.0414281	0.00566852	0.011228	0.0637835	0.117875	0.0158925	0.0110095	0.151915	0.0253586	0.0273433	0.00436517	0.00753141	0.00179713	0.0156874	0.0123695	0.00767225	0.00137294	0.00456887	0.0231945	0.0142593	0.0190794	0.0031305	0.00426851	0.0435503	0.0900423	0.0557153	0.4756495	4.483361	4.859277
4510	-11163.17	-11167.09	3.925352	0.116147	0.0601572	0.00096374	0.00161922	0.14739	0.0677937	0.0820334	0.0400171	0.0487605	0.0252332	0.077759	0.0117619	0.0172935	0.113454	0.00537244	0.0246004	0.10572	0.0176564	0.00666943	0.0881664	0.127122	0.0616976	0.0683897	0.0496941	0.155185	0.0170155	0.0189916	0.0270375	0.0472564	0.0636179	0.505363	0.0356253	0.110263	0.0123186	0.0120258	0.0365737	0.00164579	0.0187593	0.00623692	0.00624015	0.0971298	0.0789595	0.00961269	0.0558439	0.0123633	0.0397129	0.0059044	0.0616811	0.0201812	0.00191227	0.125808	0.0545892	0.00892038	0.0418383	0.0331281	0.0148063	0.0322551	0.0335303	0.0222743	0.0422541	0.154015	0.0534464	0.0421294	0.0782108	0.00437305	0.0211883	0.0108971	0.00393728	0.0133674	0.00164051	0.0194986	0.00112308	0.00730443	0.0198905	0.00661511	0.00439126	0.0179309	0.0351174	0.00339898	0.0614832	0.014445	0.00372261	0.0276349	0.00236223	0.00084155	0.00266172	0.0272641	0.0178419	0.00273813	0.0150755	0.0179691	0.00317525	0.0291114	0.0155287	0.00291672	0.00901833	0.0318445	0.0253024	0.0216737	0.0519513	0.00244232	0.0368566	0.0644564	0.169869	0.0234699	0.0189341	0.125256	0.0246912	0.0170037	0.0036	0.0057839	0.00534855	0.0277253	0.00963678	0.00456254	0.000560468	0.00959941	0.0241319	0.0181189	0.0248809	0.0106351	0.00409124	0.0525068	0.0362931	0.0396223	0.4756495	4.495615	4.875446
4520	-11151.45	-11155.72	4.271598	0.117295	0.0580897	0.00261937	0.00174524	0.161962	0.0546173	0.0817532	0.0533865	0.0442564	0.0381854	0.0556299	0.0115922	0.0280241	0.110985	0.00323767	0.0285238	0.103182	0.037302	0.00766419	0.0983202	0.109217	0.0455417	0.0978755	0.0578561	0.165325	0.0178238	0.0131261	0.0194574	0.0265052	0.0198492	0.587924	0.038989	0.114885	0.00600319	0.01371	0.0479074	0.0164227	0.0088352	0.00570824	0.00664264	0.0785233	0.0866959	0.00695347	0.0728437	0.0260272	0.045467	0.0107129	0.0633851	0.0199016	0.00142341	0.117078	0.0713596	0.0079311	0.0698706	0.0307318	0.0212933	0.0430306	0.0335106	0.014043	0.0343882	0.154015	0.0431769	0.0428571	0.0577014	0.0118328	0.0153048	0.0151717	0.00147063	0.0102785	0.00728055	0.019008	0.000913092	0.00536939	0.0244541	0.00463019	0.0109599	0.0170554	0.0357146	0.00567966	0.0446231	0.0240936	0.00635105	0.0307714	0.00168043	0.0022899	0.00235574	0.0331776	0.0153531	0.000799111	0.0206754	0.0191124	0.00373121	0.0194216	0.00892847	0.00220776	0.00811769	0.0355784	0.0103221	0.00700044	0.0436905	0.00182685	0.0461884	0.0451228	0.114648	0.0260823	0.0140083	0.118759	0.0237968	0.00370321	0.00397903	0.00994163	0.00150673	0.0155914	0.0134646	0.0040408	0.000337889	0.0107671	0.0125511	0.0113526	0.0245307	0.0116899	0.00649112	0.0661587	0.0212455	0.0359786	0.4808886	4.571427	4.840064
4530	-11145.67	-11155.3	9.630972	0.117404	0.0493887	0.003119	0.00982333	0.135922	0.0659356	0.0817532	0.0348249	0.0501765	0.0318202	0.110519	0.00757276	0.0225657	0.0450394	0.00231185	0.0379632	0.109463	0.0305289	0.0120218	0.0995366	0.0843112	0.0714283	0.0729986	0.0524965	0.13564	0.00930325	0.00552693	0.0258329	0.0313317	0.0162455	0.201136	0.0206357	0.150038	0.00991028	0.00693086	0.0471259	0.0106387	0.0236045	0.00946254	0.0077146	0.0931106	0.0748799	0.00828021	0.0640456	0.0123386	0.0440462	0.0209477	0.0423703	0.0156417	0.000912114	0.12256	0.048031	0.00791504	0.0307065	0.0305894	0.00827758	0.0556043	0.0233094	0.0210185	0.0410315	0.154015	0.0547304	0.0297051	0.0583543	0.0155526	0.0084105	0.0100526	0.000373276	0.0233095	0.00531075	0.0113163	0.00226737	0.00371176	0.0222702	0.0060587	0.00672555	0.0134582	0.013876	0.0102605	0.0493325	0.0255482	0.00631107	0.0386123	0.00134078	0.00561333	0.00158752	0.0382293	0.00483934	0.00113335	0.0204383	0.0148334	0.00224863	0.0150798	0.0135688	0.00578873	0.00955689	0.02115	0.0166355	0.0082123	0.0517443	0.00176188	0.0135429	0.0390276	0.142986	0.0216624	0.0184042	0.144087	0.0410831	0.00256744	0.00429339	0.00933578	0.00263532	0.0245255	0.0144385	0.00261022	0.000798767	0.00457588	0.0213232	0.00849825	0.0152998	0.0201917	0.00890135	0.0486523	0.0314887	0.0442553	0.4800511	4.571427	4.304126
4540	-11142.34	-11151.63	9.29445	0.117243	0.0543512	0.00396739	0.0125007	0.15044	0.051882	0.0626248	0.0509143	0.0385176	0.0395126	0.064545	0.00826811	0.037313	0.052107	0.0013235	0.0538649	0.134787	0.027627	0.00955659	0.0779588	0.122978	0.0657951	0.0620446	0.0714051	0.127202	0.0215699	0.0044098	0.03465	0.027733	0.00749297	0.0990419	0.0313186	0.128356	0.0135205	0.0109546	0.0342979	0.00915733	0.00397505	0.00517644	0.00720833	0.0907192	0.0938524	0.00236053	0.0610419	0.0217897	0.0472361	0.0121189	0.0626155	0.0136481	0.00149003	0.101091	0.0600115	0.0142811	0.0498119	0.0277407	0.00777947	0.0643131	0.052574	0.0279383	0.0375535	0.179367	0.0596451	0.0336137	0.0646826	0.0211837	0.00711631	0.0099281	0.000786666	0.0105069	0.00311032	0.0110342	0.00640022	0.00234443	0.0297824	0.00266583	0.00454478	0.0103431	0.0169184	0.00706057	0.0522335	0.0103494	0.00351503	0.0365292	0.00112991	0.00258886	0.00116088	0.0445684	0.00611715	0.000577987	0.016505	0.0142555	0.00250073	0.0112864	0.021109	0.00265811	0.00598081	0.039522	0.0105999	0.00769819	0.0605752	0.0019177	0.0205408	0.0303697	0.10984	0.0164389	0.0149479	0.159546	0.0420392	0.00500466	0.00280849	0.0149586	0.0014545	0.0231368	0.0215261	0.0086581	0.000258266	0.00633283	0.0233653	0.0118266	0.0223277	0.0108742	0.00717995	0.0493547	0.0626049	0.0520584	0.4759087	4.406683	4.339426
4550	-11138.05	-11147.23	9.171301	0.157864	0.0619755	0.00528015	0.00257036	0.13859	0.061536	0.051056	0.0291637	0.0646152	0.0411702	0.100628	0.00807233	0.0347561	0.206036	0.00313206	0.0235265	0.102702	0.0228732	0.00594948	0.070732	0.129806	0.0651242	0.0752924	0.048938	0.151929	0.0209454	0.00758676	0.029769	0.0444996	0.0403778	0.0672397	0.0275501	0.135302	0.0158593	0.0109505	0.0438017	0.0133037	0.00636229	0.00545658	0.00761459	0.0733797	0.0926766	0.00231035	0.0719872	0.0349922	0.0455641	0.0102043	0.069284	0.0225011	0.000819087	0.113677	0.0701816	0.00916769	0.0338994	0.0521937	0.00944518	0.0524005	0.034297	0.0315364	0.0374709	0.185742	0.0293498	0.0358183	0.0514511	0.0144322	0.0105874	0.0140857	0.00496786	0.0100883	0.00271605	0.0128157	0.0041631	0.00374645	0.0201752	0.00742037	0.00444101	0.00965013	0.0245862	0.0056974	0.0301343	0.00441264	0.00630864	0.0326409	0.000880618	0.00353661	0.00326926	0.0357335	0.00587271	0.00208349	0.0124802	0.0151809	0.00604029	0.0121133	0.0186523	0.00292724	0.0103692	0.0216846	0.013976	0.00970228	0.0517492	0.00173119	0.00763061	0.0399427	0.0847675	0.0167836	0.00989468	0.153514	0.0154732	0.00972165	0.00410995	0.0114391	0.00531986	0.0145767	0.0157665	0.00789582	0.000192379	0.0041308	0.016647	0.0049982	0.0143239	0.0143914	0.0122498	0.0431499	0.0439665	0.039516	0.4869744	4.406683	4.351741
