Iteration	Posterior	Likelihood	Prior	p	T
17470	-5.435739	-2.440007	-2.995732	0.01577691	11.95891
17480	-5.421456	-2.425724	-2.995732	0.01569839	11.89876
17490	-5.537351	-2.541619	-2.995732	0.01629755	12.35792
17500	-5.199403	-2.203671	-2.995732	0.01413485	10.70231
17510	-5.118787	-2.123055	-2.995732	0.01219992	9.225177
17520	-5.288343	-2.29261	-2.995732	0.01486937	11.26406
17530	-5.436211	-2.440478	-2.995732	0.01577948	11.96088
17540	-5.197923	-2.202191	-2.995732	0.01412017	10.69109
17550	-5.168706	-2.172974	-2.995732	0.0138001	10.44648
17560	-5.239626	-2.243894	-2.995732	0.01449668	10.97896
17570	-5.249938	-2.254205	-2.995732	0.01458039	11.04298
17580	-5.46965	-2.473918	-2.995732	0.01595756	12.09732
17590	-5.749081	-2.753349	-2.995732	0.01723624	13.07804
17600	-5.559482	-2.56375	-2.995732	0.01640362	12.43925
17610	-5.306346	-2.310614	-2.995732	0.01499486	11.36009
17620	-5.167158	-2.171426	-2.995732	0.0137811	10.43197
17630	-5.230966	-2.235233	-2.995732	0.01442391	10.92331
17640	-5.613267	-2.617535	-2.995732	0.01665259	12.63019
17650	-5.828397	-2.832665	-2.995732	0.01755356	13.32168
17660	-5.611714	-2.615982	-2.995732	0.01664557	12.6248
17670	-5.450156	-2.454424	-2.995732	0.01585466	12.01848
17680	-5.406298	-2.410566	-2.995732	0.01561331	11.83359
17690	-5.70833	-2.712598	-2.995732	0.017067	12.94814
17700	-5.909612	-2.91388	-2.995732	0.01786418	13.56028
17710	-5.810074	-2.814341	-2.995732	0.01748156	13.26639
17720	-5.570238	-2.574506	-2.995732	0.01645437	12.47816
17730	-5.934109	-2.938377	-2.995732	0.01795538	13.63035
17740	-6.282285	-3.286553	-2.995732	0.01915453	14.55253
17750	-6.53869	-3.542958	-2.995732	0.0199517	15.16642
17760	-5.927379	-2.931646	-2.995732	0.01793043	13.61118
17770	-5.69148	-2.695748	-2.995732	0.01699565	12.89338
17780	-5.39993	-2.404198	-2.995732	0.01557701	11.80578
17790	-5.252072	-2.25634	-2.995732	0.01459736	11.05596
17800	-5.203469	-2.207737	-2.995732	0.01417459	10.73269
17810	-5.150878	-2.155145	-2.995732	0.01356233	10.26484
17820	-5.123571	-2.127838	-2.995732	0.01204026	9.103467
17830	-5.144887	-2.149155	-2.995732	0.01163112	8.791692
17840	-5.203821	-2.208089	-2.995732	0.01101059	8.319161
17850	-5.125842	-2.13011	-2.995732	0.01198098	9.05828
17860	-5.414204	-2.418472	-2.995732	0.009841833	7.430233
17870	-5.259131	-2.263399	-2.995732	0.01061781	8.020261
17880	-5.450345	-2.454613	-2.995732	0.0096975	7.320555
17890	-5.274263	-2.278531	-2.995732	0.01052568	7.950178
17900	-5.123139	-2.127406	-2.995732	0.01205241	9.112727
17910	-5.43107	-2.435338	-2.995732	0.009773272	7.378132
17920	-5.160861	-2.165129	-2.995732	0.01142406	8.633973
17930	-5.121559	-2.125827	-2.995732	0.01209985	9.148886
17940	-5.150203	-2.15447	-2.995732	0.01155688	8.735136
17950	-5.122213	-2.126481	-2.995732	0.01207958	9.133437
17960	-5.184792	-2.18906	-2.995732	0.01398418	10.58714
17970	-5.228723	-2.232991	-2.995732	0.01440467	10.9086
17980	-5.217396	-2.221663	-2.995732	0.01430471	10.83217
17990	-5.118802	-2.12307	-2.995732	0.01286345	9.731276
18000	-5.206082	-2.21035	-2.995732	0.01419969	10.75187
18010	-5.200139	-2.204407	-2.995732	0.01414211	10.70786
18020	-5.173553	-2.177821	-2.995732	0.01385799	10.49071
18030	-5.18716	-2.191428	-2.995732	0.01400952	10.60651
18040	-5.209438	-2.213706	-2.995732	0.01423144	10.77615
18050	-5.472497	-2.476764	-2.995732	0.01597238	12.10868
18060	-5.240414	-2.244681	-2.995732	0.01450318	10.98393
18070	-5.115144	-2.119412	-2.995732	0.01261339	9.540497
18080	-5.140655	-2.144923	-2.995732	0.01339976	10.14068
18090	-5.186261	-2.190529	-2.995732	0.01399994	10.59919
18100	-5.218525	-2.222793	-2.995732	0.0143149	10.83996
18110	-5.276943	-2.281211	-2.995732	0.01478689	11.20096
18120	-5.314481	-2.318748	-2.995732	0.01504983	11.40216
18130	-5.393837	-2.398105	-2.995732	0.01554194	11.77892
18140	-5.493903	-2.498171	-2.995732	0.01608227	12.1929
18150	-5.504421	-2.508688	-2.995732	0.0161353	12.23355
18160	-5.508196	-2.512464	-2.995732	0.01615419	12.24802
18170	-5.177295	-2.181563	-2.995732	0.01390116	10.5237
18180	-5.249888	-2.254156	-2.995732	0.01458	11.04268
18190	-5.154166	-2.158434	-2.995732	0.0136098	10.3011
18200	-5.168907	-2.173175	-2.995732	0.01380254	10.44835
18210	-5.153374	-2.157642	-2.995732	0.01359854	10.2925
18220	-5.11502	-2.119288	-2.995732	0.01246789	9.429517
18230	-5.115942	-2.120209	-2.995732	0.01235706	9.344992
18240	-5.23128	-2.235547	-2.995732	0.01080263	8.160884
18250	-5.27885	-2.283118	-2.995732	0.01049873	7.929676
18260	-5.120484	-2.124752	-2.995732	0.01213553	9.176089
18270	-5.12171	-2.125978	-2.995732	0.01209509	9.145261
18280	-5.20121	-2.205477	-2.995732	0.0110321	8.335534
18290	-5.235135	-2.239403	-2.995732	0.01077568	8.14038
18300	-5.115229	-2.119497	-2.995732	0.01243086	9.401272
18310	-5.116793	-2.121061	-2.995732	0.01276151	9.653499
18320	-5.114905	-2.119173	-2.995732	0.01250739	9.45964
18330	-5.240101	-2.244368	-2.995732	0.01074167	8.114502
18340	-5.188994	-2.193262	-2.995732	0.01113775	8.415959
18350	-5.244196	-2.248464	-2.995732	0.01071418	8.093581
18360	-5.266375	-2.270643	-2.995732	0.01057306	7.986221
18370	-5.476971	-2.481238	-2.995732	0.009596946	7.244157
18380	-5.263203	-2.267471	-2.995732	0.0105925	8.001013
18390	-5.295877	-2.300144	-2.995732	0.01040223	7.856278
18400	-5.146072	-2.15034	-2.995732	0.0134891	10.20891
18410	-5.182412	-2.186679	-2.995732	0.01395829	10.56736
18420	-5.239341	-2.243609	-2.995732	0.01449432	10.97716
18430	-5.335306	-2.339574	-2.995732	0.01518621	11.50655
18440	-5.339457	-2.343725	-2.995732	0.01521271	11.52683
18450	-5.428625	-2.432893	-2.995732	0.01573799	11.9291
18460	-5.114893	-2.119161	-2.995732	0.01251874	9.468301
18470	-5.408412	-2.41268	-2.995732	0.01562529	11.84276
18480	-5.4101	-2.414368	-2.995732	0.01563483	11.85007
18490	-5.201736	-2.206003	-2.995732	0.01415775	10.71982
18500	-5.165941	-2.170209	-2.995732	0.01376598	10.42041
18510	-5.12987	-2.134137	-2.995732	0.01318934	9.980017
18520	-5.28205	-2.286317	-2.995732	0.01482415	11.22946
18530	-5.378557	-2.382824	-2.995732	0.01545249	11.71043
18540	-5.179566	-2.183833	-2.995732	0.01392677	10.54327
18550	-5.19996	-2.204228	-2.995732	0.01414035	10.70651
18560	-5.195418	-2.199686	-2.995732	0.01409504	10.67188
18570	-5.135595	-2.139863	-2.995732	0.01330775	10.07042
18580	-5.12729	-2.131558	-2.995732	0.01194647	9.031975
18590	-5.409811	-2.414079	-2.995732	0.0156332	11.84882
18600	-5.775724	-2.779992	-2.995732	0.01734452	13.16117
18610	-5.639415	-2.643683	-2.995732	0.01676959	12.71994
18620	-5.552601	-2.556869	-2.995732	0.01637088	12.41415
18630	-6.034012	-3.03828	-2.995732	0.01831673	13.90808
18640	-6.041052	-3.04532	-2.995732	0.0183416	13.9272
18650	-6.539458	-3.543725	-2.995732	0.01995401	15.16819
18660	-6.678615	-3.682883	-2.995732	0.0203643	15.48441
18670	-6.684591	-3.688858	-2.995732	0.02038162	15.49776
18680	-6.584712	-3.58898	-2.995732	0.02008897	15.27219
18690	-6.544938	-3.549206	-2.995732	0.01997043	15.18085
18700	-7.007873	-4.012141	-2.995732	0.02128621	16.19559
18710	-6.814022	-3.818289	-2.995732	0.02075107	15.78266
18720	-6.790226	-3.794494	-2.995732	0.02068392	15.73087
18730	-6.559229	-3.563497	-2.995732	0.02001316	15.21377
18740	-6.471537	-3.475804	-2.995732	0.01974845	15.00983
18750	-6.401941	-3.406209	-2.995732	0.01953386	14.84456
18760	-5.766692	-2.77096	-2.995732	0.01730802	13.13314
18770	-5.81309	-2.817358	-2.995732	0.01749346	13.27553
18780	-5.804528	-2.808795	-2.995732	0.01745962	13.24954
18790	-5.866904	-2.871172	-2.995732	0.01770249	13.43607
18800	-5.85138	-2.855647	-2.995732	0.01764282	13.39023
18810	-5.921558	-2.925826	-2.995732	0.01790879	13.59455
18820	-6.327581	-3.331849	-2.995732	0.01929976	14.66432
18830	-6.016581	-3.020848	-2.995732	0.01825483	13.86049
18840	-6.386164	-3.390432	-2.995732	0.01948462	14.80665
18850	-6.828835	-3.833102	-2.995732	0.0207927	15.81477
18860	-6.699941	-3.704208	-2.995732	0.02042599	15.53197
18870	-6.540308	-3.544576	-2.995732	0.01995656	15.17015
18880	-5.93459	-2.938858	-2.995732	0.01795716	13.63172
18890	-6.171261	-3.175529	-2.995732	0.01878925	14.27146
18900	-6.155441	-3.159709	-2.995732	0.01873604	14.23053
18910	-6.678949	-3.683217	-2.995732	0.02036527	15.48516
18920	-6.532197	-3.536465	-2.995732	0.01993221	15.15139
18930	-6.490377	-3.494645	-2.995732	0.01980584	15.05404
18940	-6.448137	-3.452405	-2.995732	0.01967677	14.95462
18950	-6.841711	-3.845979	-2.995732	0.02082878	15.84261
18960	-7.285234	-4.289501	-2.995732	0.02201973	16.76208
18970	-7.141742	-4.14601	-2.995732	0.02164458	16.47228
18980	-6.31877	-3.323038	-2.995732	0.01927167	14.6427
18990	-6.754021	-3.758288	-2.995732	0.0205811	15.65157
19000	-6.341017	-3.345285	-2.995732	0.01934245	14.69718
19010	-6.934034	-3.938301	-2.995732	0.02108476	16.04011
19020	-7.606104	-4.610372	-2.995732	0.02282939	17.38804
19030	-7.620139	-4.624406	-2.995732	0.02286397	17.4148
19040	-7.087563	-4.09183	-2.995732	0.02150056	16.36107
19050	-7.530274	-4.534542	-2.995732	0.02264138	17.24263
19060	-7.803694	-4.807961	-2.995732	0.02331056	17.76037
19070	-7.881721	-4.885988	-2.995732	0.02349733	17.90496
19080	-7.635151	-4.639419	-2.995732	0.0229009	17.44336
19090	-6.807092	-3.81136	-2.995732	0.02073155	15.7676
19100	-6.304014	-3.308281	-2.995732	0.01922446	14.60635
19110	-6.085045	-3.089312	-2.995732	0.0184954	14.04546
19120	-6.192081	-3.196349	-2.995732	0.01885882	14.32498
19130	-5.877173	-2.881441	-2.995732	0.01774169	13.46618
19140	-6.297809	-3.302077	-2.995732	0.01920454	14.59102
19150	-6.059934	-3.064201	-2.995732	0.01840795	13.97821
19160	-5.519398	-2.523665	-2.995732	0.01620978	12.29064
19170	-5.24676	-2.251027	-2.995732	0.01455491	11.02349
19180	-5.163402	-2.16767	-2.995732	0.01373387	10.39588
19190	-5.152679	-2.156947	-2.995732	0.01358858	10.28489
19200	-5.125019	-2.129287	-2.995732	0.01200165	9.074037
19210	-5.289979	-2.294247	-2.995732	0.01043505	7.881242
19220	-5.11712	-2.121388	-2.995732	0.01278084	9.668244
19230	-5.165604	-2.169872	-2.995732	0.01376176	10.41719
19240	-5.163037	-2.167305	-2.995732	0.0137292	10.39231
19250	-5.117534	-2.121801	-2.995732	0.01280341	9.685463
19260	-5.117778	-2.122046	-2.995732	0.01281592	9.695012
19270	-5.172826	-2.177093	-2.995732	0.01129326	8.534365
19280	-5.375968	-2.380235	-2.995732	0.0100061	7.555089
19290	-5.443364	-2.447632	-2.995732	0.009724638	7.341175
19300	-5.286546	-2.290814	-2.995732	0.01045444	7.895992
19310	-5.266353	-2.270621	-2.995732	0.0105732	7.986325
19320	-5.248972	-2.25324	-2.995732	0.01068272	8.069647
19330	-5.120238	-2.124506	-2.995732	0.01214418	9.182678
19340	-5.270091	-2.274359	-2.995732	0.01473606	11.16207
19350	-5.268687	-2.272955	-2.995732	0.01472552	11.154
19360	-5.342524	-2.346792	-2.995732	0.01523215	11.54171
19370	-5.268408	-2.272676	-2.995732	0.01472343	11.1524
19380	-5.580058	-2.584326	-2.995732	0.01650027	12.51336
19390	-5.391411	-2.395679	-2.995732	0.01552788	11.76816
19400	-5.372002	-2.37627	-2.995732	0.01541344	11.68052
19410	-5.360168	-2.364436	-2.995732	0.01534181	11.62567
19420	-5.420461	-2.424729	-2.995732	0.01569286	11.89452
19430	-5.422254	-2.426521	-2.995732	0.01570281	11.90215
19440	-5.201782	-2.20605	-2.995732	0.01415821	10.72016
19450	-5.149923	-2.15419	-2.995732	0.01354817	10.25403
19460	-5.179572	-2.18384	-2.995732	0.01392685	10.54333
19470	-5.157349	-2.161616	-2.995732	0.01365397	10.33484
19480	-5.151841	-2.156109	-2.995732	0.01357645	10.27562
19490	-5.129876	-2.134143	-2.995732	0.01318947	9.980121
19500	-5.169994	-2.174261	-2.995732	0.01132281	8.556865
19510	-5.211205	-2.215473	-2.995732	0.01095157	8.274235
19520	-5.248426	-2.252694	-2.995732	0.01068628	8.072358
19530	-5.134074	-2.138341	-2.995732	0.01180734	8.925951
19540	-5.258779	-2.263047	-2.995732	0.01062001	8.021938
19550	-5.709128	-2.713395	-2.995732	0.008865019	6.688371
19560	-5.586051	-2.590319	-2.995732	0.009225579	6.962092
19570	-5.480895	-2.485163	-2.995732	0.0095825	7.233182
19580	-5.504235	-2.508503	-2.995732	0.009498435	7.169321
19590	-5.46922	-2.473488	-2.995732	0.009625752	7.266042
19600	-5.568313	-2.572581	-2.995732	0.00928214	7.005043
19610	-5.876909	-2.881177	-2.995732	0.008442214	6.367566
19620	-5.611526	-2.615793	-2.995732	0.009146572	6.902102
19630	-5.389351	-2.393619	-2.995732	0.009947105	7.510243
19640	-6.178496	-3.182763	-2.995732	0.007813798	5.89109
19650	-6.589852	-3.59412	-2.995732	0.007128069	5.371618
19660	-5.631323	-2.635591	-2.995732	0.009086869	6.856774
19670	-6.493061	-3.497329	-2.995732	0.007276043	5.483675
19680	-5.750083	-2.754351	-2.995732	0.008755469	6.605232
19690	-5.874409	-2.878676	-2.995732	0.008448054	6.371996
19700	-5.550057	-2.554325	-2.995732	0.009341775	7.050331
19710	-5.186206	-2.190474	-2.995732	0.01116315	8.435299
19720	-5.309626	-2.313894	-2.995732	0.01032797	7.799808
19730	-5.17604	-2.180308	-2.995732	0.01126065	8.50953
19740	-5.186643	-2.190911	-2.995732	0.01115914	8.43224
19750	-5.138716	-2.142983	-2.995732	0.01172661	8.864439
19760	-5.131539	-2.135807	-2.995732	0.01185576	8.962852
19770	-5.119794	-2.124061	-2.995732	0.01216033	9.194997
19780	-5.29892	-2.303187	-2.995732	0.01038552	7.843576
19790	-5.219023	-2.223291	-2.995732	0.0108917	8.228674
19800	-5.298404	-2.302672	-2.995732	0.01038834	7.845718
19810	-5.460469	-2.464737	-2.995732	0.009658728	7.291096
19820	-5.274504	-2.278772	-2.995732	0.01052425	7.949093
19830	-5.152749	-2.157017	-2.995732	0.01152341	8.709638
19840	-5.134552	-2.138819	-2.995732	0.01328747	10.05494
19850	-5.119746	-2.124014	-2.995732	0.01216212	9.196356
19860	-5.115568	-2.119836	-2.995732	0.01266725	9.581585
19870	-5.13405	-2.138318	-2.995732	0.01327755	10.04736
19880	-5.117693	-2.121961	-2.995732	0.01281164	9.691748
19890	-5.117835	-2.122102	-2.995732	0.01281875	9.697171
19900	-5.238317	-2.242585	-2.995732	0.01448583	10.97066
19910	-5.12992	-2.134188	-2.995732	0.01319047	9.98088
19920	-5.115069	-2.119336	-2.995732	0.01259968	9.530034
19930	-5.229803	-2.234071	-2.995732	0.01441396	10.9157
19940	-5.151425	-2.155692	-2.995732	0.01357037	10.27098
19950	-5.193872	-2.198139	-2.995732	0.01407935	10.65988
19960	-5.121344	-2.125612	-2.995732	0.01295975	9.804772
19970	-5.139547	-2.143815	-2.995732	0.01338041	10.1259
19980	-5.131166	-2.135434	-2.995732	0.01321784	10.00177
19990	-5.310008	-2.314276	-2.995732	0.01501973	11.37912
20000	-5.154542	-2.15881	-2.995732	0.0136151	10.30515
20010	-5.119846	-2.124114	-2.995732	0.0129059	9.763672
20020	-5.145008	-2.149276	-2.995732	0.01347218	10.19599
20030	-5.143312	-2.14758	-2.995732	0.01344459	10.17492
20040	-5.115758	-2.120026	-2.995732	0.01268559	9.595576
20050	-5.303998	-2.308265	-2.995732	0.010358	7.822642
20060	-5.140252	-2.14452	-2.995732	0.01170173	8.845485
20070	-5.126766	-2.131034	-2.995732	0.01195871	9.04131
20080	-5.117361	-2.121629	-2.995732	0.01279423	9.678464
20090	-5.391756	-2.396024	-2.995732	0.01552988	11.76969
20100	-5.504416	-2.508684	-2.995732	0.01613528	12.23353
20110	-5.666682	-2.67095	-2.995732	0.01688907	12.8116
20120	-5.314703	-2.318971	-2.995732	0.01505132	11.4033
20130	-5.204736	-2.209004	-2.995732	0.0141868	10.74202
20140	-5.228626	-2.232893	-2.995732	0.01440383	10.90795
20150	-5.399581	-2.403849	-2.995732	0.01557501	11.80425
20160	-5.277612	-2.28188	-2.995732	0.0147918	11.20471
20170	-5.468096	-2.472364	-2.995732	0.01594944	12.09111
20180	-5.265094	-2.269362	-2.995732	0.01469836	11.13322
20190	-5.276605	-2.280873	-2.995732	0.01478441	11.19905
20200	-5.144926	-2.149193	-2.995732	0.01347085	10.19497
20210	-5.144261	-2.148528	-2.995732	0.01346012	10.18677
20220	-5.202008	-2.206275	-2.995732	0.01416041	10.72184
20230	-5.293212	-2.297479	-2.995732	0.01490386	11.29045
20240	-5.129344	-2.133612	-2.995732	0.01317745	9.970941
20250	-5.146748	-2.151016	-2.995732	0.01349971	10.21702
20260	-5.16787	-2.172138	-2.995732	0.01378988	10.43867
20270	-5.154293	-2.158561	-2.995732	0.01150369	8.694616
20280	-5.117445	-2.121713	-2.995732	0.01279873	9.681899
20290	-5.117091	-2.121358	-2.995732	0.01277916	9.666966
20300	-5.162067	-2.166335	-2.995732	0.01141011	8.623349
20310	-5.322871	-2.327139	-2.995732	0.01025921	7.747519
20320	-5.273332	-2.277599	-2.995732	0.01053121	7.954382
20330	-5.11944	-2.123708	-2.995732	0.01217373	9.205209
20340	-5.180532	-2.1848	-2.995732	0.01121657	8.475971
20350	-5.159007	-2.163275	-2.995732	0.01144589	8.650594
20360	-5.276002	-2.280269	-2.995732	0.01051542	7.942371
20370	-5.269154	-2.273421	-2.995732	0.01055622	7.973409
20380	-5.132929	-2.137196	-2.995732	0.01182877	8.942285
20390	-5.115196	-2.119464	-2.995732	0.01243573	9.404986
20400	-5.114991	-2.119259	-2.995732	0.01258213	9.516649
20410	-5.166981	-2.171249	-2.995732	0.01377892	10.4303
20420	-5.397749	-2.402017	-2.995732	0.01556449	11.7962
20430	-5.375758	-2.380026	-2.995732	0.01543587	11.6977
20440	-5.576962	-2.58123	-2.995732	0.01648584	12.5023
20450	-5.824576	-2.828844	-2.995732	0.0175386	13.31019
20460	-6.010219	-3.014487	-2.995732	0.01823212	13.84304
20470	-6.188028	-3.192296	-2.995732	0.01884532	14.31459
20480	-6.993021	-3.997289	-2.995732	0.02124592	16.16449
20490	-6.50341	-3.507677	-2.995732	0.01984537	15.08449
20500	-6.948217	-3.952484	-2.995732	0.02112368	16.07014
20510	-6.821125	-3.825393	-2.995732	0.02077105	15.79807
20520	-6.844382	-3.84865	-2.995732	0.02083625	15.84837
20530	-7.717152	-4.721419	-2.995732	0.0231013	17.59842
20540	-8.022958	-5.027226	-2.995732	0.02383109	18.16344
20550	-7.636168	-4.640435	-2.995732	0.02290339	17.44529
20560	-7.377819	-4.382087	-2.995732	0.02225727	16.94566
20570	-7.363579	-4.367846	-2.995732	0.02222096	16.91759
20580	-7.181484	-4.185752	-2.995732	0.02174937	16.55322
20590	-6.764074	-3.768342	-2.995732	0.02060973	15.67365
20600	-6.825436	-3.829704	-2.995732	0.02078316	15.80741
20610	-6.336953	-3.341221	-2.995732	0.01932956	14.68726
20620	-6.139456	-3.143724	-2.995732	0.01868196	14.18893
20630	-6.264111	-3.268379	-2.995732	0.01909566	14.50723
20640	-5.978222	-2.982489	-2.995732	0.01811694	13.75451
20650	-5.91006	-2.914328	-2.995732	0.01786586	13.56157
20660	-5.47198	-2.476248	-2.995732	0.01596969	12.10662
20670	-5.453392	-2.457659	-2.995732	0.01587191	12.0317
20680	-5.437031	-2.441299	-2.995732	0.01578394	11.96429
20690	-5.729883	-2.734151	-2.995732	0.01715708	13.01728
20700	-6.3455	-3.349767	-2.995732	0.01935665	14.70812
20710	-5.966064	-2.970332	-2.995732	0.01807274	13.72054
20720	-5.908911	-2.913179	-2.995732	0.01786155	13.55826
20730	-5.93162	-2.935888	-2.995732	0.01794616	13.62327
20740	-6.765632	-3.7699	-2.995732	0.02061417	15.67707
20750	-6.487345	-3.491612	-2.995732	0.01979663	15.04694
20760	-6.536035	-3.540303	-2.995732	0.01994374	15.16028
20770	-6.414631	-3.418899	-2.995732	0.0195733	14.87493
20780	-5.837908	-2.842176	-2.995732	0.01759063	13.35015
20790	-5.605741	-2.610009	-2.995732	0.01661845	12.604
20800	-5.363624	-2.367892	-2.995732	0.01536288	11.64181
20810	-5.170988	-2.175256	-2.995732	0.01382764	10.46753
20820	-5.292864	-2.297131	-2.995732	0.01490141	11.28857
20830	-5.466157	-2.470424	-2.995732	0.0159393	12.08333
20840	-5.503845	-2.508113	-2.995732	0.01613241	12.23133
20850	-5.235825	-2.240093	-2.995732	0.01446503	10.95476
20860	-5.474317	-2.478584	-2.995732	0.01598183	12.11592
20870	-5.588141	-2.592408	-2.995732	0.01653775	12.5421
20880	-5.352485	-2.356752	-2.995732	0.01529449	11.58945
20890	-5.22648	-2.230747	-2.995732	0.01438525	10.89375
20900	-5.306095	-2.310362	-2.995732	0.01499314	11.35877
20910	-5.183566	-2.187834	-2.995732	0.0139709	10.57699
20920	-5.155335	-2.159602	-2.995732	0.0136262	10.31363
20930	-5.12104	-2.125307	-2.995732	0.01294935	9.796834
20940	-5.121321	-2.125588	-2.995732	0.01295896	9.804168
20950	-5.122795	-2.127063	-2.995732	0.01206231	9.120268
20960	-5.115464	-2.119732	-2.995732	0.01265616	9.573123
20970	-5.320137	-2.324405	-2.995732	0.01508747	11.43097
20980	-5.417658	-2.421926	-2.995732	0.01567724	11.88256
20990	-5.349379	-2.353647	-2.995732	0.01527518	11.57466
21000	-5.392457	-2.396725	-2.995732	0.01553395	11.77281
21010	-5.132773	-2.13704	-2.995732	0.01325167	10.02761
21020	-5.156343	-2.160611	-2.995732	0.01364019	10.32431
21030	-5.277086	-2.281354	-2.995732	0.01478794	11.20176
21040	-5.50758	-2.511847	-2.995732	0.01615111	12.24567
21050	-5.31955	-2.323818	-2.995732	0.01508358	11.42799
21060	-5.414678	-2.418946	-2.995732	0.01566058	11.86979
21070	-5.452958	-2.457226	-2.995732	0.01586961	12.02993
21080	-5.330589	-2.334856	-2.995732	0.01515583	11.4833
21090	-5.334808	-2.339076	-2.995732	0.01518302	11.5041
21100	-5.190751	-2.195019	-2.995732	0.01404724	10.63534
21110	-5.304758	-2.309025	-2.995732	0.014984	11.35178
21120	-5.452605	-2.456873	-2.995732	0.01586772	12.02849
21130	-5.360191	-2.364459	-2.995732	0.01534195	11.62578
21140	-5.358127	-2.362394	-2.995732	0.0153293	11.6161
21150	-5.29995	-2.304217	-2.995732	0.0149509	11.32645
21160	-5.22925	-2.233517	-2.995732	0.0144092	10.91206
21170	-5.122029	-2.126297	-2.995732	0.01298233	9.822001
21180	-5.357094	-2.361361	-2.995732	0.01532296	11.61124
21190	-5.386333	-2.3906	-2.995732	0.01549828	11.74549
21200	-5.82318	-2.827448	-2.995732	0.01753313	13.30599
21210	-6.021485	-3.025753	-2.995732	0.01827229	13.87392
21220	-6.045498	-3.049766	-2.995732	0.01835727	13.93925
21230	-6.233229	-3.237497	-2.995732	0.01899483	14.42963
21240	-6.594766	-3.599034	-2.995732	0.02011875	15.29514
21250	-6.946605	-3.950873	-2.995732	0.02111926	16.06673
21260	-7.419661	-4.423928	-2.995732	0.02236354	17.02781
21270	-6.693021	-3.697289	-2.995732	0.02040601	15.51657
21280	-6.372006	-3.376274	-2.995732	0.01944024	14.77247
21290	-6.758087	-3.762354	-2.995732	0.02059269	15.66051
21300	-6.859398	-3.863666	-2.995732	0.02087819	15.88072
21310	-6.315147	-3.319414	-2.995732	0.0192601	14.63379
21320	-5.963142	-2.96741	-2.995732	0.01806208	13.71235
21330	-6.052348	-3.056616	-2.995732	0.01838136	13.95777
21340	-5.577008	-2.581275	-2.995732	0.01648606	12.50246
21350	-5.495146	-2.499413	-2.995732	0.01608857	12.19773
21360	-5.485061	-2.489328	-2.995732	0.0160372	12.15836
21370	-5.23732	-2.241587	-2.995732	0.01447753	10.96431
21380	-5.188366	-2.192634	-2.995732	0.01402228	10.61627
21390	-5.14293	-2.147197	-2.995732	0.01343827	10.17009
21400	-5.341217	-2.345485	-2.995732	0.01522387	11.53538
21410	-5.397091	-2.401359	-2.995732	0.01556071	11.7933
21420	-5.262318	-2.266586	-2.995732	0.01467717	11.11701
21430	-5.24229	-2.246558	-2.995732	0.0145186	10.99572
21440	-5.223017	-2.227285	-2.995732	0.01435492	10.87055
21450	-5.211858	-2.216126	-2.995732	0.01425401	10.7934
21460	-5.216388	-2.220655	-2.995732	0.01429558	10.82518
21470	-5.24243	-2.246697	-2.995732	0.01451974	10.9966
21480	-5.199147	-2.203415	-2.995732	0.01413233	10.70038
21490	-5.126057	-2.130325	-2.995732	0.01309776	9.910106
21500	-5.114893	-2.119161	-2.995732	0.01251794	9.467687
21510	-5.357793	-2.362061	-2.995732	0.01532725	11.61453
21520	-5.153786	-2.158053	-2.995732	0.01360441	10.29698
21530	-5.117856	-2.122124	-2.995732	0.01281983	9.697996
21540	-5.149831	-2.154099	-2.995732	0.01156187	8.738936
21550	-5.171972	-2.176239	-2.995732	0.01130209	8.541087
21560	-5.11693	-2.121197	-2.995732	0.01276977	9.659796
21570	-5.26577	-2.270038	-2.995732	0.01057675	7.989029
21580	-5.144217	-2.148485	-2.995732	0.01164095	8.799181
21590	-5.115183	-2.119451	-2.995732	0.01243778	9.406551
21600	-5.118377	-2.122644	-2.995732	0.01221757	9.238631
21610	-5.242376	-2.246643	-2.995732	0.0145193	10.99626
21620	-5.226229	-2.230497	-2.995732	0.01438306	10.89208
21630	-5.177971	-2.182239	-2.995732	0.01390883	10.52956
21640	-5.346009	-2.350277	-2.995732	0.01525409	11.55851
21650	-5.233658	-2.237926	-2.995732	0.01444679	10.94081
21660	-5.35072	-2.354988	-2.995732	0.01528354	11.58106
21670	-5.559832	-2.5641	-2.995732	0.01640528	12.44052
21680	-5.352798	-2.357065	-2.995732	0.01529643	11.59093
21690	-5.253626	-2.257894	-2.995732	0.01460963	11.06535
21700	-5.132625	-2.136893	-2.995732	0.01183457	8.946704
21710	-5.164728	-2.168996	-2.995732	0.01137999	8.600408
21720	-5.128287	-2.132555	-2.995732	0.01315288	9.952185
21730	-5.123327	-2.127595	-2.995732	0.01302236	9.852558
21740	-5.122884	-2.127152	-2.995732	0.01205973	9.118304
21750	-5.130558	-2.134825	-2.995732	0.01320461	9.991674
21760	-5.141561	-2.145829	-2.995732	0.01341528	10.15253
21770	-5.164084	-2.168351	-2.995732	0.01374257	10.40252
21780	-5.122241	-2.126509	-2.995732	0.01298909	9.827159
21790	-5.163621	-2.167889	-2.995732	0.01373667	10.39802
21800	-5.1637	-2.167968	-2.995732	0.01373768	10.39879
21810	-5.196235	-2.200503	-2.995732	0.01107408	8.367487
21820	-5.352612	-2.356879	-2.995732	0.01011341	7.63666
