Iteration	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8630	-4274.1	-4291.13	17.0304	0.0869515	0.139436	0.190776	0.195473	0.108161	0.0946172	0.0911154	0.103242	0.058145	0.0548376	0.075732	0.0290662	0.0355748	0.213089	0.223204	0.135563	0.0543188	0.32428	0.0495451	0.276284	0.26892	0.189069	0.265727	1.263127
8640	-4271.781	-4287.628	15.84709	0.104501	0.155119	0.19707	0.192568	0.141765	0.107514	0.112202	0.128828	0.0499596	0.0705759	0.0499258	0.0520011	0.0194301	0.196096	0.253298	0.146077	0.0313699	0.327464	0.0456954	0.275626	0.271686	0.168589	0.284099	1.381458
8650	-4271.453	-4287.705	16.25259	0.0892887	0.170483	0.188762	0.213244	0.130023	0.107383	0.0889333	0.10858	0.0446341	0.0585357	0.0555327	0.0508072	0.0347031	0.191654	0.247561	0.14462	0.0447372	0.320046	0.0513825	0.2954	0.26291	0.164107	0.277583	1.340908
8660	-4272.728	-4287.684	14.95563	0.137949	0.17133	0.264103	0.187904	0.124741	0.140441	0.0972246	0.0933385	0.0517615	0.0660333	0.0773605	0.0139012	0.0445166	0.197958	0.230131	0.146216	0.0425427	0.353244	0.0299079	0.282022	0.277508	0.168731	0.271739	1.470604
8670	-4272.536	-4287.459	14.92327	0.117752	0.201515	0.238174	0.189152	0.15852	0.0849721	0.116112	0.132695	0.0651507	0.0509308	0.0536502	0.0278316	0.0373846	0.204149	0.230466	0.14992	0.072466	0.317117	0.0258822	0.284487	0.284253	0.170422	0.260838	1.47384
8680	-4267.311	-4282.715	15.40492	0.0937587	0.17859	0.216665	0.215148	0.133312	0.0963857	0.114771	0.125028	0.0283179	0.0683374	0.0800395	0.03844	0.0368821	0.195363	0.250488	0.141374	0.0612585	0.31432	0.037197	0.27577	0.274455	0.172168	0.277607	1.425675
8690	-4273.3	-4288.114	14.81402	0.104942	0.183586	0.225456	0.205415	0.14498	0.0894122	0.0918388	0.187251	0.0184547	0.0841042	0.0614761	0.0329395	0.054909	0.183715	0.228775	0.13555	0.0707409	0.355123	0.0260971	0.294241	0.271682	0.170102	0.263975	1.484765
8700	-4274.644	-4289.684	15.03909	0.126066	0.183718	0.183791	0.225253	0.166638	0.1423	0.105604	0.108448	0.0257088	0.0779243	0.0579494	0.019109	0.0397484	0.182299	0.214941	0.141982	0.0695489	0.344022	0.0472072	0.286688	0.271328	0.182022	0.259962	1.462259
8710	-4274.874	-4290.138	15.26315	0.110806	0.150215	0.228112	0.22181	0.185675	0.1287	0.0931154	0.110143	0.0377889	0.0544499	0.0547337	0.0429087	0.0213948	0.219256	0.228157	0.117613	0.0749764	0.33186	0.0281371	0.275285	0.266079	0.18888	0.269756	1.439852
8720	-4269.637	-4285.068	15.43106	0.108007	0.182779	0.214255	0.195335	0.144182	0.110718	0.10824	0.127514	0.020846	0.0767602	0.0638159	0.0453308	0.0252792	0.215737	0.274526	0.110089	0.0357105	0.326535	0.037403	0.277986	0.28863	0.155081	0.278304	1.423061
8730	-4280.379	-4295.048	14.66865	0.0909913	0.204993	0.213008	0.245057	0.150824	0.120786	0.0812983	0.117424	0.0431958	0.0966126	0.0580367	0.0711624	0.00591415	0.20216	0.240649	0.134097	0.066746	0.307031	0.0493165	0.303484	0.280354	0.160587	0.255575	1.499302
8740	-4277.408	-4291.736	14.32778	0.143006	0.17485	0.217471	0.215042	0.165851	0.12168	0.0983197	0.143028	0.0509548	0.0687972	0.0653106	0.0617746	0.00730478	0.200749	0.230972	0.126541	0.0489827	0.349218	0.0435362	0.310244	0.242287	0.176149	0.27132	1.53339
8750	-4277.461	-4292.919	15.45815	0.129629	0.207566	0.196589	0.206641	0.140285	0.108527	0.0672278	0.175772	0.0426357	0.0519022	0.0388008	0.0257753	0.0290019	0.197382	0.276038	0.125868	0.0360761	0.320611	0.0440251	0.281175	0.25251	0.172	0.294315	1.420352
8760	-4270.797	-4285.756	14.95831	0.105651	0.166724	0.239833	0.199982	0.159468	0.114926	0.0834018	0.145981	0.0406751	0.0676795	0.0571041	0.0601099	0.0287998	0.212722	0.245639	0.135085	0.0808476	0.308242	0.0174638	0.270079	0.270212	0.169564	0.290145	1.470336
8770	-4272.89	-4289.081	16.19128	0.0997307	0.176786	0.196139	0.159695	0.132561	0.0982782	0.0943301	0.127372	0.0362159	0.0565449	0.0561924	0.0732032	0.039989	0.204878	0.255257	0.118014	0.0910817	0.295229	0.0355398	0.277562	0.253699	0.155883	0.312855	1.347039
8780	-4276.16	-4291.019	14.85871	0.102838	0.171282	0.237914	0.191898	0.118455	0.13483	0.0975941	0.1292	0.0418068	0.0750051	0.0772607	0.069686	0.0325266	0.169185	0.248901	0.158773	0.0873178	0.288517	0.0473064	0.267855	0.301666	0.152778	0.277701	1.480296
8790	-4272.739	-4287.11	14.37113	0.12411	0.186607	0.257313	0.210405	0.150999	0.108617	0.111578	0.131936	0.0377873	0.0517038	0.0738508	0.0424147	0.0417327	0.191874	0.300624	0.129417	0.0720188	0.277916	0.02815	0.28147	0.272623	0.14666	0.299247	1.529054
8800	-4273.97	-4290.289	16.31879	0.0795006	0.155201	0.220149	0.189716	0.150587	0.114506	0.084032	0.105639	0.0170736	0.0598986	0.0579497	0.0628265	0.0372091	0.196263	0.24344	0.159846	0.0768163	0.292167	0.0314666	0.278635	0.258969	0.179426	0.28297	1.334288
8810	-4276.47	-4291.572	15.10243	0.120855	0.177406	0.259486	0.23792	0.135365	0.110086	0.0780111	0.110033	0.0363015	0.0563957	0.0783514	0.0408315	0.014883	0.187405	0.235978	0.122368	0.059942	0.338486	0.0558205	0.301723	0.247725	0.155891	0.294661	1.455924
8820	-4269.735	-4284.642	14.90717	0.121898	0.177401	0.232242	0.226031	0.153306	0.116805	0.0799943	0.136196	0.044886	0.0761385	0.0718198	0.0232568	0.0154773	0.201231	0.241977	0.116391	0.0494488	0.364843	0.0261103	0.281127	0.267975	0.175163	0.275734	1.47545
8830	-4269.125	-4284.281	15.15609	0.115379	0.176344	0.235307	0.204278	0.159072	0.0934736	0.0920468	0.11557	0.0635483	0.0707468	0.0752289	0.0273079	0.0222554	0.227113	0.230696	0.155591	0.053456	0.302015	0.03113	0.274408	0.277018	0.170921	0.277653	1.450558
8840	-4277.552	-4293.57	16.0174	0.0846205	0.160261	0.201981	0.18965	0.140489	0.0934642	0.0695436	0.123205	0.0716754	0.0645831	0.10288	0.0248033	0.0372709	0.220386	0.221886	0.151056	0.0726141	0.30584	0.0282176	0.247444	0.269914	0.182588	0.300055	1.364428
8850	-4268.691	-4283.559	14.86792	0.114654	0.196891	0.216111	0.225124	0.130372	0.116136	0.103118	0.145629	0.0371351	0.0769628	0.0427259	0.0422629	0.0322547	0.193415	0.234571	0.150218	0.0473704	0.342773	0.0316532	0.295652	0.261828	0.178211	0.264309	1.479375
8860	-4273.865	-4288.383	14.51757	0.0961258	0.247249	0.242969	0.228195	0.130671	0.102558	0.1085	0.143077	0.018561	0.0800057	0.0595786	0.0242464	0.0326736	0.19833	0.231271	0.138782	0.0628863	0.337951	0.0307788	0.273552	0.255788	0.180194	0.290465	1.51441
8870	-4269.44	-4284.409	14.96874	0.0980912	0.231777	0.211189	0.208244	0.14568	0.117181	0.0869818	0.129815	0.0787864	0.0447452	0.0486845	0.0207283	0.0473893	0.182173	0.236651	0.139131	0.0585895	0.3388	0.0446559	0.291161	0.268096	0.171312	0.269431	1.469293
8880	-4272.224	-4287.883	15.65888	0.120764	0.15399	0.199402	0.204428	0.146243	0.0963645	0.107357	0.107138	0.0630211	0.0527257	0.0885451	0.0410577	0.0192421	0.188376	0.231904	0.150472	0.0602926	0.345802	0.023154	0.257312	0.279551	0.188061	0.275076	1.400279
8890	-4273.058	-4288.517	15.45958	0.0983377	0.173178	0.195946	0.219809	0.110276	0.100492	0.10303	0.124016	0.0911075	0.0558495	0.0579815	0.0494918	0.0406946	0.174045	0.243506	0.169191	0.0626146	0.323472	0.0271724	0.267874	0.28167	0.186487	0.26397	1.420209
8900	-4275.404	-4291.047	15.64355	0.0946364	0.175114	0.200515	0.211352	0.167534	0.0791976	0.123859	0.142196	0.0407061	0.0533156	0.0698948	0.0198649	0.0236255	0.212635	0.227912	0.134598	0.0503618	0.346059	0.0284351	0.266048	0.260012	0.171204	0.302736	1.401813
8910	-4268.973	-4283.563	14.59048	0.128939	0.191239	0.228776	0.17223	0.147031	0.12374	0.11391	0.130025	0.0765911	0.0417186	0.0817387	0.0449266	0.0262544	0.211028	0.246155	0.142144	0.0615401	0.311328	0.0278045	0.264213	0.278938	0.167768	0.289081	1.50712
8920	-4269.215	-4284.065	14.8503	0.122889	0.206148	0.205083	0.193473	0.159617	0.098579	0.0927279	0.137902	0.0579288	0.0542104	0.0788683	0.0413207	0.0323905	0.199126	0.219747	0.148982	0.0716078	0.321276	0.0392611	0.28456	0.271277	0.171172	0.272992	1.481137
8930	-4272.132	-4287.673	15.54152	0.103578	0.166842	0.22522	0.189397	0.146386	0.10785	0.081255	0.142636	0.0643365	0.0554968	0.0784943	0.0288971	0.0216268	0.205061	0.260435	0.129585	0.0495871	0.325196	0.0301356	0.30347	0.24863	0.161899	0.286001	1.412015
8940	-4274.581	-4290.141	15.56004	0.0992041	0.215633	0.197462	0.187361	0.1242	0.139451	0.105033	0.122994	0.0679503	0.0611999	0.0429698	0.012187	0.0345178	0.213362	0.226108	0.128336	0.0889392	0.324312	0.0189426	0.275234	0.2619	0.165391	0.297475	1.410163
8950	-4276.583	-4292.161	15.57877	0.117604	0.177532	0.168347	0.179961	0.129302	0.124839	0.10434	0.128176	0.0750364	0.0665203	0.0806454	0.0368661	0.0191216	0.196755	0.215504	0.128567	0.0820169	0.338059	0.0390981	0.262524	0.296809	0.174499	0.266169	1.40829
8960	-4278.192	-4292.831	14.63897	0.127044	0.167315	0.257085	0.164131	0.12216	0.0965186	0.11374	0.170515	0.0712686	0.0455606	0.0852013	0.0292123	0.0525177	0.20781	0.227422	0.104981	0.0565096	0.356754	0.046523	0.293699	0.267744	0.165795	0.272763	1.50227
8970	-4272.277	-4287.778	15.50082	0.121522	0.19035	0.238539	0.195523	0.126522	0.104957	0.0587987	0.123374	0.04622	0.0851808	0.0682311	0.0158684	0.0410001	0.19491	0.234985	0.134361	0.0661085	0.340529	0.029107	0.274471	0.272985	0.178703	0.273842	1.416086
8980	-4268.429	-4283.877	15.44826	0.107089	0.182831	0.240996	0.187378	0.146118	0.130502	0.0910509	0.127854	0.0801771	0.0425645	0.0417927	0.0125764	0.0304103	0.188871	0.241644	0.135145	0.0677842	0.317321	0.0492341	0.291673	0.273324	0.158457	0.276546	1.421341
8990	-4274.26	-4289.388	15.1284	0.0868412	0.193577	0.208507	0.232133	0.134474	0.146569	0.122118	0.116742	0.0620242	0.038226	0.0690451	0.0183226	0.0247482	0.212926	0.253351	0.132767	0.0454695	0.329537	0.0259485	0.283494	0.27923	0.154326	0.282949	1.453327
9000	-4272.803	-4288.947	16.14387	0.130463	0.143978	0.195508	0.187538	0.151137	0.087077	0.103753	0.116507	0.0691733	0.0544522	0.0753312	0.0193345	0.0175276	0.217952	0.267596	0.129523	0.0616808	0.286317	0.0369315	0.274297	0.265468	0.168323	0.291913	1.35178
9010	-4280.889	-4296.362	15.47348	0.142405	0.168833	0.209152	0.180771	0.137699	0.09592	0.0821863	0.131487	0.0320046	0.0658402	0.0996761	0.03734	0.0355051	0.221733	0.250741	0.144166	0.0526266	0.308928	0.0218052	0.304593	0.263567	0.160293	0.271547	1.418819
9020	-4271.652	-4287.07	15.41824	0.115467	0.191053	0.234058	0.198403	0.121917	0.0926541	0.0929783	0.0939259	0.0633812	0.0704337	0.0863023	0.0446025	0.0191667	0.196738	0.273261	0.122343	0.0378876	0.336675	0.033096	0.273593	0.274828	0.162523	0.289056	1.424343
9030	-4278.648	-4293.3	14.65144	0.112767	0.175002	0.234058	0.191747	0.155868	0.100834	0.0952289	0.144139	0.131789	0.0363299	0.0558397	0.0242266	0.0431959	0.21939	0.248963	0.122131	0.0413868	0.311435	0.0566947	0.280857	0.290771	0.154595	0.273777	1.501023
9040	-4277.62	-4294.122	16.50293	0.101388	0.16703	0.230245	0.189799	0.119744	0.0751933	0.119264	0.110993	0.0673979	0.0259947	0.0545472	0.0245123	0.0297665	0.211809	0.236179	0.124698	0.0544721	0.322257	0.0505843	0.273905	0.237848	0.18191	0.306337	1.315874
9050	-4274.633	-4290.097	15.46466	0.101646	0.187228	0.210206	0.213403	0.163308	0.108828	0.102168	0.141747	0.0931242	0.0143945	0.0322116	0.0312431	0.0201942	0.235824	0.233716	0.11482	0.0525466	0.323708	0.0393846	0.277831	0.264334	0.175719	0.282116	1.419701
9060	-4276.263	-4291.812	15.5492	0.104266	0.213787	0.201445	0.187504	0.153889	0.132015	0.0961062	0.122493	0.099461	0.00689794	0.0489565	0.0280833	0.0163435	0.187265	0.248175	0.152582	0.0550001	0.317644	0.0393333	0.267538	0.271028	0.161566	0.299869	1.411247
9070	-4275.869	-4290.456	14.58787	0.100548	0.190388	0.260308	0.243631	0.161794	0.0999551	0.111045	0.108273	0.0750828	0.0166841	0.0755111	0.042696	0.0214639	0.197302	0.205445	0.124239	0.0455689	0.367281	0.0601641	0.284015	0.277564	0.176437	0.261983	1.50738
9080	-4276.428	-4291.077	14.64877	0.106643	0.173413	0.185626	0.221669	0.144777	0.14317	0.130648	0.132685	0.0769396	0.0354668	0.064876	0.0545288	0.0308485	0.216394	0.2221	0.145865	0.0318561	0.357035	0.0267501	0.26688	0.266199	0.20115	0.265771	1.501291
9090	-4273.844	-4289.056	15.21184	0.0924969	0.217021	0.212702	0.175001	0.174886	0.110969	0.112495	0.140066	0.0587957	0.0551927	0.0531563	0.0187948	0.0234065	0.219414	0.224089	0.136337	0.0274634	0.351067	0.0416291	0.274219	0.271934	0.163021	0.290826	1.444983
9100	-4267.406	-4282.331	14.92504	0.127644	0.219429	0.234513	0.208991	0.116614	0.11645	0.090835	0.12041	0.0710942	0.056089	0.0610894	0.0323929	0.0181133	0.199182	0.265409	0.134443	0.0357869	0.331991	0.0331869	0.276164	0.266656	0.169589	0.287592	1.473664
9110	-4270.624	-4285.641	15.0169	0.116875	0.227767	0.21895	0.193291	0.134485	0.123126	0.0951063	0.113805	0.0465638	0.055742	0.0855285	0.03878	0.0144572	0.208588	0.277942	0.136364	0.0317672	0.292236	0.0531024	0.272079	0.285978	0.161897	0.280046	1.464477
9120	-4274.907	-4290.315	15.40874	0.107967	0.174037	0.234294	0.175799	0.113958	0.110989	0.0828872	0.149079	0.0544826	0.0229614	0.0869997	0.0661531	0.0456863	0.226558	0.251669	0.130352	0.035842	0.308901	0.0466789	0.269105	0.274721	0.155494	0.300681	1.425293
9130	-4277.069	-4292.213	15.14418	0.103703	0.177897	0.203618	0.183694	0.156217	0.114504	0.0955759	0.126073	0.0901349	0.00811297	0.103234	0.0744773	0.014509	0.211836	0.286158	0.128593	0.0494734	0.275051	0.0488885	0.260672	0.290735	0.149623	0.29897	1.451749
9140	-4273.084	-4287.61	14.52655	0.129207	0.205451	0.227233	0.253768	0.130121	0.108508	0.0886221	0.114698	0.097597	0.0489155	0.0448008	0.0353963	0.0291951	0.180458	0.271456	0.135874	0.0520346	0.331096	0.0290822	0.270108	0.285851	0.184088	0.259953	1.513512
9150	-4279.16	-4294.108	14.94812	0.15391	0.162504	0.227066	0.207081	0.118763	0.119763	0.0934168	0.109841	0.106911	0.0347443	0.0679376	0.0291231	0.0402952	0.176418	0.206824	0.144413	0.0563301	0.384218	0.0317963	0.263982	0.286607	0.180842	0.26857	1.471355
9160	-4273.963	-4288.913	14.95076	0.109091	0.182853	0.25717	0.171447	0.180687	0.107037	0.0934168	0.140004	0.0667839	0.0247843	0.0624926	0.0238926	0.0514313	0.202714	0.214388	0.118333	0.0581479	0.344808	0.0616091	0.297056	0.255489	0.184623	0.262832	1.471091
9170	-4274.82	-4290.095	15.27459	0.117299	0.168648	0.242351	0.197151	0.139038	0.122577	0.0756302	0.122731	0.0770569	0.0261139	0.0637613	0.0307097	0.0556421	0.223045	0.204242	0.120382	0.0337274	0.35627	0.0623344	0.285883	0.252565	0.186224	0.275328	1.438709
9180	-4274.735	-4290.23	15.49491	0.0958731	0.21616	0.192045	0.19428	0.132972	0.129986	0.0653313	0.137383	0.0754955	0.0274484	0.055345	0.038715	0.0556421	0.181328	0.262424	0.13172	0.082368	0.312142	0.0300176	0.283947	0.248094	0.160535	0.307423	1.416676
9190	-4272.787	-4287.83	15.04391	0.12768	0.209217	0.192901	0.23129	0.138394	0.110882	0.0726245	0.113683	0.0612937	0.0266179	0.0713774	0.0292599	0.0765564	0.187273	0.280062	0.142468	0.052817	0.31542	0.0219598	0.275685	0.264561	0.180777	0.278976	1.461777
9200	-4282.117	-4296.912	14.79507	0.0719081	0.223926	0.193128	0.207626	0.174736	0.124454	0.0877776	0.145356	0.0805467	0.0325989	0.0404923	0.0128284	0.0912821	0.218426	0.215862	0.152606	0.0501885	0.337865	0.0250524	0.26674	0.270152	0.163082	0.300026	1.48666
9210	-4270.849	-4286.006	15.15698	0.0883179	0.191123	0.230793	0.205169	0.133882	0.149568	0.0851879	0.130618	0.0675231	0.0199128	0.0770301	0.0530535	0.0182913	0.216638	0.283196	0.119021	0.037101	0.316874	0.0271697	0.275755	0.266933	0.166142	0.29117	1.450469
9220	-4270.593	-4285.417	14.82381	0.116512	0.191233	0.215477	0.21597	0.149017	0.121111	0.111082	0.158212	0.0590106	0.0183274	0.0719238	0.020438	0.0354727	0.218913	0.260019	0.120271	0.0535574	0.324453	0.0227864	0.292014	0.266929	0.158648	0.282409	1.483786
9230	-4273.362	-4288.191	14.82841	0.148162	0.209335	0.228216	0.17493	0.151673	0.135057	0.0907183	0.120504	0.0555884	0.0331522	0.0495184	0.0327194	0.0537525	0.180249	0.286827	0.138078	0.0370112	0.323146	0.0346889	0.282988	0.288541	0.165831	0.26264	1.483326
9240	-4275.548	-4290.336	14.78812	0.116844	0.153532	0.25536	0.221921	0.143941	0.106439	0.0896352	0.114742	0.082294	0.00627524	0.0760942	0.0463416	0.0739359	0.188219	0.271926	0.118692	0.0566108	0.338095	0.0264579	0.288235	0.275443	0.159435	0.276887	1.487356
9250	-4278.087	-4293.167	15.07973	0.118891	0.148303	0.229189	0.220832	0.134003	0.0852356	0.0959754	0.160859	0.0734753	0.0163001	0.0731179	0.0346527	0.0673603	0.200772	0.256138	0.141722	0.0447521	0.322466	0.0341486	0.293779	0.28185	0.143698	0.280672	1.458194
9260	-4276.64	-4292.596	15.95542	0.119249	0.178097	0.219381	0.175251	0.104335	0.0885183	0.0957007	0.116984	0.0787482	0.0302749	0.0514596	0.0796929	0.0329343	0.18438	0.282713	0.130151	0.0744905	0.304017	0.0242485	0.294851	0.250577	0.17211	0.282462	1.370626
9270	-4272.865	-4287.77	14.90496	0.111651	0.178471	0.190424	0.219951	0.151916	0.108818	0.0944332	0.127472	0.104227	0.0224109	0.0909966	0.0354733	0.0394279	0.203112	0.218432	0.130439	0.083147	0.326104	0.0387669	0.281424	0.261037	0.172164	0.285375	1.475672
9280	-4271.178	-4286.529	15.35171	0.094333	0.205645	0.224059	0.181331	0.127991	0.109646	0.0925845	0.110415	0.0830255	0.0404159	0.0614735	0.0402657	0.0598097	0.179778	0.251501	0.13063	0.0367211	0.359448	0.041922	0.278244	0.265813	0.179253	0.27669	1.430996
9290	-4266.782	-4282.032	15.25032	0.104978	0.179022	0.247141	0.214534	0.132142	0.119026	0.078145	0.110415	0.0897527	0.0354413	0.0550283	0.043865	0.0316451	0.212224	0.262911	0.143912	0.0460185	0.297177	0.0377576	0.268519	0.274494	0.165332	0.291655	1.441136
9300	-4272.349	-4287.612	15.26297	0.121644	0.196703	0.206029	0.198233	0.111153	0.125897	0.093157	0.106749	0.0736643	0.0342214	0.0710852	0.0402156	0.0611185	0.190719	0.201025	0.130642	0.0740133	0.359399	0.0442018	0.283002	0.278984	0.164174	0.27384	1.43987
9310	-4272.241	-4287.891	15.64943	0.10962	0.20972	0.23298	0.189332	0.131207	0.0820811	0.0898924	0.124492	0.038697	0.0306655	0.0647399	0.0445313	0.0532655	0.174386	0.256324	0.134871	0.0595904	0.329956	0.0448721	0.267833	0.261197	0.169513	0.301456	1.401224
9320	-4271.791	-4287.54	15.74847	0.102834	0.16828	0.20633	0.218301	0.148857	0.0900254	0.0715197	0.124524	0.0664053	0.0247103	0.064233	0.0520332	0.0532655	0.199276	0.254973	0.122323	0.0579318	0.320644	0.0448529	0.287333	0.249031	0.170998	0.292638	1.39132
9330	-4268.228	-4282.336	14.10805	0.125516	0.201857	0.228596	0.235531	0.137568	0.121709	0.0936352	0.154337	0.0732249	0.0365621	0.0539031	0.0342767	0.0586458	0.206767	0.239833	0.14687	0.0492899	0.324456	0.0327857	0.27108	0.269014	0.178573	0.281332	1.555362
9340	-4271.955	-4286.803	14.84762	0.115774	0.210889	0.232151	0.187048	0.171644	0.101255	0.105241	0.127725	0.0522855	0.0194498	0.0659787	0.0657873	0.0261765	0.20717	0.255736	0.14288	0.0576944	0.291815	0.0447038	0.283953	0.254472	0.154736	0.306839	1.481405
9350	-4274.21	-4288.524	14.31357	0.113115	0.200438	0.225445	0.193493	0.141841	0.125882	0.103258	0.16141	0.0695942	0.0252588	0.0609544	0.0938543	0.0202645	0.220632	0.240877	0.11007	0.0517193	0.319642	0.0570595	0.286039	0.262012	0.17776	0.274189	1.53481
9360	-4276.628	-4292.432	15.80359	0.112283	0.165893	0.210961	0.17073	0.156073	0.0736759	0.07999	0.144789	0.0695942	0.0304737	0.0744477	0.073085	0.0238131	0.17875	0.272639	0.135789	0.0579682	0.298277	0.0565769	0.261475	0.296552	0.167383	0.27459	1.385808
9370	-4274.224	-4288.708	14.48332	0.114926	0.225114	0.246004	0.202492	0.151188	0.104243	0.0815967	0.136073	0.0559944	0.0319191	0.0709818	0.0705594	0.0267452	0.181423	0.234585	0.139088	0.0588496	0.319425	0.0666293	0.272226	0.28893	0.152966	0.285878	1.517835
9380	-4282.673	-4296.882	14.20923	0.124767	0.282795	0.235728	0.20284	0.16638	0.139471	0.100787	0.0919521	0.0377469	0.0187248	0.0544326	0.0410221	0.0485966	0.185503	0.269526	0.109558	0.0644854	0.343875	0.0270527	0.290323	0.282878	0.151964	0.274835	1.545244
9390	-4278.993	-4294.091	15.09814	0.140941	0.161849	0.225026	0.200481	0.159253	0.110492	0.123762	0.0913796	0.0623077	0.00830433	0.0544326	0.0499608	0.0681632	0.229187	0.227546	0.129472	0.0532873	0.325117	0.0353907	0.265907	0.26714	0.172013	0.29494	1.456353
9400	-4270.711	-4285.321	14.6106	0.105138	0.198768	0.241695	0.205501	0.16349	0.0991676	0.100379	0.141406	0.0808173	0.0162753	0.079018	0.031279	0.0421718	0.189629	0.232817	0.139755	0.0382407	0.351753	0.0478047	0.274447	0.28662	0.168646	0.270288	1.505107
9410	-4272.828	-4287.448	14.61997	0.107019	0.193832	0.219588	0.224521	0.143627	0.118678	0.091409	0.140159	0.092252	0.0378167	0.0500205	0.0356227	0.0496252	0.205091	0.219268	0.133653	0.0544041	0.332935	0.0546487	0.271387	0.261807	0.183199	0.283607	1.504171
9420	-4274.818	-4289.647	14.82855	0.124857	0.173835	0.220419	0.180493	0.166492	0.100892	0.0990683	0.123268	0.104369	0.0369816	0.0613887	0.0102757	0.0809735	0.212469	0.222937	0.117222	0.0711341	0.343242	0.0329963	0.258155	0.259874	0.174523	0.307448	1.483312
9430	-4270.306	-4286.231	15.92522	0.109273	0.180789	0.228533	0.178717	0.117053	0.103584	0.0813941	0.141809	0.0710973	0.0496563	0.0469726	0.0245795	0.0401876	0.224435	0.256142	0.117471	0.0337611	0.341112	0.0270787	0.275012	0.259044	0.190871	0.275073	1.373646
9440	-4277.529	-4294.12	16.59055	0.0951363	0.173841	0.191036	0.180932	0.132258	0.0749232	0.0896366	0.10673	0.0861224	0.0392352	0.0589235	0.0227237	0.0556138	0.221011	0.215467	0.14786	0.0647111	0.327932	0.0230193	0.285274	0.245552	0.164784	0.304391	1.307112
9450	-4270.524	-4285.778	15.2536	0.110562	0.225044	0.223627	0.207234	0.127731	0.126254	0.0730934	0.119845	0.0823312	0.0439796	0.0478073	0.0354639	0.0178336	0.180015	0.25644	0.150159	0.0485561	0.325075	0.0397536	0.266371	0.287396	0.15528	0.290953	1.440807
9460	-4270.04	-4285.544	15.50361	0.104644	0.172406	0.226542	0.164349	0.137228	0.129518	0.0868846	0.14267	0.0829855	0.058333	0.0611423	0.0253922	0.0237138	0.170584	0.272573	0.136579	0.0486925	0.32629	0.0452806	0.28082	0.266566	0.158141	0.294473	1.415807
9470	-4272.252	-4287.524	15.27193	0.110529	0.163677	0.275326	0.176348	0.151229	0.107658	0.0823682	0.137935	0.0583836	0.0592833	0.0626531	0.0411583	0.0124267	0.190382	0.284204	0.133299	0.0468158	0.309765	0.035534	0.272618	0.276486	0.157026	0.29387	1.438975
9480	-4274.404	-4289.451	15.04765	0.132339	0.206452	0.198567	0.169079	0.105128	0.104465	0.0965443	0.15215	0.0596443	0.0753347	0.0793073	0.0176737	0.0647182	0.181137	0.276466	0.135172	0.0593886	0.313747	0.0340892	0.284832	0.272801	0.166093	0.276273	1.461402
9490	-4274.572	-4289.345	14.77306	0.0983863	0.182592	0.263899	0.215204	0.136229	0.128462	0.0745272	0.162948	0.0612668	0.0711691	0.0420555	0.0165772	0.0355444	0.193796	0.250574	0.129457	0.0436599	0.353869	0.0286433	0.261427	0.286852	0.17976	0.271961	1.488861
9500	-4278.852	-4293.821	14.96844	0.107331	0.209694	0.265403	0.183676	0.104506	0.1185	0.0885331	0.139921	0.0703835	0.0407342	0.0601448	0.0225133	0.0579821	0.213865	0.278377	0.109653	0.0286206	0.315959	0.053525	0.238064	0.280568	0.185249	0.296119	1.469323
9510	-4271.881	-4287.965	16.08382	0.0920711	0.169156	0.183144	0.195643	0.151877	0.108499	0.0990951	0.127707	0.0484026	0.0330067	0.0571366	0.0348767	0.057171	0.237089	0.244004	0.115401	0.053942	0.315797	0.0337666	0.28394	0.234731	0.178781	0.302547	1.357785
9520	-4273.843	-4289.678	15.83457	0.112332	0.167649	0.183144	0.20006	0.157726	0.10548	0.082651	0.128742	0.0546387	0.0160914	0.0638426	0.0332051	0.0771491	0.219452	0.302771	0.11398	0.0319124	0.302109	0.0297757	0.268777	0.275245	0.164899	0.291078	1.38271
9530	-4281.985	-4296.748	14.76359	0.101451	0.163696	0.22603	0.191978	0.144707	0.133674	0.0792614	0.161513	0.111303	0.0128616	0.0426912	0.0325712	0.0880706	0.215758	0.28536	0.0940973	0.0490758	0.312379	0.043331	0.263624	0.273956	0.164127	0.298292	1.489808
9540	-4268.577	-4283.064	14.48683	0.101933	0.211497	0.254651	0.225123	0.14273	0.133819	0.0836503	0.127703	0.0827939	0.0254868	0.0565202	0.0303338	0.0412433	0.208282	0.265421	0.116587	0.0554962	0.31098	0.0432344	0.281004	0.270434	0.167227	0.281334	1.517484
9550	-4281.141	-4296.073	14.9317	0.114153	0.215982	0.188453	0.137628	0.147914	0.13254	0.0954398	0.145546	0.123954	0.0466857	0.0567753	0.0327912	0.0351347	0.203317	0.22773	0.160152	0.067928	0.315515	0.0253583	0.258593	0.27681	0.175829	0.288768	1.472997
