Iteration	Replicate_ID	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3490	1	-4271.675	-4286.076	14.40141	0.148059	0.210167	0.221164	0.204168	0.173158	0.112951	0.104499	0.124977	0.0470323	0.0632581	0.0556154	0.0440627	0.0169149	0.191875	0.227739	0.144282	0.0760697	0.325378	0.0346557	0.277408	0.274333	0.172547	0.275712	1.526027
3491	1	-4271.944	-4287.183	15.23886	0.0893135	0.184026	0.207955	0.230956	0.135947	0.128955	0.0944681	0.131392	0.0510616	0.0600496	0.0522159	0.0553265	0.0206162	0.194364	0.230693	0.141714	0.0797083	0.324271	0.0292494	0.296198	0.281748	0.165019	0.257036	1.442282
3492	1	-4275.58	-4289.805	14.2249	0.130418	0.215268	0.234208	0.215074	0.140485	0.14094	0.087652	0.133139	0.0510616	0.0910027	0.0536565	0.0406726	0.0101002	0.225656	0.206982	0.121991	0.0424411	0.367638	0.0352919	0.273342	0.277474	0.182521	0.266662	1.543677
3493	1	-4272.712	-4287.942	15.22985	0.114192	0.162307	0.225533	0.218648	0.137071	0.111715	0.0752515	0.133139	0.0629285	0.079419	0.0536107	0.0617746	0.00759396	0.193988	0.22974	0.134985	0.0494016	0.355044	0.0368413	0.290816	0.276874	0.172542	0.259769	1.443182
3494	1	-4272.909	-4288.453	15.54475	0.0989405	0.155245	0.227375	0.215398	0.142194	0.11407	0.0913512	0.109816	0.0646527	0.0634704	0.0758035	0.051902	0.00147461	0.218315	0.253703	0.12607	0.032472	0.336045	0.0333948	0.280374	0.258568	0.184325	0.276733	1.411693
3495	1	-4273.427	-4288.478	15.05104	0.109075	0.168744	0.227375	0.191054	0.175344	0.116513	0.121976	0.111094	0.0587025	0.0685332	0.0685853	0.0409886	0.00307971	0.213606	0.230506	0.119157	0.051357	0.327326	0.0580478	0.275492	0.266304	0.161498	0.296706	1.461063
3496	1	-4272.45	-4288.248	15.79739	0.104116	0.168744	0.210973	0.191054	0.154806	0.112164	0.0870483	0.13393	0.0405957	0.0878798	0.0549271	0.0339765	0.00621252	0.173354	0.219626	0.150865	0.0550016	0.361402	0.03975	0.282631	0.268696	0.176803	0.27187	1.386428
3497	1	-4276.491	-4291.142	14.65056	0.116762	0.18937	0.224304	0.200828	0.153489	0.0858731	0.0870483	0.16275	0.051605	0.0608014	0.0874427	0.02893	0.0519067	0.187686	0.22535	0.137431	0.066801	0.33031	0.0524212	0.296085	0.291812	0.148769	0.263334	1.501111
3498	1	-4271.531	-4285.747	14.21552	0.0981038	0.217411	0.239795	0.223153	0.119983	0.130584	0.109276	0.128812	0.0682477	0.0793218	0.0699568	0.0290466	0.0309236	0.213383	0.243341	0.114796	0.0594403	0.343289	0.0257514	0.288812	0.255654	0.171933	0.283601	1.544616
3499	1	-4274.259	-4289.16	14.90124	0.114683	0.192884	0.21316	0.186366	0.126535	0.14146	0.118105	0.12074	0.0343533	0.0985238	0.0521861	0.0164141	0.0606321	0.206498	0.223008	0.137336	0.0501598	0.332982	0.0500161	0.285226	0.253575	0.194342	0.266857	1.476043
3500	1	-4267.038	-4282.323	15.28478	0.102636	0.156785	0.238729	0.211167	0.143341	0.129497	0.0789897	0.116128	0.0544784	0.0721733	0.0629807	0.0330824	0.0377034	0.203099	0.227435	0.133825	0.0577024	0.338606	0.0393325	0.273395	0.271524	0.178432	0.276648	1.437689
3501	1	-4273.436	-4288.917	15.48109	0.104816	0.169726	0.211164	0.211167	0.157051	0.107443	0.0838476	0.123986	0.0531417	0.099076	0.0520003	0.00672715	0.0379115	0.204562	0.215614	0.158706	0.0456164	0.339321	0.0361804	0.274145	0.249573	0.187494	0.288788	1.418059
3502	1	-4277.919	-4292.823	14.90418	0.105522	0.158849	0.203902	0.231024	0.149697	0.148846	0.0694192	0.138653	0.0316634	0.0878806	0.055207	0.00291979	0.0921659	0.19754	0.270178	0.121352	0.0526224	0.329244	0.0290644	0.282466	0.259598	0.161981	0.295955	1.47575
3503	1	-4277.94	-4293.203	15.26232	0.100739	0.191847	0.238464	0.17612	0.097894	0.107633	0.0745439	0.152765	0.0546776	0.0791942	0.0709202	0.0158523	0.0792857	0.175716	0.240329	0.130678	0.0804749	0.329536	0.0432661	0.27312	0.278208	0.159816	0.288855	1.439935
3504	1	-4278.82	-4293.239	14.41904	0.107018	0.224141	0.260697	0.169376	0.12303	0.112029	0.109235	0.131851	0.0504159	0.0672058	0.120808	0.00532891	0.0431261	0.210101	0.251381	0.134731	0.0570718	0.322367	0.0243481	0.258572	0.28626	0.174854	0.280314	1.524263
3505	1	-4272.266	-4288.378	16.11272	0.120145	0.187403	0.156758	0.200871	0.12303	0.116625	0.0867034	0.145602	0.026056	0.049222	0.0553563	0.0247749	0.0623478	0.227617	0.233407	0.139947	0.0620528	0.299318	0.037657	0.27218	0.256839	0.169492	0.301489	1.354895
3506	1	-4273.999	-4289.092	15.09335	0.133252	0.216775	0.198771	0.223441	0.127825	0.125054	0.0728982	0.129766	0.043842	0.0637573	0.0411009	0.0180036	0.0623478	0.199323	0.268203	0.143488	0.0491145	0.30689	0.0329813	0.267094	0.273649	0.170079	0.289178	1.456833
3507	1	-4269.726	-4284.832	15.10552	0.136992	0.198417	0.220228	0.185352	0.151398	0.117097	0.0874193	0.14647	0.0289627	0.0642064	0.0510535	0.0105642	0.0574551	0.221895	0.223435	0.13329	0.0595755	0.341644	0.0201607	0.267515	0.271364	0.170511	0.29061	1.455615
3508	1	-4272.146	-4287.781	15.63464	0.104091	0.19229	0.220779	0.165285	0.147386	0.100991	0.106551	0.133296	0.0119184	0.0758589	0.0501626	0.0322887	0.0618056	0.195042	0.227752	0.120585	0.0475293	0.378555	0.0305371	0.277891	0.266432	0.188758	0.266918	1.402703
3509	1	-4273.399	-4289.516	16.11656	0.106894	0.197081	0.201084	0.18758	0.131985	0.0977022	0.0894529	0.125255	0.0490298	0.0503158	0.0669205	0.035996	0.0152149	0.196877	0.246672	0.171034	0.0469775	0.300919	0.0375209	0.261639	0.27934	0.161416	0.297605	1.354511
3510	1	-4284.016	-4298.918	14.90254	0.126993	0.218902	0.252873	0.155857	0.169452	0.123556	0.093918	0.124535	0.0317634	0.107263	0.0348323	0.0158251	0.0201441	0.209393	0.290045	0.147629	0.0314417	0.307689	0.0138016	0.250731	0.301028	0.153546	0.294695	1.475913
3511	1	-4270.32	-4285.521	15.20151	0.0964869	0.219705	0.199387	0.211803	0.139328	0.105178	0.0855927	0.126043	0.0383045	0.0660111	0.0639801	0.0235271	0.0706705	0.212878	0.224098	0.138403	0.0512496	0.347599	0.0257735	0.297332	0.272769	0.16314	0.266759	1.446016
3512	1	-4272.699	-4287.539	14.83988	0.111206	0.155681	0.262234	0.201069	0.159307	0.120051	0.110009	0.125732	0.0212714	0.0927861	0.0509219	0.014806	0.0571067	0.189552	0.281079	0.140173	0.0475055	0.324432	0.0172588	0.274954	0.289093	0.161977	0.273976	1.48218
3513	1	-4273.667	-4288.694	15.02698	0.110369	0.186847	0.23818	0.280741	0.106139	0.0902124	0.107205	0.111768	0.0340859	0.0544616	0.0553163	0.0454406	0.042704	0.188263	0.262402	0.130403	0.041984	0.335268	0.0416799	0.28241	0.268057	0.168386	0.281146	1.46347
3514	1	-4268.519	-4283.932	15.41322	0.110689	0.223206	0.206604	0.192904	0.13852	0.108278	0.098686	0.119032	0.0407137	0.0599609	0.0481696	0.0299701	0.0481124	0.196138	0.262779	0.137947	0.0449547	0.33397	0.0242117	0.259976	0.281241	0.186548	0.272234	1.424845
3515	1	-4279.527	-4294.042	14.51479	0.11013	0.202202	0.300173	0.191658	0.129282	0.124419	0.0897358	0.152534	0.0237417	0.0559821	0.0664264	0.0202915	0.0481124	0.193431	0.299681	0.0946879	0.0646191	0.323589	0.0239916	0.259835	0.294304	0.151405	0.294456	1.514688
3516	1	-4274.93	-4289.399	14.46958	0.115114	0.209338	0.220211	0.208733	0.140154	0.112673	0.118315	0.102472	0.045593	0.0875995	0.0817321	0.0326085	0.0446668	0.195216	0.272589	0.114077	0.0556632	0.322947	0.0395079	0.259281	0.26135	0.177985	0.301384	1.519209
3517	1	-4275.328	-4290.816	15.48865	0.0957175	0.147688	0.172705	0.198464	0.16716	0.12981	0.103621	0.11908	0.0254053	0.0872787	0.0777485	0.0345415	0.0580824	0.216459	0.23862	0.154194	0.0356674	0.306498	0.0485615	0.276798	0.288656	0.166337	0.268209	1.417302
3518	1	-4270.647	-4285.405	14.75732	0.104004	0.206191	0.226363	0.216693	0.140511	0.1381	0.106332	0.124747	0.0533516	0.038399	0.0861367	0.0281078	0.0214991	0.213747	0.263993	0.12369	0.0529292	0.300934	0.0447063	0.266827	0.273662	0.177459	0.282052	1.490435
3519	1	-4274.105	-4290.315	16.20961	0.0969444	0.186688	0.183301	0.190803	0.144863	0.083875	0.0771136	0.124178	0.0516022	0.0536583	0.0944478	0.0313996	0.0263312	0.184587	0.274486	0.137879	0.0464223	0.309866	0.0467597	0.259894	0.279649	0.183443	0.277013	1.345206
3520	1	-4280.223	-4295.728	15.50501	0.119071	0.168644	0.246904	0.160893	0.144967	0.130706	0.0688314	0.106324	0.0368924	0.0644523	0.0623595	0.0406337	0.0649896	0.152205	0.273923	0.147955	0.0872813	0.313922	0.0247138	0.274542	0.270782	0.159047	0.29563	1.415667
3521	1	-4267.853	-4283.237	15.38456	0.108464	0.18206	0.240761	0.188258	0.132951	0.099994	0.0911515	0.126516	0.0173808	0.0710964	0.072968	0.0581317	0.0379781	0.193976	0.248806	0.155964	0.0460299	0.31336	0.0418634	0.265432	0.269726	0.180539	0.284303	1.427711
3522	1	-4270.353	-4285.394	15.04051	0.0960171	0.177924	0.260933	0.22345	0.123008	0.102139	0.0841896	0.124104	0.0310355	0.0645603	0.0690016	0.0538732	0.0518808	0.186783	0.240374	0.13565	0.0336884	0.352986	0.0505186	0.275422	0.273786	0.166186	0.284607	1.462116
3523	1	-4275.982	-4291.442	15.45977	0.0902977	0.223651	0.242394	0.18189	0.133605	0.112472	0.0804532	0.152534	0.0134686	0.066915	0.0610836	0.0399715	0.0214543	0.217847	0.221071	0.116356	0.0699744	0.332966	0.0417851	0.262454	0.267155	0.175056	0.295336	1.42019
3524	1	-4266.382	-4282.209	15.82691	0.108207	0.168687	0.21656	0.200068	0.136158	0.103504	0.100435	0.0986367	0.0249658	0.0792776	0.077677	0.0501479	0.0191515	0.195804	0.257477	0.140586	0.056483	0.311557	0.0380928	0.270664	0.273351	0.172811	0.283174	1.383476
3525	1	-4272.349	-4287.881	15.53267	0.112659	0.19109	0.254783	0.171535	0.119957	0.0969989	0.108698	0.115714	0.0357162	0.0520547	0.0549328	0.046193	0.0525689	0.167844	0.264189	0.135742	0.0561188	0.329632	0.0464738	0.282435	0.286379	0.15666	0.274527	1.4129
3526	1	-4267.397	-4283.253	15.85568	0.107757	0.189947	0.222039	0.188283	0.108855	0.119272	0.0881672	0.112234	0.0373649	0.0814941	0.0572491	0.0362613	0.0316765	0.189229	0.229364	0.160566	0.0489951	0.326209	0.0456362	0.276959	0.275562	0.169693	0.277786	1.380599
3527	1	-4272.816	-4287.345	14.52851	0.126105	0.197119	0.263012	0.193504	0.11799	0.111456	0.0805183	0.152047	0.035848	0.110644	0.0491929	0.0452315	0.0306478	0.199591	0.233392	0.134289	0.0563712	0.336165	0.040191	0.291012	0.253109	0.166236	0.289643	1.513316
3528	1	-4274.022	-4288.695	14.67238	0.137455	0.215899	0.223543	0.191729	0.126139	0.134249	0.0930197	0.169466	0.0316561	0.0499807	0.0591844	0.0258622	0.0407459	0.24272	0.249005	0.143184	0.0454382	0.287019	0.0326344	0.274109	0.27308	0.172437	0.280374	1.498929
3529	1	-4269.287	-4284.867	15.57978	0.106627	0.184806	0.232113	0.202946	0.119287	0.0988	0.109729	0.109637	0.0376944	0.0426318	0.0640273	0.0313629	0.0685279	0.212571	0.249917	0.124044	0.049265	0.330203	0.0340008	0.258375	0.26859	0.169602	0.303434	1.408189
3530	1	-4266.831	-4282.133	15.30193	0.0984039	0.193262	0.214207	0.206998	0.144982	0.121927	0.106995	0.120404	0.0281268	0.0785989	0.0617239	0.0234794	0.0368655	0.20911	0.215814	0.140675	0.0652947	0.339388	0.0297184	0.272673	0.26157	0.189814	0.275943	1.435974
3531	1	-4272.16	-4287.088	14.92809	0.118015	0.18951	0.22236	0.18825	0.149352	0.142218	0.0868225	0.104984	0.0381183	0.0790267	0.0745119	0.0251836	0.0550064	0.201087	0.206691	0.147504	0.0680456	0.354087	0.0225847	0.266321	0.278771	0.185393	0.269516	1.473358
3532	1	-4275.074	-4289.084	14.01065	0.0961677	0.269683	0.245423	0.206005	0.169412	0.131881	0.0942137	0.148304	0.0209177	0.0545891	0.0598027	0.0395187	0.0291853	0.211211	0.254856	0.118949	0.0355662	0.338271	0.0411476	0.266377	0.270129	0.179532	0.283963	1.565103
3533	1	-4279.667	-4293.584	13.9177	0.113329	0.282789	0.243266	0.226667	0.14854	0.111422	0.115774	0.108748	0.028235	0.0857395	0.054373	0.0315597	0.0239557	0.207544	0.250432	0.166209	0.03318	0.325534	0.0171005	0.275448	0.273006	0.169456	0.282091	1.574398
3534	1	-4271.764	-4286.627	14.86281	0.104761	0.185008	0.244566	0.19511	0.151725	0.137484	0.0808044	0.132391	0.023417	0.0726843	0.0806559	0.0376462	0.0336339	0.193184	0.265336	0.153072	0.0622975	0.302707	0.0234033	0.258102	0.303536	0.147412	0.290949	1.479887
3535	1	-4271.088	-4285.834	14.74525	0.10349	0.197526	0.253888	0.232108	0.142855	0.0935251	0.100941	0.123612	0.0251266	0.0671394	0.0691021	0.0376462	0.0446828	0.193241	0.250096	0.118655	0.0650945	0.319521	0.0533926	0.2767	0.279523	0.159273	0.284504	1.491642
3536	1	-4270.649	-4285.452	14.80298	0.106752	0.194837	0.21577	0.217383	0.13206	0.123013	0.0903583	0.129117	0.0447852	0.0794096	0.0776838	0.0280865	0.0466125	0.215124	0.28013	0.130492	0.0273886	0.306287	0.0405782	0.269261	0.272773	0.168254	0.289711	1.485869
3537	1	-4273.376	-4288.173	14.7971	0.0984379	0.166211	0.222944	0.233454	0.142838	0.11801	0.0875413	0.113049	0.0230823	0.0954944	0.058341	0.0384911	0.0885642	0.190162	0.222057	0.142688	0.0579394	0.336813	0.0503408	0.291399	0.266372	0.165242	0.276987	1.486458
3538	1	-4276.23	-4291.754	15.52411	0.0908734	0.215008	0.191853	0.199554	0.156413	0.124416	0.0925165	0.10644	0.0230464	0.0649198	0.0578689	0.049671	0.0411761	0.186768	0.234916	0.139973	0.0660729	0.330405	0.0418653	0.293918	0.281851	0.152311	0.271921	1.413756
3539	1	-4272.216	-4287.13	14.91393	0.113288	0.201283	0.239227	0.178726	0.142507	0.127194	0.0834071	0.134453	0.0185666	0.0962533	0.0631295	0.0188037	0.0579341	0.221443	0.236561	0.127198	0.0573662	0.331258	0.0261726	0.302483	0.250289	0.177116	0.270112	1.474774
3540	1	-4272.357	-4287.569	15.21241	0.12572	0.146487	0.226969	0.19475	0.134862	0.116028	0.100663	0.111732	0.0346968	0.0930373	0.0963731	0.0220489	0.0415596	0.19755	0.217362	0.159344	0.0654202	0.340245	0.0200786	0.273213	0.270035	0.185213	0.27154	1.444927
3541	1	-4267.798	-4283.108	15.31061	0.109865	0.180289	0.224993	0.206207	0.134862	0.105927	0.0978794	0.103481	0.0162573	0.0846965	0.084589	0.0342061	0.0518539	0.212271	0.218589	0.143841	0.0403187	0.343563	0.0414178	0.277341	0.271539	0.181143	0.269977	1.435106
3542	1	-4268.369	-4284.045	15.67567	0.112078	0.208744	0.190142	0.170266	0.149883	0.109293	0.0948322	0.139233	0.031928	0.0568835	0.0689385	0.0295506	0.0368283	0.200395	0.229754	0.132071	0.0512891	0.337224	0.0492663	0.272124	0.275805	0.164591	0.287481	1.3986
3543	1	-4270.655	-4286.068	15.41233	0.0988456	0.16959	0.228938	0.191042	0.142005	0.119121	0.0999855	0.107991	0.0310831	0.104193	0.0571463	0.0381659	0.0368283	0.215446	0.227955	0.113509	0.0644659	0.334584	0.0440393	0.298409	0.256498	0.163233	0.28186	1.424934
3544	1	-4273.8	-4289.604	15.80416	0.0937823	0.216178	0.23915	0.189141	0.148196	0.097986	0.0905589	0.0948789	0.0258458	0.0664394	0.0551297	0.0322627	0.0362023	0.233328	0.208683	0.122931	0.0694651	0.319479	0.0461146	0.260262	0.254022	0.180902	0.304815	1.385751
3545	1	-4279.16	-4293.098	13.93733	0.118484	0.181045	0.239534	0.206987	0.14614	0.0948643	0.117935	0.124148	0.0495014	0.0930647	0.107828	0.0340287	0.058873	0.23416	0.273614	0.111181	0.0355143	0.314434	0.031096	0.285993	0.269419	0.155046	0.289542	1.572434
3546	1	-4274.991	-4289.07	14.07906	0.114203	0.20985	0.261683	0.250694	0.14614	0.105344	0.120097	0.148286	0.02589	0.0440146	0.0500676	0.0450937	0.0368995	0.194235	0.240042	0.152808	0.0470337	0.340291	0.0255904	0.245848	0.289565	0.175992	0.288595	1.558261
3547	1	-4278.042	-4292.982	14.94038	0.083979	0.22518	0.184986	0.229465	0.164485	0.115105	0.0881518	0.146408	0.0402292	0.0859851	0.0390861	0.0471784	0.0218911	0.170228	0.287152	0.130811	0.0541566	0.33857	0.0190819	0.261978	0.298032	0.167536	0.272454	1.47213
3548	1	-4271.193	-4287.223	16.03059	0.102447	0.194386	0.212448	0.216549	0.108063	0.0990658	0.101907	0.0954275	0.0399764	0.0502132	0.0698051	0.0412453	0.0315751	0.201007	0.285623	0.14593	0.0531733	0.29497	0.0192964	0.268763	0.292571	0.163114	0.275552	1.363108
3549	1	-4276.294	-4291.144	14.84914	0.124654	0.224879	0.182971	0.214649	0.141613	0.131018	0.102183	0.0935513	0.0475716	0.0909631	0.0603896	0.0434037	0.0234067	0.189486	0.273669	0.13541	0.0557596	0.31485	0.0308259	0.253672	0.270007	0.188869	0.287452	1.481253
3550	1	-4273.209	-4287.513	14.30389	0.112391	0.164244	0.270327	0.224722	0.162576	0.121433	0.0884746	0.140689	0.0324498	0.0532021	0.0720799	0.0656596	0.0275294	0.215133	0.258011	0.144668	0.0277143	0.325452	0.029022	0.282677	0.28157	0.155346	0.280407	1.535778
3551	1	-4267.923	-4282.665	14.74199	0.103965	0.21445	0.217486	0.217386	0.133505	0.130121	0.098053	0.144171	0.0143237	0.0707218	0.0623848	0.0445506	0.0408496	0.185685	0.250295	0.131118	0.0397998	0.337802	0.0553006	0.278916	0.271845	0.175181	0.274059	1.491969
3552	1	-4269.97	-4285.622	15.65208	0.114252	0.190524	0.227621	0.199339	0.109843	0.121882	0.100071	0.119348	0.031491	0.0423781	0.0623848	0.058145	0.0236806	0.16828	0.274303	0.132823	0.0554788	0.337558	0.0315569	0.278675	0.27873	0.165608	0.276988	1.400959
3553	1	-4273.688	-4289.567	15.87908	0.110124	0.166509	0.259417	0.143959	0.151723	0.107478	0.0945885	0.149515	0.0282744	0.0544387	0.0467179	0.0308969	0.0346165	0.189586	0.278957	0.129158	0.0547546	0.312037	0.0355088	0.290645	0.267777	0.151379	0.290199	1.378259
3554	1	-4270.322	-4286.31	15.98833	0.0898989	0.168675	0.233186	0.201241	0.119604	0.125903	0.104211	0.113422	0.0368309	0.0532626	0.0614364	0.03152	0.0281443	0.205064	0.270024	0.125541	0.0653541	0.292936	0.0410802	0.26009	0.289844	0.169082	0.280985	1.367335
3555	1	-4268.97	-4284.142	15.17207	0.0997631	0.204132	0.267574	0.181471	0.146475	0.0906125	0.0935093	0.147441	0.0343243	0.0609237	0.0453295	0.0449191	0.0324859	0.199731	0.233984	0.149116	0.0646139	0.332799	0.019757	0.27697	0.272616	0.165202	0.285212	1.44896
3556	1	-4274.478	-4290.577	16.09916	0.0855857	0.176112	0.206161	0.187144	0.154542	0.111776	0.103304	0.0931345	0.0592874	0.0646683	0.0403862	0.054071	0.020079	0.199473	0.27436	0.143331	0.0479837	0.299499	0.0353526	0.280282	0.277316	0.174508	0.267895	1.356251
3557	1	-4276.9	-4291.778	14.87854	0.111732	0.201026	0.237596	0.18285	0.139955	0.0947177	0.0935089	0.158597	0.0311364	0.0611273	0.0897878	0.0652898	0.0109881	0.214973	0.315035	0.118661	0.0400297	0.291805	0.019497	0.244247	0.284467	0.151327	0.319958	1.478313
3558	1	-4269.815	-4285.45	15.63434	0.103819	0.178157	0.21752	0.197939	0.0984418	0.130648	0.0951886	0.117641	0.0460452	0.0867281	0.05835	0.0435861	0.0286689	0.185233	0.272473	0.133988	0.0649403	0.30756	0.0358053	0.291391	0.267743	0.149397	0.291469	1.402733
3559	1	-4271.876	-4287.536	15.65941	0.107685	0.191722	0.230212	0.193268	0.122179	0.125849	0.090433	0.107793	0.0412831	0.0735265	0.065973	0.0410006	0.00930268	0.22491	0.2523	0.153853	0.0527429	0.284752	0.031442	0.249259	0.271641	0.183388	0.295712	1.400226
3560	1	-4275.379	-4291.618	16.23861	0.113999	0.160649	0.188505	0.169599	0.127728	0.0968893	0.089268	0.161602	0.0232775	0.0805884	0.0513487	0.0435828	0.0352697	0.194026	0.239284	0.152893	0.0618323	0.33348	0.018484	0.287837	0.27553	0.161356	0.275277	1.342307
3561	1	-4268.353	-4283.969	15.61594	0.0886646	0.18569	0.202256	0.220431	0.133552	0.103099	0.0916589	0.130805	0.0200848	0.0779555	0.0748685	0.0384169	0.0370905	0.187792	0.231131	0.15597	0.0521315	0.333982	0.0389928	0.285217	0.266697	0.166244	0.281842	1.404573
3562	1	-4274.276	-4289.926	15.65016	0.0963263	0.172435	0.182455	0.223836	0.112083	0.0850986	0.0994948	0.144237	0.038384	0.0883275	0.0620989	0.0420571	0.0543185	0.192111	0.250831	0.147684	0.0546263	0.334077	0.020671	0.297961	0.271874	0.157024	0.273141	1.401151
3563	1	-4274.467	-4289.296	14.82957	0.108876	0.201514	0.221744	0.211624	0.143445	0.126961	0.126306	0.0811678	0.0158232	0.0675018	0.0747269	0.0617032	0.0418168	0.176414	0.259221	0.139449	0.0490084	0.331368	0.0445386	0.290724	0.272597	0.179716	0.256964	1.483211
3564	1	-4277.629	-4292.79	15.16116	0.0907925	0.176774	0.211443	0.241098	0.130948	0.1069	0.0777098	0.154447	0.0378712	0.0938477	0.0518813	0.0547216	0.0216157	0.21657	0.225606	0.114278	0.079682	0.35357	0.0102933	0.290106	0.255109	0.16653	0.288255	1.450051
3565	1	-4272.778	-4287.506	14.72804	0.114877	0.224349	0.210056	0.185184	0.127996	0.1069	0.105529	0.123812	0.0255933	0.089227	0.0853827	0.059112	0.0353447	0.19772	0.232706	0.129913	0.0796109	0.324434	0.0356159	0.300121	0.259663	0.171524	0.268692	1.493363
3566	1	-4275.735	-4290.857	15.12192	0.115556	0.211182	0.216329	0.201033	0.163044	0.0917783	0.111967	0.144473	0.00408513	0.0523533	0.0395625	0.0578528	0.0447582	0.215078	0.229986	0.120547	0.0675899	0.338299	0.0285011	0.288714	0.255936	0.16713	0.28822	1.453975
3567	1	-4276.795	-4291.839	15.04447	0.104417	0.168151	0.236689	0.215416	0.15907	0.106208	0.0781545	0.109821	0.00986543	0.103987	0.079495	0.0447491	0.0456969	0.206997	0.223026	0.148111	0.0681906	0.338612	0.0150638	0.290202	0.265603	0.155025	0.28917	1.461721
3568	1	-4272.407	-4287.753	15.34634	0.119345	0.149975	0.244	0.172345	0.167079	0.104555	0.114882	0.127173	0.0173968	0.0806248	0.0654015	0.0415461	0.0272114	0.190883	0.276455	0.136866	0.0526245	0.313091	0.0300811	0.25664	0.270694	0.18449	0.288176	1.431534
3569	1	-4270.696	-4286.105	15.40934	0.123138	0.20361	0.202851	0.190117	0.159911	0.119334	0.0794957	0.113384	0.0129089	0.0641576	0.0585796	0.0626962	0.0350496	0.221674	0.2135	0.137525	0.0525004	0.349793	0.025008	0.28587	0.273502	0.176272	0.264355	1.425233
3570	1	-4273.301	-4289.657	16.35577	0.103711	0.15424	0.240467	0.191594	0.133386	0.101039	0.0906217	0.109076	0.00982175	0.0446518	0.0592309	0.0369471	0.0558034	0.208974	0.256741	0.132808	0.0365349	0.334561	0.030381	0.289827	0.27933	0.165569	0.265275	1.33059
3571	1	-4271.293	-4286.168	14.87486	0.122071	0.172338	0.222427	0.218752	0.162812	0.111321	0.0892997	0.120309	0.0156311	0.0494288	0.0706958	0.0333572	0.0902406	0.194187	0.249482	0.120619	0.0441917	0.340043	0.0514768	0.285283	0.273451	0.177915	0.263351	1.478682
3572	1	-4274.437	-4289.772	15.33532	0.0950237	0.155004	0.215391	0.190117	0.147882	0.116394	0.0953148	0.17163	0.0217934	0.0521046	0.0766214	0.0355703	0.0597892	0.216321	0.241255	0.122716	0.0200641	0.349443	0.0502018	0.278481	0.276232	0.178537	0.26675	1.432635
