Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
7920	-4074.417	-4074.713	0.296429	0.8127103	0.170548	0.444026	0.472622	0.319734	0.231911	0.229947	0.147909	0.189116	0.226563	0.0253679	0.043465	0.0940194	0.111037	0.098521	0.206403	0.0883597	0.0576161	0.508754	0.0403457	0.3148353	0.353492	0.284969	0.137701	0.223838	0.0982604	0.412201	0.960415	2.52912	2.706266
7930	-4082.471	-4086.684	4.213762	1.613894	0.100541	0.306052	0.461475	0.377333	0.208088	0.15043	0.142555	0.129167	0.132318	0.0116011	0.0311063	0.15824	0.105626	0.095346	0.23443	0.0976056	0.0617258	0.442522	0.0683696	0.3788119	0.358051	0.293301	0.125095	0.223552	0.242393	0.606478	1.05646	2.09466	2.314533
7940	-4079.245	-4079.162	-0.08260892	1.078374	0.130423	0.488856	0.608165	0.338325	0.276499	0.157953	0.15667	0.151878	0.173673	0.0282333	0.0423372	0.132557	0.0586019	0.077541	0.266482	0.118055	0.0493738	0.435833	0.0527149	0.3560639	0.350178	0.306418	0.116559	0.226845	0.152321	0.499105	1.01186	2.33671	2.74417
7950	-4083.589	-4085.983	2.394444	1.316564	0.103159	0.368244	0.39222	0.305472	0.226421	0.123132	0.0648251	0.280702	0.260461	0.060229	0.117134	0.122667	0.0717988	0.101721	0.228851	0.115508	0.0381633	0.472152	0.0436042	0.3695465	0.344347	0.299049	0.143768	0.212836	0.195545	0.554874	1.03755	2.21203	2.496464
7960	-4081.721	-4083.537	1.815764	0.8868109	0.14369	0.406158	0.482008	0.39408	0.273901	0.214224	0.128171	0.138297	0.0469032	0.03142	0.117134	0.111693	0.0666541	0.102768	0.222129	0.106315	0.0618028	0.473492	0.0334926	0.3026728	0.303429	0.323081	0.146556	0.226934	0.113854	0.439871	0.978384	2.46789	2.554332
7970	-4081.51	-4078.471	-3.039619	1.253126	0.189018	0.459297	0.651451	0.351074	0.194474	0.242517	0.167628	0.297451	0.148315	0.0690549	0.0864592	0.153453	0.0296795	0.0761415	0.218123	0.132752	0.0357235	0.495037	0.0422231	0.366978	0.341407	0.302541	0.141277	0.214774	0.184548	0.541544	1.03191	2.242	3.039871
7980	-4085.393	-4084.45	-0.9425921	0.7243447	0.123729	0.468144	0.494364	0.31805	0.258503	0.27499	0.111988	0.201316	0.156048	0.194287	0.0496173	0.137803	0.0413289	0.0657241	0.26769	0.0727293	0.0313176	0.482111	0.0804279	0.3271526	0.369117	0.293169	0.109551	0.228164	0.079394	0.374794	0.933566	2.61225	2.830168
7990	-4082.305	-4082.851	0.5461839	1.122291	0.114897	0.42314	0.501603	0.381746	0.26038	0.181907	0.17506	0.193322	0.183793	0.123582	0.0693908	0.0349531	0.0375173	0.10608	0.255605	0.0840041	0.0242995	0.462889	0.067122	0.3149789	0.3423	0.314274	0.120847	0.222579	0.160688	0.510657	1.01764	2.31102	2.68129
8000	-4082.95	-4081.691	-1.258205	1.112602	0.148862	0.433368	0.561664	0.388256	0.212238	0.222401	0.142833	0.218835	0.106408	0.12949	0.023003	0.171667	0.102704	0.0802963	0.258864	0.0971299	0.0441161	0.430192	0.089402	0.3464831	0.308669	0.311785	0.117326	0.262219	0.158858	0.508164	1.01641	2.31657	2.861729
8010	-4079.622	-4074.63	-4.991425	0.8661843	0.197064	0.599769	0.681485	0.410272	0.261696	0.145963	0.0883788	0.229867	0.261313	0.12949	0.0488088	0.11778	0.0631644	0.0598008	0.183363	0.100547	0.0342239	0.574386	0.0476797	0.34069	0.345766	0.307172	0.132059	0.215003	0.109544	0.432476	0.973732	2.48425	3.235051
8020	-4088.697	-4086.865	-1.831276	1.076641	0.191972	0.432271	0.547233	0.425538	0.404027	0.147907	0.126041	0.176368	0.191443	0.12949	0.0512809	0.064341	0.031124	0.0879959	0.178996	0.0813323	0.0415264	0.569761	0.0403888	0.3829288	0.355965	0.306844	0.143728	0.193462	0.151987	0.498635	1.01162	2.33776	2.919036
8030	-4079.034	-4075.131	-3.902815	1.101234	0.178346	0.570654	0.471524	0.407713	0.33186	0.169098	0.139039	0.219789	0.191443	0.0955476	0.186155	0.162676	0.00234515	0.0736555	0.211132	0.0873101	0.02231	0.540469	0.0651238	0.3652931	0.346834	0.283632	0.128993	0.240541	0.156699	0.5052	1.01494	2.32316	3.12619
8040	-4085.532	-4078.203	-7.329121	0.6101796	0.137792	0.620527	0.751063	0.389624	0.32662	0.28346	0.154278	0.306582	0.113444	0.0955476	0.186155	0.0949389	0.00878832	0.0606012	0.223111	0.0794337	0.0549751	0.497654	0.084225	0.2935926	0.345123	0.304877	0.121272	0.228728	0.0552142	0.317883	0.886425	2.74048	3.468821
8050	-4081.452	-4082.688	1.235926	0.722662	0.140176	0.406425	0.480688	0.275394	0.259966	0.217525	0.121577	0.297406	0.121158	0.0862732	0.10246	0.0485443	0.0547227	0.0845231	0.226636	0.099023	0.0430516	0.499657	0.0471091	0.2915769	0.327224	0.298236	0.128493	0.246046	0.0790339	0.374029	0.932985	2.61395	2.612316
8060	-4081.353	-4079.392	-1.961036	0.5019274	0.18441	0.369902	0.463628	0.459646	0.331511	0.258949	0.167544	0.252527	0.181852	0.100781	0.0643547	0.0772511	0.0196565	0.0704542	0.179811	0.103341	0.0517859	0.562034	0.0325741	0.1233479	0.336944	0.291538	0.146819	0.224698	0.0337455	0.253172	0.821666	2.89142	2.932012
8070	-4079.52	-4075.49	-4.029443	0.3740546	0.147496	0.599918	0.58218	0.39164	0.180799	0.236399	0.156067	0.300076	0.185389	0.169201	0.0803074	0.0674873	0.041891	0.0740557	0.197761	0.121185	0.0443305	0.54458	0.0180879	0.118303	0.343684	0.290987	0.141055	0.224274	0.0131562	0.162125	0.701606	3.12311	3.138853
8080	-4081.543	-4077.288	-4.255633	0.4273415	0.183737	0.521259	0.437129	0.471485	0.278248	0.26496	0.147664	0.28273	0.195535	0.163997	0.088016	0.0674873	0.0592243	0.0792851	0.229625	0.114219	0.0715526	0.49786	0.00745762	0.1084372	0.346286	0.293904	0.133755	0.226056	0.0208484	0.201869	0.75925	3.01803	3.161472
8090	-4080.797	-4079.435	-1.36213	0.4618481	0.179585	0.482651	0.444741	0.440251	0.27023	0.208595	0.146268	0.136277	0.150717	0.0368699	0.188519	0.155685	0.0317346	0.087412	0.241903	0.108746	0.0440991	0.509428	0.00841149	0.1415621	0.333323	0.303317	0.127184	0.236176	0.0265536	0.226281	0.790392	2.95677	2.872122
8100	-4081.145	-4081.287	0.1421713	0.4652684	0.18373	0.490083	0.419004	0.334108	0.250482	0.214097	0.108877	0.223116	0.229419	0.00601968	0.102043	0.0924911	0.0682224	0.103403	0.252823	0.108731	0.0373559	0.478264	0.0194239	0.1002602	0.346536	0.278611	0.140604	0.234248	0.0271455	0.228638	0.793254	2.95096	2.721692
8110	-4083.268	-4080.264	-3.003419	0.368291	0.126474	0.534952	0.57298	0.412305	0.272366	0.165789	0.203277	0.240312	0.146668	0.00376327	0.078166	0.20115	0.0780475	0.0922713	0.25384	0.0940287	0.023531	0.488254	0.0480752	0.02577343	0.331519	0.296433	0.117492	0.254555	0.0124182	0.157704	0.694554	3.13532	3.036251
8120	-4081.381	-4081.004	-0.3767561	0.4452892	0.0984759	0.438517	0.503979	0.450419	0.242354	0.132249	0.162489	0.221248	0.146668	0.00519123	0.0672453	0.143731	0.161018	0.0869106	0.212491	0.096043	0.0192774	0.516439	0.0688398	0.09879436	0.327603	0.296305	0.149954	0.226139	0.0237532	0.214708	0.775982	2.98556	2.773584
8130	-4078.098	-4076.37	-1.728471	0.7204986	0.118509	0.516242	0.626652	0.386741	0.226452	0.231724	0.197903	0.175056	0.131104	0.0430279	0.0675739	0.10358	0.0841937	0.0757849	0.245109	0.0903321	0.0386041	0.527084	0.0230865	0.2694559	0.343906	0.292352	0.133513	0.230229	0.0785711	0.373044	0.932234	2.61615	2.908756
8140	-4085.028	-4082.591	-2.437387	0.5394277	0.11407	0.599227	0.553889	0.368192	0.280439	0.17743	0.172553	0.340643	0.157283	0.0463572	0.0524262	0.0431988	0.073939	0.0700139	0.235024	0.13734	0.0472791	0.463795	0.0465478	0.2460874	0.311683	0.317372	0.126668	0.244278	0.040908	0.276878	0.846965	2.83525	2.979647
8150	-4083.642	-4085.666	2.02342	0.6300846	0.116968	0.47566	0.395285	0.294723	0.231358	0.119207	0.160376	0.204953	0.123264	0.028388	0.0428978	0.129825	0.210662	0.078127	0.244193	0.123938	0.0656029	0.431976	0.0561618	0.2614184	0.328254	0.310862	0.125219	0.235664	0.0593663	0.328587	0.895924	2.71612	2.533567
8160	-4080.838	-4082.413	1.575365	0.9003883	0.141498	0.439477	0.383307	0.39669	0.312143	0.162703	0.0858411	0.185133	0.201255	0.0736519	0.0174976	0.0473148	0.131859	0.0913462	0.27699	0.123325	0.0811514	0.403866	0.0233219	0.3098826	0.321925	0.303654	0.125539	0.248882	0.116675	0.444618	0.981312	2.45739	2.578372
8170	-4079.661	-4077.277	-2.383702	0.8027096	0.182668	0.526222	0.384037	0.414746	0.211241	0.207366	0.0985352	0.224743	0.230168	0.0665778	0.117416	0.157982	0.152577	0.0925568	0.242099	0.0764125	0.0636978	0.501203	0.0240305	0.2813045	0.343905	0.292411	0.122698	0.240986	0.0961352	0.408223	0.957703	2.53794	2.974279
8180	-4083.138	-4083.437	0.2987518	0.6570421	0.137722	0.520103	0.546804	0.339549	0.184477	0.18851	0.142854	0.166929	0.0758092	0.0433938	0.032144	0.258166	0.0695718	0.097491	0.215263	0.0899079	0.0835722	0.483675	0.0300905	0.2338857	0.348499	0.289297	0.140896	0.221308	0.065047	0.342536	0.907847	2.68457	2.706034
8190	-4081.545	-4081.578	0.03338655	0.5954299	0.156952	0.432811	0.437072	0.346233	0.21957	0.22623	0.0711231	0.229453	0.276178	0.0808734	0.060902	0.085759	0.109414	0.112712	0.221294	0.110341	0.0613407	0.473604	0.0207095	0.2049315	0.311954	0.308666	0.144966	0.234414	0.0521669	0.309722	0.878969	2.75914	2.73257
8200	-4076.013	-4076.603	0.5904824	0.5412848	0.142457	0.432898	0.499658	0.386703	0.257711	0.189958	0.0972529	0.198983	0.181962	0.0800788	0.039524	0.125732	0.043944	0.0929841	0.2131	0.0949459	0.0530528	0.52286	0.0230575	0.1827151	0.359028	0.29076	0.122062	0.22815	0.0412717	0.278016	0.84813	2.83258	2.676861
8210	-4079.344	-4076.245	-3.098983	0.6290854	0.126826	0.570162	0.483003	0.373223	0.272395	0.190936	0.0900233	0.335419	0.102416	0.194915	0.0779473	0.155188	0.0733539	0.0963366	0.238525	0.0795295	0.0166267	0.512678	0.0563044	0.2527745	0.32676	0.311884	0.119987	0.241369	0.059157	0.328058	0.895462	2.71732	3.045807
8220	-4079.471	-4076.759	-2.712602	0.4724649	0.16215	0.658892	0.491972	0.31918	0.196896	0.203574	0.175506	0.261187	0.19917	0.057301	0.133732	0.106283	0.0413267	0.0707252	0.222515	0.101782	0.0220715	0.537443	0.0454636	0.195363	0.324501	0.321994	0.133558	0.219947	0.0284049	0.23356	0.799151	2.93888	3.007169
8230	-4077.849	-4075.528	-2.321417	0.6817847	0.15238	0.498943	0.395841	0.40822	0.274403	0.203574	0.130511	0.178762	0.182013	0.231449	0.0751524	0.184524	0.0522786	0.0631657	0.207822	0.105307	0.0621735	0.52053	0.0410022	0.2707964	0.3438	0.289962	0.13948	0.226758	0.0703025	0.354807	0.917927	2.65696	2.96805
8240	-4078.578	-4076.04	-2.538758	0.5784439	0.158746	0.544577	0.503524	0.358549	0.234914	0.15757	0.143818	0.287629	0.130296	0.141744	0.0864324	0.225804	0.0161832	0.0931768	0.177853	0.0922861	0.0501905	0.556404	0.03009	0.2419168	0.347318	0.284773	0.143677	0.224232	0.0486947	0.300076	0.86991	2.78132	2.989784
8250	-4085.892	-4084.081	-1.81015	0.893516	0.160104	0.380011	0.455364	0.333697	0.325044	0.166985	0.0962404	0.189265	0.231961	0.195763	0.125446	0.165483	0.0915611	0.0787403	0.226123	0.139894	0.0479509	0.484321	0.0229708	0.3090473	0.323701	0.286707	0.149216	0.240376	0.115249	0.442227	0.979843	2.46268	2.916924
8260	-4081.323	-4074.817	-6.505864	0.6302662	0.171086	0.545899	0.624901	0.513018	0.27644	0.261479	0.108647	0.172102	0.231961	0.1889	0.0288647	0.164163	0.0990354	0.0656432	0.247315	0.102281	0.0537295	0.516456	0.0145745	0.2601339	0.328081	0.315041	0.130774	0.226104	0.0594044	0.328683	0.896008	2.7159	3.386495
8270	-4091.287	-4089.016	-2.271334	1.15187	0.122904	0.619255	0.592303	0.32029	0.189452	0.296991	0.196058	0.254369	0.113713	0.0443873	0.0438691	0.161208	0.00824416	0.0879856	0.249592	0.0942577	0.0361013	0.526163	0.00590052	0.3707916	0.343529	0.297871	0.120538	0.238062	0.166223	0.518081	1.02122	2.29447	2.963042
8280	-4093.703	-4093.301	-0.4020778	1.100719	0.180066	0.464228	0.505398	0.327257	0.287068	0.188331	0.129659	0.191449	0.0459648	0.019491	0.18811	0.238018	0.0110775	0.104337	0.241616	0.0873581	0.114777	0.446073	0.00583877	0.4135865	0.326303	0.296812	0.125228	0.251658	0.1566	0.505064	1.01487	2.32346	2.776117
8290	-4080.286	-4081.345	1.059438	1.091048	0.154411	0.472587	0.418479	0.364243	0.299423	0.157555	0.141308	0.177853	0.0915287	0.0195044	0.266556	0.0581901	0.00832687	0.107427	0.223536	0.0970628	0.0395527	0.528141	0.00428073	0.3575355	0.325487	0.295038	0.139469	0.240006	0.154754	0.502506	1.01359	2.32915	2.629965
8300	-4088.762	-4090.475	1.712945	1.315494	0.146816	0.431685	0.414015	0.480947	0.202349	0.237701	0.086274	0.18133	0.0945527	0.0334675	0.104269	0.0949196	0.0562902	0.117862	0.245247	0.0818632	0.0617861	0.491039	0.00220297	0.35365	0.304447	0.298101	0.136184	0.261268	0.195362	0.554657	1.03746	2.21252	2.564614
8310	-4086.372	-4088.634	2.261724	0.8008463	0.0873794	0.525781	0.396935	0.403739	0.239824	0.176985	0.135224	0.171881	0.087252	0.0386753	0.176851	0.0328387	0.036371	0.060627	0.23005	0.136103	0.0903095	0.481884	0.00102603	0.3309647	0.324607	0.294543	0.124835	0.256015	0.0957388	0.407475	0.957189	2.5396	2.509736
8320	-4080.216	-4081.308	1.092365	1.289559	0.15076	0.443879	0.496628	0.270706	0.267135	0.185978	0.132407	0.198658	0.152128	0.0443549	0.210135	0.0596821	0.0142204	0.0850608	0.268143	0.0898316	0.0728812	0.45691	0.0271735	0.3315989	0.334233	0.320022	0.116242	0.229503	0.190909	0.549318	1.03524	2.22454	2.626672
8330	-4080.438	-4075.807	-4.631241	0.7307185	0.232735	0.534456	0.564945	0.387664	0.268337	0.279465	0.153371	0.251598	0.191253	0.0202342	0.132146	0.107659	0.0751699	0.0763215	0.244105	0.0944408	0.0458559	0.504871	0.0344057	0.2898343	0.327276	0.297361	0.124803	0.25056	0.0807581	0.37767	0.935741	2.60583	3.199033
8340	-4083.883	-4076.533	-7.350408	0.6931533	0.225246	0.528036	0.463332	0.537526	0.404914	0.247225	0.138723	0.314333	0.188184	0.0758477	0.179106	0.128144	0.0403316	0.0550257	0.199708	0.107165	0.0284955	0.576459	0.0331464	0.311628	0.342151	0.31037	0.117905	0.229573	0.0727264	0.360282	0.922305	2.64469	3.47095
8350	-4077.834	-4076.467	-1.367581	1.419177	0.160346	0.597611	0.513002	0.348491	0.23982	0.126796	0.100039	0.213425	0.135685	0.120375	0.179106	0.101904	0.0360677	0.0901932	0.194639	0.094261	0.0310159	0.524444	0.0654467	0.3798613	0.329716	0.297443	0.13638	0.236461	0.212563	0.574526	1.0453	2.16761	2.872667
8360	-4088.008	-4087.051	-0.957674	1.124343	0.183016	0.47308	0.568458	0.372106	0.237104	0.141619	0.113487	0.203742	0.0625299	0.119942	0.309173	0.0190459	0.0283736	0.100561	0.178887	0.0984343	0.0463	0.547663	0.0281545	0.3106051	0.345604	0.296577	0.12659	0.231229	0.161075	0.511181	1.01789	2.30985	2.831676
8370	-4081.411	-4074.84	-6.571077	0.7054365	0.150874	0.600348	0.73498	0.527861	0.202812	0.222587	0.111126	0.180097	0.0525596	0.0757453	0.403647	0.0588303	0.0715492	0.0821144	0.236245	0.110447	0.0247156	0.510087	0.0363908	0.3110079	0.335026	0.289613	0.135008	0.240353	0.0753499	0.366084	0.926866	2.6317	3.393016
8380	-4086.369	-4084.644	-1.724997	0.6837933	0.117657	0.560663	0.632063	0.41929	0.230947	0.233408	0.13883	0.198032	0.0409291	0.0239368	0.216465	0.0341931	0.061996	0.059847	0.244922	0.106556	0.0556477	0.497359	0.0356687	0.294178	0.33847	0.288181	0.150749	0.2226	0.0707304	0.355782	0.918711	2.65478	2.908408
8390	-4081.736	-4082.269	0.5331985	0.8930923	0.171457	0.462749	0.45156	0.395815	0.17671	0.186034	0.13883	0.243922	0.137696	0.0109489	0.179891	0.0478135	0.0791632	0.117515	0.263674	0.08773	0.0825524	0.439116	0.00941255	0.2479926	0.343698	0.276717	0.132513	0.247072	0.115161	0.442079	0.979751	2.46301	2.682589
8400	-4075.449	-4077.973	2.524009	0.7977058	0.173759	0.410304	0.394504	0.341859	0.198181	0.17068	0.15552	0.157065	0.137139	0.0121632	0.10821	0.141791	0.0823318	0.0794958	0.234079	0.116495	0.0388675	0.503531	0.0275322	0.3073366	0.333286	0.297927	0.136015	0.232772	0.0950705	0.406209	0.956317	2.5424	2.483508
8410	-4080.46	-4080.553	0.09227386	1.009012	0.0915217	0.562898	0.515445	0.377286	0.218334	0.279337	0.139074	0.201483	0.0350104	0.0223439	0.165422	0.0320185	0.0865079	0.0874887	0.214006	0.122926	0.0344669	0.505271	0.0358412	0.3773932	0.336004	0.295217	0.150715	0.218064	0.138748	0.479444	1.00148	2.38033	2.726681
8420	-4073.706	-4073.179	-0.5273319	1.104124	0.155994	0.441478	0.477487	0.500433	0.206841	0.198896	0.132961	0.193487	0.0740183	0.0254407	0.171503	0.0913876	0.118716	0.0928409	0.221375	0.127804	0.0303991	0.491504	0.0360776	0.3287074	0.333447	0.299592	0.135072	0.231889	0.157249	0.505958	1.01532	2.32148	2.788642
8430	-4084.035	-4080.196	-3.838535	0.813339	0.140383	0.525039	0.684869	0.415829	0.230382	0.221646	0.14106	0.173376	0.034866	0.0472362	0.0799235	0.196302	0.228849	0.0824588	0.228226	0.0980201	0.0445378	0.508298	0.0384592	0.2881931	0.360165	0.299547	0.123134	0.217154	0.0983938	0.412449	0.960583	2.52857	3.119762
8440	-4082.791	-4082.583	-0.2081153	0.6687618	0.124521	0.429808	0.491525	0.51574	0.298444	0.100228	0.131473	0.240878	0.127061	0.0473165	0.145405	0.0375054	0.0668141	0.123877	0.189481	0.0818226	0.0589071	0.516719	0.0291932	0.2284413	0.349341	0.281397	0.135359	0.233903	0.0675323	0.34841	0.912719	2.67134	2.75672
8450	-4078.032	-4076.885	-1.147211	0.7296477	0.134281	0.518838	0.544217	0.328766	0.254592	0.255577	0.127815	0.22217	0.122834	0.0230294	0.21833	0.0645527	0.0356268	0.0801476	0.233432	0.101217	0.0527141	0.520944	0.0115451	0.2771349	0.343959	0.296642	0.137642	0.221757	0.0805289	0.377189	0.935378	2.6069	2.85063
8460	-4080.958	-4081.945	0.9867508	1.598219	0.134281	0.405183	0.455986	0.357939	0.278158	0.158971	0.0954879	0.162812	0.159689	0.0286495	0.21833	0.0933554	0.0883915	0.0910768	0.221198	0.125853	0.046758	0.49364	0.0214744	0.3954214	0.340132	0.299641	0.13913	0.221097	0.240104	0.604128	1.0557	2.10006	2.637234
8470	-4079.859	-4083.041	3.181546	1.155895	0.150334	0.346921	0.416677	0.255211	0.235684	0.175087	0.140684	0.184169	0.0799838	0.0599919	0.114917	0.151473	0.106622	0.113712	0.188212	0.102433	0.0558041	0.500131	0.039708	0.3193511	0.311198	0.283868	0.156792	0.248142	0.166969	0.51907	1.02169	2.29227	2.417754
8480	-4074.603	-4078.901	4.297731	1.493152	0.12812	0.452044	0.423262	0.319156	0.173154	0.167701	0.140492	0.139397	0.0799838	0.025714	0.111834	0.081792	0.0634878	0.120773	0.262625	0.114102	0.0442759	0.426466	0.0317579	0.3532851	0.326377	0.290563	0.150584	0.232476	0.224263	0.587412	1.05002	2.13831	2.306136
8490	-4074.104	-4078.079	3.975213	1.3932	0.126628	0.431254	0.427348	0.400295	0.1669	0.170114	0.0978856	0.163593	0.0376938	0.0504203	0.136678	0.0674947	0.0620834	0.0903509	0.260065	0.110448	0.0252422	0.448502	0.065393	0.3802602	0.334943	0.2959	0.131924	0.237233	0.208343	0.569757	1.04348	2.17842	2.338387
8500	-4079.286	-4081.984	2.698208	1.545414	0.132994	0.443617	0.491499	0.350896	0.228787	0.21591	0.149397	0.137888	0.0577563	0.0192957	0.0741191	0.132841	0.031089	0.106765	0.270563	0.117925	0.0318581	0.435959	0.0369307	0.4059171	0.325863	0.292308	0.128063	0.253766	0.232253	0.595945	1.05298	2.11882	2.466088
8510	-4081.963	-4085.151	3.18877	1.506564	0.117922	0.474502	0.394367	0.37393	0.199248	0.201909	0.13824	0.173908	0.0727767	0.00358525	0.0989792	0.0632684	0.104397	0.105908	0.233222	0.12788	0.031502	0.4267	0.0747883	0.365457	0.315915	0.301456	0.142288	0.240341	0.226335	0.589645	1.0508	2.13322	2.417032
8520	-4083.25	-4085.591	2.340357	1.55785	0.187884	0.371322	0.355012	0.276087	0.290606	0.189786	0.125445	0.24047	0.0954353	0.011385	0.166386	0.141434	0.0506205	0.101537	0.295352	0.101409	0.034584	0.429491	0.0376266	0.3754481	0.338783	0.281181	0.130895	0.249141	0.234122	0.597911	1.05365	2.11432	2.501873
8530	-4084.178	-4085.968	1.79035	0.9283354	0.149986	0.508187	0.426208	0.252853	0.261606	0.140382	0.213303	0.198892	0.0941133	0.0128951	0.166386	0.112697	0.0193672	0.08549	0.208868	0.129466	0.0464384	0.477761	0.0519769	0.2627451	0.34114	0.297735	0.126615	0.23451	0.122442	0.454098	0.98703	2.43643	2.556874
8540	-4078.404	-4076.819	-1.584891	0.5831687	0.121221	0.519862	0.500835	0.433194	0.165037	0.242337	0.152794	0.166137	0.100321	0.0175517	0.247226	0.0693895	0.158494	0.0689259	0.282575	0.103576	0.0269299	0.460835	0.0571585	0.2537871	0.344166	0.310716	0.117391	0.227727	0.0496562	0.302786	0.872483	2.77507	2.894398
8550	-4081.412	-4079.815	-1.597003	0.7372147	0.153627	0.542332	0.546047	0.357749	0.216521	0.111953	0.148856	0.23553	0.100321	0.0843617	0.276293	0.0756253	0.0463911	0.0929859	0.271039	0.0823757	0.0155065	0.455823	0.0822707	0.3181185	0.356553	0.297273	0.122128	0.224047	0.0821485	0.380572	0.937915	2.59936	2.895609
8560	-4082.331	-4078.609	-3.722107	0.4961155	0.102086	0.510147	0.557829	0.449613	0.264603	0.229843	0.151487	0.225295	0.0483232	0.162281	0.167825	0.193846	0.0449418	0.0684973	0.270611	0.0822457	0.0691962	0.455104	0.0543459	0.1417252	0.333927	0.316053	0.104191	0.245829	0.03267	0.249372	0.817421	2.90054	3.108119
8570	-4094.709	-4076.337	-18.37198	0.4883694	0.158335	1.02495	0.887634	0.56754	0.271739	0.285801	0.227875	0.376869	0.0615027	0.279905	0.232771	0.113328	0.0848533	0.0381912	0.27128	0.0828487	0.0781914	0.469087	0.0604024	0.1990347	0.364795	0.299039	0.104502	0.231665	0.0312528	0.244255	0.811618	2.91287	4.573107
8580	-4099.377	-4086.634	-12.74353	0.4110976	0.332416	0.613464	0.710648	0.550373	0.32497	0.308294	0.0874394	0.243337	0.0781409	0.231212	0.289486	0.0704491	0.170032	0.0332953	0.226585	0.0861262	0.0625442	0.518302	0.073147	0.1374467	0.378575	0.29589	0.112903	0.212632	0.0183474	0.189996	0.743015	3.04864	4.010262
8590	-4086.9	-4080.158	-6.742159	0.6552216	0.11572	0.716123	0.614666	0.298118	0.398869	0.267204	0.153678	0.286252	0.0661476	0.0513216	0.175296	0.186451	0.0802785	0.0640095	0.215598	0.107416	0.0444945	0.483709	0.0847717	0.2558555	0.352808	0.303094	0.117079	0.227019	0.0646616	0.341613	0.907073	2.68665	3.410125
8600	-4082.441	-4080.25	-2.19062	0.6094449	0.189308	0.523094	0.463762	0.356448	0.185319	0.262044	0.156004	0.286252	0.00787162	0.132736	0.304447	0.0444921	0.0431927	0.0689616	0.249139	0.0926985	0.0321347	0.476045	0.081021	0.2676101	0.321096	0.32006	0.122016	0.236828	0.0550617	0.317482	0.886062	2.74139	2.954971
8610	-4082.919	-4077.683	-5.236579	0.4385688	0.186076	0.564594	0.632236	0.415904	0.297393	0.219409	0.159862	0.378937	0.0198439	0.103569	0.206809	0.0154167	0.059518	0.0748287	0.308324	0.105522	0.032594	0.443898	0.0348333	0.1154138	0.317696	0.320458	0.120109	0.241737	0.0226489	0.209935	0.769858	2.99756	3.259567
8620	-4084.931	-4082.657	-2.274101	0.3268249	0.137782	0.507373	0.504392	0.448554	0.341791	0.203297	0.154673	0.267806	0.00989598	0.0680913	0.218534	0.0437095	0.0574206	0.0656925	0.263481	0.0978514	0.0714573	0.474011	0.027507	0.1229245	0.345994	0.303564	0.120358	0.230084	0.00772167	0.12546	0.63822	3.2286	2.963319
8630	-4081.39	-4081.194	-0.1958579	0.7344468	0.121476	0.429357	0.361133	0.430733	0.227914	0.298923	0.121999	0.221225	0.0696714	0.122033	0.0797168	0.15539	0.115924	0.092328	0.245639	0.0971386	0.053534	0.477675	0.0336848	0.2470667	0.343683	0.285574	0.128324	0.242419	0.081556	0.37934	0.936994	2.60211	2.755495
8640	-4081.048	-4083.431	2.382816	0.7819213	0.077195	0.456332	0.370137	0.348561	0.225935	0.191783	0.181669	0.145589	0.0411315	0.0984094	0.0968376	0.163422	0.100627	0.0692342	0.225478	0.108625	0.0552497	0.483122	0.0582911	0.3126415	0.352087	0.298707	0.124952	0.224255	0.0917063	0.399752	0.951817	2.55672	2.497627
8650	-4087.535	-4083.19	-4.344957	0.9727663	0.132915	0.650029	0.460107	0.504621	0.300595	0.219191	0.151427	0.130011	0.0608285	0.0839728	0.228982	0.0323743	0.215351	0.079827	0.259129	0.0892742	0.0613797	0.460161	0.0502294	0.3283485	0.355645	0.278957	0.12453	0.240867	0.131488	0.46841	0.995337	2.40476	3.170404
8660	-4083.025	-4077.652	-5.373478	0.6365502	0.18817	0.642357	0.557497	0.407319	0.298145	0.246001	0.108872	0.287367	0.0373367	0.0500358	0.158084	0.10211	0.189963	0.08357	0.238642	0.0634236	0.0913769	0.503548	0.0194402	0.231562	0.333122	0.284038	0.130854	0.251985	0.0607235	0.331989	0.898879	2.70841	3.273257
8670	-4076.563	-4073.388	-3.174705	0.7443602	0.166005	0.490243	0.57363	0.408335	0.29964	0.178354	0.171215	0.212506	0.00882219	0.0980456	0.20322	0.120928	0.122436	0.0706706	0.19994	0.111782	0.0526714	0.531504	0.0334329	0.2762203	0.338334	0.300815	0.12016	0.240692	0.0836777	0.38373	0.94026	2.59233	3.053379
8680	-4082.1	-4080.332	-1.767961	0.5840863	0.177673	0.575971	0.541693	0.392944	0.255285	0.227294	0.126763	0.155403	0.000647085	0.061803	0.221644	0.115386	0.0601978	0.0665034	0.218343	0.114213	0.0420317	0.514166	0.044743	0.1941596	0.346767	0.286992	0.142986	0.223254	0.0498433	0.30331	0.872978	2.77387	2.912705
