Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5010	-4087.649	-4090.114	2.464058	0.3664126	0.163622	0.437099	0.388761	0.362161	0.168839	0.236071	0.111189	0.205266	0.211933	0.0774645	0.0139129	0.0380518	0.0751325	0.319111	0.329521	0.130323	0.221045	0.0821187	0.245091	0.136747	0.0705441	0.452018	0.013482	0.012182	0.156258	0.692218	3.13934	2.489503
5020	-4088.789	-4088.7	-0.08964551	0.3166819	0.174097	0.491516	0.608991	0.349848	0.17765	0.136391	0.162551	0.151607	0.226719	0.0240491	0.116214	0.0569532	0.0682873	0.321842	0.305592	0.131438	0.241128	0.0692018	0.266532	0.135014	0.0696502	0.44629	0.0133112	0.00674573	0.117519	0.622783	3.25295	2.744873
5030	-4086.923	-4087.141	0.2175605	0.3440061	0.114414	0.496605	0.644938	0.402943	0.154858	0.178961	0.0711031	0.104165	0.30839	0.0715345	0.0860661	0.0415793	0.0385948	0.34885	0.293422	0.126204	0.231525	0.0753446	0.282476	0.107222	0.0738166	0.455789	0.0053524	0.009533	0.138888	0.66282	3.18876	2.714153
5040	-4098.757	-4094.283	-4.473899	0.3461773	0.142116	0.425555	0.612819	0.317605	0.161614	0.191023	0.0913793	0.205758	0.553853	0.169143	0.103174	0.0783424	0.130918	0.343196	0.304873	0.124159	0.227773	0.0779649	0.313564	0.104211	0.0614355	0.436883	0.00594146	0.00977574	0.14058	0.665797	3.18385	3.183299
5050	-4090.714	-4086.857	-3.856632	0.2876612	0.140852	0.666729	0.493966	0.51766	0.266688	0.17753	0.117045	0.117201	0.31015	0.0807007	0.0543048	0.13223	0.0465148	0.328093	0.295656	0.118695	0.257556	0.0739625	0.30733	0.110094	0.060214	0.442576	0.00582333	0.0043479	0.0949375	0.574487	3.32623	3.121572
5060	-4090.681	-4081.077	-9.604524	0.278408	0.25149	0.626202	0.610095	0.492899	0.330114	0.256533	0.160491	0.263441	0.271573	0.0714474	0.0469543	0.129705	0.185416	0.318319	0.307674	0.113456	0.260551	0.0772272	0.320895	0.0708543	0.0628718	0.462111	0.00604079	0.00370762	0.0878418	0.557695	3.35076	3.696361
5070	-4090.856	-4085.677	-5.179588	0.3369553	0.21161	0.511708	0.672639	0.493372	0.267899	0.217532	0.153938	0.27434	0.207626	0.041489	0.0468885	0.102915	0.0519104	0.328021	0.300392	0.117203	0.254384	0.0722448	0.224189	0.0995606	0.104523	0.493572	0.00591005	0.00876596	0.133384	0.652952	3.2049	3.253868
5080	-4084.809	-4082.855	-1.953256	0.317496	0.18469	0.514113	0.576501	0.369978	0.246247	0.171077	0.150244	0.274584	0.266243	0.0820523	0.0080541	0.0818985	0.0055528	0.324718	0.297367	0.126092	0.251823	0.0755338	0.234395	0.104093	0.0650262	0.514772	0.00617912	0.00682145	0.118156	0.624048	3.25097	2.931234
5090	-4084.143	-4080.628	-3.515635	0.3746397	0.160633	0.506104	0.44098	0.447222	0.260239	0.145201	0.156203	0.257206	0.278994	0.0826084	0.0461863	0.203723	0.102173	0.33121	0.302054	0.126559	0.240176	0.0754186	0.234038	0.0926365	0.0777506	0.513987	0.00616969	0.0132322	0.162573	0.702312	3.12188	3.087472
5100	-4089.551	-4085.88	-3.670283	0.3736645	0.196026	0.364932	0.613787	0.459063	0.307187	0.184626	0.149946	0.178964	0.114197	0.060695	0.0456763	0.232776	0.195062	0.339197	0.309338	0.129611	0.221854	0.0953638	0.194613	0.0940169	0.062593	0.547151	0.00626163	0.0131056	0.161827	0.701134	3.12393	3.102937
5110	-4082.81	-4085.841	3.030997	0.3454162	0.143504	0.354717	0.475926	0.393621	0.147943	0.221756	0.106855	0.172161	0.159661	0.0368873	0.0182567	0.0594877	0.142033	0.352864	0.283592	0.132752	0.230793	0.0983397	0.227351	0.10819	0.0645463	0.495116	0.00645703	0.0096903	0.139987	0.664756	3.18557	2.432809
5120	-4086.888	-4081.973	-4.915448	0.306153	0.135897	0.614943	0.425791	0.471084	0.306586	0.186148	0.207766	0.20566	0.217652	0.205004	0.0249384	0.075678	0.150307	0.331893	0.298658	0.139805	0.229644	0.099488	0.230006	0.0778786	0.0653	0.520795	0.00653243	0.00580769	0.10929	0.605993	3.27891	3.227454
5130	-4086.824	-4087.135	0.3109131	0.3338423	0.12547	0.492793	0.37014	0.299552	0.240982	0.209306	0.161881	0.202771	0.112747	0.195178	0.0245862	0.110544	0.158869	0.347646	0.288463	0.130064	0.233827	0.099488	0.230006	0.0778786	0.0653	0.520795	0.00653243	0.00843774	0.130951	0.648495	3.21212	2.704817
5140	-4090.352	-4086.633	-3.719194	0.3116371	0.161688	0.498427	0.574102	0.526024	0.171667	0.161113	0.134641	0.178702	0.174357	0.265903	0.0835557	0.0683599	0.109289	0.339733	0.287702	0.14406	0.228505	0.0910551	0.189432	0.0839707	0.0669643	0.561535	0.00704343	0.00628667	0.113573	0.614838	3.2653	3.107828
5150	-4085.834	-4086.668	0.8336902	0.3172365	0.16262	0.439904	0.401653	0.430636	0.311759	0.181975	0.0697236	0.209382	0.10966	0.149714	0.0522016	0.0372407	0.0960721	0.350382	0.283062	0.141736	0.224819	0.0922188	0.194723	0.0862998	0.0468105	0.57711	0.00283801	0.00679726	0.117953	0.623645	3.2516	2.65254
5160	-4085.652	-4080.015	-5.637428	0.3803867	0.174045	0.544406	0.494693	0.565438	0.271244	0.226091	0.204317	0.253651	0.240245	0.117469	0.0675302	0.0527221	0.0878004	0.342991	0.285736	0.138746	0.232527	0.0810044	0.171043	0.0954968	0.0476785	0.602284	0.00249289	0.0139895	0.16696	0.709153	3.1099	3.299652
5170	-4080.647	-4079.293	-1.353982	0.3567389	0.149832	0.448476	0.495998	0.399073	0.237373	0.260342	0.149868	0.252239	0.183555	0.0650193	0.0267289	0.0887097	0.114093	0.346246	0.284321	0.138059	0.231375	0.0768438	0.225546	0.125927	0.0628711	0.505525	0.00328724	0.0109996	0.148786	0.679879	3.16034	2.871307
5180	-4084.539	-4086.874	2.334665	0.3580798	0.167716	0.394685	0.404866	0.26217	0.26786	0.184008	0.106266	0.194772	0.124352	0.170329	0.0218304	0.0484656	0.155123	0.333603	0.286389	0.139446	0.240562	0.0777153	0.215525	0.128593	0.0635841	0.511258	0.00332452	0.0111601	0.149825	0.681621	3.15739	2.502442
5190	-4082.363	-4081.442	-0.9215474	0.3556031	0.160595	0.502174	0.477553	0.374711	0.224712	0.236133	0.142329	0.25567	0.12092	0.0936023	0.00446716	0.1293	0.105897	0.322628	0.309435	0.13308	0.234856	0.0808407	0.213818	0.127574	0.0630804	0.511388	0.00329818	0.0108646	0.147906	0.678396	3.16283	2.828063
5200	-4091.516	-4086.798	-4.718579	0.2747037	0.167572	0.625824	0.635856	0.368473	0.287572	0.203541	0.105998	0.323089	0.180839	0.142554	0.0732131	0.028181	0.0650547	0.328053	0.314638	0.135318	0.221991	0.0660919	0.175081	0.104461	0.0640298	0.585431	0.00490548	0.00346809	0.0850237	0.550772	3.36074	3.207767
5210	-4082.329	-4081.987	-0.3415274	0.3400337	0.160979	0.431931	0.533491	0.39479	0.260048	0.157145	0.0779915	0.193002	0.235301	0.129882	0.0405041	0.0651826	0.0898145	0.336344	0.279103	0.145545	0.239007	0.0844202	0.203864	0.121635	0.0654612	0.518907	0.00571195	0.00909683	0.135789	0.657298	3.19782	2.770061
5220	-4089.684	-4084.794	-4.889652	0.3392882	0.178649	0.53515	0.627926	0.582325	0.141333	0.198418	0.156678	0.295968	0.174609	0.129926	0.0671323	0.0872478	0.0495123	0.336344	0.279103	0.145545	0.239007	0.0879229	0.212323	0.126682	0.0266859	0.540437	0.00594895	0.00901613	0.135207	0.656251	3.19953	3.224874
5230	-4081.436	-4081.898	0.4622703	0.349944	0.16256	0.440152	0.51056	0.360629	0.231411	0.182252	0.140449	0.278062	0.0964641	0.0764579	0.0746585	0.0369056	0.0991214	0.320544	0.312966	0.138709	0.22778	0.103232	0.219358	0.13088	0.0668567	0.462214	0.0174587	0.0102041	0.143512	0.670894	3.17539	2.689682
5240	-4084.911	-4082.163	-2.747894	0.2889849	0.11108	0.609734	0.482021	0.412476	0.277733	0.24036	0.0969646	0.248857	0.198728	0.0555267	0.108825	0.08493	0.0834631	0.307015	0.299757	0.131542	0.261687	0.101487	0.267735	0.0798282	0.0580584	0.469624	0.0232679	0.00444441	0.0959582	0.576832	3.32277	3.010698
5250	-4081.587	-4083.128	1.541069	0.364419	0.14796	0.460248	0.457279	0.379584	0.162294	0.195383	0.113979	0.210802	0.0389543	0.0973015	0.225945	0.0380885	0.0539832	0.321802	0.291893	0.129225	0.257079	0.13864	0.256664	0.0765273	0.0556577	0.450205	0.0223058	0.0119336	0.154722	0.689718	3.14363	2.581802
5260	-4078.846	-4081.494	2.647807	0.3855827	0.115897	0.448464	0.445797	0.288043	0.254827	0.171626	0.106173	0.187878	0.0799251	0.0264571	0.178031	0.105284	0.0627245	0.321802	0.291893	0.129225	0.257079	0.119975	0.260815	0.0777651	0.0416288	0.457487	0.0423295	0.0146906	0.170907	0.715196	3.09921	2.471128
5270	-4079.486	-4080.01	0.5240619	0.4233941	0.123604	0.475251	0.493368	0.419514	0.235438	0.140131	0.107382	0.219655	0.10465	0.0234457	0.171331	0.0882997	0.0814314	0.328587	0.298048	0.13195	0.241415	0.113324	0.260374	0.0961783	0.0400633	0.449864	0.0401964	0.020229	0.199005	0.755403	3.02536	2.683503
5280	-4082.671	-4083.8	1.128875	0.3839083	0.112899	0.426998	0.463899	0.322881	0.258962	0.159086	0.134797	0.265952	0.0287434	0.0703054	0.200901	0.117328	0.0602689	0.303651	0.302641	0.133984	0.259725	0.110006	0.252749	0.0933618	0.0496753	0.437008	0.0572003	0.014463	0.169637	0.713263	3.10264	2.623021
5290	-4082.036	-4084.191	2.155619	0.371099	0.143456	0.465923	0.308563	0.345723	0.232227	0.209945	0.0994432	0.211013	0.146242	0.0852986	0.162379	0.0683805	0.041753	0.315279	0.287402	0.138602	0.258716	0.111628	0.256476	0.0947384	0.0504078	0.428707	0.0580437	0.0127753	0.15986	0.698012	3.12935	2.520347
5300	-4078.714	-4084.665	5.950389	0.3832687	0.101852	0.372177	0.370791	0.281023	0.193971	0.238993	0.0819932	0.166911	0.0791974	0.0339181	0.0903647	0.0426526	0.0870259	0.332882	0.29672	0.13373	0.236668	0.105229	0.241774	0.11816	0.0475183	0.423946	0.0633719	0.0143765	0.169151	0.712521	3.10395	2.14087
5310	-4077.17	-4078.586	1.41606	0.3670052	0.124861	0.358907	0.567232	0.331922	0.224526	0.160554	0.114885	0.209612	0.123783	0.0353681	0.153086	0.07418	0.115386	0.33213	0.297055	0.13388	0.236935	0.0999583	0.241331	0.112242	0.0451382	0.470994	0.0303361	0.0122563	0.156714	0.692957	3.13807	2.594303
5320	-4076.695	-4080.58	3.884944	0.3763583	0.135532	0.343233	0.465668	0.329365	0.141124	0.227844	0.117935	0.178508	0.106723	0.0253628	0.083887	0.0791052	0.113128	0.327857	0.296584	0.133668	0.24189	0.101454	0.239984	0.112234	0.0458134	0.469725	0.0307899	0.0134567	0.163887	0.704375	3.11828	2.347414
5330	-4079.133	-4077.257	-1.875596	0.3291391	0.159513	0.454108	0.420977	0.400215	0.237027	0.253383	0.17067	0.280105	0.0932576	0.0205175	0.201131	0.0655405	0.167024	0.330699	0.29533	0.133103	0.240867	0.100193	0.268451	0.0939627	0.0452441	0.463887	0.0282622	0.00795416	0.127271	0.641644	3.22313	2.923468
5340	-4084.038	-4083.881	-0.1569134	0.3537206	0.0988326	0.447259	0.519572	0.429616	0.13718	0.204508	0.119384	0.2858	0.103623	0.0110348	0.141983	0.123377	0.12943	0.329637	0.294382	0.132676	0.243306	0.101917	0.273071	0.106776	0.0244394	0.47187	0.0219259	0.0106426	0.146446	0.675921	3.16699	2.7516
5350	-4082.051	-4081.554	-0.497023	0.3864674	0.158498	0.3636	0.375236	0.488444	0.245074	0.196397	0.121532	0.263768	0.16239	0.0471778	0.238138	0.0555449	0.0698102	0.332112	0.294831	0.127924	0.245133	0.101265	0.249549	0.106726	0.0391256	0.46885	0.0344849	0.0148115	0.171577	0.716211	3.0974	2.785611
5360	-4080.123	-4077.44	-2.683027	0.3024525	0.162805	0.508859	0.460385	0.368839	0.292166	0.240333	0.135973	0.244336	0.128613	0.0479082	0.187198	0.0166298	0.210165	0.338937	0.287075	0.135303	0.238684	0.0909379	0.244366	0.100783	0.0369468	0.494402	0.0325645	0.00549636	0.106404	0.599899	3.2882	3.004211
5370	-4080.525	-4078.312	-2.212155	0.3466783	0.167057	0.454353	0.468464	0.519348	0.187729	0.158267	0.144304	0.198276	0.1116	0.0652791	0.200967	0.135596	0.145885	0.335908	0.284509	0.134094	0.245489	0.109523	0.23859	0.0932026	0.0360736	0.482717	0.0398942	0.00983219	0.14097	0.66648	3.18272	2.957124
5380	-4078.592	-4080.993	2.40103	0.39642	0.16192	0.376304	0.484067	0.40799	0.153124	0.151004	0.130035	0.168207	0.116319	0.0453972	0.106508	0.103082	0.0918494	0.311964	0.306699	0.134714	0.246623	0.113005	0.223741	0.087402	0.0338285	0.483954	0.0580695	0.0162013	0.179077	0.727377	3.07734	2.495806
5390	-4081.227	-4084.517	3.289926	0.3338735	0.175963	0.417844	0.325551	0.360573	0.217497	0.20857	0.141556	0.181609	0.0528746	0.00990066	0.185354	0.0414721	0.088152	0.310261	0.312715	0.137356	0.239669	0.121435	0.224683	0.0877699	0.0339709	0.473827	0.0583139	0.008441	0.130975	0.64854	3.21204	2.406916
5400	-4081.297	-4080.288	-1.009106	0.3631743	0.198409	0.36808	0.507813	0.454878	0.259676	0.238912	0.133664	0.200096	0.161751	0.0206599	0.167057	0.0610458	0.0647779	0.322222	0.30695	0.14043	0.230398	0.0850898	0.231233	0.0873521	0.0338091	0.504479	0.0580363	0.0117798	0.153762	0.688145	3.14631	2.836819
5410	-4081.835	-4083.346	1.510211	0.390287	0.128516	0.419928	0.431348	0.371908	0.194334	0.184162	0.12074	0.284369	0.11438	0.0325422	0.209714	0.0650931	0.0278533	0.33378	0.291688	0.141833	0.232699	0.132317	0.227295	0.0909602	0.0332333	0.495886	0.0203089	0.0153384	0.174464	0.720552	3.08965	2.584888
5420	-4081.371	-4083.197	1.8258	0.3476294	0.143135	0.404919	0.511893	0.349289	0.18175	0.196846	0.188198	0.175391	0.118859	0.0519509	0.149224	0.0152105	0.0666629	0.338624	0.28141	0.143891	0.236075	0.132236	0.227156	0.0909049	0.0338214	0.495585	0.0202965	0.00993979	0.141711	0.667772	3.18058	2.553329
5430	-4090.168	-4089.949	-0.2186136	0.3792085	0.205127	0.441669	0.595964	0.334035	0.202262	0.165555	0.128984	0.253027	0.0402942	0.0599654	0.148418	0.0263028	0.156167	0.314113	0.283226	0.152485	0.250176	0.118799	0.314717	0.0706754	0.0303846	0.44719	0.0182341	0.0138327	0.166062	0.707764	3.11234	2.75777
5440	-4087.022	-4088.764	1.741973	0.3647424	0.137191	0.430111	0.61658	0.278316	0.144033	0.184232	0.182399	0.213319	0.0289885	0.0520024	0.142483	0.102945	0.0491123	0.3204	0.28898	0.135362	0.255258	0.133798	0.335159	0.0790293	0.0277007	0.407689	0.0166234	0.0119737	0.154972	0.690125	3.14293	2.561711
5450	-4083.252	-4083.575	0.3220435	0.3838448	0.130528	0.500002	0.398261	0.368711	0.141884	0.186682	0.204067	0.231322	0.043427	0.154121	0.161866	0.0938304	0.0890021	0.336732	0.277212	0.137457	0.2486	0.142538	0.225082	0.0841914	0.0484121	0.482067	0.0177092	0.0144544	0.169589	0.71319	3.10277	2.703704
5460	-4083.165	-4083.78	0.6146155	0.4149607	0.166334	0.386005	0.5757	0.389851	0.232881	0.172849	0.142131	0.247788	0.00207707	0.119675	0.129275	0.0795014	0.0303804	0.326193	0.288785	0.132984	0.252038	0.134512	0.229845	0.0859729	0.0393183	0.492268	0.018084	0.0189306	0.192841	0.746975	3.04125	2.674447
5470	-4087.621	-4085.997	-1.623976	0.3232509	0.239016	0.466344	0.553939	0.3388	0.271393	0.224633	0.113716	0.181158	0.0388247	0.182777	0.149077	0.019305	0.119323	0.337552	0.297393	0.136949	0.228106	0.123216	0.210543	0.0572343	0.0453844	0.547057	0.0165653	0.00736977	0.122661	0.632861	3.23711	2.898306
5480	-4089.274	-4090.187	0.9129674	0.3632296	0.161301	0.353042	0.593469	0.404982	0.188392	0.200587	0.103663	0.258767	0.0579536	0.0539945	0.144494	0.0296453	0.0943229	0.311414	0.276682	0.141117	0.270787	0.13675	0.218573	0.059417	0.044205	0.523859	0.0171971	0.0117866	0.153805	0.688215	3.14619	2.644612
5490	-4088.265	-4086.133	-2.132469	0.3642134	0.138482	0.464088	0.595954	0.422355	0.270471	0.16457	0.0611926	0.272214	0.0686805	0.0298623	0.285066	0.124762	0.051458	0.324366	0.29405	0.139452	0.242132	0.129304	0.210701	0.0561821	0.0417983	0.495337	0.066677	0.0119082	0.154564	0.689458	3.14407	2.949156
5500	-4088.028	-4085.415	-2.612432	0.3110563	0.213962	0.482878	0.51725	0.338573	0.272709	0.211424	0.124667	0.211876	0.115284	0.0258186	0.211256	0.0930644	0.17839	0.32086	0.29486	0.144765	0.239514	0.123593	0.201394	0.0537005	0.0234459	0.538341	0.0595247	0.00623496	0.113119	0.613912	3.26673	2.997152
5510	-4095.282	-4086.041	-9.241707	0.3297958	0.210174	0.786812	0.826106	0.487026	0.207592	0.277431	0.129454	0.197567	0.0364388	0.0350893	0.370211	0.0874602	0.00871775	0.345369	0.282841	0.142039	0.229751	0.115027	0.185027	0.0434709	0.0218209	0.563656	0.0709984	0.00802078	0.127785	0.64261	3.22158	3.660079
5520	-4084.798	-4080.743	-4.055094	0.291316	0.160594	0.470359	0.547607	0.528484	0.228019	0.172226	0.140938	0.260094	0.109226	0.0546343	0.202294	0.100977	0.165966	0.34747	0.289762	0.127396	0.235373	0.107474	0.181847	0.0744887	0.0258873	0.538045	0.0722575	0.00461737	0.0977587	0.580927	3.3167	3.141418
5530	-4078.419	-4081.516	3.097599	0.3277799	0.149641	0.491111	0.368512	0.345214	0.144024	0.169753	0.127033	0.200139	0.0566441	0.019179	0.147726	0.0846965	0.122476	0.348926	0.290976	0.12793	0.232167	0.113045	0.232681	0.07835	0.0337918	0.490464	0.0516683	0.00781717	0.126207	0.639637	3.22634	2.426149
5540	-4084.59	-4084.018	-0.5727921	0.326885	0.115518	0.606297	0.354502	0.332608	0.149387	0.224043	0.120082	0.301311	0.139927	0.0450605	0.14672	0.108449	0.149282	0.339456	0.290727	0.127821	0.241996	0.0964753	0.224429	0.0704787	0.0658915	0.487172	0.055554	0.00772767	0.125507	0.638309	3.22846	2.793188
5550	-4083.33	-4080.353	-2.976719	0.3802203	0.205023	0.4397	0.47916	0.322262	0.280724	0.227858	0.207967	0.316121	0.159345	0.0322264	0.192977	0.0830948	0.0871242	0.33815	0.284574	0.136211	0.241065	0.0999672	0.23607	0.0741345	0.0329899	0.512442	0.0443961	0.0139674	0.166833	0.708958	3.11024	3.033581
5560	-4080.728	-4080.175	-0.5526297	0.3482459	0.145906	0.379925	0.447514	0.352951	0.243005	0.237794	0.159834	0.221114	0.126362	0.0622434	0.184205	0.0298637	0.200454	0.348332	0.293143	0.140312	0.218213	0.0971924	0.217834	0.0856153	0.0238842	0.530983	0.0444916	0.0100098	0.142191	0.668607	3.17919	2.791172
5570	-4084.569	-4081.718	-2.850391	0.3031914	0.170374	0.405095	0.436325	0.464651	0.305151	0.230975	0.156577	0.255341	0.246481	0.0628108	0.132945	0.013655	0.140566	0.335925	0.303139	0.141256	0.21968	0.0857453	0.218376	0.0882725	0.0142707	0.547463	0.0458725	0.00555776	0.10698	0.601124	3.28634	3.020948
5580	-4088.411	-4082.478	-5.932821	0.2732322	0.188851	0.645033	0.576882	0.440162	0.315625	0.186456	0.143979	0.345184	0.126587	0.0958515	0.23749	0.0266172	0.000473084	0.327779	0.320036	0.137831	0.214354	0.086264	0.219697	0.0888065	0.014357	0.550775	0.0401005	0.00337559	0.0839084	0.547989	3.36473	3.329191
5590	-4094.14	-4079.911	-14.22856	0.3276767	0.157164	0.869702	0.621965	0.622535	0.394577	0.367944	0.18605	0.400209	0.159086	0.0469286	0.211039	0.0834557	0.0381098	0.329988	0.318985	0.137378	0.213649	0.0641409	0.224384	0.0883922	0.0308234	0.562525	0.0297342	0.00780682	0.126126	0.639484	3.22658	4.158764
5600	-4083.936	-4081.575	-2.360867	0.3070443	0.122081	0.519401	0.48879	0.520679	0.233436	0.192422	0.156526	0.127331	0.20201	0.0376195	0.118731	0.0641669	0.188803	0.333266	0.313355	0.114497	0.238882	0.0741736	0.259482	0.102218	0.0356447	0.494097	0.0343851	0.00588411	0.109985	0.607445	3.27669	2.971995
5610	-4085.883	-4081.221	-4.661469	0.327403	0.105234	0.474557	0.704064	0.529031	0.274454	0.200176	0.144432	0.233415	0.0741207	0.100115	0.161805	0.0976427	0.103009	0.320344	0.317982	0.132054	0.229619	0.0718654	0.272768	0.0990373	0.0345354	0.478721	0.0430738	0.0077794	0.125912	0.639078	3.22723	3.202056
5620	-4084.296	-4082.126	-2.17054	0.3441772	0.16819	0.444365	0.546563	0.400187	0.207304	0.234149	0.198908	0.264734	0.0845794	0.0943745	0.152738	0.0545604	0.10231	0.331272	0.317371	0.128287	0.22307	0.0736067	0.279377	0.101437	0.0371216	0.478907	0.0295502	0.00955202	0.139022	0.663055	3.18837	2.952963
5630	-4082.178	-4080.622	-1.556384	0.3514183	0.129197	0.465239	0.51794	0.377788	0.258061	0.159229	0.126029	0.218402	0.138913	0.0833734	0.162387	0.0692437	0.185746	0.320378	0.305109	0.124069	0.250444	0.0663878	0.251977	0.0914887	0.0681268	0.465579	0.0564401	0.0103742	0.144658	0.672867	3.1721	2.891547
5640	-4083.326	-4081.914	-1.411827	0.3423374	0.139839	0.493843	0.536462	0.336701	0.265915	0.178091	0.121483	0.292887	0.134604	0.00772709	0.260674	0.0456799	0.0631855	0.339228	0.289726	0.133228	0.237817	0.0789015	0.249024	0.0978405	0.0728567	0.481515	0.0198622	0.00934852	0.137587	0.660512	3.19255	2.877091
5650	-4081.801	-4080.658	-1.142631	0.3620696	0.216935	0.526235	0.449833	0.40795	0.188446	0.143072	0.177871	0.189404	0.101355	0.0153476	0.236416	0.102545	0.094763	0.338926	0.289468	0.133109	0.238497	0.0877446	0.246633	0.0969012	0.0721572	0.476893	0.0196715	0.011644	0.15291	0.686743	3.1487	2.850172
5660	-4082.319	-4079.507	-2.811437	0.3213847	0.166206	0.544523	0.493557	0.424607	0.27897	0.177418	0.138104	0.311629	0.0651642	0.0160336	0.091677	0.133736	0.175427	0.338926	0.289468	0.133109	0.238497	0.0890101	0.25019	0.0838769	0.0731979	0.48377	0.0199552	0.00718947	0.1212	0.630028	3.24158	3.017052
5670	-4083.131	-4086.692	3.561693	0.387832	0.0944654	0.325509	0.397286	0.334033	0.23706	0.184314	0.191953	0.245087	0.0182909	0.0730806	0.0989619	0.075553	0.104147	0.333913	0.285186	0.145931	0.23497	0.128658	0.237158	0.079508	0.0693852	0.458572	0.0267191	0.0149988	0.172609	0.71777	3.09462	2.379739
5680	-4077.862	-4081.181	3.318707	0.3932491	0.14955	0.423645	0.387471	0.355433	0.245525	0.179363	0.155288	0.202223	0.0193203	0.00279073	0.130866	0.10404	0.0485237	0.325393	0.290353	0.147216	0.237038	0.116679	0.219442	0.0952769	0.0472804	0.491081	0.0302413	0.0157526	0.176695	0.723871	3.08368	2.404038
5690	-4084.646	-4088.596	3.950386	0.356819	0.10706	0.348407	0.617434	0.307542	0.133169	0.185915	0.121087	0.173277	0.00320196	0.106019	0.108996	0.0598618	0.0689008	0.317426	0.302331	0.132931	0.247311	0.116418	0.218952	0.0972961	0.0471749	0.489985	0.0301738	0.0110092	0.148848	0.679983	3.16016	2.34087
5700	-4081.599	-4084.256	2.657219	0.3812587	0.177685	0.357216	0.427746	0.393641	0.195397	0.158892	0.140027	0.215994	0.0639673	0.0317326	0.113128	0.0880617	0.1067	0.350204	0.276534	0.142902	0.23036	0.147509	0.235878	0.0918394	0.0380772	0.462504	0.0241917	0.0141061	0.167623	0.710177	3.10809	2.470187
5710	-4088.18	-4086.143	-2.037361	0.3373394	0.17874	0.422587	0.558509	0.418084	0.169205	0.147075	0.157074	0.293727	0.117955	0.0243151	0.118623	0.0917794	0.241972	0.33054	0.273059	0.152402	0.243998	0.0915203	0.241801	0.0787289	0.03304	0.530111	0.0247991	0.0088069	0.133684	0.653497	3.20401	2.939645
5720	-4091.54	-4085.796	-5.743713	0.309186	0.129796	0.585106	0.61437	0.475304	0.282543	0.242216	0.140218	0.329235	0.0901595	0.0969773	0.0533059	0.113346	0.157703	0.300987	0.310221	0.141441	0.247351	0.100189	0.201147	0.112832	0.032921	0.528201	0.0247098	0.00607	0.111658	0.610912	3.27136	3.31028
5730	-4083.727	-4084.694	0.9671951	0.4484882	0.123676	0.49912	0.405556	0.314901	0.203689	0.246542	0.125282	0.173694	0.130689	0.0523228	0.108969	0.0790501	0.175698	0.325786	0.288638	0.143374	0.242203	0.0976322	0.226882	0.113022	0.0236644	0.514721	0.0240792	0.0242856	0.216964	0.77884	2.97991	2.639189
5740	-4084.232	-4086.823	2.591554	0.3091347	0.146479	0.334209	0.453433	0.308296	0.20467	0.176647	0.126995	0.225585	0.100573	0.0827086	0.170698	0.0476962	0.0987637	0.324365	0.28348	0.148348	0.243807	0.0902354	0.169387	0.0921507	0.0318044	0.594167	0.0222549	0.00606551	0.111617	0.610829	3.27149	2.476753
5750	-4086.193	-4084.812	-1.381076	0.2997315	0.216809	0.502157	0.479369	0.379216	0.20381	0.217131	0.159717	0.205871	0.149331	0.0675526	0.0874441	0.00788581	0.197722	0.341533	0.276277	0.144579	0.237612	0.0776547	0.170239	0.0926139	0.0399714	0.597154	0.0223668	0.00527355	0.104286	0.595352	3.29509	2.874016
5760	-4083.966	-4080.685	-3.281151	0.3588751	0.148403	0.54156	0.540436	0.464275	0.252739	0.137501	0.0825352	0.146729	0.122277	0.0864005	0.287162	0.0891667	0.164841	0.35857	0.281121	0.139689	0.220619	0.0862106	0.188995	0.102818	0.0483362	0.53561	0.0380299	0.0112558	0.15044	0.682649	3.15566	3.064024
5770	-4082.428	-4083.922	1.493894	0.3578142	0.147633	0.553494	0.439168	0.388284	0.132866	0.209842	0.149021	0.18592	0.0874507	0.0936265	0.1209	0.0197482	0.0585654	0.324384	0.310759	0.143442	0.221415	0.0937508	0.205526	0.111811	0.0507629	0.485441	0.0527094	0.0111282	0.149619	0.681276	3.15798	2.586519
5780	-4085.518	-4086.644	1.125983	0.3844892	0.145602	0.646139	0.492242	0.277042	0.164133	0.161261	0.143397	0.163221	0.0328434	0.0917244	0.207354	0.0459847	0.0523667	0.319258	0.32165	0.141176	0.217917	0.0960205	0.210501	0.117877	0.0519919	0.497193	0.0264159	0.0145418	0.170077	0.713935	3.10145	2.62331
5790	-4082.666	-4081.751	-0.9155913	0.3588018	0.155078	0.460559	0.468331	0.377731	0.278213	0.247162	0.173621	0.132822	0.18031	0.0309039	0.160077	0.0438232	0.118837	0.316051	0.30965	0.142969	0.23133	0.0969572	0.202799	0.119027	0.0524991	0.502044	0.0266736	0.0112469	0.150383	0.682554	3.15582	2.827468
