Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5380	-4085.301	-4084.349	-0.9520956	0.3940234	0.10518	0.416207	0.526057	0.310866	0.266523	0.270885	0.126397	0.220671	0.239002	0.0349241	0.100714	0.10425	0.109444	0.322433	0.307581	0.112686	0.257301	0.0664967	0.290087	0.093899	0.0621317	0.441808	0.0455781	0.0158617	0.177277	0.724731	3.08213	2.831118
5390	-4083.298	-4083.423	0.1246189	0.3157835	0.149961	0.607259	0.439336	0.402054	0.204956	0.178325	0.151289	0.201954	0.0822445	0.0171208	0.0551448	0.104225	0.129578	0.321354	0.306552	0.115655	0.25644	0.131135	0.263348	0.0748064	0.0564047	0.432929	0.041377	0.00666268	0.116816	0.621381	3.25514	2.723447
5400	-4086.37	-4086.064	-0.305936	0.4195557	0.123685	0.461002	0.605408	0.422043	0.19491	0.202072	0.148507	0.148402	0.114731	0.0162421	0.042008	0.143948	0.143544	0.310763	0.311336	0.11746	0.260441	0.136607	0.274338	0.0779282	0.0503539	0.417669	0.0431037	0.0196338	0.196207	0.751603	3.03256	2.766502
5410	-4087.305	-4091.484	4.178159	0.4239007	0.167151	0.349617	0.413296	0.270967	0.244144	0.167618	0.0495718	0.227002	0.146173	0.0252086	0.106121	0.0643577	0.0868679	0.308878	0.309447	0.122812	0.258862	0.136416	0.273955	0.106343	0.0532704	0.386972	0.0430435	0.0203081	0.199373	0.7559	3.02442	2.318093
5420	-4086.271	-4092.22	5.949041	0.3746618	0.0924484	0.343692	0.323764	0.310059	0.204072	0.129613	0.12651	0.180811	0.181073	0.0557086	0.0208751	0.117718	0.0546605	0.344195	0.287469	0.127859	0.240477	0.133102	0.267299	0.10376	0.0433901	0.377571	0.074878	0.0132351	0.16259	0.702338	3.12184	2.141005
5430	-4085.362	-4090.184	4.821992	0.354809	0.121049	0.458929	0.337072	0.375931	0.132633	0.136861	0.146962	0.149454	0.128664	0.0535483	0.0465802	0.0762974	0.0897285	0.338583	0.289929	0.128953	0.242534	0.135737	0.267744	0.105813	0.0293007	0.385045	0.0763602	0.0107707	0.14729	0.677354	3.16458	2.25371
5440	-4078.252	-4080.702	2.449521	0.3654352	0.129578	0.455828	0.449265	0.303453	0.18148	0.186711	0.152775	0.205424	0.144931	0.0496302	0.0186955	0.112136	0.101048	0.32851	0.298423	0.132731	0.240336	0.118221	0.233193	0.0921587	0.0344836	0.447167	0.0747766	0.0120599	0.155506	0.690995	3.14144	2.490957
5450	-4075.548	-4077.43	1.88236	0.3350429	0.131345	0.421095	0.412497	0.369984	0.175765	0.204655	0.160108	0.209376	0.165512	0.0939375	0.0302906	0.0861349	0.0869725	0.34435	0.28909	0.1285	0.238059	0.105397	0.239905	0.0821617	0.0466141	0.459257	0.0666652	0.00856357	0.131889	0.650222	3.20933	2.547673
5460	-4086.077	-4080.811	-5.266477	0.3073744	0.199202	0.464295	0.595317	0.481281	0.2485	0.268779	0.154235	0.32598	0.134897	0.149965	0.0277093	0.115943	0.0964535	0.338174	0.295241	0.129139	0.237446	0.110326	0.243421	0.0596639	0.0360718	0.480735	0.0697828	0.00591256	0.110243	0.607982	3.27586	3.262556
5470	-4083.487	-4079.981	-3.505391	0.3295635	0.135496	0.626631	0.595087	0.445732	0.259183	0.217481	0.145077	0.261034	0.129277	0.0591116	0.00687999	0.151564	0.0538962	0.31995	0.303371	0.132696	0.243984	0.0914954	0.291626	0.0818131	0.0360073	0.429401	0.069658	0.00799718	0.127603	0.642268	3.22213	3.086448
5480	-4086.191	-4090.51	4.319012	0.3654813	0.151268	0.404061	0.394626	0.28605	0.175207	0.233615	0.152764	0.140788	0.139897	0.0757217	0.00825719	0.0625505	0.0792016	0.326676	0.307518	0.116692	0.249114	0.101815	0.304474	0.139457	0.0375937	0.351548	0.0651119	0.0120657	0.155541	0.691053	3.14134	2.304008
5490	-4079.186	-4083.334	4.147838	0.3907543	0.129772	0.409959	0.338594	0.345551	0.161889	0.194901	0.117117	0.200923	0.110931	0.0219997	0.122582	0.0589308	0.107975	0.323583	0.291382	0.127171	0.257863	0.104216	0.255646	0.12078	0.0441302	0.412673	0.0625548	0.0154035	0.174816	0.721079	3.0887	2.321125
5500	-4082.744	-4085.625	2.880741	0.3975198	0.156763	0.372159	0.428776	0.402231	0.154986	0.182758	0.0931511	0.162998	0.215071	0.0237083	0.0717127	0.0989248	0.0845937	0.323583	0.291382	0.127171	0.257863	0.13599	0.241033	0.124052	0.0253478	0.430762	0.0428161	0.0163582	0.179901	0.728583	3.07516	2.447835
5510	-4082.594	-4082.531	-0.06302294	0.4273719	0.131299	0.551076	0.470514	0.320815	0.209211	0.241961	0.124794	0.198121	0.188485	0.0200419	0.0636524	0.117566	0.104674	0.313126	0.297071	0.129654	0.260149	0.117084	0.283998	0.113115	0.0144101	0.434529	0.0368638	0.0208532	0.201891	0.759279	3.01798	2.742211
5520	-4087.894	-4086.246	-1.648326	0.3764133	0.148571	0.466479	0.544241	0.473153	0.142949	0.16409	0.192028	0.15019	0.0956552	0.0753122	0.0912448	0.226325	0.130504	0.320307	0.303884	0.132538	0.24327	0.135831	0.225981	0.0648178	0.0265038	0.504101	0.042766	0.0134639	0.163929	0.704441	3.11817	2.900741
5530	-4085.786	-4087.251	1.46445	0.4370784	0.190812	0.418049	0.415713	0.398536	0.222424	0.198582	0.13018	0.262269	0.112826	0.00694977	0.0659435	0.120507	0.046672	0.318185	0.275595	0.142382	0.263838	0.130015	0.211426	0.079448	0.0193342	0.482516	0.077262	0.0224067	0.208871	0.768477	3.00024	2.589464
5540	-4084.669	-4087.106	2.43721	0.3909939	0.121278	0.458953	0.358559	0.354076	0.184041	0.265688	0.148812	0.21696	0.0479441	0.112245	0.0186372	0.107076	0.0979193	0.331166	0.286839	0.140898	0.241097	0.126996	0.260174	0.0776033	0.0188853	0.471312	0.0450298	0.0154369	0.174997	0.721348	3.08822	2.492188
5550	-4089.413	-4088.941	-0.4719455	0.3271961	0.0942297	0.596662	0.475809	0.26561	0.224828	0.148692	0.149341	0.271102	0.311517	0.0408221	0.0698905	0.124748	0.00985227	0.316909	0.294378	0.134832	0.253882	0.136871	0.226463	0.0803499	0.0195536	0.487993	0.04877	0.00775872	0.12575	0.638771	3.22772	2.783103
5560	-4082.978	-4085.655	2.677282	0.4009156	0.143767	0.415333	0.383595	0.302025	0.249041	0.170813	0.161648	0.204716	0.157613	0.0390865	0.0655325	0.0432381	0.131771	0.316909	0.294378	0.134832	0.253882	0.143322	0.266133	0.0934173	0.0309899	0.409436	0.0567016	0.0168467	0.18244	0.73227	3.06844	2.468181
5570	-4088.423	-4090.202	1.779228	0.3759436	0.154117	0.359817	0.459625	0.360421	0.194379	0.231982	0.0995842	0.19934	0.130666	0.046323	0.158217	0.0442583	0.119258	0.314181	0.300216	0.131305	0.254298	0.140796	0.299242	0.107796	0.0304437	0.402219	0.0195033	0.0134024	0.16357	0.703879	3.11915	2.557986
5580	-4087.639	-4092.88	5.240716	0.3324261	0.149056	0.422082	0.384799	0.252913	0.236073	0.129591	0.132876	0.208576	0.153323	0.0189338	0.0389877	0.0364405	0.0481866	0.32488	0.300091	0.152169	0.22286	0.130316	0.290933	0.104804	0.034121	0.391052	0.0487737	0.00829056	0.129843	0.646448	3.21542	2.211837
5590	-4088.723	-4088.01	-0.7127751	0.4715625	0.162773	0.480897	0.461394	0.488333	0.324085	0.173688	0.118602	0.182995	0.126155	0.00996789	0.049385	0.12184	0.107072	0.319961	0.315181	0.119388	0.24547	0.112511	0.288242	0.112989	0.0342221	0.403712	0.0483226	0.0282459	0.232946	0.79842	2.94039	2.807186
5600	-4085.867	-4082.897	-2.970108	0.39504	0.178996	0.4866	0.475994	0.468203	0.217478	0.188696	0.122256	0.239097	0.125703	0.0827592	0.0760089	0.234068	0.13706	0.316201	0.311478	0.133062	0.239259	0.0978808	0.295954	0.0846823	0.0367013	0.432958	0.0518232	0.0160054	0.178041	0.725857	3.0801	3.03292
5610	-4084.217	-4080.715	-3.502459	0.3189095	0.164197	0.585819	0.558167	0.431144	0.263068	0.183722	0.17699	0.28186	0.24789	0.000382498	0.0098853	0.157497	0.0255332	0.328959	0.305667	0.130579	0.234795	0.0886799	0.268134	0.0767221	0.0332513	0.48626	0.0469518	0.00695402	0.119263	0.626234	3.24755	3.086155
5620	-4082.834	-4084.158	1.323838	0.3938545	0.119069	0.416499	0.465076	0.432488	0.21232	0.144384	0.162659	0.202783	0.0806069	0.0928586	0.0121437	0.147913	0.114725	0.323576	0.289891	0.138141	0.248392	0.114011	0.192559	0.0986371	0.0588416	0.486896	0.0490564	0.0158379	0.17715	0.724544	3.08247	2.603525
5630	-4082.866	-4079.698	-3.168388	0.331212	0.136897	0.477958	0.516508	0.469183	0.315561	0.213222	0.17071	0.262728	0.159422	0.0535581	0.00116719	0.161854	0.113979	0.352491	0.276221	0.134609	0.236679	0.0848494	0.202228	0.0882629	0.0617962	0.511344	0.0515196	0.00816546	0.128893	0.644682	3.21826	3.052748
5640	-4086.568	-4081.926	-4.642048	0.3129078	0.186279	0.513563	0.55102	0.532108	0.277447	0.191018	0.147683	0.153749	0.245342	0.128907	0.0416654	0.0826785	0.148655	0.363736	0.261119	0.143798	0.231346	0.0609329	0.217403	0.0948862	0.0495214	0.549716	0.0275406	0.00640064	0.114567	0.616856	3.26218	3.200114
5650	-4086.254	-4081.73	-4.524354	0.3453982	0.172437	0.484736	0.515503	0.564913	0.324894	0.24228	0.163102	0.261893	0.238334	0.0106193	0.0380335	0.0866835	0.0849143	0.355755	0.263429	0.147423	0.233393	0.0786994	0.149778	0.102714	0.0536066	0.595064	0.0201379	0.00968829	0.139973	0.664732	3.18561	3.188344
5660	-4082.756	-4080.743	-2.013281	0.3336101	0.160744	0.443505	0.53217	0.398084	0.23914	0.20818	0.150837	0.301144	0.176506	0.0383684	0.00929063	0.11117	0.168099	0.347805	0.269176	0.144535	0.238484	0.0767562	0.172589	0.0852284	0.065414	0.580371	0.0196406	0.00841352	0.130769	0.648161	3.21266	2.937237
5670	-4083.3	-4080.425	-2.874944	0.317863	0.139147	0.573731	0.432902	0.447032	0.223102	0.176086	0.157627	0.209504	0.250946	0.108276	0.0706941	0.131458	0.102898	0.356573	0.295034	0.125272	0.223122	0.078206	0.175849	0.0947702	0.0222847	0.591333	0.0375571	0.00685574	0.118443	0.624617	3.25008	3.023403
5680	-4082.739	-4083.739	1.000581	0.3437411	0.164112	0.353607	0.613289	0.333665	0.238867	0.248128	0.137266	0.170525	0.15294	0.044804	0.0401007	0.058752	0.0797955	0.356458	0.296318	0.124851	0.222373	0.0798443	0.249218	0.0947888	0.0352989	0.502506	0.0383439	0.00950358	0.138681	0.662454	3.18936	2.635851
5690	-4077.091	-4077.3	0.2089493	0.3502233	0.122222	0.440888	0.55645	0.343568	0.202753	0.22922	0.140145	0.247467	0.140292	0.0378785	0.0607358	0.091993	0.101402	0.348746	0.296338	0.117345	0.237571	0.0784465	0.262362	0.0931293	0.0346809	0.493709	0.0376726	0.0102362	0.143729	0.671269	3.17477	2.715014
5700	-4085.355	-4084.422	-0.933068	0.3533886	0.166722	0.494507	0.405337	0.445252	0.373185	0.212004	0.126625	0.181389	0.138659	0.0333099	0.0170267	0.0774591	0.15774	0.346255	0.297472	0.117794	0.23848	0.0862246	0.266889	0.0728783	0.0467766	0.488909	0.0383227	0.0106037	0.146188	0.675483	3.16773	2.829216
5710	-4080.969	-4080.747	-0.2211968	0.3611437	0.150995	0.422044	0.435649	0.461044	0.189116	0.182167	0.0983866	0.2723	0.243392	0.0312469	0.0940596	0.124912	0.0527181	0.327942	0.299625	0.12847	0.243962	0.0882009	0.275317	0.079696	0.0458812	0.48129	0.0296149	0.0115309	0.152194	0.685562	3.15071	2.758028
5720	-4084.222	-4076.347	-7.875236	0.3091475	0.198834	0.73177	0.674196	0.392617	0.247557	0.188973	0.195751	0.310327	0.261622	0.0489776	0.0968951	0.130344	0.0455675	0.35195	0.280278	0.140466	0.227306	0.100026	0.20194	0.0897381	0.0330137	0.541935	0.0333466	0.00606663	0.111627	0.61085	3.27146	3.523432
5730	-4088.568	-4084.152	-4.416078	0.3613304	0.226545	0.471873	0.473305	0.483597	0.235416	0.177612	0.151107	0.338768	0.230207	0.0783797	0.0448867	0.116435	0.149385	0.354432	0.267069	0.144563	0.233936	0.103953	0.178525	0.0932609	0.0531978	0.56321	0.00785426	0.0115536	0.152339	0.6858	3.15031	3.177517
5740	-4084.516	-4084.261	-0.2550581	0.3509271	0.126579	0.550524	0.477779	0.462069	0.137442	0.17113	0.140883	0.178063	0.203974	0.0455684	0.085948	0.0753347	0.106121	0.319355	0.28158	0.152418	0.246646	0.123329	0.236078	0.0615196	0.0570653	0.493045	0.0289625	0.0103174	0.144276	0.672211	3.1732	2.761415
5750	-4083.696	-4088.057	4.360489	0.3458211	0.110952	0.437742	0.375929	0.407233	0.181479	0.146796	0.124665	0.200502	0.090924	0.0623676	0.0486563	0.0890493	0.0235654	0.361051	0.264331	0.143081	0.231537	0.124821	0.188651	0.0657908	0.0570487	0.53318	0.0305097	0.00973571	0.140303	0.66531	3.18465	2.29986
5760	-4089.943	-4091.767	1.824746	0.4197206	0.192179	0.380515	0.344466	0.406912	0.18266	0.188968	0.154113	0.297821	0.140792	0.0438563	0.0196281	0.124704	0.0768199	0.361975	0.262448	0.143447	0.232129	0.0923306	0.292871	0.0940654	0.0502821	0.44356	0.0268909	0.0196592	0.196328	0.751768	3.03225	2.553434
5770	-4086.047	-4088.983	2.935256	0.38612	0.0822742	0.430505	0.430013	0.345895	0.204456	0.157952	0.169536	0.194991	0.137065	0.0705593	0.085961	0.0949961	0.0381792	0.316641	0.294478	0.15645	0.232431	0.0829087	0.262985	0.128112	0.0435114	0.460142	0.0223413	0.014764	0.171314	0.715813	3.09811	2.442383
5780	-4081.293	-4084.985	3.692129	0.3956164	0.123325	0.431007	0.399962	0.275911	0.154783	0.146673	0.172886	0.207522	0.178676	0.0395464	0.111019	0.0849271	0.0404563	0.321351	0.311173	0.147839	0.219637	0.0905727	0.210669	0.135743	0.049542	0.487552	0.0259216	0.0160871	0.178474	0.726493	3.07895	2.366696
5790	-4084.491	-4084.634	0.1428958	0.3875835	0.117327	0.454553	0.509961	0.370264	0.332166	0.216351	0.077422	0.198773	0.114605	0.0823041	0.0536404	0.0954502	0.0988025	0.326469	0.310418	0.144009	0.219104	0.0945348	0.210039	0.113883	0.0696062	0.486093	0.025844	0.0149646	0.172421	0.717487	3.09513	2.721619
5800	-4080.271	-4082.145	1.874282	0.3535914	0.0953427	0.372513	0.419116	0.43451	0.171203	0.193453	0.127243	0.229607	0.108221	0.0348156	0.0792947	0.099893	0.183269	0.322598	0.303993	0.142301	0.231108	0.0825052	0.234088	0.120599	0.0235973	0.491772	0.0474382	0.0106275	0.146345	0.675751	3.16728	2.548481
5810	-4075.954	-4079.838	3.88396	0.3264559	0.121612	0.414096	0.347661	0.337801	0.209037	0.194981	0.111231	0.171395	0.132216	0.0254444	0.089593	0.0814877	0.110958	0.325586	0.303389	0.140377	0.230649	0.0930077	0.213778	0.110135	0.0279257	0.500987	0.054167	0.00768493	0.125171	0.63767	3.22947	2.347513
5820	-4080.265	-4079.14	-1.125325	0.3858506	0.13802	0.516026	0.402189	0.391221	0.163545	0.241668	0.155195	0.265686	0.143955	0.0650591	0.0951944	0.119555	0.15113	0.326733	0.299066	0.145301	0.2289	0.0930077	0.213778	0.110135	0.0279257	0.500987	0.054167	0.0147272	0.17111	0.715504	3.09866	2.848441
5830	-4083.641	-4087.698	4.056971	0.3854925	0.172883	0.44032	0.393607	0.282836	0.0776594	0.154622	0.11341	0.206432	0.113007	0.143406	0.101866	0.0209961	0.109166	0.336272	0.294829	0.143242	0.225657	0.0929018	0.215531	0.117791	0.0278939	0.500417	0.0454653	0.0146783	0.170838	0.715092	3.09939	2.330212
5840	-4082.811	-4083.42	0.6084886	0.3744991	0.176617	0.442544	0.477959	0.377426	0.187317	0.253248	0.127183	0.230643	0.117588	0.121812	0.0332962	0.0100619	0.119364	0.344585	0.288239	0.140041	0.227135	0.0964964	0.215572	0.122349	0.0437093	0.4671	0.0547735	0.0132139	0.162465	0.702142	3.12218	2.67506
5850	-4085.947	-4089.591	3.644064	0.335536	0.122876	0.297764	0.456001	0.298764	0.120082	0.17701	0.142622	0.177869	0.241034	0.142773	0.0116843	0.100561	0.0824616	0.343686	0.308554	0.132636	0.215124	0.0908299	0.218492	0.117432	0.0443015	0.473429	0.0555156	0.00861552	0.132275	0.650928	3.20818	2.371502
5860	-4083.968	-4085.24	1.271436	0.4109066	0.120079	0.473709	0.369351	0.391615	0.254905	0.159377	0.133125	0.143631	0.199455	0.161083	0.0271163	0.0641022	0.111217	0.312148	0.322902	0.139823	0.225127	0.0935009	0.206747	0.120885	0.0456042	0.476115	0.0571481	0.0183188	0.189855	0.742818	3.04901	2.608765
5870	-4083.101	-4084.469	1.368115	0.3303789	0.176671	0.501256	0.502843	0.356618	0.204707	0.137363	0.134306	0.154574	0.097618	0.0780513	0.0654996	0.0737871	0.115803	0.337823	0.267277	0.151298	0.243603	0.0823835	0.182164	0.106512	0.0401818	0.538405	0.0503531	0.00808019	0.128241	0.643464	3.22021	2.599097
5880	-4083.726	-4083.272	-0.4543248	0.3090684	0.12286	0.469603	0.439346	0.459409	0.273015	0.223713	0.107738	0.223965	0.0983937	0.0958981	0.0448253	0.069287	0.153288	0.344129	0.272267	0.139821	0.243782	0.0940967	0.151103	0.0794778	0.0432691	0.579773	0.05228	0.00605971	0.111566	0.610722	3.27165	2.781341
5890	-4082.196	-4080.424	-1.772182	0.3628077	0.170744	0.435676	0.519469	0.362895	0.266827	0.209335	0.128015	0.223792	0.134125	0.110832	0.0908109	0.0828238	0.177781	0.343578	0.27183	0.144676	0.239916	0.102724	0.164957	0.0867647	0.0472363	0.541245	0.0570732	0.0117347	0.153479	0.687681	3.14711	2.913127
5900	-4087.175	-4082.626	-4.549012	0.330447	0.22664	0.58828	0.433111	0.480816	0.221066	0.264018	0.125031	0.226832	0.252406	0.18858	0.0562019	0.0995958	0.0282331	0.332723	0.294836	0.140106	0.232336	0.0972379	0.155387	0.082131	0.0451669	0.566052	0.0540252	0.00808715	0.128295	0.643564	3.22005	3.19081
5910	-4084.065	-4079.842	-4.222173	0.3616361	0.181252	0.521632	0.580349	0.515297	0.266227	0.264405	0.132554	0.24395	0.18724	0.134668	0.0758155	0.00795429	0.046782	0.335568	0.297357	0.143145	0.22393	0.102894	0.164426	0.0943215	0.0269727	0.598978	0.0124079	0.011591	0.152575	0.686191	3.14964	3.158126
5920	-4083.67	-4081.748	-1.921908	0.3315254	0.151622	0.552954	0.455872	0.471935	0.202077	0.185427	0.181921	0.256789	0.148619	0.128913	0.0841421	0.081864	0.025965	0.334345	0.296273	0.142623	0.226759	0.0950032	0.169021	0.118606	0.0467568	0.553043	0.0175705	0.00819766	0.129138	0.645138	3.21753	2.9281
5930	-4083.177	-4080.09	-3.086935	0.3615523	0.154764	0.457054	0.595371	0.345934	0.16369	0.224446	0.14463	0.304523	0.301487	0.0827934	0.0491332	0.0923835	0.128393	0.334345	0.296273	0.142623	0.226759	0.0716283	0.205107	0.100814	0.0567395	0.544389	0.0213219	0.0115807	0.15251	0.686084	3.14983	3.044602
5940	-4083.555	-4085.84	2.285086	0.4531458	0.166618	0.484187	0.416255	0.306662	0.245781	0.163777	0.142891	0.253019	0.155401	0.0693475	0.0343694	0.00094463	0.0681458	0.330093	0.292506	0.14081	0.236592	0.107893	0.197439	0.123503	0.0546182	0.496022	0.0205247	0.0250682	0.220232	0.782937	2.97176	2.5074
5950	-4079.664	-4082.926	3.262106	0.4028704	0.121027	0.505238	0.420092	0.307353	0.219556	0.178133	0.128481	0.144126	0.155401	0.0753455	0.0796484	0.00523867	0.0700588	0.330093	0.292506	0.14081	0.236592	0.129277	0.218829	0.119027	0.0494318	0.462686	0.0207483	0.0171307	0.183897	0.734368	3.0646	2.409698
5960	-4079.272	-4081.757	2.485037	0.3779964	0.0947869	0.462756	0.486257	0.357663	0.217876	0.199695	0.109441	0.151182	0.096247	0.0926007	0.0436079	0.0655258	0.109767	0.312513	0.320651	0.142845	0.223991	0.0897493	0.251066	0.113735	0.0472337	0.442112	0.0561039	0.0136722	0.165138	0.706328	3.11486	2.487405
5970	-4082.142	-4084.59	2.447984	0.4014647	0.151741	0.349391	0.387418	0.353415	0.228097	0.261655	0.11524	0.144531	0.198444	0.0545399	0.0440869	0.0655211	0.137031	0.338486	0.303955	0.139232	0.218327	0.0888919	0.248668	0.112648	0.0563351	0.437889	0.0555679	0.0169263	0.182849	0.732861	3.06736	2.49111
5980	-4084.832	-4081.879	-2.952775	0.3753698	0.163682	0.58874	0.473056	0.372932	0.240039	0.201445	0.17528	0.212768	0.189877	0.138326	0.0232167	0.0915573	0.160269	0.335681	0.301485	0.139036	0.223798	0.0839195	0.271549	0.106347	0.0723307	0.413394	0.0524596	0.0133274	0.163132	0.70319	3.12035	3.031186
5990	-4081.003	-4081.883	0.8799211	0.3367368	0.140968	0.420383	0.500329	0.309608	0.205942	0.209731	0.138411	0.245746	0.149522	0.0691684	0.0282277	0.114906	0.114975	0.315679	0.296972	0.130751	0.256597	0.0851806	0.27563	0.107945	0.0734177	0.416166	0.0416606	0.00874271	0.133214	0.652641	3.2054	2.647917
6000	-4083.451	-4082.405	-1.046424	0.3438329	0.143625	0.514279	0.463611	0.456001	0.126798	0.200242	0.128883	0.154638	0.167346	0.210147	0.0570862	0.131823	0.086071	0.347605	0.281786	0.127135	0.243475	0.0825849	0.267231	0.104656	0.0414391	0.462524	0.0415649	0.00951376	0.138753	0.662581	3.18915	2.840551
6010	-4080.409	-4080.265	-0.1447372	0.3103255	0.158898	0.465629	0.614136	0.394734	0.162887	0.19638	0.129704	0.166523	0.0976144	0.156158	0.0443611	0.0875726	0.0757845	0.340082	0.297329	0.124383	0.238206	0.0772618	0.267597	0.105622	0.0418217	0.466795	0.0409027	0.00617021	0.112548	0.612742	3.26854	2.750382
6020	-4092.548	-4089.369	-3.178828	0.3143763	0.114456	0.409506	0.589653	0.340443	0.252864	0.296754	0.11679	0.294081	0.225466	0.165079	0.0643774	0.15786	0.0264624	0.343091	0.291113	0.125484	0.240313	0.0642377	0.245176	0.105578	0.0347718	0.459777	0.0904599	0.00653374	0.115715	0.619174	3.25858	3.053792
6030	-4084.303	-4079.323	-4.980522	0.3260324	0.141125	0.529835	0.546629	0.437094	0.30596	0.240746	0.192373	0.33509	0.186678	0.204289	0.0486699	0.0246703	0.0408022	0.322481	0.316664	0.121799	0.239055	0.067145	0.256272	0.110356	0.0192611	0.480585	0.0663805	0.00764289	0.124839	0.637039	3.23048	3.233961
6040	-4090.605	-4085.683	-4.921932	0.3637989	0.136945	0.582069	0.438814	0.361128	0.355649	0.190917	0.168722	0.211171	0.308849	0.258039	0.0144449	0.0494888	0.151865	0.340285	0.310816	0.11955	0.22935	0.0756668	0.252291	0.108642	0.0189619	0.47312	0.0713189	0.0118569	0.154244	0.688935	3.14496	3.228102
6050	-4085.056	-4085.488	0.4320999	0.3240054	0.132685	0.457124	0.504924	0.40802	0.181351	0.166018	0.140377	0.117443	0.130169	0.138466	0.0412527	0.141114	0.133755	0.338678	0.315244	0.118583	0.227495	0.0752256	0.237896	0.0976088	0.00901585	0.470361	0.109893	0.00744333	0.123252	0.633999	3.23531	2.692699
6060	-4092.229	-4090.309	-1.919538	0.3575231	0.156389	0.59281	0.558851	0.434849	0.185201	0.175954	0.0573191	0.171426	0.191417	0.0988577	0.0915072	0.034229	0.179052	0.349607	0.302697	0.117923	0.229772	0.0629423	0.237781	0.109488	0.0131517	0.470133	0.106504	0.0110933	0.149394	0.680899	3.15861	2.927863
6070	-4099.273	-4090.239	-9.034809	0.2917902	0.115446	0.637975	0.88297	0.325342	0.402107	0.196275	0.159141	0.289031	0.219652	0.158791	0.0494556	0.038364	0.164841	0.347463	0.300841	0.1172	0.234497	0.0666289	0.251708	0.0573302	0.013922	0.497669	0.112742	0.00465302	0.0981255	0.581754	3.31547	3.63939
6080	-4088.078	-4079.303	-8.775225	0.328267	0.222786	0.583287	0.617044	0.494755	0.26459	0.195423	0.208623	0.208137	0.248471	0.23317	0.0443431	0.112591	0.180211	0.349853	0.302604	0.115816	0.231727	0.0744977	0.25315	0.0647603	0.0135487	0.484324	0.109719	0.00786611	0.126588	0.640358	3.22519	3.613431
6090	-4090.174	-4090.962	0.7885244	0.3438259	0.0843067	0.453179	0.403464	0.475223	0.207701	0.200568	0.117539	0.247628	0.169297	0.0470333	0.0505363	0.0530983	0.147482	0.343878	0.297436	0.130918	0.227769	0.0793132	0.197561	0.0762593	0.0144245	0.515631	0.116811	0.00951299	0.138748	0.662571	3.18917	2.657056
6100	-4089.411	-4086.073	-3.338081	0.3209368	0.0824846	0.488173	0.63116	0.458566	0.177775	0.318251	0.139746	0.234664	0.0759914	0.184598	0.0598852	0.117641	0.100782	0.34672	0.302536	0.102377	0.248367	0.0676521	0.268885	0.0656987	0.0529049	0.444225	0.100635	0.00714655	0.12085	0.629344	3.24266	3.069717
6110	-4086.966	-4080.229	-6.736529	0.3155554	0.13662	0.60552	0.463284	0.541819	0.311295	0.256016	0.160554	0.311699	0.132911	0.187604	0.059206	0.166162	0.0768714	0.334718	0.323599	0.117582	0.224102	0.0714232	0.257125	0.0893909	0.024753	0.478933	0.0783751	0.00664169	0.116638	0.621025	3.2557	3.409562
6120	-4090.665	-4084.586	-6.079296	0.336324	0.180336	0.630703	0.587176	0.321893	0.227968	0.231345	0.143668	0.482735	0.180859	0.18644	0.0701297	0.0227825	0.0778016	0.346348	0.316911	0.115152	0.22159	0.0737085	0.265352	0.0922511	0.0283218	0.494257	0.0461095	0.00869887	0.132891	0.652053	3.20636	3.343838
6130	-4081.428	-4082.894	1.466236	0.3533422	0.185066	0.520621	0.383371	0.288439	0.163542	0.188651	0.135688	0.233033	0.132442	0.164905	0.100428	0.00743085	0.0856692	0.330403	0.306234	0.136269	0.227094	0.0783239	0.281967	0.0980275	0.0289068	0.46389	0.0488847	0.0105983	0.146152	0.675421	3.16783	2.589285
6140	-4086.075	-4076.81	-9.265062	0.2909632	0.174823	0.711518	0.583774	0.519406	0.270638	0.213308	0.128605	0.2258	0.16015	0.279137	0.113743	0.0698853	0.21163	0.318446	0.305169	0.137024	0.239362	0.0652323	0.234157	0.0901481	0.0304034	0.52476	0.0552992	0.00459095	0.097486	0.58031	3.31761	3.662415
6150	-4085.162	-4079.947	-5.214697	0.3364097	0.217802	0.527633	0.531162	0.568495	0.265151	0.249137	0.130099	0.232234	0.0442453	0.220351	0.156486	0.0346229	0.0799623	0.324135	0.31014	0.129777	0.235949	0.0621945	0.223252	0.127009	0.0276734	0.500323	0.059548	0.00870797	0.132958	0.652175	3.20616	3.257378
6160	-4082.599	-4078.663	-3.936146	0.3298817	0.189361	0.4534	0.586237	0.494728	0.208007	0.31234	0.148013	0.211021	0.157117	0.168187	0.0756169	0.00603457	0.119461	0.338609	0.308742	0.123594	0.229055	0.0637886	0.231934	0.106562	0.0234943	0.513147	0.0610743	0.00802952	0.127852	0.642736	3.22138	3.129523
