Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
4670	-4081.228	-4083.948	2.719294	0.3551491	0.121345	0.333223	0.488607	0.326537	0.17955	0.173267	0.129426	0.324134	0.035806	0.0309682	0.0537787	0.0742537	0.193083	0.345076	0.275728	0.130281	0.248915	0.101413	0.260183	0.0920826	0.0587038	0.45689	0.0307264	0.0108109	0.147554	0.677801	3.16383	2.463979
4680	-4083.876	-4080.491	-3.385085	0.3303916	0.158365	0.595587	0.417183	0.503526	0.275083	0.229798	0.140514	0.29129	0.168592	0.0199718	0.0621269	0.04819	0.16419	0.345138	0.275598	0.130304	0.24896	0.0960992	0.221664	0.0994538	0.0561325	0.493464	0.0331861	0.00808149	0.128251	0.643483	3.22018	3.074417
4690	-4089.465	-4083.794	-5.670681	0.2813154	0.237017	0.514302	0.738775	0.412536	0.307685	0.187816	0.118736	0.210494	0.136654	0.032587	0.159394	0.0183593	0.228624	0.312345	0.310506	0.129578	0.247572	0.0802901	0.206295	0.0787217	0.0635158	0.534068	0.0371098	0.00390233	0.0900631	0.563048	3.34299	3.302977
4700	-4088.165	-4083.052	-5.113385	0.3507375	0.18839	0.568441	0.650444	0.518415	0.235589	0.130314	0.131439	0.24095	0.0971269	0.042333	0.0970657	0.0394242	0.307316	0.312345	0.310506	0.129578	0.247572	0.0893228	0.229503	0.0932215	0.0706614	0.489823	0.0274685	0.0102955	0.144129	0.671957	3.17362	3.247247
4710	-4085.139	-4083.401	-1.738076	0.3488756	0.152798	0.468541	0.394634	0.437127	0.314422	0.308636	0.160113	0.222262	0.0978352	0.079615	0.152874	0.0274403	0.0934197	0.308565	0.297371	0.13424	0.259825	0.0910289	0.233887	0.0950021	0.0445311	0.499179	0.0363724	0.0100817	0.142681	0.669457	3.17778	2.909716
4720	-4083.338	-4083.725	0.3870452	0.3468487	0.179655	0.455481	0.546358	0.370571	0.199793	0.180841	0.183567	0.217018	0.0951881	0.0242985	0.0904006	0.0344854	0.119548	0.313267	0.314023	0.140191	0.232518	0.0536928	0.223857	0.142185	0.0568472	0.48787	0.0355484	0.00985143	0.141103	0.666712	3.18233	2.697204
4730	-4085.948	-4083.755	-2.193103	0.4006457	0.196891	0.503611	0.499307	0.361213	0.241496	0.267674	0.150672	0.217018	0.0984778	0.0641058	0.06736	0.0463749	0.241018	0.337127	0.284046	0.1462	0.232628	0.0533828	0.222564	0.141364	0.056519	0.485054	0.0411158	0.0168077	0.182238	0.731978	3.06898	2.955219
4740	-4084.717	-4077.831	-6.886316	0.3378494	0.194323	0.612241	0.537578	0.499094	0.321471	0.249659	0.109102	0.284575	0.180034	0.0849623	0.090242	0.0955271	0.165731	0.337163	0.297891	0.132293	0.232653	0.0552899	0.172891	0.131175	0.0398813	0.552678	0.0480841	0.00886141	0.134083	0.65422	3.20284	3.42454
4750	-4080.169	-4074.555	-5.614685	0.3171363	0.164529	0.564862	0.542446	0.480124	0.290365	0.175318	0.128878	0.245067	0.14606	0.0543089	0.135153	0.0955271	0.274737	0.343547	0.294261	0.137782	0.22441	0.0572093	0.178893	0.101013	0.0412658	0.571865	0.0497534	0.00678794	0.117875	0.62349	3.25185	3.297377
4760	-4080.426	-4078.774	-1.651497	0.3172671	0.194561	0.47484	0.535599	0.406376	0.194647	0.208298	0.152459	0.23431	0.129419	0.0963921	0.111556	0.00832745	0.154275	0.342161	0.293074	0.14041	0.224355	0.0806455	0.190635	0.107643	0.0357854	0.532272	0.0530189	0.00680012	0.117977	0.623693	3.25153	2.901058
4770	-4082.888	-4082.813	-0.07460271	0.352383	0.164557	0.363426	0.395212	0.389586	0.263478	0.182883	0.140976	0.167801	0.207575	0.0298339	0.24082	0.0268247	0.170397	0.341936	0.292881	0.140976	0.224207	0.0858115	0.189297	0.108173	0.0355343	0.528537	0.0526469	0.0104863	0.145407	0.67415	3.16996	2.743369
4780	-4084.126	-4081.144	-2.98207	0.3586498	0.139626	0.50687	0.542366	0.361334	0.237079	0.246019	0.0944396	0.393178	0.145695	0.078078	0.0392762	0.0316708	0.218485	0.338694	0.290104	0.139639	0.231562	0.0909212	0.191443	0.105553	0.0449738	0.515737	0.0513719	0.0112286	0.150266	0.682358	3.15615	3.034116
4790	-4081.104	-4079.07	-2.034835	0.3179096	0.124522	0.488896	0.622465	0.426487	0.145036	0.202732	0.185238	0.254934	0.149329	0.104226	0.0566486	0.0316708	0.147207	0.342589	0.29344	0.129745	0.234225	0.0823825	0.235058	0.0956404	0.065923	0.474449	0.0465474	0.0068601	0.11848	0.624689	3.24997	2.939392
4800	-4081.304	-4083.492	2.18745	0.3402336	0.152664	0.433595	0.519423	0.336756	0.155668	0.182477	0.100758	0.150477	0.0435984	0.103051	0.038863	0.084068	0.215765	0.33571	0.294507	0.127139	0.242644	0.0851536	0.217036	0.0911486	0.0681405	0.490408	0.0481131	0.00911853	0.135945	0.657578	3.19736	2.517164
4810	-4079.342	-4077.443	-1.898962	0.3650445	0.123262	0.456198	0.518542	0.406718	0.261389	0.170387	0.0769686	0.244181	0.0769149	0.136912	0.163172	0.072938	0.218222	0.344105	0.298747	0.130319	0.226829	0.0835999	0.260006	0.0894856	0.0382127	0.48146	0.0472352	0.0120113	0.155204	0.690504	3.14228	2.925805
4820	-4082.248	-4079.357	-2.890579	0.3438563	0.200237	0.619516	0.569614	0.321389	0.314882	0.148022	0.144164	0.270293	0.0486147	0.0944553	0.0728496	0.00417877	0.216752	0.338884	0.294214	0.128341	0.23856	0.0806878	0.283029	0.0959657	0.0379728	0.455406	0.0469387	0.00951637	0.138771	0.662613	3.1891	3.024967
4830	-4086.99	-4085.088	-1.901953	0.3944356	0.116413	0.448992	0.459063	0.360577	0.357069	0.17152	0.221485	0.21928	0.0800265	0.114258	0.142308	0.00981233	0.225299	0.334668	0.302995	0.126745	0.235592	0.0970678	0.226892	0.115317	0.0203552	0.474807	0.0655619	0.0159199	0.177587	0.725188	3.0813	2.926104
4840	-4083.835	-4084.718	0.8827815	0.3788616	0.137567	0.448992	0.432242	0.464149	0.204573	0.25719	0.122294	0.224078	0.0797385	0.0620964	0.112988	0.0121817	0.0895405	0.331408	0.316793	0.137118	0.214681	0.0702415	0.254106	0.129148	0.021812	0.451266	0.0734258	0.0137867	0.165798	0.707354	3.11306	2.647631
4850	-4082.753	-4078.654	-4.098702	0.3698059	0.18818	0.485936	0.507246	0.458891	0.277955	0.27412	0.200548	0.275152	0.0581747	0.0656822	0.0856586	0.025732	0.242504	0.320157	0.306038	0.132462	0.241343	0.0954162	0.219004	0.111308	0.0264926	0.484497	0.0632826	0.0126103	0.158868	0.696425	3.1321	3.145779
4860	-4080.14	-4081.1	0.9605425	0.4272234	0.162268	0.436982	0.478042	0.367	0.259777	0.222939	0.10576	0.175705	0.0652301	0.0931379	0.056391	0.0632391	0.153383	0.317599	0.306328	0.133266	0.242807	0.0924843	0.212274	0.107887	0.0564067	0.46961	0.061338	0.0208297	0.201783	0.759135	3.01825	2.639854
4870	-4082.208	-4082.475	0.2672925	0.3509982	0.161963	0.51922	0.523242	0.31958	0.244955	0.163697	0.151423	0.309172	0.107077	0.00134368	0.0528196	0.026525	0.128161	0.334497	0.293755	0.138908	0.232841	0.0975411	0.189513	0.0963191	0.0463204	0.515546	0.054761	0.0103256	0.144331	0.672306	3.17304	2.709179
4880	-4081.746	-4078.863	-2.883739	0.3314033	0.175901	0.488608	0.450734	0.403852	0.285841	0.227415	0.151423	0.28207	0.256439	0.0530329	0.121757	0.0187438	0.108464	0.328383	0.288385	0.153631	0.229601	0.0936005	0.181857	0.0924279	0.0265676	0.563327	0.0422205	0.00818511	0.129043	0.644961	3.21781	3.024283
4890	-4083.863	-4078.789	-5.074127	0.3514708	0.185131	0.597909	0.58056	0.504373	0.326607	0.270234	0.155306	0.249481	0.0448558	0.133756	0.0102359	0.0279868	0.156884	0.341521	0.299924	0.140493	0.218062	0.0931051	0.21869	0.104037	0.0204266	0.524436	0.0393057	0.0103803	0.144698	0.672937	3.17198	3.243321
4900	-4081.727	-4081.092	-0.6347607	0.3082669	0.182684	0.48328	0.412989	0.459578	0.252257	0.187021	0.155306	0.200578	0.0203696	0.0914845	0.0683748	0.054769	0.230695	0.352897	0.287761	0.134017	0.225325	0.0859087	0.201787	0.0959952	0.0188478	0.548646	0.0488155	0.00598984	0.11094	0.609428	3.27364	2.799385
4910	-4081.789	-4077.327	-4.46181	0.3007883	0.164225	0.628741	0.510919	0.479062	0.259417	0.217699	0.145623	0.26001	0.043117	0.0545928	0.147352	0.0767912	0.19454	0.351919	0.288196	0.134219	0.225666	0.0743235	0.23858	0.0821475	0.0161289	0.547046	0.0417737	0.00535947	0.105108	0.597124	3.29241	3.18209
4920	-4084.439	-4083.712	-0.7266373	0.3707676	0.164225	0.520252	0.504898	0.304508	0.231418	0.193998	0.133013	0.178948	0.047564	0.118486	0.106952	0.0435126	0.260796	0.351919	0.288196	0.134219	0.225666	0.0718043	0.230494	0.0793631	0.0494772	0.528504	0.0403578	0.0127329	0.159606	0.697606	3.13006	2.808572
4930	-4082.787	-4080.712	-2.074362	0.3311491	0.145022	0.490809	0.513208	0.49283	0.226418	0.234772	0.137825	0.265201	0.0684198	0.0944624	0.0616453	0.00965256	0.20308	0.335019	0.30249	0.127774	0.234717	0.0676965	0.271706	0.0782449	0.0460337	0.49827	0.038049	0.00815901	0.128844	0.64459	3.21841	2.943345
4940	-4093.584	-4084.888	-8.695877	0.3133725	0.165005	0.5684	0.815324	0.438791	0.310883	0.210841	0.159476	0.385004	0.253067	0.0190787	0.0379729	0.0168236	0.22483	0.332872	0.297365	0.126955	0.242807	0.0634052	0.254483	0.0732849	0.0626641	0.466684	0.0794791	0.0064426	0.11493	0.617592	3.26104	3.605496
4950	-4089.514	-4086.853	-2.660403	0.3047723	0.130778	0.354154	0.582641	0.33677	0.352025	0.263703	0.181744	0.30917	0.158529	0.00179649	0.0430709	0.0581788	0.229389	0.356565	0.286805	0.122446	0.234184	0.0731931	0.264734	0.076237	0.0757196	0.485483	0.0246339	0.00569041	0.108213	0.603731	3.28237	3.001949
4960	-4079.812	-4081.404	1.592603	0.3888313	0.129799	0.488288	0.383045	0.306763	0.170539	0.17471	0.156941	0.227128	0.0995095	0.108093	0.0980489	0.0449345	0.18885	0.347675	0.2962	0.121655	0.234471	0.0710421	0.224358	0.115096	0.0667925	0.500982	0.0217296	0.0151367	0.173365	0.718906	3.09259	2.576648
4970	-4083.684	-4085.217	1.53242	0.3535148	0.182539	0.482027	0.4108	0.429957	0.128676	0.138383	0.139015	0.234478	0.0871558	0.104941	0.0889779	0.0154937	0.140225	0.324208	0.279613	0.124766	0.271413	0.111301	0.251733	0.0786444	0.0637102	0.471379	0.0232332	0.0106185	0.146286	0.675649	3.16745	2.582667
4980	-4080.848	-4083.142	2.294254	0.393637	0.181336	0.481866	0.469507	0.358034	0.227653	0.145819	0.139015	0.165839	0.06474	0.010418	0.0508467	0.0685179	0.142892	0.333366	0.286997	0.126401	0.253235	0.106136	0.25053	0.0837425	0.0607801	0.470547	0.0282644	0.0158072	0.176987	0.724302	3.0829	2.506483
4990	-4078.427	-4078.185	-0.2427104	0.3805063	0.159289	0.454135	0.557046	0.380109	0.249718	0.156686	0.161254	0.18512	0.137423	0.010418	0.0724662	0.0807372	0.155779	0.322519	0.300835	0.135978	0.240668	0.107646	0.254095	0.0849342	0.0474145	0.477243	0.0286666	0.0140055	0.167051	0.709294	3.10965	2.76018
5000	-4085.908	-4087.701	1.793222	0.3314929	0.147913	0.35924	0.433336	0.332513	0.266419	0.226769	0.0971378	0.20756	0.0776469	0.0162622	0.159086	0.0497544	0.182948	0.334355	0.276896	0.13925	0.249499	0.103331	0.29536	0.0798216	0.0455137	0.448457	0.0275174	0.00819432	0.129113	0.645091	3.2176	2.556587
5010	-4084.87	-4087.633	2.763183	0.3632166	0.183491	0.433612	0.45185	0.317468	0.208781	0.209867	0.124461	0.178548	0.0621717	0.0218982	0.0326365	0.0764203	0.158386	0.336938	0.278963	0.128534	0.255565	0.115661	0.30763	0.0893469	0.0398593	0.379532	0.0679703	0.011785	0.153795	0.688199	3.14622	2.45959
5020	-4079.51	-4079.133	-0.3768072	0.3706486	0.156796	0.593462	0.381724	0.438593	0.20677	0.195872	0.133012	0.220929	0.138843	0.0351902	0.0614008	0.0778455	0.133152	0.336938	0.278963	0.128534	0.255565	0.103467	0.273137	0.0793289	0.0564684	0.443394	0.0442053	0.0127177	0.159515	0.69746	3.13031	2.773589
5030	-4084.6	-4083.437	-1.163002	0.3536826	0.13741	0.475603	0.434111	0.380313	0.36921	0.161902	0.192677	0.270171	0.100621	0.0263639	0.141287	0.0583859	0.104153	0.328402	0.282555	0.130188	0.258855	0.0912717	0.224228	0.0961079	0.0498129	0.499585	0.0389951	0.0106382	0.146416	0.675871	3.16707	2.852209
5040	-4086.749	-4085.687	-1.061797	0.3287064	0.146141	0.488117	0.575247	0.485278	0.222433	0.117445	0.176666	0.238509	0.0348846	0.0225405	0.0997064	0.0398194	0.195302	0.318047	0.293165	0.138097	0.250692	0.084427	0.273245	0.0889005	0.0481268	0.481027	0.0242745	0.00791041	0.126932	0.641007	3.22415	2.842088
5050	-4087.939	-4087.811	-0.1286642	0.3135596	0.17662	0.353312	0.575247	0.395043	0.220678	0.219734	0.136652	0.219428	0.116385	0.0138256	0.0784756	0.0187849	0.22459	0.329557	0.303775	0.134159	0.23251	0.0846968	0.194057	0.147037	0.0701425	0.482564	0.0215023	0.00645954	0.115076	0.617887	3.26058	2.748775
5060	-4081.671	-4085.421	3.750612	0.4009745	0.140337	0.38251	0.324407	0.389796	0.217379	0.125672	0.146962	0.200885	0.0937869	0.0330034	0.0719356	0.106033	0.128142	0.336167	0.286998	0.136849	0.239985	0.0918958	0.235146	0.137064	0.0558233	0.459022	0.0210491	0.0168553	0.182484	0.732333	3.06833	2.360848
5070	-4085.476	-4086.008	0.5315932	0.3979387	0.168306	0.49296	0.469043	0.417792	0.226356	0.188281	0.137009	0.123705	0.0139493	0.0828529	0.0969261	0.046966	0.218603	0.349117	0.278424	0.140233	0.232226	0.0848211	0.245331	0.143	0.0323091	0.472769	0.0217694	0.0164181	0.180215	0.72904	3.07433	2.682749
5080	-4084.307	-4084.075	-0.2318863	0.3243521	0.139024	0.434983	0.518236	0.428739	0.255136	0.180075	0.112942	0.202207	0.100804	0.0336089	0.132462	0.0492045	0.171677	0.356207	0.297315	0.127693	0.218785	0.0784349	0.22686	0.132234	0.0298766	0.512464	0.0201304	0.00747727	0.123524	0.634521	3.23448	2.759097
5090	-4081.728	-4085.927	4.198852	0.297914	0.124656	0.417793	0.441001	0.266173	0.170294	0.171404	0.103644	0.218782	0.0327829	0.0739807	0.116803	0.0409149	0.137795	0.356207	0.297315	0.127693	0.218785	0.0718055	0.224083	0.0961706	0.0403555	0.510939	0.056646	0.00512762	0.102873	0.592283	3.29972	2.316024
5100	-4083.817	-4082.312	-1.504865	0.3229169	0.179101	0.51353	0.429848	0.396989	0.132277	0.266086	0.131697	0.230617	0.154843	0.116168	0.0279042	0.0491597	0.258175	0.344112	0.302901	0.130092	0.222895	0.080538	0.20564	0.0876802	0.0452633	0.542776	0.0381029	0.00733732	0.1224	0.632355	3.23791	2.886395
5110	-4087.178	-4084.493	-2.684382	0.3331376	0.21107	0.512608	0.455725	0.414132	0.159222	0.180598	0.152561	0.230617	0.18994	0.0938585	0.0617621	0.0982976	0.243957	0.337295	0.316709	0.127515	0.21848	0.0725149	0.30705	0.101331	0.05231	0.42276	0.0440348	0.00836435	0.1304	0.647478	3.21376	3.004347
5120	-4077.078	-4079.821	2.742967	0.3820899	0.127517	0.407028	0.400174	0.365261	0.200891	0.157521	0.133471	0.203276	0.0984944	0.0287623	0.125307	0.0541667	0.159745	0.359926	0.279868	0.132753	0.227453	0.0840052	0.216601	0.117387	0.0605988	0.489748	0.0316605	0.0142176	0.168255	0.711149	3.10638	2.461612
5130	-4080.509	-4081.485	0.9761451	0.3578642	0.102394	0.39953	0.475476	0.334408	0.181572	0.161521	0.180972	0.213296	0.107064	0.056256	0.125307	0.0762394	0.224259	0.342998	0.29203	0.131942	0.233031	0.0810665	0.209024	0.11328	0.0584789	0.507598	0.030553	0.0111342	0.149658	0.681341	3.15787	2.638294
5140	-4084.168	-4081.611	-2.556885	0.3219413	0.111525	0.378381	0.741896	0.464097	0.310367	0.20147	0.143919	0.233761	0.0663939	0.0524519	0.0590405	0.0679845	0.16031	0.339182	0.297358	0.131395	0.232065	0.0875617	0.238801	0.102659	0.0529958	0.490294	0.0276883	0.007243	0.121636	0.630875	3.24025	2.991597
5150	-4081.3	-4079.691	-1.609764	0.3721701	0.178902	0.570833	0.477982	0.437422	0.232641	0.134642	0.150409	0.203646	0.0845106	0.0299826	0.0823996	0.131392	0.182124	0.324098	0.29657	0.131046	0.248286	0.0870947	0.232496	0.102111	0.0527131	0.508647	0.0169377	0.0129127	0.160682	0.699319	3.12709	2.896885
5160	-4082.944	-4083.14	0.1963162	0.3765126	0.180893	0.444122	0.434539	0.341715	0.173422	0.193439	0.149909	0.220178	0.148122	0.0646116	0.0041283	0.0949619	0.266236	0.332969	0.29324	0.131091	0.242701	0.0902397	0.21003	0.105799	0.0546166	0.521765	0.0175493	0.0134769	0.164005	0.70456	3.11796	2.716277
5170	-4090.474	-4081.545	-8.929142	0.3173981	0.107669	0.59655	0.673783	0.512203	0.31037	0.258336	0.116879	0.351971	0.158997	0.0978039	0.124528	0.0264137	0.29332	0.32878	0.294761	0.129442	0.247017	0.100515	0.228749	0.103932	0.0282204	0.50857	0.0300136	0.00681233	0.11808	0.623896	3.25121	3.628823
5180	-4082.629	-4082.395	-0.2334305	0.3446753	0.138837	0.506847	0.426391	0.367398	0.339961	0.147148	0.139965	0.236757	0.147364	0.00978095	0.102549	0.0736254	0.122629	0.345203	0.288253	0.133107	0.233437	0.09132	0.292094	0.101634	0.0256387	0.462045	0.0272679	0.00960749	0.13941	0.66374	3.18724	2.759252
5190	-4083.251	-4080.389	-2.8627	0.3251224	0.158345	0.55779	0.589051	0.358352	0.222097	0.178763	0.128864	0.318776	0.144195	0.0217662	0.0726777	0.0671326	0.20437	0.345203	0.288253	0.133107	0.233437	0.0834675	0.28571	0.112778	0.0234341	0.477171	0.0174399	0.00755296	0.124127	0.635678	3.23264	3.022179
5200	-4093.165	-4092.651	-0.5138229	0.3149482	0.147858	0.497055	0.473153	0.36073	0.105152	0.259749	0.122395	0.247779	0.106591	0.106216	0.00808532	0.127553	0.224974	0.316857	0.30223	0.138325	0.242588	0.0971956	0.278722	0.0974255	0.0233417	0.486302	0.0170134	0.00658598	0.116163	0.620073	3.25718	2.787291
5210	-4085.787	-4088.155	2.368765	0.401059	0.17287	0.437444	0.473153	0.350239	0.164288	0.190359	0.154538	0.174016	0.167366	0.027775	0.0882471	0.031119	0.0676176	0.316857	0.30223	0.138325	0.242588	0.122269	0.190332	0.116264	0.0253129	0.527372	0.0184502	0.0168675	0.182547	0.732424	3.06816	2.499032
5220	-4087.056	-4090.287	3.231702	0.3793456	0.10169	0.350324	0.333685	0.41867	0.181393	0.180919	0.152892	0.222368	0.065067	0.0970441	0.119518	0.0700656	0.119102	0.321978	0.310708	0.133386	0.233927	0.112642	0.182034	0.103024	0.0787237	0.485851	0.0377262	0.0138509	0.166167	0.707926	3.11206	2.412739
5230	-4083.832	-4084.385	0.5527871	0.3996099	0.114443	0.445892	0.426913	0.409575	0.259377	0.237356	0.118027	0.215572	0.173818	0.02439	0.0858558	0.0549335	0.114478	0.315306	0.281661	0.142485	0.260548	0.114119	0.18442	0.104374	0.0654891	0.49222	0.0393773	0.0166582	0.181465	0.730858	3.07102	2.68063
5240	-4080.263	-4083.319	3.055617	0.4288481	0.141602	0.330845	0.411168	0.360849	0.189294	0.232585	0.137473	0.21607	0.118813	0.0671364	0.0730342	0.0240689	0.12741	0.340661	0.268456	0.133225	0.257658	0.104982	0.226213	0.0960169	0.0837566	0.452808	0.0362244	0.0210867	0.202958	0.760701	3.01525	2.430347
5250	-4077.98	-4083.494	5.514002	0.4286463	0.144014	0.395587	0.390941	0.293106	0.165393	0.161257	0.0924195	0.178575	0.0864957	0.0837194	0.0596402	0.0437322	0.0896294	0.326391	0.299903	0.127644	0.246062	0.104152	0.224426	0.0952584	0.0833281	0.449231	0.0436048	0.0210547	0.202812	0.760507	3.01563	2.184509
5260	-4080.792	-4082.507	1.714795	0.3320712	0.142679	0.444394	0.428873	0.428766	0.227122	0.172698	0.107948	0.220108	0.0807318	0.0570719	0.000383842	0.0699781	0.183675	0.335383	0.302223	0.139556	0.222838	0.108017	0.226678	0.116363	0.0378182	0.4659	0.0452229	0.0082539	0.129565	0.645932	3.21625	2.564429
5270	-4085.968	-4089.69	3.722335	0.4149072	0.152897	0.428377	0.39875	0.268966	0.209363	0.196209	0.12059	0.178741	0.0864438	0.0893461	0.0275761	0.0329448	0.173471	0.337165	0.282037	0.156778	0.224021	0.109002	0.228746	0.117425	0.0381632	0.461028	0.0456354	0.0189225	0.192801	0.746921	3.04136	2.363675
5280	-4080.083	-4081.076	0.9929011	0.3354261	0.133707	0.417323	0.634156	0.337607	0.201261	0.188343	0.12059	0.155586	0.0625247	0.0542085	0.120321	0.0378158	0.173176	0.334287	0.298378	0.129504	0.237831	0.100475	0.202639	0.0878665	0.0327806	0.534174	0.0420653	0.00860392	0.132189	0.65077	3.20844	2.636619
5290	-4079.287	-4082.169	2.881631	0.3960165	0.154203	0.379526	0.445344	0.307144	0.189317	0.217158	0.162591	0.155586	0.0936894	0.0292735	0.0753943	0.0423166	0.196203	0.321825	0.294004	0.155206	0.228965	0.0962348	0.206828	0.114103	0.0281984	0.511944	0.0426917	0.0161439	0.178774	0.726934	3.07815	2.447746
5300	-4083.015	-4083.323	0.3083617	0.3654479	0.19265	0.477286	0.469081	0.345669	0.233182	0.211148	0.092215	0.195661	0.0862114	0.0204127	0.125582	0.110381	0.145592	0.32552	0.307382	0.148308	0.21879	0.0934804	0.200908	0.146993	0.0273913	0.497292	0.0339351	0.0120615	0.155515	0.691011	3.14141	2.705073
5310	-4088.098	-4085.824	-2.27496	0.3016252	0.22717	0.431471	0.468084	0.437288	0.273133	0.204526	0.13547	0.126605	0.0185104	0.0240698	0.236124	0.175431	0.205523	0.349639	0.294659	0.14217	0.213533	0.0755799	0.165715	0.118846	0.0183433	0.565552	0.0559644	0.00542806	0.10576	0.598522	3.29029	2.963405
5320	-4089.492	-4084.963	-4.528584	0.35962	0.180828	0.477506	0.567365	0.416891	0.348994	0.222532	0.19847	0.198752	0.0271805	0.0306931	0.204081	0.102749	0.212725	0.348521	0.275309	0.15035	0.225819	0.0725186	0.155305	0.112555	0.0868025	0.542644	0.0301746	0.0113457	0.151016	0.683609	3.15403	3.188767
5330	-4086.006	-4088.144	2.137919	0.3048281	0.128352	0.430312	0.364826	0.448245	0.253582	0.175821	0.098859	0.24753	0.041354	0.0296493	0.0708524	0.129877	0.102857	0.342784	0.277734	0.151674	0.227808	0.0692467	0.194424	0.107477	0.0818771	0.518162	0.0288132	0.00569512	0.108256	0.603823	3.28223	2.522117
5340	-4084.388	-4086.706	2.317461	0.3494541	0.181434	0.396925	0.381744	0.369696	0.216832	0.175218	0.151211	0.115515	0.0169948	0.107261	0.127693	0.129877	0.133763	0.33134	0.300909	0.146611	0.22114	0.0727275	0.204197	0.112879	0.0859927	0.493942	0.0302615	0.0101479	0.143131	0.670236	3.17649	2.504163
5350	-4083.932	-4084.421	0.4892279	0.3842605	0.171351	0.377423	0.465614	0.305409	0.19049	0.199078	0.154215	0.268944	0.00347177	0.120106	0.112093	0.194286	0.124505	0.323512	0.288234	0.143147	0.245106	0.0738943	0.209374	0.112838	0.0330604	0.506464	0.0643697	0.0145108	0.169904	0.713671	3.10191	2.686986
5360	-4078.938	-4081.871	2.933376	0.3880228	0.171351	0.429568	0.412023	0.339893	0.136343	0.227277	0.103829	0.214439	0.0720548	0.0356994	0.0651533	0.0659449	0.168996	0.330301	0.303632	0.134564	0.231502	0.0773876	0.208775	0.118172	0.0537169	0.501464	0.0404836	0.0150251	0.172754	0.717988	3.09423	2.442571
5370	-4080.626	-4080.535	-0.09108368	0.3743316	0.230153	0.426715	0.449573	0.339893	0.21617	0.220916	0.171433	0.240129	0.0790411	0.00795543	0.144255	0.0831713	0.135613	0.335174	0.287261	0.136549	0.241015	0.0870046	0.208061	0.113667	0.0434297	0.499748	0.0480902	0.0131922	0.162337	0.70194	3.12253	2.745017
5380	-4079.112	-4077.892	-1.219445	0.3542492	0.140523	0.53959	0.467932	0.361284	0.237477	0.197921	0.139198	0.252523	0.0543543	0.0239379	0.150738	0.0951729	0.197202	0.344297	0.290563	0.132056	0.233084	0.0830723	0.242153	0.10853	0.0414668	0.47716	0.047618	0.0107048	0.146856	0.676618	3.16582	2.857853
5390	-4085.737	-4083.829	-1.907327	0.336508	0.154223	0.436664	0.693224	0.39541	0.193806	0.162744	0.124933	0.268473	0.0637379	0.0342246	0.104217	0.122619	0.172367	0.340771	0.313821	0.120796	0.224612	0.0876869	0.228924	0.102601	0.0392016	0.451094	0.090492	0.0087184	0.133035	0.652315	3.20593	2.926641
5400	-4079.093	-4080.623	1.529922	0.3586341	0.125925	0.442137	0.438353	0.330994	0.21664	0.174768	0.154734	0.198271	0.132799	0.0318163	0.0837784	0.115994	0.136706	0.328705	0.302709	0.116518	0.252068	0.0926069	0.241769	0.105318	0.0325603	0.476404	0.051341	0.0112267	0.150254	0.682338	3.15618	2.582917
5410	-4087.103	-4088.228	1.124768	0.3387996	0.139137	0.405069	0.551079	0.394902	0.121393	0.218477	0.0465338	0.199434	0.265786	0.0813314	0.0625033	0.051629	0.0861566	0.312879	0.288135	0.14967	0.249316	0.130671	0.235693	0.0847433	0.0344101	0.464432	0.0500507	0.00896344	0.134825	0.655563	3.20065	2.623432
5420	-4086.582	-4083.901	-2.680998	0.37423	0.158126	0.515687	0.729603	0.430133	0.154654	0.200257	0.102206	0.182059	0.233625	0.0655034	0.0928174	0.0656288	0.0737098	0.31248	0.287767	0.150756	0.248997	0.109242	0.229347	0.0795977	0.0389481	0.479385	0.0634795	0.013179	0.16226	0.701817	3.12274	3.004009
5430	-4087.762	-4083.491	-4.270692	0.3001471	0.113512	0.58433	0.559623	0.438719	0.198889	0.265625	0.1478	0.201589	0.332482	0.0728747	0.111613	0.0552836	0.0806361	0.319324	0.29297	0.14409	0.243616	0.0771067	0.250263	0.0933353	0.0524386	0.511368	0.0154883	0.00530725	0.10461	0.59605	3.29403	3.162978
5440	-4088.976	-4084.183	-4.793549	0.2998127	0.123243	0.596187	0.694549	0.509783	0.146029	0.282406	0.143536	0.163894	0.206004	0.0325342	0.124071	0.125318	0.0677096	0.322715	0.29151	0.143373	0.242402	0.0759239	0.249588	0.0917605	0.0557059	0.509987	0.0170345	0.00528013	0.104349	0.595488	3.29488	3.215264
5450	-4084.392	-4081.718	-2.673962	0.3053412	0.0883913	0.530017	0.562567	0.474191	0.243613	0.231436	0.126117	0.232817	0.239277	0.0414762	0.08571	0.05503	0.0926613	0.352505	0.28268	0.124672	0.240143	0.0742208	0.230675	0.0898905	0.0186148	0.498548	0.0880513	0.00573858	0.108656	0.604665	3.28094	3.003305
