Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
7850	-4085.491	-4085.731	0.2407756	0.694895	0.101468	0.4019	0.408397	0.383846	0.211428	0.247807	0.113671	0.329863	0.167256	0.0664207	0.113228	0.132989	0.0335587	0.111116	0.235634	0.0877702	0.0447803	0.512257	0.00844292	0.249896	0.310185	0.285517	0.141955	0.262343	0.0730982	0.361112	0.922962	2.64283	2.711831
7860	-4077.899	-4078.952	1.052511	0.8792583	0.157055	0.359578	0.446049	0.472315	0.21823	0.173952	0.131956	0.174429	0.277241	0.0530337	0.0824382	0.0355247	0.0488556	0.10114	0.230431	0.0923767	0.0510837	0.511858	0.0131098	0.2873458	0.329149	0.293612	0.139985	0.237254	0.112279	0.43719	0.976709	2.47382	2.630658
7870	-4081.28	-4081.546	0.2654403	0.7539657	0.183699	0.455549	0.576976	0.358399	0.2345	0.204639	0.146663	0.137988	0.144959	0.0349998	0.0793735	0.0169278	0.134692	0.135363	0.202605	0.0768871	0.0504957	0.492857	0.0417921	0.205759	0.326994	0.276532	0.152062	0.244412	0.0857329	0.387918	0.943335	2.58301	2.709365
7880	-4072.434	-4077.053	4.618961	0.8619529	0.13937	0.308406	0.439497	0.323957	0.193259	0.187369	0.125215	0.210475	0.144959	0.0184756	0.0755083	0.0553867	0.0521338	0.114682	0.22535	0.0988302	0.0339119	0.484152	0.043074	0.2827437	0.324018	0.292024	0.153274	0.230684	0.108657	0.43093	0.972746	2.48767	2.274013
7890	-4090.563	-4081.587	-8.976073	0.7602006	0.263898	0.701571	0.575877	0.410808	0.33003	0.210975	0.264559	0.244272	0.242014	0.00567582	0.214706	0.0894846	0.0796451	0.074932	0.171567	0.111846	0.0299323	0.557371	0.0543511	0.2749138	0.317077	0.296293	0.135224	0.251405	0.0870664	0.390603	0.945286	2.57704	3.633516
7900	-4082.375	-4078.968	-3.407219	0.7612294	0.18666	0.556726	0.601744	0.435619	0.228192	0.21946	0.0979928	0.23569	0.242014	0.0498428	0.0126821	0.115583	0.0944251	0.0678958	0.196173	0.120209	0.0707827	0.497181	0.0477585	0.313063	0.33597	0.309432	0.125402	0.229195	0.0872864	0.391043	0.945605	2.57607	3.076631
7910	-4086.304	-4081.32	-4.984431	0.6054502	0.129248	0.689176	0.727986	0.359462	0.232177	0.195825	0.142055	0.272809	0.218331	0.00988171	0.000211841	0.189762	0.067428	0.076734	0.232959	0.0947356	0.0748107	0.504769	0.0159913	0.2959088	0.333027	0.304733	0.139008	0.223233	0.0542341	0.315288	0.884074	2.7464	3.234352
7920	-4083.271	-4083.36	0.08921404	1.146823	0.139948	0.44396	0.632677	0.364654	0.226131	0.167302	0.130274	0.327775	0.138559	0.0229548	0.000116736	0.0938141	0.0388223	0.0922852	0.197268	0.115542	0.0462467	0.514255	0.0344033	0.3587416	0.356263	0.286735	0.144065	0.212937	0.165284	0.516834	1.02063	2.29725	2.726987
7930	-4076.848	-4080.079	3.230615	1.474718	0.153839	0.447353	0.35906	0.333742	0.215321	0.180952	0.110718	0.21659	0.205913	0.0662843	0.00012198	0.0625962	0.0603565	0.112615	0.231515	0.0982438	0.0529067	0.47417	0.0305492	0.3853475	0.343392	0.290015	0.140492	0.226102	0.22139	0.584293	1.0489	2.14541	2.412847
7940	-4087.314	-4084.763	-2.550539	0.8445457	0.177033	0.615143	0.53995	0.346598	0.223608	0.288531	0.115463	0.239869	0.205913	0.0523032	1.76685e-05	0.0554973	0.131034	0.0909445	0.223181	0.0784192	0.0230064	0.534455	0.049994	0.4242521	0.341366	0.300932	0.124094	0.233608	0.104996	0.424469	0.968573	2.50196	2.990963
7950	-4086.09	-4081.727	-4.363012	0.5952948	0.177033	0.832512	0.424335	0.44877	0.208832	0.17498	0.100824	0.255826	0.205913	0.103179	0.000372463	0.0765962	0.163038	0.0870566	0.290514	0.0834264	0.0455871	0.455729	0.0376872	0.3029204	0.338983	0.304131	0.121166	0.23572	0.0521391	0.309647	0.878899	2.75931	3.17221
7960	-4082.862	-4077.607	-5.255423	0.6550769	0.170616	0.642059	0.55944	0.423806	0.299896	0.225538	0.20424	0.243643	0.284128	0.0659535	0.000730175	0.0393243	0.102077	0.0855979	0.243122	0.102394	0.03362	0.442196	0.0930706	0.2325941	0.337519	0.319398	0.115798	0.227285	0.064631	0.34154	0.907012	2.68682	3.261451
7970	-4086.43	-4082.148	-4.282281	0.6146937	0.199761	0.584968	0.42331	0.436186	0.213129	0.207519	0.117574	0.334644	0.243499	0.194139	0.00127416	0.0721018	0.136033	0.061251	0.218609	0.0881178	0.0499351	0.485422	0.0966648	0.2838493	0.346472	0.310275	0.113791	0.229461	0.0561521	0.320342	0.888634	2.73487	3.164137
7980	-4082.684	-4082.946	0.2621132	0.805122	0.128123	0.488393	0.530761	0.344494	0.158121	0.160896	0.173017	0.235339	0.243499	0.118381	0.021938	0.0251265	0.0816083	0.0530332	0.226614	0.129703	0.0654895	0.499977	0.0251838	0.3118377	0.325917	0.31623	0.120207	0.237646	0.0966482	0.409188	0.958364	2.5358	2.709697
7990	-4086.501	-4088.131	1.630668	0.7762349	0.142795	0.392577	0.35837	0.318443	0.254208	0.213291	0.138116	0.235339	0.20142	0.125352	0.165092	0.0142912	0.0135471	0.0788849	0.269608	0.138202	0.0389451	0.456555	0.0178049	0.3435647	0.33203	0.28434	0.135174	0.248456	0.0904927	0.397387	0.950146	2.56197	2.572842
8000	-4080.107	-4079.848	-0.2590818	0.7875794	0.172091	0.412182	0.535924	0.320117	0.186622	0.17311	0.156023	0.190371	0.173796	0.152561	0.206359	0.00381978	0.0788388	0.0657683	0.280547	0.108977	0.0562942	0.464375	0.0240385	0.3237577	0.335766	0.304472	0.124258	0.235504	0.0929131	0.402085	0.953453	2.55155	2.761817
8010	-4085.595	-4085.474	-0.1212609	0.9905521	0.150399	0.342926	0.590774	0.415339	0.212758	0.137289	0.154501	0.236406	0.140932	0.09691	0.147447	0.0423818	0.0799715	0.138	0.235469	0.0981856	0.0271158	0.478635	0.0225948	0.3084715	0.331478	0.307472	0.140519	0.22053	0.135065	0.473894	0.998417	2.39262	2.748035
8020	-4077.856	-4080.985	3.128063	0.6613879	0.105148	0.396533	0.445592	0.332491	0.204088	0.181257	0.106881	0.177665	0.150215	0.0688261	0.103377	0.0783427	0.0726884	0.118382	0.199833	0.0764786	0.0429491	0.545459	0.0168995	0.2325468	0.347939	0.28533	0.136568	0.230163	0.0659676	0.344728	0.909674	2.67963	2.423102
8030	-4076.889	-4076.631	-0.2580071	0.7744168	0.149426	0.454823	0.423803	0.368604	0.263402	0.247588	0.161616	0.182701	0.172525	0.107985	0.124914	0.0661561	0.0381676	0.122134	0.26059	0.0900374	0.0478595	0.430111	0.0492685	0.2705013	0.317228	0.290358	0.142783	0.24963	0.0901044	0.396626	0.949606	2.56366	2.761709
8040	-4082.872	-4079.026	-3.846004	0.7482209	0.16707	0.499199	0.59874	0.459512	0.277699	0.234341	0.189126	0.185321	0.304001	0.117906	0.032074	0.00135844	0.054161	0.0830824	0.218192	0.114879	0.0516045	0.520562	0.0116797	0.3422821	0.352133	0.281198	0.139313	0.227356	0.0845039	0.385421	0.941506	2.58857	3.120509
8050	-4080.17	-4077.6	-2.569209	0.9582805	0.214533	0.530032	0.537533	0.482887	0.277699	0.159276	0.140745	0.28298	0.140122	0.144358	0.0253022	0.00116169	0.0562017	0.0789847	0.220064	0.116668	0.0524081	0.519734	0.0121409	0.3477228	0.337094	0.301104	0.143191	0.21861	0.128556	0.463843	0.992728	2.41487	2.99283
8060	-4082.345	-4076.184	-6.160807	0.8203204	0.219589	0.668358	0.642935	0.327388	0.312518	0.196116	0.154566	0.291396	0.158268	0.13694	0.116892	0.00109282	0.125931	0.0569823	0.231741	0.09825	0.0617381	0.517941	0.0333477	0.3496042	0.343883	0.29231	0.120958	0.242849	0.0998748	0.415188	0.96243	2.52251	3.351989
8070	-4088.244	-4085.251	-2.993155	0.6765417	0.131711	0.586107	0.477712	0.420558	0.431477	0.249348	0.091341	0.172908	0.08908	0.134898	0.160834	0.00453816	0.0847131	0.109793	0.229286	0.0948073	0.0400888	0.492636	0.0333899	0.2812851	0.315272	0.292469	0.130497	0.261762	0.0691863	0.352248	0.915855	2.66271	3.035224
8080	-4079.119	-4077.169	-1.949666	1.030417	0.137522	0.383265	0.488604	0.48007	0.329564	0.172152	0.156164	0.234613	0.175203	0.113036	0.0891308	0.0595264	0.112026	0.0784595	0.233674	0.0912141	0.0396585	0.479132	0.0778622	0.3257818	0.330407	0.307673	0.127363	0.234557	0.142983	0.485707	1.00486	2.36645	2.930875
8090	-4083.075	-4077.982	-5.093567	0.6971006	0.225721	0.520837	0.495496	0.517564	0.247477	0.235858	0.125678	0.195532	0.175203	0.133163	0.204555	0.0931979	0.0749843	0.0712054	0.203536	0.0779766	0.0329099	0.512884	0.101488	0.2798267	0.363592	0.296005	0.117277	0.223126	0.0735691	0.362159	0.923789	2.64048	3.245265
8100	-4086.583	-4083.708	-2.875703	0.7776606	0.172216	0.742917	0.436602	0.416255	0.277407	0.141763	0.0988524	0.15073	0.200205	0.170431	0.0156871	0.0752032	0.125209	0.0764983	0.207136	0.109847	0.0126251	0.540109	0.0537857	0.2811221	0.356541	0.28775	0.136112	0.219598	0.090797	0.397982	0.950567	2.56065	3.023479
8110	-4079.605	-4078.134	-1.471218	1.193168	0.135147	0.545636	0.439824	0.383278	0.255794	0.178839	0.145851	0.296283	0.200205	0.160337	0.0259906	0.0627342	0.0531112	0.0741846	0.237078	0.104095	0.0388938	0.478258	0.0674909	0.3239279	0.343171	0.298466	0.134292	0.224071	0.173813	0.528	1.02586	2.27233	2.883031
8120	-4084.372	-4081.728	-2.643279	0.8219506	0.130215	0.480503	0.33203	0.416597	0.327824	0.181683	0.0998268	0.237315	0.216815	0.246822	0.0608965	0.106903	0.162806	0.0859316	0.218529	0.0784069	0.065351	0.491651	0.0601308	0.2974503	0.342948	0.297922	0.127289	0.231842	0.10022	0.415824	0.962856	2.5211	3.000237
8130	-4080.302	-4081.263	0.9613106	1.1375	0.204929	0.425796	0.525509	0.337959	0.216632	0.16514	0.0701139	0.205555	0.0553745	0.19487	0.117696	0.0671453	0.0530565	0.095855	0.275663	0.0812586	0.0398751	0.452002	0.0553459	0.336595	0.351324	0.291757	0.119497	0.237422	0.163544	0.514509	1.01951	2.30244	2.639778
8140	-4079.833	-4078.542	-1.291508	0.7954273	0.160659	0.434076	0.439024	0.363217	0.368134	0.17245	0.115281	0.266734	0.303488	0.0633814	0.083556	0.0761378	0.018922	0.0854023	0.244888	0.0767467	0.0718753	0.49184	0.0292476	0.2974426	0.343933	0.290855	0.12717	0.238042	0.0945853	0.405286	0.95568	2.54445	2.86506
8150	-4081.508	-4076.414	-5.094505	0.6431088	0.247714	0.563479	0.552779	0.50537	0.315197	0.191825	0.10907	0.284003	0.184794	0.066308	0.0991604	0.0870827	0.0385769	0.0580925	0.211351	0.101014	0.0506562	0.551625	0.0272618	0.2777444	0.338141	0.302364	0.140284	0.219211	0.0621037	0.335404	0.901813	2.70068	3.245359
8160	-4080.88	-4073.294	-7.58663	0.5792729	0.189252	0.658029	0.737105	0.512524	0.203568	0.24667	0.173218	0.168217	0.212518	0.066308	0.116684	0.112574	0.0979033	0.0714919	0.2769	0.0815354	0.0480302	0.483253	0.0387892	0.2747952	0.355774	0.305356	0.115176	0.223695	0.0488632	0.300553	0.870365	2.78022	3.494572
8170	-4089.706	-4078.238	-11.46802	0.5920498	0.1883	0.687741	0.845486	0.38759	0.315239	0.214158	0.193877	0.285907	0.430811	0.0232774	0.12877	0.110048	0.0715057	0.0496759	0.222482	0.0739016	0.0488307	0.563099	0.0420108	0.2331866	0.34705	0.299554	0.117222	0.236174	0.0514726	0.307824	0.877208	2.7635	3.882711
8180	-4084.257	-4081.652	-2.604449	0.5727421	0.130333	0.663039	0.527898	0.333288	0.244335	0.164768	0.179055	0.233304	0.180075	0.00284687	0.0478713	0.117611	0.17193	0.0769629	0.227184	0.085618	0.0903911	0.468836	0.0510081	0.2306859	0.347599	0.286851	0.123392	0.242158	0.0475393	0.296777	0.866749	2.78893	2.996354
8190	-4085.213	-4081.931	-3.281633	0.593316	0.148072	0.604618	0.444216	0.359985	0.278915	0.228375	0.156786	0.354893	0.158649	0.00548119	0.0505438	0.154727	0.118813	0.100491	0.270989	0.0607372	0.0184765	0.504687	0.0446188	0.2145521	0.360604	0.291243	0.123777	0.224377	0.0517325	0.308536	0.87787	2.76186	3.064072
8200	-4081.164	-4078.869	-2.295073	0.8558085	0.246238	0.626917	0.517424	0.319986	0.243359	0.191689	0.110435	0.207018	0.170229	0.00528746	0.132272	0.124378	0.0701853	0.101182	0.246899	0.0756928	0.0334941	0.452885	0.0898475	0.2927938	0.322716	0.306006	0.122441	0.248837	0.107367	0.428669	0.971295	2.49267	2.965416
8210	-4078.526	-4078.997	0.4704074	0.7580577	0.153601	0.385336	0.534992	0.355879	0.231544	0.246459	0.138862	0.218047	0.150646	0.0703241	0.0899955	0.0622347	0.0509481	0.116138	0.234068	0.0764824	0.0489688	0.465061	0.0592822	0.271441	0.304182	0.29787	0.138426	0.259522	0.0866082	0.389683	0.944619	2.57909	2.688868
8220	-4077.721	-4078.155	0.4333664	0.5595228	0.154415	0.514727	0.457532	0.37365	0.295789	0.179265	0.116097	0.218453	0.099257	0.135569	0.10066	0.0248578	0.0223002	0.0868187	0.207726	0.0999201	0.072535	0.477782	0.0552182	0.1816172	0.333844	0.302473	0.130911	0.232771	0.0448821	0.289009	0.859175	2.80693	2.692572
8230	-4082.594	-4080.172	-2.422019	0.6525799	0.167883	0.62231	0.435696	0.338672	0.321267	0.175832	0.18823	0.218453	0.235981	0.0524089	0.0136471	0.169213	0.038517	0.0791823	0.275562	0.111966	0.0433642	0.4279	0.0620254	0.235964	0.338929	0.321046	0.115991	0.224034	0.0641029	0.34027	0.905944	2.68968	2.978111
8240	-4086.95	-4078.449	-8.501084	0.6272258	0.167883	0.62231	0.624415	0.636378	0.262756	0.286782	0.12655	0.365166	0.174265	0.0297199	0.0830202	0.152902	0.0538713	0.0838697	0.238267	0.0656813	0.0534407	0.531043	0.0276976	0.2762047	0.342522	0.31124	0.111326	0.234913	0.0587675	0.327071	0.894598	2.71956	3.586017
8250	-4081.203	-4077.331	-3.872123	0.7595166	0.230952	0.582904	0.570048	0.430483	0.199478	0.196517	0.149509	0.192674	0.171386	0.0268418	0.149949	0.109516	0.112863	0.0951644	0.267771	0.0913699	0.0231835	0.45822	0.0642906	0.3043867	0.325529	0.301951	0.132401	0.240118	0.0869202	0.39031	0.945074	2.5777	3.123121
8260	-4081.168	-4081.222	0.05420368	0.9377997	0.133801	0.452976	0.508999	0.368085	0.198958	0.230593	0.101758	0.246798	0.168846	0.0627507	0.123133	0.0768148	0.056975	0.0905312	0.15682	0.121084	0.0128622	0.553388	0.065315	0.3585725	0.338283	0.285235	0.144512	0.231971	0.124382	0.457223	0.988877	2.42952	2.730488
8270	-4075.181	-4076.356	1.174713	0.9572956	0.174821	0.455181	0.504381	0.326951	0.212698	0.207462	0.150418	0.144146	0.149685	0.0326735	0.12708	0.0720799	0.0608612	0.0919988	0.161928	0.121447	0.0252367	0.557412	0.041978	0.327441	0.324287	0.298121	0.156601	0.220991	0.128356	0.463529	0.992547	2.41557	2.618437
8280	-4080.11	-4078.364	-1.745998	0.7493837	0.20099	0.436564	0.546956	0.415186	0.186181	0.182446	0.183653	0.228961	0.149685	0.0610755	0.197449	0.0849102	0.0364513	0.0979195	0.2204	0.129587	0.0208205	0.491127	0.0401462	0.3082786	0.335961	0.282127	0.145681	0.236231	0.0847527	0.385928	0.941879	2.58744	2.910509
8290	-4081.246	-4082.141	0.895622	0.6812944	0.159549	0.436564	0.437266	0.292686	0.194233	0.198954	0.18868	0.279892	0.149685	0.0524319	0.126165	0.103133	0.027107	0.10807	0.235812	0.0777319	0.0368169	0.494181	0.0473883	0.2107203	0.364344	0.266309	0.134975	0.234373	0.070198	0.354569	0.917734	2.6575	2.646347
8300	-4083.59	-4082.523	-1.066359	0.8233008	0.123326	0.431895	0.360404	0.407175	0.229927	0.158652	0.165995	0.255525	0.187378	0.0571379	0.167719	0.289463	0.0079485	0.105736	0.194769	0.0818329	0.0411334	0.547729	0.0287997	0.255605	0.353822	0.285852	0.136009	0.224317	0.100506	0.416349	0.963208	2.51994	2.842545
8310	-4085.338	-4083.678	-1.660128	0.6107595	0.189186	0.464654	0.444593	0.390436	0.276133	0.175532	0.181858	0.271697	0.124413	0.0452169	0.0348119	0.289463	0.0139292	0.110804	0.194053	0.0643283	0.0632679	0.540857	0.026689	0.2314954	0.342659	0.278943	0.131948	0.24645	0.0553345	0.3182	0.88671	2.73975	2.901922
8320	-4089.51	-4079.385	-10.12499	0.7550463	0.197733	0.6004	0.517508	0.53021	0.342912	0.212975	0.130277	0.29634	0.325285	0.128107	0.0894062	0.374456	0.00279848	0.0868689	0.161675	0.09677	0.0445939	0.568413	0.0416793	0.287909	0.349015	0.291173	0.134786	0.225026	0.0859641	0.388385	0.943676	2.58197	3.748408
8330	-4081.159	-4074.493	-6.665077	0.6801601	0.221542	0.508953	0.598939	0.469079	0.354093	0.181249	0.180435	0.184218	0.29315	0.0725982	0.228841	0.10095	0.00836777	0.0814249	0.198829	0.0777524	0.0196293	0.571951	0.0504134	0.2660744	0.345631	0.297344	0.129929	0.227096	0.0699565	0.354017	0.917288	2.65874	3.402416
8340	-4089.538	-4078.942	-10.59619	0.7355403	0.167858	0.624891	0.55695	0.456054	0.376602	0.24995	0.057809	0.342546	0.41541	0.0745914	0.128635	0.192888	0.151344	0.065469	0.162321	0.0764804	0.0385218	0.583676	0.0735317	0.3512959	0.334598	0.293044	0.143844	0.228514	0.0817901	0.379827	0.937359	2.60102	3.795528
8350	-4084.24	-4080.386	-3.85407	0.823784	0.211452	0.53019	0.589166	0.414531	0.259589	0.172973	0.0545552	0.179794	0.109924	0.123826	0.165435	0.237157	0.0727245	0.0606584	0.230266	0.12076	0.0260276	0.494134	0.068154	0.2887597	0.343208	0.316884	0.113497	0.226411	0.100609	0.416536	0.963333	2.51952	3.121316
8360	-4085.015	-4079.787	-5.227857	0.4504344	0.13736	0.545033	0.589166	0.419852	0.307936	0.23713	0.0862493	0.22423	0.146686	0.0605373	0.169498	0.245812	0.0892062	0.0692773	0.224236	0.096312	0.0579843	0.46777	0.0844208	0.1925623	0.320672	0.303556	0.140435	0.235338	0.0246115	0.218332	0.780561	2.9765	3.258694
8370	-4081.739	-4078.486	-3.25284	0.6756706	0.159846	0.57663	0.51914	0.311183	0.248824	0.249047	0.154673	0.283136	0.241545	0.0826005	0.11158	0.074607	0.048381	0.0920415	0.251741	0.0778952	0.0347668	0.491553	0.0520023	0.2048534	0.322965	0.318221	0.13912	0.219694	0.0690009	0.351821	0.915508	2.66367	3.061193
8380	-4083.356	-4085.664	2.30832	1.052751	0.129613	0.406042	0.436997	0.354281	0.285389	0.222316	0.164258	0.203278	0.10294	0.00866984	0.0350096	0.14439	0.0118933	0.0979916	0.206464	0.107359	0.0572202	0.484296	0.0466697	0.261873	0.307629	0.304699	0.146564	0.241109	0.147358	0.492053	1.00822	2.35237	2.505077
8390	-4077.429	-4080.522	3.092875	1.937271	0.147791	0.440059	0.454778	0.265247	0.192342	0.16095	0.115006	0.23805	0.170878	0.0508473	0.0573078	0.0732706	0.0600947	0.117995	0.242717	0.0897994	0.0235638	0.462641	0.0632843	0.4131291	0.325669	0.30307	0.125897	0.245364	0.28567	0.648173	1.06834	1.99782	2.426621
8400	-4081.733	-4081.726	-0.006637093	1.392643	0.211861	0.432073	0.454778	0.316338	0.257183	0.164154	0.133993	0.269493	0.123486	0.0870546	0.16928	0.0153723	0.101507	0.109107	0.205515	0.0764249	0.0188842	0.504068	0.086001	0.3320367	0.348781	0.290827	0.128775	0.231617	0.208252	0.569653	1.04344	2.17865	2.736572
8410	-4083.73	-4079.596	-4.133814	0.6161146	0.180398	0.392734	0.412565	0.567513	0.327173	0.195503	0.142113	0.179857	0.217342	0.241707	0.180639	0.0358263	0.0759191	0.0788943	0.264122	0.070306	0.0323125	0.504574	0.0497914	0.2758525	0.352996	0.285167	0.123484	0.238353	0.0564478	0.321112	0.889323	2.73312	3.14929
8420	-4077.209	-4074.66	-2.548515	0.7688651	0.165067	0.499905	0.567955	0.436819	0.255534	0.181358	0.097989	0.222605	0.229387	0.120567	0.106979	0.0311517	0.0754438	0.0644415	0.281948	0.0976802	0.0643812	0.447425	0.0441243	0.2765548	0.345384	0.299004	0.127434	0.228178	0.0889185	0.39429	0.94794	2.56885	2.99076
8430	-4078.321	-4078.868	0.5474952	1.21431	0.155851	0.456503	0.392262	0.394515	0.223144	0.155406	0.190905	0.212583	0.153194	0.100798	0.0984448	0.103921	0.0436338	0.105339	0.202348	0.0952765	0.0358996	0.530489	0.030648	0.3908661	0.328001	0.307488	0.135416	0.229096	0.177637	0.532887	1.02808	2.2614	2.681159
8440	-4074.746	-4078.176	3.430476	1.377571	0.130777	0.396666	0.420966	0.301304	0.228112	0.158511	0.117096	0.245056	0.12691	0.121947	0.0345709	0.0477433	0.0632008	0.122017	0.230988	0.109613	0.0336139	0.466919	0.036849	0.3500101	0.338143	0.279321	0.14517	0.237366	0.205775	0.566823	1.04234	2.18506	2.392861
8450	-4075.226	-4075.444	0.2183489	1.068822	0.159773	0.426689	0.453302	0.451683	0.268468	0.140139	0.0929066	0.224218	0.205146	0.0657326	0.0956884	0.045057	0.0852716	0.0777173	0.265181	0.0965922	0.0540102	0.464269	0.0422303	0.3499956	0.334657	0.296593	0.13121	0.23754	0.150478	0.496503	1.01053	2.34249	2.714074
8460	-4085.142	-4086.148	1.00689	1.703544	0.178307	0.456374	0.508507	0.33571	0.320384	0.117165	0.101322	0.162934	0.183988	0.0151041	0.16027	0.0562105	0.0389449	0.115763	0.243935	0.0845297	0.0521511	0.450827	0.0527938	0.3602152	0.335956	0.303792	0.127987	0.232265	0.255123	0.619268	1.06043	2.06518	2.63522
8470	-4077.679	-4077.744	0.06435631	1.101889	0.171997	0.430925	0.436691	0.403498	0.164955	0.230828	0.175494	0.269745	0.183988	0.0105982	0.0784921	0.0757906	0.0964723	0.0980783	0.259638	0.107308	0.02983	0.461282	0.0438642	0.3958959	0.328564	0.303742	0.127779	0.239914	0.156823	0.505372	1.01502	2.32278	2.729473
8480	-4076.417	-4076.41	-0.006195169	0.9109512	0.171997	0.492217	0.577296	0.373275	0.215302	0.154111	0.115456	0.210754	0.143298	0.0224811	0.112683	0.0278197	0.119838	0.0873622	0.267254	0.0875346	0.0224396	0.462555	0.0728546	0.3360307	0.322329	0.30549	0.125333	0.246848	0.118862	0.448247	0.983522	2.44937	2.736528
8490	-4084.818	-4085.429	0.6108681	0.8801691	0.143101	0.41029	0.420266	0.264446	0.272819	0.264282	0.136137	0.225442	0.176138	0.0401265	0.0909062	0.0164718	0.214396	0.0731277	0.298334	0.0817898	0.0399251	0.40328	0.103544	0.3132077	0.321684	0.328706	0.119755	0.229854	0.112469	0.437515	0.976913	2.4731	2.674822
8500	-4085.285	-4085.539	0.2543904	0.6681452	0.115286	0.38463	0.621507	0.330737	0.212995	0.166545	0.151661	0.259542	0.176138	0.0289485	0.075952	0.0508898	0.135639	0.104454	0.362327	0.0670881	0.0298852	0.358133	0.0781118	0.2533715	0.305924	0.302226	0.118652	0.273199	0.0674014	0.348104	0.912467	2.67203	2.71047
8510	-4079.307	-4076.253	-3.053995	0.8230029	0.189903	0.470788	0.500942	0.338378	0.34882	0.194472	0.184347	0.26442	0.198953	0.0550485	0.133367	0.0462704	0.115599	0.0967023	0.240343	0.0801883	0.0495421	0.47778	0.0554441	0.2958767	0.324574	0.299137	0.126123	0.250166	0.100443	0.416233	0.96313	2.52019	3.041308
8520	-4078.222	-4075.706	-2.51525	1.450664	0.186779	0.539097	0.492831	0.463867	0.240908	0.235674	0.178047	0.210334	0.195005	0.0475181	0.0773264	0.0570467	0.0630009	0.0908862	0.245119	0.0848462	0.0365617	0.487274	0.0553132	0.3479601	0.3212	0.308337	0.129477	0.240987	0.217599	0.580133	1.04739	2.15488	2.987434
8530	-4083.661	-4083.014	-0.6471742	1.4582	0.134988	0.415832	0.440149	0.307188	0.260166	0.223928	0.0973065	0.289643	0.195005	0.0725408	0.145892	0.103354	0.114633	0.100073	0.243401	0.0918556	0.0585545	0.451058	0.0550581	0.3622921	0.313522	0.325896	0.129794	0.230788	0.218792	0.581448	1.04787	2.15189	2.800626
8540	-4083.932	-4082.53	-1.402826	1.419404	0.152767	0.504398	0.531465	0.291338	0.173819	0.176396	0.119639	0.271341	0.258105	0.0372071	0.118421	0.0927273	0.148567	0.0890377	0.29591	0.0944497	0.0520743	0.446798	0.0217303	0.369047	0.330171	0.320125	0.120665	0.229039	0.212599	0.574567	1.04532	2.16752	2.876191
8550	-4083.236	-4083.365	0.1282481	1.247182	0.141479	0.452175	0.614479	0.419471	0.241173	0.143734	0.140757	0.250353	0.139617	0.0355898	0.089736	0.00628805	0.0482314	0.109989	0.287308	0.102315	0.0422474	0.435984	0.0221557	0.3621996	0.329352	0.281573	0.135692	0.253382	0.183499	0.540244	1.03134	2.24491	2.723084
8560	-4088.944	-4090.754	1.810072	1.446936	0.152151	0.551348	0.463062	0.38677	0.150246	0.180892	0.12148	0.268102	0.152607	0.0489873	0.0489912	0.00673621	0.0235298	0.109327	0.232227	0.113611	0.0511822	0.459972	0.0336809	0.3646119	0.311599	0.28146	0.157953	0.248988	0.217008	0.579479	1.04715	2.15637	2.554902
8570	-4083.781	-4083.316	-0.4648594	1.35678	0.159519	0.551348	0.452609	0.321241	0.306626	0.161377	0.208409	0.222623	0.118224	0.0897588	0.120732	0.0235742	0.0463531	0.0956326	0.231324	0.139934	0.0633072	0.452663	0.0171389	0.3738286	0.331098	0.29667	0.135171	0.23706	0.202326	0.562841	1.04077	2.19406	2.782395
8580	-4081.393	-4084.273	2.880187	0.9334861	0.150443	0.394352	0.36528	0.268572	0.201653	0.212603	0.101468	0.230527	0.103712	0.0732692	0.184986	0.118148	0.0428767	0.11869	0.252902	0.0750482	0.0534498	0.413764	0.0861463	0.3130667	0.317066	0.30672	0.130839	0.245375	0.123499	0.455804	0.988041	2.43266	2.44789
8590	-4085.381	-4084.912	-0.4693249	0.7061081	0.145974	0.453427	0.492167	0.390105	0.209266	0.188485	0.199607	0.157035	0.205795	0.15103	0.081199	0.0383515	0.0703993	0.0583038	0.2965	0.0958177	0.0282856	0.437613	0.0834803	0.2667559	0.333246	0.314435	0.12191	0.230409	0.0754934	0.366398	0.927111	2.631	2.782841
8600	-4078.249	-4078.268	0.01883674	0.8012202	0.185265	0.466012	0.562536	0.352991	0.220258	0.211137	0.114272	0.142596	0.205795	0.0604372	0.0635704	0.029557	0.119598	0.0965339	0.235708	0.108019	0.0267656	0.511321	0.0216522	0.2823516	0.327902	0.289519	0.148455	0.234124	0.0958184	0.407625	0.957292	2.53926	2.734025
8610	-4081.798	-4082.5	0.7011944	0.7060678	0.116756	0.42186	0.37853	0.470614	0.25095	0.206891	0.11716	0.196121	0.218265	0.137995	0.0388232	0.0734435	0.0383808	0.10911	0.191499	0.120861	0.029329	0.529572	0.0196283	0.2491696	0.323461	0.28524	0.14062	0.25068	0.0754848	0.366379	0.927096	2.63104	2.665789
