Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
15590	-4084.343	-4082.883	-1.459857	0.3759226	0.158864	0.465844	0.574996	0.425802	0.232263	0.282821	0.0795494	0.159384	0.0397173	0.0896545	0.0737703	0.0693459	0.229883	0.0592016	0.203786	0.139139	0.049527	0.497832	0.0505132	0.330951	0.308939	0.13211	0.228	0.0133996	0.163554	0.703854	3.11919	2.881894
15600	-4085.47	-4087.474	2.004213	0.406066	0.137247	0.348613	0.420409	0.297793	0.251803	0.24836	0.073494	0.220422	0.0843891	0.017523	0.118695	0.105014	0.211723	0.10315	0.208477	0.0812308	0.0342729	0.531986	0.0408836	0.351907	0.281733	0.141687	0.224673	0.0175992	0.186273	0.737762	3.05837	2.535487
15610	-4082.409	-4080.495	-1.913975	0.3714686	0.161305	0.461863	0.457394	0.383444	0.284647	0.203125	0.170313	0.284367	0.195591	0.00290846	0.0319104	0.0981084	0.19233	0.0695431	0.221635	0.100205	0.049733	0.4851	0.0737838	0.328034	0.31511	0.122309	0.234547	0.0128226	0.160144	0.698464	3.12857	2.927306
15620	-4087.954	-4080.711	-7.242902	0.3249561	0.180309	0.522616	0.743244	0.384202	0.30702	0.243979	0.190257	0.262784	0.195591	4.384e-05	0.0538204	0.152019	0.224313	0.0639151	0.316986	0.0756064	0.0453946	0.417679	0.0804189	0.352687	0.288005	0.112914	0.246394	0.00753658	0.123996	0.635428	3.23304	3.460199
15630	-4083.842	-4077.405	-6.436528	0.3213246	0.179326	0.57205	0.607843	0.445476	0.349442	0.242821	0.184938	0.25971	0.131565	0.000408303	0.0771567	0.117981	0.210845	0.0622234	0.324742	0.0744542	0.0548172	0.438579	0.0451843	0.337034	0.317921	0.106641	0.238404	0.00718371	0.121153	0.629936	3.24173	3.379562
15640	-4089.515	-4081.437	-8.07752	0.2903281	0.207121	0.743194	0.516651	0.385937	0.281666	0.22597	0.184938	0.290307	0.127221	0.00197251	0.163963	0.14106	0.27366	0.0533509	0.260058	0.101519	0.0156626	0.489708	0.0797018	0.332707	0.324953	0.107794	0.234545	0.00454361	0.0969953	0.579197	3.31926	3.543661
15650	-4091.537	-4083.869	-7.667837	0.3503338	0.186889	0.659303	0.541495	0.493073	0.318398	0.292135	0.215901	0.310037	0.0141201	0.0356056	0.0955601	0.0383711	0.301805	0.0623119	0.185324	0.0873841	0.0160561	0.584233	0.0646904	0.353543	0.300995	0.120881	0.224581	0.0102489	0.143815	0.671417	3.17452	3.502692
15660	-4084.138	-4077.619	-6.518747	0.318669	0.200429	0.469964	0.636391	0.463443	0.338776	0.181313	0.200087	0.310037	0.0155606	0.071775	0.145067	0.136272	0.218669	0.0859457	0.207489	0.0735288	0.0465581	0.505711	0.0807676	0.353691	0.296131	0.11924	0.230938	0.00693137	0.119074	0.625863	3.24813	3.387783
15670	-4085.246	-4078.834	-6.41214	0.3579087	0.14833	0.711377	0.598792	0.436736	0.242998	0.18149	0.204177	0.209139	0.0261089	0.129929	0.145057	0.145486	0.197504	0.0715679	0.232547	0.0998313	0.0405017	0.5123	0.0432518	0.354582	0.30068	0.13227	0.212469	0.0111395	0.149692	0.681399	3.15777	3.377123
15680	-4085.516	-4089.209	3.692695	0.3868763	0.0841368	0.444529	0.408914	0.337686	0.272133	0.142691	0.0614073	0.159683	0.116464	0.0923128	0.0499861	0.0857712	0.110925	0.100361	0.273892	0.0937622	0.0984547	0.39456	0.0389704	0.32263	0.29649	0.122952	0.257927	0.0148675	0.171886	0.716679	3.09657	2.366639
15690	-4084.937	-4080.781	-4.156618	0.3282793	0.179094	0.583779	0.526133	0.365832	0.316282	0.156723	0.133921	0.318046	0.0386614	0.160227	0.119332	0.0512565	0.202285	0.0884192	0.228416	0.0586851	0.0762893	0.506939	0.0412514	0.340165	0.288522	0.119648	0.251665	0.00786736	0.126598	0.640376	3.22516	3.151571
15700	-4083.46	-4087.568	4.108015	0.3729803	0.187779	0.279236	0.415762	0.323892	0.1547	0.152142	0.118619	0.208091	0.0506609	0.106956	0.057296	0.0596607	0.210312	0.116136	0.212041	0.0674578	0.0467058	0.496575	0.0610842	0.331926	0.283587	0.137142	0.247345	0.0130172	0.161303	0.700305	3.12538	2.325107
15710	-4086.753	-4084.83	-1.922702	0.3191416	0.16221	0.447619	0.62859	0.298861	0.209443	0.233324	0.185064	0.342677	0.0470784	0.052332	0.0648492	0.140685	0.115447	0.109762	0.260106	0.0785928	0.0430171	0.481491	0.027031	0.345315	0.289568	0.112669	0.252449	0.00697592	0.119444	0.626591	3.24699	2.928179
15720	-4089.337	-4079.207	-10.1303	0.2745203	0.154994	0.751365	0.774566	0.51918	0.187834	0.259245	0.217268	0.200398	0.0180759	0.0957345	0.181081	0.093041	0.296157	0.0642687	0.287807	0.0737169	0.033998	0.470804	0.0694054	0.324331	0.313345	0.118307	0.244017	0.00345648	0.0848846	0.550426	3.36123	3.748939
15730	-4088.576	-4082.305	-6.271697	0.3221682	0.125923	0.663408	0.480614	0.567503	0.187157	0.217258	0.233729	0.329424	0.105838	0.160928	0.0275097	0.09162	0.172167	0.0925901	0.234944	0.0633132	0.0317168	0.542934	0.0345017	0.327268	0.316809	0.123862	0.232061	0.00726488	0.121814	0.63122	3.2397	3.363078
15740	-4079	-4078.421	-0.5790942	0.3316689	0.14743	0.535486	0.510083	0.419817	0.173569	0.227712	0.127609	0.273613	0.0955616	0.0839843	0.0123037	0.0308437	0.155805	0.0853235	0.251068	0.0953286	0.032276	0.510209	0.0257945	0.323074	0.313254	0.128718	0.234954	0.00821243	0.129251	0.645347	3.21719	2.793818
15750	-4086.035	-4088.515	2.480371	0.3032501	0.14743	0.395146	0.438962	0.283308	0.249201	0.185025	0.14696	0.135607	0.0644361	0.150913	0.0346034	0.0792687	0.177012	0.0589032	0.252573	0.0940708	0.0942213	0.479271	0.0209601	0.348084	0.294657	0.13028	0.22698	0.00556266	0.107026	0.601221	3.28619	2.487872
15760	-4084.154	-4084.195	0.0414032	0.3166666	0.153598	0.43148	0.41918	0.363983	0.173656	0.239218	0.159624	0.201961	0.0729229	0.0764471	0.0293386	0.181589	0.228771	0.0855955	0.208759	0.0715094	0.0519114	0.573465	0.00875898	0.355283	0.284092	0.128951	0.231673	0.00674431	0.117507	0.622759	3.25299	2.731768
15770	-4082.511	-4084.476	1.965125	0.3354405	0.142786	0.456807	0.446082	0.355535	0.172897	0.213702	0.130784	0.136321	0.0548875	0.0535303	0.00911678	0.181589	0.185356	0.137106	0.218284	0.0911133	0.0205826	0.513002	0.0199118	0.313862	0.292137	0.145877	0.248125	0.00860544	0.1322	0.650791	3.2084	2.539396
15780	-4081.857	-4082.802	0.9452993	0.3737148	0.17542	0.44673	0.488446	0.374834	0.172897	0.16055	0.171982	0.194518	0.0436667	0.0501291	0.0743702	0.163112	0.124725	0.106704	0.255108	0.131865	0.0251151	0.447286	0.0339224	0.30347	0.313722	0.149938	0.232869	0.0131122	0.161865	0.701195	3.12383	2.641379
15790	-4082.881	-4087.782	4.900865	0.3455207	0.150664	0.313636	0.443453	0.303821	0.222181	0.118	0.103662	0.19166	0.0245248	0.0960754	0.0213927	0.0999501	0.1568	0.0964918	0.248158	0.130769	0.0486493	0.42514	0.0507921	0.31227	0.302389	0.136808	0.248533	0.00970201	0.140069	0.6649	3.18533	2.245822
15800	-4080.124	-4080.767	0.6432538	0.3669589	0.178805	0.562598	0.445344	0.414568	0.177184	0.143404	0.148969	0.207363	0.105967	0.0989675	0.0210118	0.0761849	0.0912191	0.094725	0.251085	0.099171	0.0426588	0.468619	0.0437419	0.329442	0.286075	0.142339	0.242144	0.0122505	0.156679	0.6929	3.13817	2.671583
15810	-4084.401	-4081.585	-2.816652	0.369035	0.156383	0.49252	0.46867	0.494766	0.222693	0.2163	0.193733	0.179193	0.105967	0.136291	0.0595075	0.189567	0.101983	0.0927724	0.21478	0.107306	0.0323825	0.519612	0.0331472	0.363234	0.276934	0.138611	0.221221	0.0125124	0.158275	0.695474	3.13374	3.017574
15820	-4083.245	-4082.011	-1.233977	0.3315669	0.163857	0.507045	0.46608	0.357852	0.186605	0.179791	0.193512	0.297753	0.0778952	0.136291	0.0345618	0.0355325	0.222531	0.123288	0.186071	0.0675654	0.0207958	0.571733	0.0305468	0.357938	0.282913	0.133563	0.225586	0.00820193	0.129171	0.645199	3.21743	2.859306
15830	-4088.183	-4083.959	-4.223322	0.2953851	0.125763	0.658788	0.605175	0.376809	0.15998	0.181748	0.242835	0.220385	0.0588005	0.0848608	0.12659	0.046431	0.270075	0.0968456	0.259714	0.0502441	0.0319789	0.52966	0.0315576	0.34188	0.284368	0.131187	0.242565	0.00492843	0.10091	0.587971	3.30619	3.158241
15840	-4089.722	-4087.675	-2.04702	0.3081159	0.138483	0.643334	0.514545	0.368983	0.187607	0.176691	0.135983	0.180676	0.0235273	0.17359	0.0538003	0.269896	0.0734946	0.09828	0.253499	0.0660176	0.0281108	0.498235	0.0558567	0.31995	0.296681	0.147249	0.23612	0.00597672	0.110822	0.609184	3.27402	2.940611
15850	-4083.557	-4087.322	3.765215	0.4713173	0.144057	0.329104	0.387122	0.374036	0.221024	0.20832	0.0936418	0.180676	0.0481739	0.0417773	0.0753487	0.0865225	0.169583	0.0929975	0.20766	0.136857	0.0524942	0.485777	0.0242149	0.322062	0.295657	0.129937	0.252344	0.0282028	0.232779	0.798221	2.9408	2.359387
15860	-4079.011	-4082.169	3.157477	0.3998329	0.145956	0.375358	0.458538	0.351708	0.125853	0.208039	0.14695	0.177136	0.0135054	0.0799525	0.0937675	0.119566	0.12383	0.117158	0.259422	0.107682	0.0523318	0.436619	0.0267871	0.322488	0.317097	0.126848	0.233567	0.0166903	0.181631	0.7311	3.07058	2.420161
15870	-4090.834	-4087.776	-3.05708	0.3194333	0.187248	0.566917	0.722286	0.248676	0.180669	0.279125	0.121739	0.24602	0.0307276	0.109322	0.116104	0.109076	0.123707	0.0864391	0.283273	0.0796816	0.0554428	0.431491	0.0636724	0.309421	0.316856	0.123665	0.250057	0.0070035	0.119673	0.62704	3.24628	3.041617
15880	-4084.385	-4085.861	1.475614	0.3671774	0.111482	0.42748	0.541098	0.36006	0.1707	0.181644	0.15062	0.2353	0.0433972	0.131933	0.0762098	0.0973298	0.0610931	0.0995282	0.218337	0.0750929	0.0578256	0.496422	0.0527943	0.344708	0.302621	0.121389	0.231282	0.0122779	0.156847	0.693172	3.1377	2.588347
15890	-4086.364	-4084.25	-2.11413	0.3414452	0.114423	0.403636	0.504041	0.401287	0.28035	0.205172	0.147598	0.214388	0.0883378	0.341392	0.0385671	0.119861	0.0882685	0.0893225	0.309087	0.0582011	0.06803	0.432522	0.042837	0.327282	0.308379	0.111063	0.253276	0.00925063	0.136891	0.659271	3.19459	2.947322
15900	-4084.115	-4081.446	-2.669118	0.343199	0.183765	0.567342	0.551103	0.348693	0.255355	0.246045	0.0926956	0.253162	0.073722	0.209169	0.0444477	0.0755271	0.101794	0.0799672	0.25342	0.0838746	0.045632	0.483157	0.0539488	0.34069	0.300294	0.11868	0.240336	0.00944354	0.138259	0.661706	3.19059	3.002821
15910	-4086.47	-4084.273	-2.196894	0.3302916	0.173388	0.519112	0.537676	0.497524	0.216314	0.130691	0.174408	0.248515	0.107909	0.20019	0.0222854	0.0228572	0.104726	0.124823	0.258838	0.0637965	0.0565574	0.445934	0.0500506	0.351152	0.277494	0.134568	0.236787	0.00807128	0.128173	0.643336	3.22042	2.955598
15920	-4081.161	-4081.254	0.09348732	0.3503698	0.167136	0.475849	0.433134	0.360506	0.202716	0.174267	0.158424	0.289003	0.144393	0.185232	0.0729463	0.0307249	0.0322286	0.0666235	0.223412	0.109603	0.0335399	0.504187	0.062635	0.338736	0.282762	0.128592	0.24991	0.0102531	0.143843	0.671465	3.17444	2.72656
15930	-4077.878	-4076.15	-1.727885	0.3510469	0.145841	0.5328	0.487772	0.408031	0.154692	0.204068	0.163114	0.239499	0.115989	0.185232	0.12305	0.112651	0.0359581	0.0764586	0.229175	0.11243	0.0539755	0.483307	0.0446535	0.34217	0.289524	0.125144	0.243161	0.0103312	0.144369	0.672371	3.17293	2.908697
15940	-4082.272	-4079.501	-2.770485	0.2945192	0.126981	0.519152	0.643325	0.34317	0.16824	0.208668	0.15406	0.266611	0.128054	0.185232	0.0751749	0.0940784	0.10021	0.0973215	0.232338	0.0967073	0.0272188	0.513935	0.0324794	0.327242	0.297674	0.127029	0.248054	0.00486126	0.100239	0.586483	3.30842	3.012957
15950	-4079.798	-4079.313	-0.4853608	0.3719358	0.140406	0.420396	0.500902	0.400643	0.244294	0.305177	0.104411	0.17774	0.111961	0.185232	0.0253621	0.10792	0.0600008	0.0941794	0.221214	0.0917795	0.0450189	0.489328	0.0584811	0.335815	0.305347	0.124195	0.234644	0.0128826	0.160502	0.699034	3.12758	2.784445
15960	-4086.868	-4082.643	-4.225363	0.3240556	0.175392	0.424133	0.527037	0.581542	0.237031	0.280563	0.202029	0.160604	0.12721	0.240919	0.0139441	0.121682	0.0663595	0.102537	0.225973	0.0748357	0.0514038	0.511282	0.0339689	0.366883	0.273842	0.119631	0.239644	0.00744824	0.123291	0.634075	3.23519	3.158445
15970	-4081.264	-4078.005	-3.258881	0.3260497	0.188438	0.53328	0.571156	0.471082	0.234409	0.159079	0.134421	0.19285	0.0877661	0.121425	0.173471	0.136591	0.0578275	0.106171	0.214714	0.0818223	0.0565484	0.518521	0.022223	0.339501	0.289036	0.127794	0.24367	0.0076446	0.124853	0.637065	3.23044	3.061797
15980	-4082.797	-4083.79	0.9933156	0.3912515	0.126133	0.458607	0.393216	0.402371	0.227998	0.187784	0.134421	0.247585	0.0581097	0.130242	0.107081	0.136591	0.0264375	0.113005	0.201	0.081697	0.0440293	0.5381	0.0221691	0.312021	0.3146	0.126872	0.246507	0.0154728	0.175191	0.721637	3.0877	2.636577
15990	-4091.913	-4087.873	-4.039141	0.3024976	0.178205	0.59333	0.418496	0.399688	0.366884	0.321043	0.0888746	0.195514	0.0354131	0.166484	0.202201	0.10451	0.0691794	0.106936	0.224029	0.0836473	0.0279234	0.508347	0.0491172	0.337115	0.297964	0.143378	0.221544	0.00550009	0.106439	0.599973	3.28809	3.139823
16000	-4086.237	-4085.77	-0.4670229	0.3162964	0.149448	0.532789	0.509369	0.39665	0.256672	0.195262	0.142388	0.229848	0.0144593	0.139466	0.0372349	0.11004	0.068983	0.0606289	0.22888	0.111018	0.0398028	0.525441	0.0342296	0.343182	0.280015	0.136621	0.240182	0.00671003	0.117217	0.622182	3.25389	2.782611
16010	-4083.156	-4081.188	-1.968713	0.3078567	0.163919	0.495318	0.509369	0.424386	0.256672	0.164809	0.161889	0.218365	0.0143191	0.239167	0.0489214	0.0654587	0.170187	0.0960919	0.193645	0.113926	0.0400684	0.519623	0.0366468	0.33939	0.275193	0.148605	0.236811	0.00595425	0.110619	0.608764	3.27466	2.93278
16020	-4080.599	-4082.355	1.755225	0.3678367	0.17945	0.432419	0.544609	0.288664	0.24598	0.155159	0.105415	0.259831	0.0490043	0.0987318	0.0306659	0.0553526	0.115104	0.110253	0.199341	0.104477	0.0356516	0.510297	0.0399817	0.328406	0.296217	0.147895	0.227482	0.0123609	0.157354	0.693991	3.13629	2.560386
16030	-4083.116	-4084.099	0.9834382	0.3655741	0.137841	0.390873	0.434804	0.391855	0.178237	0.141709	0.115842	0.183146	0.0330677	0.20558	0.0753223	0.189491	0.159798	0.101342	0.231009	0.0859348	0.03796	0.478114	0.0656394	0.330095	0.302849	0.117018	0.250037	0.0120772	0.155613	0.691169	3.14114	2.637565
16040	-4084.856	-4081.892	-2.964296	0.4079546	0.215968	0.611238	0.588596	0.405172	0.246479	0.237805	0.183547	0.149018	0.0106871	0.190845	0.0669404	0.0800685	0.045976	0.108406	0.200665	0.0962888	0.0413869	0.4979	0.0553525	0.342614	0.287054	0.139067	0.231265	0.0178785	0.187673	0.739747	3.0547	3.032338
16050	-4086.512	-4087.423	0.9112798	0.3896438	0.143137	0.385358	0.582824	0.39093	0.215819	0.214948	0.125929	0.0831964	0.0596665	0.158537	0.0916483	0.10314	0.089648	0.131674	0.189563	0.0942886	0.0312613	0.507116	0.0460967	0.339542	0.295427	0.133953	0.231078	0.0152491	0.173978	0.719826	3.09095	2.644781
16060	-4079.686	-4080.821	1.135378	0.3333658	0.151584	0.43746	0.499483	0.278659	0.204522	0.214506	0.106859	0.287207	0.0487222	0.158537	0.0180315	0.101394	0.115407	0.100236	0.204884	0.080304	0.0517606	0.518509	0.0443052	0.331921	0.294774	0.13406	0.239245	0.00838807	0.130578	0.647808	3.21323	2.622371
16070	-4080.19	-4080.115	-0.07500071	0.355811	0.1363	0.423761	0.519253	0.469091	0.225963	0.191698	0.155062	0.147925	0.0302762	0.256024	0.0180843	0.0899327	0.0800378	0.0787829	0.245363	0.0864118	0.0437717	0.501028	0.0446429	0.349981	0.284699	0.125232	0.240088	0.0108893	0.148067	0.678668	3.16238	2.743409
16080	-4079.821	-4079.904	0.08315631	0.3680745	0.13262	0.548763	0.492802	0.363426	0.217252	0.227016	0.141372	0.22787	0.0630338	0.118066	0.0706323	0.0287305	0.0960076	0.0929113	0.253069	0.0813824	0.037214	0.467404	0.0680188	0.328497	0.304548	0.131916	0.235039	0.0123909	0.157537	0.694286	3.13579	2.727593
16090	-4081.733	-4077.163	-4.569909	0.3124074	0.153582	0.556515	0.607155	0.479636	0.292025	0.201063	0.1209	0.192843	0.0874227	0.256626	0.0772303	0.0988262	0.0690754	0.0830333	0.243311	0.126459	0.0230245	0.487997	0.0361755	0.313068	0.310075	0.138472	0.238384	0.00635562	0.114175	0.616063	3.26341	3.1929
16100	-4082.434	-4079.221	-3.212296	0.3384432	0.16063	0.523033	0.575336	0.483891	0.285829	0.220778	0.135944	0.154116	0.044606	0.188521	0.0788438	0.130184	0.0754256	0.0952898	0.211893	0.0702967	0.0376002	0.537309	0.047612	0.340557	0.275917	0.149799	0.233728	0.0089251	0.134547	0.65506	3.20147	3.057138
16110	-4084.567	-4076.726	-7.841454	0.3386119	0.14696	0.646566	0.637033	0.55372	0.294532	0.255224	0.154773	0.215976	0.122245	0.204591	0.10028	0.109961	0.0781934	0.0631225	0.243848	0.0926648	0.0245359	0.487824	0.0880056	0.341296	0.31176	0.128728	0.218216	0.00894324	0.134679	0.655298	3.20108	3.520054
16120	-4094.731	-4082.034	-12.69706	0.3083251	0.197303	0.80499	0.565766	0.560872	0.398723	0.296106	0.18793	0.391727	0.272586	0.0997634	0.0400614	0.127122	0.0626653	0.0682289	0.240469	0.124711	0.0163861	0.504519	0.0456867	0.313352	0.306726	0.142002	0.23792	0.00599489	0.110985	0.609522	3.2735	4.005615
16130	-4088.155	-4079.968	-8.18658	0.3124979	0.144326	0.747219	0.58282	0.441121	0.345669	0.293306	0.173591	0.268961	0.0675334	0.327031	0.0236192	0.0488915	0.0904794	0.0799341	0.253439	0.0717099	0.0144232	0.514988	0.065506	0.360022	0.284272	0.119276	0.236431	0.00636375	0.114246	0.616206	3.26318	3.554567
16140	-4084.822	-4077.905	-6.916796	0.3585447	0.196468	0.630583	0.58282	0.476182	0.296768	0.211752	0.139918	0.220653	0.267572	0.194484	0.0471446	0.100457	0.0627872	0.0820657	0.242552	0.0998859	0.0175287	0.527921	0.030047	0.329221	0.30531	0.126786	0.238683	0.011216	0.150184	0.682222	3.15638	3.427588
16150	-4085.205	-4082.471	-2.734622	0.2876405	0.155325	0.546176	0.555219	0.411455	0.232405	0.112025	0.162401	0.269522	0.119224	0.194484	0.10104	0.120678	0.0294182	0.0737641	0.242525	0.0958054	0.026563	0.478436	0.0829059	0.321367	0.309718	0.122945	0.24597	0.00434641	0.0949215	0.574451	3.32628	3.009371
16160	-4090.148	-4086.979	-3.168792	0.3056301	0.102559	0.465045	0.464369	0.479807	0.232405	0.190727	0.140479	0.301135	0.244798	0.0869291	0.0404787	0.274459	0.0295971	0.0653294	0.232354	0.0861311	0.0350865	0.531317	0.0497821	0.351848	0.297892	0.121743	0.228517	0.00576312	0.108882	0.605138	3.28022	3.052788
16170	-4084.505	-4084.521	0.01566066	0.3396874	0.138315	0.514396	0.369574	0.313111	0.256511	0.269792	0.168745	0.244254	0.0540311	0.20569	0.0379828	0.063733	0.0982077	0.0823721	0.279046	0.116679	0.0492768	0.407852	0.0647741	0.319055	0.313645	0.120137	0.247163	0.00905931	0.135518	0.656812	3.19861	2.734343
16180	-4078.741	-4082.346	3.604958	0.3346543	0.100545	0.348802	0.535785	0.313989	0.239267	0.164497	0.114363	0.196209	0.0909276	0.116546	0.0530581	0.069153	0.0322712	0.091695	0.211975	0.107284	0.0371998	0.497281	0.054565	0.321674	0.29931	0.141596	0.237421	0.00852273	0.131586	0.649664	3.21023	2.375413
16190	-4082.65	-4082.621	-0.0286775	0.3131333	0.136835	0.422544	0.511712	0.4487	0.135333	0.158289	0.169799	0.157359	0.189894	0.116546	0.0410455	0.133878	0.116842	0.0719342	0.246763	0.109039	0.0509966	0.463374	0.0578934	0.325059	0.308924	0.129877	0.23614	0.00642098	0.114743	0.617213	3.26162	2.738776
16200	-4080.578	-4080.756	0.1777699	0.352089	0.192122	0.506108	0.480051	0.388397	0.169393	0.149631	0.140011	0.194315	0.101494	0.203735	0.0591583	0.091764	0.0419547	0.0725655	0.299309	0.108565	0.0598737	0.431761	0.0279262	0.333164	0.292443	0.124872	0.249521	0.0104521	0.145179	0.67376	3.17061	2.718132
16210	-4078.05	-4076.666	-1.384569	0.3486896	0.138658	0.485331	0.50438	0.415336	0.231049	0.188062	0.165705	0.207138	0.14293	0.203735	0.0363771	0.106015	0.0496497	0.0997126	0.251752	0.0845954	0.0473971	0.474402	0.0421411	0.34816	0.293925	0.116125	0.241791	0.0100604	0.142536	0.669206	3.1782	2.874366
16220	-4081.957	-4079.001	-2.95604	0.3514013	0.195282	0.426364	0.612896	0.379737	0.221101	0.18592	0.173622	0.279856	0.120625	0.203735	0.049481	0.153494	0.0293985	0.0959491	0.276353	0.06689	0.0479185	0.45757	0.0553194	0.347867	0.295535	0.119377	0.237221	0.0103722	0.144644	0.672844	3.17214	3.031513
16230	-4086.596	-4084.829	-1.767643	0.333408	0.177827	0.464508	0.500399	0.36535	0.267872	0.197523	0.196613	0.219886	0.13494	0.183744	0.0194233	0.0859834	0.0986047	0.089041	0.35259	0.0590058	0.0519026	0.434974	0.0124871	0.335652	0.285419	0.116918	0.262011	0.00839247	0.130611	0.647869	3.21313	2.912673
16240	-4089.93	-4086.825	-3.104952	0.3772102	0.199831	0.452481	0.491866	0.308959	0.402842	0.155508	0.0828772	0.28697	0.185202	0.241261	0.032167	0.146402	0.0600385	0.0887464	0.309396	0.0633632	0.0752686	0.448309	0.0149174	0.349663	0.290784	0.118987	0.240567	0.0135686	0.164538	0.705393	3.1165	3.046404
16250	-4086.469	-4084.131	-2.337325	0.3516205	0.156073	0.443882	0.564923	0.48347	0.266618	0.218685	0.0919743	0.212583	0.154159	0.176967	0.0729269	0.0506699	0.0767106	0.120084	0.229382	0.0834525	0.0750994	0.455782	0.0361995	0.318642	0.316213	0.134357	0.230787	0.0103976	0.144815	0.673136	3.17165	2.969641
16260	-4078.187	-4079.131	0.9438749	0.3923524	0.13374	0.467261	0.477167	0.380174	0.213085	0.222632	0.13995	0.244438	0.0846294	0.0866403	0.0745564	0.0797492	0.0374989	0.136416	0.223927	0.0804409	0.0281874	0.46627	0.0647589	0.316739	0.29347	0.135612	0.254179	0.0156268	0.17602	0.722871	3.08548	2.641521
16270	-4080.527	-4082.818	2.291013	0.3941609	0.130609	0.338363	0.418046	0.400609	0.196066	0.21655	0.139789	0.233166	0.112703	0.0734488	0.100234	0.11522	0.0320055	0.0935602	0.244283	0.0995232	0.0164271	0.503897	0.0423095	0.346139	0.287294	0.134693	0.231874	0.0158811	0.177381	0.724884	3.08185	2.506807
16280	-4083.841	-4082.226	-1.61581	0.3307884	0.126367	0.418742	0.454123	0.520105	0.295603	0.203818	0.143913	0.283276	0.126811	0.116987	0.0710565	0.0852949	0.051394	0.100898	0.191771	0.0813642	0.0635258	0.510936	0.0515049	0.33126	0.276375	0.141575	0.25079	0.00812205	0.128562	0.644063	3.21925	2.89749
16290	-4085.602	-4088.926	3.323586	0.3330408	0.132272	0.525377	0.472861	0.344729	0.141387	0.189423	0.0933651	0.188954	0.0492556	0.115789	0.015145	0.0576068	0.0773852	0.089886	0.217005	0.118343	0.0865408	0.472843	0.0153815	0.352054	0.302865	0.122944	0.222137	0.00835429	0.130324	0.647338	3.21398	2.40355
16300	-4086.477	-4084.478	-1.999634	0.3597274	0.18551	0.507782	0.636225	0.29466	0.227917	0.157307	0.112546	0.296507	0.0874011	0.240455	0.00382199	0.123181	0.0625582	0.0787217	0.231906	0.105984	0.0398946	0.512236	0.031258	0.339886	0.295469	0.13574	0.228904	0.0113587	0.1511	0.683747	3.1538	2.935872
16310	-4086.035	-4082.265	-3.769969	0.3402758	0.153821	0.529949	0.621863	0.379062	0.2558	0.148002	0.204842	0.241665	0.143959	0.240455	0.0525442	0.0115604	0.129382	0.096231	0.253201	0.0703619	0.0519638	0.482859	0.0453836	0.324289	0.311109	0.113609	0.250993	0.00912312	0.135978	0.657638	3.19726	3.112906
16320	-4084.224	-4080.288	-3.936438	0.3129696	0.152519	0.648024	0.515039	0.450468	0.241882	0.2545	0.159516	0.210454	0.0700482	0.240455	0.0408712	0.0954679	0.0503074	0.102663	0.255395	0.0776386	0.0314828	0.487043	0.0457769	0.309933	0.311186	0.129028	0.249853	0.00640621	0.114615	0.616954	3.26202	3.129553
16330	-4086.3	-4083.699	-2.600225	0.3369626	0.17287	0.500755	0.524031	0.354282	0.18196	0.226052	0.173391	0.327475	0.103386	0.250598	0.0344897	0.0633377	0.0833049	0.109315	0.225737	0.0843038	0.0565849	0.470254	0.0538052	0.351641	0.27601	0.110605	0.261744	0.00876673	0.13339	0.652962	3.20488	2.995931
16340	-4081.627	-4080.599	-1.027673	0.3406586	0.186654	0.495697	0.493804	0.359663	0.150576	0.226816	0.144744	0.306916	0.0506248	0.152223	0.0170276	0.14241	0.111519	0.0988841	0.264735	0.0786152	0.0331169	0.470705	0.0539436	0.339497	0.303585	0.117142	0.239777	0.00916477	0.136277	0.658173	3.19639	2.838676
16350	-4078.482	-4079.996	1.514191	0.3777569	0.144188	0.450125	0.464335	0.313525	0.172167	0.145681	0.140897	0.226688	0.0412339	0.227922	0.0785899	0.103162	0.0759755	0.110022	0.218247	0.0760683	0.0252493	0.511762	0.0586512	0.341068	0.279637	0.147516	0.231779	0.0136406	0.164955	0.706044	3.11536	2.58449
16360	-4088.77	-4090.263	1.493196	0.3358375	0.143361	0.435637	0.436864	0.300435	0.220439	0.183052	0.189232	0.307663	0.015381	0.0603738	0.05131	0.0740838	0.168758	0.113738	0.34298	0.0714587	0.0566363	0.393978	0.0212083	0.307471	0.311031	0.132947	0.248551	0.00864736	0.132511	0.651359	3.20748	2.586589
16370	-4080.169	-4082.675	2.506797	0.346346	0.14513	0.453418	0.436095	0.326458	0.160664	0.215869	0.0929317	0.160373	0.0902069	0.214097	0.0636698	0.108695	0.0176223	0.0771939	0.272214	0.0897767	0.0727113	0.43813	0.0499744	0.344317	0.287308	0.122929	0.245445	0.00979473	0.140711	0.666027	3.18347	2.485229
