Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
1501	-15804.39	-15817.04	12.65346	0.151104	0.0964394	0.0990484	0.104711	0.112659	0.0777251	0.118921	0.0840723	0.10378	0.180696	0.0763984	0.0939256	0.0937392	0.0942414	0.0954213	0.138497	0.118114	0.114375	0.115844	0.0654513	0.104947	0.0889264	0.143574	0.0328212	0.0310859	0.0259278	0.0393867	0.028236	0.0290869	0.0344301	0.0403067	0.0243534	0.0318535	0.0931736	0.0272504	0.0263051	0.0294742	0.0382599	0.0310723	0.0492182	0.0374837	0.0432646	0.0579601	3.223562
1502	-15808.67	-15820.53	11.86035	0.116467	0.0964394	0.0990484	0.135806	0.112659	0.0777251	0.118921	0.0633201	0.10378	0.180696	0.0763984	0.0939256	0.0937392	0.119592	0.0975292	0.138497	0.118114	0.136514	0.115844	0.0713897	0.104947	0.0889264	0.177498	0.0328212	0.0347857	0.0259278	0.0393867	0.028236	0.0290869	0.0213632	0.0403067	0.0267804	0.0318535	0.0931736	0.0272504	0.0285604	0.0294742	0.0382599	0.0333154	0.0492182	0.05407	0.0432646	0.0579601	3.302873
1503	-15805.15	-15817.63	12.47943	0.116467	0.0964394	0.0990484	0.135806	0.112659	0.0777251	0.118921	0.0633201	0.10378	0.180696	0.0763984	0.10018	0.0937392	0.119592	0.0975292	0.138497	0.118114	0.112254	0.115844	0.0713897	0.104947	0.0889264	0.161058	0.0328212	0.0347857	0.0259278	0.0393867	0.028236	0.0296397	0.0213632	0.0476285	0.0267804	0.0388425	0.0750447	0.00979148	0.0285604	0.0294742	0.0382599	0.0333154	0.0492182	0.0473325	0.0432646	0.0579601	3.240965
1504	-15800.59	-15813.39	12.79785	0.146707	0.0964394	0.0990484	0.135806	0.112659	0.0777251	0.118921	0.0633201	0.0837262	0.180696	0.0796564	0.10018	0.101676	0.119592	0.0975292	0.110728	0.130791	0.112254	0.115844	0.0713897	0.0935956	0.0889264	0.170802	0.0166441	0.0347857	0.0259278	0.0440418	0.0273674	0.0296397	0.0213632	0.0476285	0.0253714	0.0388425	0.0750447	0.0233921	0.0285604	0.0294742	0.0407211	0.0207529	0.040977	0.0542356	0.0183794	0.0579601	3.209123
1505	-15805.22	-15818.06	12.84619	0.146707	0.0964394	0.0947743	0.135806	0.112659	0.0726575	0.134591	0.0633201	0.0837262	0.180696	0.0695791	0.10018	0.101676	0.119592	0.0975292	0.110728	0.130791	0.112254	0.115844	0.0591453	0.0935956	0.0668315	0.170802	0.0166441	0.0483649	0.0259278	0.0440418	0.0345344	0.0296397	0.0213632	0.0476285	0.0281591	0.042898	0.0745189	0.0233921	0.0285604	0.0294742	0.0407211	0.0255593	0.0414786	0.0542356	0.0192615	0.0579601	3.204289
1506	-15805.57	-15819.25	13.68618	0.108643	0.0964394	0.0947743	0.090918	0.112659	0.0873668	0.151795	0.0633201	0.102957	0.180696	0.0695791	0.0722859	0.101676	0.119592	0.0975292	0.110728	0.105219	0.112254	0.125172	0.0591453	0.0935956	0.0668315	0.170802	0.0166441	0.0483649	0.0259278	0.0321294	0.0345344	0.0296397	0.0213632	0.0628577	0.0298611	0.042898	0.0745189	0.0233921	0.0285604	0.0294742	0.0407211	0.0255593	0.0414786	0.0411645	0.0192615	0.0579601	3.12029
1507	-15801.93	-15814.73	12.79816	0.121921	0.0964394	0.0924302	0.113965	0.11799	0.0873668	0.133887	0.0633201	0.102957	0.180696	0.0867284	0.0722859	0.101676	0.119592	0.126837	0.110728	0.105219	0.112254	0.10954	0.0600371	0.0935956	0.0668315	0.170802	0.0314065	0.0397484	0.0259278	0.0321294	0.0345344	0.0309626	0.0213632	0.0628577	0.0298611	0.0413624	0.0767193	0.0162175	0.0285604	0.0294742	0.0497731	0.0255593	0.0610258	0.0472879	0.0192615	0.0579601	3.209092
1508	-15804.41	-15816.69	12.27869	0.14711	0.0964394	0.0924302	0.113965	0.11799	0.0873668	0.133887	0.0791912	0.0883249	0.180696	0.0867284	0.0722859	0.101676	0.119592	0.126837	0.110728	0.113686	0.112254	0.10954	0.0690048	0.0935956	0.0790441	0.170802	0.0314065	0.0397484	0.0259278	0.0447582	0.0345344	0.0309626	0.0117145	0.0628577	0.0298611	0.029046	0.0767193	0.0162175	0.0285604	0.0329439	0.0497731	0.0255593	0.0610258	0.05289	0.0183811	0.0549761	3.261039
1509	-15806.75	-15819.54	12.78573	0.14711	0.0964394	0.0924302	0.108313	0.11799	0.0873668	0.133887	0.0561363	0.108871	0.161535	0.0862929	0.0722859	0.101676	0.119592	0.118331	0.110728	0.107851	0.112254	0.10954	0.0690048	0.0823895	0.0790441	0.170802	0.0314065	0.0380382	0.0228096	0.0526628	0.0313257	0.0309626	0.0117145	0.0628577	0.0298611	0.0496715	0.0668897	0.0239508	0.0285604	0.0338495	0.0497731	0.0255593	0.0496638	0.05289	0.0130406	0.0549761	3.210335
1510	-15806.15	-15819.38	13.22646	0.14711	0.0836638	0.0936058	0.096247	0.11799	0.0873668	0.123863	0.0734052	0.108871	0.161535	0.0862929	0.0722859	0.103452	0.119592	0.118331	0.110728	0.107851	0.112254	0.10954	0.0690048	0.0823895	0.0763689	0.170802	0.0314065	0.0380382	0.0228096	0.0526628	0.035389	0.0309626	0.0114898	0.0508102	0.0191977	0.0496715	0.0752499	0.0271481	0.0276555	0.0338495	0.0496421	0.0255593	0.0424205	0.0417329	0.0130406	0.0549761	3.166262
1511	-15801.02	-15813.94	12.92	0.14711	0.0836638	0.0936058	0.111401	0.11799	0.0742054	0.123863	0.0776074	0.108871	0.161535	0.0862929	0.0731711	0.103452	0.119592	0.113299	0.110728	0.107851	0.112254	0.10954	0.0690048	0.0823895	0.0763689	0.170802	0.0314065	0.0380382	0.0228096	0.0526628	0.035389	0.0404725	0.0325592	0.0508102	0.0191977	0.0496715	0.0752499	0.0271481	0.0276555	0.0439122	0.0468559	0.0235995	0.0390287	0.0417329	0.0130406	0.0510691	3.196908
1512	-15803.94	-15816.06	12.11796	0.14711	0.0836638	0.0936058	0.111401	0.11799	0.0922734	0.123863	0.0776074	0.109844	0.184039	0.0862929	0.0731711	0.085015	0.119592	0.113299	0.13193	0.144606	0.112254	0.10954	0.0690048	0.0823895	0.0763689	0.181238	0.0289537	0.0313692	0.0178397	0.0526628	0.022896	0.0404725	0.0485094	0.0508102	0.0357819	0.0496715	0.0752499	0.0271481	0.0276555	0.0231334	0.0468559	0.021831	0.0390287	0.0417329	0.018342	0.0510691	3.277112
1513	-15801.05	-15813.42	12.3736	0.14711	0.0889096	0.0936058	0.111401	0.110347	0.073191	0.123863	0.0776074	0.116774	0.184039	0.0932851	0.0744823	0.0929452	0.094725	0.113299	0.13193	0.139049	0.112254	0.10954	0.0690048	0.0823895	0.0763689	0.181238	0.0289537	0.0313692	0.0178397	0.0526628	0.0352756	0.0404725	0.0446973	0.0508102	0.0357819	0.0496715	0.0752499	0.0271481	0.0224198	0.0231334	0.0468559	0.0212253	0.0390287	0.0417329	0.0187916	0.0510691	3.251547
1514	-15803.2	-15815.04	11.8444	0.116287	0.0953446	0.0936058	0.105446	0.133963	0.0904807	0.123863	0.0776074	0.116774	0.151709	0.102508	0.0914997	0.0929452	0.094725	0.113299	0.13193	0.139049	0.112254	0.10954	0.0690048	0.0961543	0.0968796	0.181238	0.0299098	0.0398333	0.0178397	0.0526628	0.0383666	0.0404725	0.0446973	0.0508102	0.0357819	0.0496715	0.0752499	0.0271481	0.0224198	0.0231334	0.0468559	0.0212253	0.0467425	0.0417329	0.0187916	0.0450164	3.304468
1515	-15805.45	-15817.58	12.12791	0.130734	0.0953446	0.091097	0.105446	0.125175	0.0973087	0.123863	0.066434	0.105281	0.175583	0.102508	0.0957211	0.0929452	0.094725	0.113299	0.119796	0.114657	0.112254	0.136251	0.0690048	0.0961543	0.0968796	0.181238	0.0299098	0.0282095	0.0215975	0.0526628	0.0207362	0.0404725	0.0446973	0.0508102	0.0357819	0.0319376	0.0752499	0.0271481	0.0427001	0.0231334	0.0468559	0.0212253	0.0467425	0.0409388	0.00859108	0.0450164	3.276117
1516	-15809.89	-15823.05	13.15965	0.130734	0.0953446	0.091097	0.0889967	0.126743	0.0772059	0.123863	0.0654754	0.105281	0.175583	0.102508	0.0765861	0.0929452	0.094725	0.117576	0.119796	0.114657	0.106427	0.117304	0.0626109	0.0961543	0.0968796	0.155347	0.0193374	0.0282095	0.0215975	0.0526628	0.0389941	0.0378203	0.0547364	0.0343434	0.0357819	0.0319376	0.0752499	0.0271481	0.0487809	0.0231334	0.0468559	0.0212253	0.0467425	0.0409388	0.00859108	0.0450164	3.172943
1517	-15807.59	-15820.02	12.42921	0.130734	0.1212	0.091097	0.0889967	0.126743	0.0597921	0.111171	0.0807131	0.105281	0.16535	0.102508	0.0858304	0.0929452	0.094725	0.117576	0.119796	0.138041	0.106427	0.123949	0.0626109	0.0961543	0.0968796	0.155347	0.0264841	0.0324833	0.0215975	0.0384193	0.0546209	0.0378203	0.0398218	0.0343434	0.0416457	0.0319376	0.0752499	0.0271481	0.0487809	0.0231334	0.0468559	0.0212253	0.0494552	0.0544263	0.0216556	0.0450164	3.245987
1518	-15808.35	-15821.24	12.88522	0.1113	0.117641	0.091097	0.0889967	0.126743	0.0597921	0.111171	0.0807131	0.0968594	0.16535	0.0693329	0.0858304	0.094944	0.094725	0.117576	0.125393	0.144039	0.109758	0.115056	0.0626109	0.105927	0.099731	0.155347	0.0249772	0.0364344	0.0215975	0.0384193	0.0546209	0.0378203	0.0457794	0.0343434	0.0416457	0.0367224	0.0752499	0.0149079	0.0487809	0.0231334	0.0468559	0.0333848	0.0346819	0.0544263	0.0216556	0.0450164	3.200386
1519	-15809.5	-15821.63	12.13532	0.1113	0.117641	0.091097	0.0889967	0.124149	0.0852729	0.111171	0.0807131	0.0968594	0.189203	0.0693329	0.106531	0.102112	0.109955	0.117576	0.121969	0.144039	0.109758	0.115056	0.0678793	0.105927	0.0913526	0.151398	0.0249772	0.0364344	0.0215975	0.038196	0.0546209	0.0378203	0.0303301	0.0343434	0.0416457	0.0367224	0.0752499	0.0286417	0.0487809	0.0231334	0.0452049	0.0159559	0.0346819	0.0544263	0.0216556	0.0616696	3.275376
1520	-15804.57	-15816.92	12.35365	0.1113	0.117641	0.091097	0.0889967	0.124149	0.0852729	0.111171	0.0807131	0.0968594	0.176729	0.0842569	0.0800024	0.102112	0.109955	0.117576	0.121969	0.144039	0.115472	0.115056	0.0678793	0.105927	0.0913526	0.170655	0.0236567	0.0269986	0.0279244	0.038196	0.0546209	0.0378203	0.0196044	0.0343434	0.0272243	0.0306379	0.0752499	0.0198819	0.0480866	0.0354768	0.0452049	0.0260017	0.0346819	0.0544263	0.0216556	0.0616696	3.253543
1521	-15806.01	-15819.17	13.16201	0.1113	0.117641	0.0909628	0.0889967	0.101414	0.0852729	0.111171	0.0807131	0.0968594	0.176729	0.0842569	0.0800024	0.102112	0.109955	0.112786	0.121969	0.136956	0.118827	0.115056	0.0678793	0.0726753	0.0913526	0.170655	0.011925	0.0264325	0.0279244	0.0308542	0.0546209	0.0378203	0.0196044	0.0343434	0.0272243	0.0328642	0.0752499	0.0217969	0.0480866	0.0347783	0.0452049	0.0260017	0.0346819	0.0544263	0.0216556	0.0616696	3.172707
1522	-15798.69	-15811.82	13.13155	0.1113	0.117641	0.0909628	0.0889967	0.101414	0.0852729	0.111171	0.0807131	0.0850957	0.176729	0.0842569	0.068103	0.102112	0.109955	0.112786	0.121969	0.136956	0.118827	0.115056	0.0909293	0.0726753	0.0913526	0.170655	0.0213106	0.0264325	0.0347957	0.0308542	0.0327477	0.0411896	0.0196044	0.0343434	0.0272243	0.0328642	0.0752499	0.0281498	0.0279123	0.0347783	0.0452049	0.0301494	0.0541767	0.0544263	0.0216556	0.0577553	3.175753
1523	-15801.38	-15814.15	12.76457	0.1113	0.117641	0.097361	0.0889967	0.101414	0.0852729	0.111171	0.0727194	0.0850957	0.190091	0.0949064	0.068103	0.102112	0.109955	0.112786	0.121969	0.136956	0.110473	0.115056	0.0909293	0.0726753	0.100323	0.170655	0.0213106	0.0465689	0.0347957	0.0308542	0.0327477	0.0411896	0.0196044	0.038674	0.0272243	0.0328642	0.0752499	0.0281498	0.0262711	0.0347783	0.0452049	0.0301494	0.0430881	0.0544263	0.0307499	0.0505893	3.212451
1524	-15802.07	-15815.62	13.55175	0.1113	0.117641	0.097361	0.0889967	0.101414	0.0685807	0.111171	0.0727194	0.100831	0.176798	0.0909757	0.068103	0.102112	0.100917	0.112786	0.121969	0.104365	0.0949016	0.112425	0.0909293	0.0984894	0.100323	0.170655	0.0213106	0.0341354	0.0347957	0.0308542	0.0327477	0.0411896	0.0138081	0.0571399	0.0272243	0.0328642	0.0722168	0.0281498	0.0262711	0.0347783	0.0484037	0.0175542	0.045383	0.0580033	0.0150131	0.0461268	3.133732
1525	-15799.56	-15812.38	12.82116	0.120925	0.135807	0.097361	0.110473	0.101414	0.0685807	0.111171	0.0848589	0.100831	0.164476	0.0813456	0.0828589	0.102112	0.100917	0.112786	0.121969	0.119681	0.117413	0.112425	0.0909293	0.0785677	0.100323	0.170655	0.0274012	0.0341354	0.0351242	0.0252814	0.0327477	0.0411896	0.0266709	0.0398195	0.0272243	0.0443736	0.0722168	0.0281498	0.017079	0.0245347	0.0484037	0.0175542	0.045383	0.0580033	0.0274942	0.0461268	3.206792
1526	-15793.95	-15806.55	12.60306	0.120925	0.103808	0.097361	0.110473	0.107797	0.0794542	0.121743	0.0848589	0.101077	0.175394	0.0813456	0.0828589	0.102112	0.100917	0.115882	0.121969	0.119681	0.117413	0.112425	0.0653968	0.0785677	0.103036	0.173646	0.0274012	0.0332406	0.0351242	0.0252814	0.0327477	0.0411896	0.0266709	0.0510895	0.0272243	0.034328	0.09468	0.0281498	0.017079	0.0245347	0.0484037	0.0208224	0.045383	0.0580033	0.0274942	0.0516152	3.228602
1527	-15801.68	-15814.01	12.3349	0.120925	0.103808	0.109636	0.110473	0.135085	0.0659754	0.121743	0.0848589	0.101077	0.175394	0.0813456	0.0828589	0.102112	0.100917	0.104274	0.112912	0.119681	0.117413	0.112425	0.0653968	0.0960541	0.103036	0.149915	0.0275729	0.0332406	0.0351242	0.0252814	0.0273021	0.0511181	0.0266709	0.0510895	0.0373928	0.0450917	0.09468	0.0302036	0.017079	0.0245347	0.0484037	0.0208224	0.045383	0.0580033	0.0274942	0.0516152	3.255418
1528	-15798.58	-15810.36	11.78736	0.120925	0.100852	0.109636	0.110473	0.135085	0.0848725	0.121743	0.0848589	0.101077	0.175394	0.0754042	0.0861711	0.103141	0.117564	0.0987688	0.128768	0.119681	0.117413	0.136575	0.0653968	0.0960541	0.103036	0.163389	0.0275729	0.0415873	0.0351242	0.0363038	0.0293813	0.0381735	0.0239897	0.0510895	0.0319085	0.0377887	0.09468	0.0302036	0.017079	0.0245347	0.0484037	0.0208224	0.045383	0.0529403	0.0274942	0.0394337	3.310171
1529	-15799.51	-15811.69	12.18079	0.120925	0.100852	0.109636	0.110473	0.135085	0.0848725	0.121743	0.0867353	0.105599	0.175394	0.0634902	0.0861711	0.0757681	0.108441	0.0987688	0.114999	0.119681	0.117413	0.136549	0.0653968	0.0960541	0.103036	0.163389	0.0275729	0.0415873	0.0266645	0.0363038	0.0464065	0.0381735	0.0239897	0.0510895	0.0319085	0.0377887	0.0866434	0.0302036	0.0291746	0.0245347	0.0522427	0.0208224	0.045383	0.0529403	0.0274942	0.0394337	3.270829
1530	-15804.09	-15815.51	11.42065	0.120925	0.119135	0.0891444	0.110473	0.135085	0.0848725	0.12126	0.08529	0.0882174	0.200914	0.0870405	0.0861711	0.0757681	0.108441	0.108734	0.114999	0.139561	0.117413	0.136549	0.0925448	0.0960541	0.103036	0.163389	0.0275729	0.044727	0.0191867	0.0385007	0.0464065	0.0381735	0.0342276	0.0510895	0.0319085	0.0364439	0.0710989	0.0234654	0.0376796	0.0245347	0.0522427	0.0208224	0.0438755	0.0529403	0.0274942	0.0394337	3.346843
1531	-15808.65	-15820.06	11.40598	0.127203	0.119135	0.10597	0.110473	0.135085	0.0848725	0.12126	0.0826551	0.0882174	0.200914	0.0870405	0.066892	0.0809506	0.108441	0.130336	0.114999	0.139561	0.148175	0.108964	0.0925448	0.0960541	0.0961029	0.163389	0.0275052	0.044727	0.0143427	0.0385007	0.0226655	0.0381735	0.0342276	0.0510895	0.0269494	0.0364439	0.0710989	0.0234654	0.0376796	0.0245347	0.0522427	0.0208224	0.0438755	0.0529403	0.0263022	0.0514845	3.34831
1532	-15808.71	-15820.18	11.46805	0.127203	0.113127	0.10597	0.110473	0.0922965	0.0848725	0.122402	0.0826551	0.11317	0.200914	0.0870405	0.066892	0.102101	0.0959881	0.124732	0.114999	0.132025	0.12597	0.108964	0.0776539	0.106068	0.0939316	0.163389	0.0257599	0.044727	0.0143427	0.0385007	0.0226655	0.0381735	0.0342276	0.0510895	0.0399379	0.0364439	0.0710989	0.0234654	0.0376796	0.0245347	0.0522427	0.0417674	0.0438755	0.0709465	0.0263022	0.0514845	3.342103
1533	-15805.05	-15817.68	12.62261	0.122001	0.113127	0.10597	0.110473	0.0922965	0.0920006	0.122402	0.0800881	0.0940382	0.200914	0.0870405	0.066892	0.102101	0.0959881	0.124732	0.114999	0.132025	0.108983	0.108964	0.0776539	0.106068	0.0651489	0.183554	0.0206261	0.044727	0.0143427	0.0376675	0.0226655	0.0381735	0.0342276	0.0510895	0.0399379	0.0364439	0.0710989	0.0234654	0.0296354	0.0245347	0.0522427	0.0137912	0.0438755	0.0428547	0.0263022	0.0514845	3.226647
1534	-15807.31	-15820.14	12.827	0.122001	0.113127	0.117544	0.110473	0.0922965	0.0920006	0.122402	0.0598035	0.0940382	0.187471	0.0870405	0.066892	0.102101	0.0959881	0.124732	0.115736	0.138051	0.108983	0.110649	0.0971226	0.103402	0.0651489	0.147475	0.0238042	0.0440513	0.0143427	0.0376675	0.026191	0.0381735	0.0342276	0.0510895	0.0399379	0.0375899	0.0818314	0.0269251	0.0296354	0.0245347	0.0522427	0.0138722	0.0438755	0.0428547	0.0174004	0.0514845	3.206208
1535	-15802.52	-15815.61	13.08398	0.122001	0.111942	0.100218	0.110473	0.130053	0.0920006	0.122402	0.0598035	0.0940382	0.170726	0.079984	0.066892	0.0922808	0.0959881	0.124732	0.115736	0.138051	0.1196	0.110649	0.0971226	0.098791	0.0871258	0.147475	0.0238042	0.0440513	0.0143427	0.0376675	0.0261085	0.0381735	0.0342276	0.0443841	0.0327082	0.0392488	0.0790467	0.0121368	0.0202624	0.0245347	0.0522427	0.0138722	0.0438755	0.0428547	0.0174004	0.0514845	3.18051
1536	-15808.1	-15820.41	12.31197	0.122001	0.111942	0.100218	0.0974934	0.108879	0.0920006	0.134414	0.0598035	0.0940382	0.202922	0.079984	0.0781922	0.0870352	0.0959881	0.124732	0.132037	0.138051	0.1196	0.110649	0.0971226	0.098791	0.0871258	0.147475	0.0238042	0.0440513	0.0143427	0.0376675	0.0261085	0.0381735	0.0342276	0.0506213	0.0327082	0.0453604	0.0790467	0.00574965	0.0196095	0.0245347	0.0522427	0.0138722	0.062195	0.0428547	0.0218233	0.0682229	3.257711
1537	-15805.39	-15817.64	12.25064	0.127474	0.119129	0.100218	0.0974934	0.108879	0.0920006	0.134414	0.0821644	0.0940382	0.202922	0.104235	0.0876319	0.0897776	0.0855481	0.124732	0.132037	0.138051	0.103866	0.118105	0.0971226	0.098791	0.0743031	0.147475	0.0238042	0.0440513	0.0205711	0.0376675	0.0261085	0.0381735	0.0342276	0.0506213	0.0327082	0.0372805	0.0790467	0.00879345	0.0196095	0.0245347	0.0522427	0.0138722	0.0545771	0.0428547	0.0235593	0.0391338	3.263844
1538	-15808.16	-15819.69	11.53688	0.138746	0.106428	0.0838884	0.093638	0.108879	0.0920006	0.149494	0.0821644	0.104315	0.202922	0.092978	0.0876319	0.0897776	0.0855481	0.124732	0.146387	0.138051	0.103866	0.12708	0.0763971	0.0951611	0.0743031	0.166728	0.0230854	0.0440513	0.0205711	0.0376675	0.0261085	0.0381735	0.0354644	0.0584768	0.0444235	0.0372805	0.0790467	0.00879345	0.0196095	0.0405387	0.0522427	0.0138722	0.0545771	0.0428547	0.0235593	0.063707	3.33522
1539	-15807.83	-15820.27	12.43271	0.103761	0.106428	0.109217	0.093638	0.0976641	0.0920006	0.118366	0.0821644	0.104315	0.154852	0.075086	0.0891309	0.0897776	0.0855481	0.12031	0.152206	0.137814	0.103866	0.12708	0.0763082	0.103513	0.0743031	0.166728	0.0263203	0.0440513	0.0308651	0.0376675	0.0261085	0.0381735	0.0354644	0.0584768	0.0444235	0.0372805	0.0790467	0.00879345	0.0170916	0.0405387	0.0522427	0.0138722	0.0505711	0.0447039	0.032161	0.063707	3.245637
1540	-15801.41	-15814.52	13.11239	0.110749	0.106428	0.109217	0.093638	0.0976641	0.0920006	0.134545	0.0821644	0.102706	0.154852	0.075086	0.0809075	0.0897776	0.0855481	0.12031	0.106816	0.126503	0.103866	0.117796	0.0763082	0.107419	0.0815262	0.166728	0.0243574	0.0331935	0.0259027	0.0376675	0.0261085	0.0381735	0.0354644	0.0584768	0.0444235	0.0369088	0.0790467	0.00879345	0.028026	0.0276155	0.0522427	0.0138722	0.0442682	0.0447039	0.032161	0.063707	3.177669
1541	-15802.22	-15815.05	12.83747	0.110749	0.0944516	0.109217	0.093638	0.0976641	0.0920006	0.134545	0.0821644	0.102706	0.171013	0.075086	0.0809075	0.0897776	0.0855481	0.12031	0.115236	0.122161	0.103866	0.124579	0.0783732	0.107419	0.0892712	0.166728	0.0243574	0.0331935	0.0259027	0.031413	0.0261085	0.0381735	0.0354644	0.0746205	0.0444235	0.0369088	0.0790467	0.00879345	0.0274693	0.0276155	0.0366152	0.0228032	0.0442682	0.0447039	0.032161	0.063707	3.205161
1542	-15805.48	-15818.02	12.53806	0.130336	0.0944516	0.109217	0.093638	0.0976641	0.0953511	0.134545	0.0756319	0.0959813	0.171013	0.0777277	0.0957184	0.0897776	0.0855481	0.12031	0.115236	0.109921	0.12061	0.124579	0.0826843	0.107419	0.0709054	0.166728	0.0225894	0.0331935	0.0400295	0.031413	0.0261085	0.0381735	0.0354644	0.0746205	0.0444235	0.0369088	0.0790467	0.00879345	0.0274693	0.0276155	0.0366152	0.0228032	0.0442682	0.0447039	0.032161	0.063707	3.235102
1543	-15809.75	-15821.69	11.9414	0.118881	0.107255	0.109217	0.121222	0.0976641	0.0978095	0.134545	0.085037	0.111935	0.171013	0.0768686	0.0738687	0.0897776	0.0855481	0.12031	0.145555	0.109921	0.12061	0.124579	0.0733625	0.107419	0.0735964	0.171623	0.0292781	0.028872	0.0174265	0.031413	0.0261085	0.0381735	0.0354644	0.0746205	0.0444235	0.0369088	0.0790467	0.0162039	0.0274693	0.0276155	0.0366152	0.0228032	0.0442682	0.0447039	0.032161	0.0735749	3.294768
1544	-15806.82	-15819.23	12.40781	0.118881	0.107255	0.102025	0.121222	0.0976641	0.0811406	0.134545	0.0834486	0.111935	0.171013	0.0768686	0.0738687	0.0897776	0.0825627	0.126218	0.110755	0.109921	0.12061	0.120186	0.0796482	0.107419	0.0735964	0.171623	0.0158293	0.0359936	0.0174265	0.031413	0.0261085	0.0381735	0.0354644	0.0746205	0.0444235	0.0369088	0.0790467	0.0188609	0.0274693	0.0276155	0.0490782	0.0228032	0.0442682	0.0447039	0.032161	0.0735749	3.248127
1545	-15810	-15822.67	12.66382	0.138006	0.0940123	0.102025	0.111689	0.0976641	0.0876741	0.141984	0.0787458	0.111935	0.171013	0.0768686	0.0734557	0.0841858	0.0825627	0.111241	0.110755	0.109921	0.12061	0.113889	0.0796482	0.107419	0.0735964	0.171623	0.0158293	0.0359936	0.0174265	0.0242835	0.034692	0.0381735	0.040109	0.0746205	0.0444235	0.0369088	0.0732207	0.0173416	0.0274693	0.0276155	0.0490782	0.0314756	0.0329024	0.0447039	0.032161	0.0735749	3.222526
1546	-15808.73	-15821.22	12.49224	0.139746	0.0940123	0.102025	0.111689	0.0976641	0.0876741	0.141984	0.0787458	0.111935	0.171013	0.0768686	0.0763538	0.0841858	0.128315	0.0921898	0.122882	0.109921	0.12061	0.110137	0.0796482	0.107419	0.0882318	0.171623	0.0158293	0.0228702	0.0174265	0.0277571	0.0375953	0.0369818	0.040109	0.0746205	0.0422634	0.0369088	0.0732207	0.0173416	0.0274693	0.0276155	0.0490782	0.0314756	0.0329024	0.0447039	0.032161	0.0464813	3.239684
1547	-15807.72	-15820.07	12.34401	0.139746	0.0904868	0.102025	0.111689	0.114957	0.113521	0.121162	0.0787458	0.111935	0.171013	0.0768686	0.0763538	0.0841858	0.108111	0.128687	0.122882	0.109921	0.12061	0.110137	0.0796482	0.107419	0.0763948	0.158585	0.0158293	0.0239596	0.0375247	0.0277571	0.0375953	0.0369818	0.031218	0.0746205	0.0392306	0.0369088	0.0732207	0.0173416	0.0358873	0.0276155	0.0490782	0.0314756	0.0329024	0.0414196	0.0223762	0.0464813	3.254507
1548	-15805.81	-15818.49	12.68378	0.139746	0.0904868	0.102025	0.111689	0.121122	0.087357	0.106185	0.0787458	0.111935	0.171013	0.0768686	0.0733648	0.0841858	0.108111	0.128687	0.122882	0.132085	0.11865	0.129753	0.0796482	0.107419	0.0802297	0.132533	0.0239035	0.0239596	0.0375247	0.0277571	0.0375953	0.0369818	0.0284269	0.0746205	0.020945	0.0369088	0.0732207	0.0173416	0.0303023	0.0276155	0.0353203	0.0314756	0.0329024	0.0556888	0.0223762	0.050943	3.22053
1549	-15803.41	-15816.36	12.9538	0.114077	0.0904868	0.102025	0.111689	0.121122	0.0773047	0.11307	0.0787458	0.111935	0.171013	0.0768686	0.0733648	0.0799839	0.108111	0.128687	0.148208	0.132085	0.11865	0.129753	0.0796482	0.103752	0.0802297	0.139949	0.0239035	0.0182048	0.0375247	0.0277571	0.0285944	0.0369818	0.0395543	0.0511169	0.020945	0.0451321	0.0743974	0.0173416	0.0303023	0.0276155	0.0353203	0.0314756	0.0329024	0.054095	0.018662	0.050943	3.193528
1550	-15802.52	-15815.71	13.18846	0.114077	0.0906606	0.103136	0.10069	0.108886	0.0773047	0.11307	0.0787458	0.111935	0.171013	0.0768686	0.0733648	0.0799839	0.108111	0.128687	0.148208	0.132085	0.11865	0.129753	0.0796482	0.103752	0.0802297	0.139949	0.0239035	0.0182048	0.0375247	0.0277571	0.0309653	0.0369818	0.0334246	0.0511169	0.020945	0.0451321	0.0753944	0.0242652	0.0258797	0.0223198	0.0353203	0.0314756	0.0367957	0.054095	0.0188087	0.050943	3.170062
1551	-15804.38	-15817.15	12.77544	0.114077	0.0906606	0.103136	0.110178	0.108886	0.0893888	0.11307	0.0944178	0.0987993	0.176984	0.0746552	0.0711069	0.104299	0.0984986	0.128687	0.148208	0.132085	0.11865	0.129753	0.0796482	0.103752	0.0802297	0.139949	0.0338241	0.0182048	0.0375247	0.0277571	0.0293143	0.0369818	0.0334246	0.0573746	0.020945	0.0451321	0.0726387	0.0200386	0.0215248	0.0223198	0.0503901	0.0314756	0.0367957	0.054095	0.0188087	0.0336737	3.211363
