Iteration	Posterior	Likelihood	Prior	branchG[1]	branchG[2]	branchG[3]	branchG[4]	branchG[5]	branchG[6]	branchG[7]	branchG[8]	branchG[9]	branchG[10]	branchG[11]	branchG[12]	branchG[13]	branchG[14]	branchG[15]	branchG[16]	branchG[17]	branchG[18]	branchG[19]	branchG[20]	branchG[21]	branchG[22]	branchG[23]	branchG[24]	branchG[25]	branchG[26]	branchG[27]	branchG[28]	branchG[29]	branchG[30]	branchG[31]	branchG[32]	branchG[33]	branchG[34]	branchG[35]	branchG[36]	branchG[37]	branchG[38]	branchG[39]	branchG[40]	branchG[41]	branchG[42]	branchG[43]	branchG[44]	branchG[45]	branchG[46]	branchG[47]	branchG[48]	branchG[49]	branchG[50]	branchG[51]	branchG[52]	branchG[53]	branchG[54]	branchG[55]	branchG[56]	branchG[57]	branchG[58]	branchG[59]	branchG[60]	branchG[61]	branchG[62]	branchG[63]	branchG[64]	branchG[65]	branchG[66]	branchG[67]	branchG[68]	branchG[69]	branchG[70]	branchG[71]	branchG[72]	branchG[73]	branchG[74]	branchG[75]	branchG[76]	branchG[77]	branchG[78]	gamma	kappa	meanG	nodelogG[1]	nodelogG[2]	nodelogG[3]	nodelogG[4]	nodelogG[5]	nodelogG[6]	nodelogG[7]	nodelogG[8]	nodelogG[9]	nodelogG[10]	nodelogG[11]	nodelogG[12]	nodelogG[13]	nodelogG[14]	nodelogG[15]	nodelogG[16]	nodelogG[17]	nodelogG[18]	nodelogG[19]	nodelogG[20]	nodelogG[21]	nodelogG[22]	nodelogG[23]	nodelogG[24]	nodelogG[25]	nodelogG[26]	nodelogG[27]	nodelogG[28]	nodelogG[29]	nodelogG[30]	nodelogG[31]	nodelogG[32]	nodelogG[33]	nodelogG[34]	nodelogG[35]	nodelogG[36]	nodelogG[37]	nodelogG[38]	nodelogG[39]	nodelogG[40]	nodelogG[41]	nodelogG[42]	nodelogG[43]	nodelogG[44]	nodelogG[45]	nodelogG[46]	nodelogG[47]	nodelogG[48]	nodelogG[49]	nodelogG[50]	nodelogG[51]	nodelogG[52]	nodelogG[53]	nodelogG[54]	nodelogG[55]	nodelogG[56]	nodelogG[57]	nodelogG[58]	nodelogG[59]	nodelogG[60]	nodelogG[61]	nodelogG[62]	nodelogG[63]	nodelogG[64]	nodelogG[65]	nodelogG[66]	nodelogG[67]	nodelogG[68]	nodelogG[69]	nodelogG[70]	nodelogG[71]	nodelogG[72]	nodelogG[73]	nodelogG[74]	nodelogG[75]	nodelogG[76]	nodelogG[77]	nodelogG[78]	nodelogG[79]	root_age	sigmaG
2230	-8948.487	-8693.866	-254.6213	6.38763	8.87776	5.54297	9.36642	9.27675	7.70947	6.88763	8.08689	7.3246	8.68212	5.39606	8.28176	8.63487	10.6183	10.1457	13.9918	8.52494	9.95258	21.2079	23.3124	17.7975	17.3872	5.5249	5.10627	5.67459	12.9412	8.78423	10.1741	6.00438	6.71635	7.58708	7.28917	11.7568	11.6227	11.7879	8.7074	16.0009	14.5649	14.1832	6.75775	18.4064	13.4432	9.32086	11.132	9.24105	8.54688	5.95963	6.00842	7.90855	9.62704	9.47927	9.24093	8.4196	8.17868	6.33588	7.75867	17.6632	14.1887	10.4846	8.53662	7.81915	7.3138	7.15209	7.12656	6.67166	6.90761	6.57317	6.84662	7.87871	7.60014	7.50438	7.6991	7.21998	7.043	7.2593	7.93412	8.325	8.13664	0.3948626	5.403306	9.454722	0.719211	1.00514	0.606074	1.02818	1.01982	0.914195	0.776431	0.915855	0.871355	1.01904	0.64371	1.00288	1.03915	1.18278	1.14323	1.36438	0.934017	1.14596	1.38051	1.46269	1.27907	1.39823	0.701743	0.633301	0.687161	1.22148	0.884942	1.05048	0.756854	0.854185	1.00979	0.918192	1.05765	1.04769	1.13264	0.958564	1.10462	1.02295	1.07728	0.628874	1.30366	1.22627	1.03073	1.08292	1.01023	0.921213	0.800082	0.750357	0.807164	1.00247	0.96452	0.98903	0.942402	0.908181	0.782907	0.820708	1.27249	1.22165	1.08223	0.958866	0.927365	0.869333	0.858953	0.849912	0.833362	0.858213	0.820444	0.815106	0.855847	0.899708	0.914969	0.891469	0.881411	0.835661	0.859854	0.861935	0.937063	0.903706	0.917185	86.90545	1.338748
2240	-8943.281	-8695.682	-247.5989	5.25128	8.48247	5.99251	9.36642	9.27675	7.14533	5.9769	8.02189	7.6341	4.1003	7.95503	8.3582	8.71457	10.6183	10.1457	7.77444	6.64795	10.1382	21.0569	23.1463	17.7975	17.3211	5.27597	8.96351	7.37054	12.9412	11.9852	9.04348	6.19132	6.92546	8.50678	7.80834	18.1073	14.3318	12.2998	10.4916	15.3713	15.024	14.1508	8.48744	17.6417	12.6208	9.35182	11.7808	11.6182	10.3361	6.8901	7.21659	8.00158	9.80546	9.11902	8.76009	9.01044	9.40904	6.12357	7.65323	17.5374	14.1348	10.66	9.80616	7.07728	7.21426	7.18631	7.32842	6.73324	6.19672	6.55084	6.91167	7.95356	7.23244	7.7773	7.35629	7.48255	7.29913	7.2593	7.93412	9.36995	9.88099	0.3948626	5.158451	9.697684	0.588623	1.00514	0.673807	1.02818	1.01982	0.84819	0.696318	0.951919	0.99868	0.458797	0.983796	1.00288	1.03915	1.18278	1.14323	0.928656	0.792693	1.14596	1.38051	1.46269	1.27907	1.39823	0.661699	1.12205	0.943896	1.22148	1.15482	0.932201	0.756854	0.854185	1.00979	0.918192	1.42051	1.21741	1.13264	0.958564	1.10462	1.08477	1.07728	0.879662	1.2688	1.22428	0.977891	1.0952	1.04715	1.08312	0.826713	0.849739	0.866925	1.00247	0.98047	0.939426	0.945591	0.963901	0.782907	0.791103	1.26628	1.22165	1.07893	0.976586	0.852683	0.869333	0.847051	0.865961	0.841342	0.766835	0.817488	0.815106	0.86406	0.856635	0.914969	0.851907	0.881411	0.866688	0.859854	0.861935	0.937063	1.00641	0.98319	80.79389	1.338748
2250	-8950.186	-8695.849	-254.3366	9.24493	8.48247	7.37047	9.01989	8.93354	5.90061	12.0714	4.3903	5.045	4.3525	5.3862	8.43173	8.79124	10.2863	9.82855	6.50216	5.02679	10.1705	21.3188	23.4342	18.3043	16.2756	5.41775	6.00911	4.98642	12.9412	9.40807	10.574	6.19269	6.92699	8.50678	7.989	11.1012	15.0115	12.2998	11.1528	16.1069	24.6173	14.4386	13.8541	18.8619	12.8746	9.90622	11.7808	12.3503	11.463	6.89162	7.38356	8.57618	9.80546	9.55283	9.57405	9.95999	9.46401	5.51028	7.30593	18.2611	13.6598	10.0165	9.05679	7.07728	6.98872	7.20923	6.59676	6.79247	6.19672	6.55084	6.20183	6.11466	7.32611	7.48956	7.18314	7.30642	7.29913	7.21037	6.75205	7.41458	8.66355	0.3948626	5.114971	9.676024	1.0799	1.00514	0.874269	1.02818	1.01982	0.68194	1.28983	0.411302	0.638887	0.510642	0.645076	1.00288	1.03915	1.18278	1.14323	0.773433	0.549899	1.14596	1.38051	1.46269	1.27907	1.39823	0.736056	0.826039	0.644814	1.22148	0.944535	1.068	0.756854	0.854185	1.00979	0.918192	0.995543	1.25765	1.13264	0.958564	1.10462	1.47308	1.07728	1.30546	1.3094	1.24177	0.977695	1.0952	1.04715	1.1362	0.826904	0.849739	0.886793	1.00247	0.98047	0.979794	0.982396	1.01412	0.731582	0.750764	1.27702	1.24604	1.02485	0.976586	0.852683	0.841745	0.847051	0.868727	0.84895	0.766835	0.817488	0.815106	0.769934	0.873686	0.882225	0.851907	0.860722	0.866688	0.859854	0.856061	0.80281	0.937363	0.938029	79.58527	1.43745
2260	-8963.414	-8703.112	-260.3027	7.02791	8.48247	8.04776	9.42688	9.33663	8.22302	5.73346	10.735	10.7732	6.28292	9.6024	8.12149	8.46777	9.83424	9.39658	7.41952	7.51396	10.1705	21.3188	23.4342	18.3043	18.4721	9.13981	6.05637	5.83662	11.6905	12.4881	8.54	6.09665	6.81956	8.50678	7.989	12.0695	11.7154	12.6471	9.68016	16.1069	14.1669	12.7196	13.6268	16.6163	12.8042	11.4023	11.8221	11.0223	9.94944	6.78475	7.38356	8.48938	8.41064	8.97879	9.47715	10.1548	6.90899	5.51028	7.40787	18.2611	15.5033	11.527	9.67522	6.55229	6.44769	6.95689	6.59676	6.54254	7.18887	6.58802	6.20183	6.97611	7.18669	7.8275	7.09183	7.21355	7.39872	7.12345	7.508	8.91243	6.53568	0.3948626	5.687574	9.704608	0.841746	1.00514	0.961741	1.02818	1.01982	0.958438	0.637532	1.18231	1.17378	0.705406	1.14236	1.00288	1.03915	1.18278	1.14323	0.924069	0.935055	1.14596	1.38051	1.46269	1.27907	1.39823	1.19029	0.832843	0.781559	1.22148	1.27881	0.92744	0.756854	0.854185	1.00979	0.918192	1.08933	1.06347	1.13264	0.958564	1.10462	0.993147	1.07728	1.18575	1.3094	1.13167	1.08304	1.07405	1.07134	1.0132	0.813329	0.849739	0.886793	0.914182	0.935476	0.970959	0.982396	1.03095	0.731582	0.750764	1.27702	1.24604	1.13481	0.988622	0.816683	0.802705	0.816103	0.868727	0.816388	0.890918	0.822404	0.815106	0.769934	0.879301	0.920558	0.851907	0.84961	0.866688	0.871625	0.833756	0.917292	0.9827	0.647882	84.14113	1.894788
2270	-8947.682	-8693.441	-254.2412	5.97095	8.48247	8.33725	9.04482	8.95823	11.5057	6.76949	5.83053	6.02964	8.27294	7.35031	9.02618	9.41103	9.54998	9.12496	4.7082	4.46004	9.38026	21.0249	23.1112	18.3043	18.0549	5.64481	4.30647	4.52554	10.9989	6.77393	5.40785	5.86027	6.55515	8.29007	7.90439	11.7388	10.5256	11.2195	9.68016	10.8416	9.23643	12.2873	12.2228	10.8043	11.0794	9.04784	9.83421	9.77804	9.94944	6.35554	7.11925	8.39947	7.91307	8.97879	9.47715	8.9959	8.42222	5.51028	7.18553	18.0094	15.1532	10.9285	9.38484	6.33389	6.05262	6.20246	6.67505	7.27135	6.89084	6.58802	6.80412	7.77028	6.85494	7.44882	7.09183	7.15453	7.33819	7.12345	7.62247	9.04831	8.99352	0.3713324	5.392256	8.952804	0.70018	1.00514	0.992436	1.02818	1.01982	1.2502	0.822861	0.693166	0.706442	0.981178	0.910207	1.00288	1.03915	1.18278	1.14323	0.529028	0.481995	1.14596	1.38051	1.46269	1.27907	1.39823	0.771717	0.53666	0.560576	1.22148	0.800467	0.530572	0.756854	0.854185	1.00979	0.918192	1.12107	1.02632	1.13264	0.958564	1.10462	0.965449	1.07728	1.18695	0.965559	1.10163	0.987398	1.01818	0.967303	1.0132	0.778981	0.827324	0.877545	0.861214	0.935476	0.970959	0.982396	0.925693	0.731582	0.750764	1.26496	1.24604	1.11497	0.962154	0.816683	0.777228	0.786658	0.79847	0.908124	0.854141	0.822404	0.815106	0.850438	0.838251	0.884622	0.851907	0.84961	0.859553	0.871625	0.833756	0.930435	0.9827	0.92516	93.76736	1.569677
2280	-8953.466	-8692.842	-260.6247	8.32338	8.46039	5.69174	9.18592	9.09798	9.1458	5.32151	6.41231	5.62449	6.95351	5.6202	9.02618	9.41103	9.54998	9.12496	3.84111	6.60531	9.14173	20.3446	22.3634	19.0726	16.4251	5.6741	4.72726	4.45428	12.8951	10.4639	8.16673	6.17286	6.90482	8.34932	7.62953	8.87684	7.07013	11.973	9.54757	10.1869	8.86626	11.5531	9.92602	9.54527	10.4173	10.1566	9.91572	10.2918	9.94568	6.74241	6.92081	7.52779	8.49999	7.63838	8.91845	10.2347	8.86947	5.62575	7.33612	18.1582	14.3639	9.94193	8.59497	5.41199	5.73106	5.7236	6.50531	7.27135	6.89084	6.58802	6.80412	7.08093	8.11444	7.65025	7.07337	7.23513	7.42086	8.08034	7.87932	7.5516	7.72709	0.3781658	4.797032	8.776486	0.990957	1.00514	0.660881	1.02818	1.01982	1.05082	0.576787	0.738747	0.646026	0.830267	0.677099	1.00288	1.03915	1.18278	1.14323	0.441442	0.912314	1.14596	1.38051	1.46269	1.27907	1.39823	0.776211	0.617636	0.528776	1.22148	1.04003	0.964625	0.756854	0.854185	1.00979	0.918192	0.927632	0.72997	1.13264	0.958564	1.10462	0.984019	1.07728	1.00615	0.911461	1.04812	0.987398	0.968885	1.02376	1.00122	0.82412	0.83351	0.846803	0.999365	0.859472	0.906531	0.994048	1.0261	0.731582	0.768779	1.23639	1.28176	1.03279	0.962154	0.727473	0.777228	0.739242	0.776097	0.908124	0.854141	0.822404	0.815106	0.850438	0.875283	0.898068	0.849643	0.84961	0.869283	0.871625	0.943235	0.849742	0.906335	0.869697	90.70188	1.506276
2290	-8955.813	-8696.102	-259.7105	10.2927	8.57859	7.15575	11.3096	11.2014	7.17229	6.84468	4.98758	8.37373	8.54791	8.47139	8.03345	8.37597	9.54998	9.12496	8.30312	4.36637	9.00194	20.8015	22.8657	18.6997	18.7571	10.794	5.52218	10.9762	11.9078	6.75576	8.09164	6.35694	7.11072	8.34932	7.62953	9.70474	11.0227	11.973	9.33596	9.75252	7.99969	10.9224	12.5394	8.63938	10.134	10.4508	10.9668	10.0637	9.72525	6.94347	6.92081	7.27577	8.42842	7.92744	8.61987	10.2347	8.85994	6.46714	7.9534	18.203	16.0825	11.9028	9.38108	6.03342	5.73106	5.63609	6.40584	6.47162	6.8936	6.60733	6.80412	7.08093	5.77495	9.42533	7.17219	7.24005	7.30672	6.62802	6.56854	7.86194	8.03599	0.3947286	5.340274	9.184845	1.16336	1.00514	0.859701	1.02818	1.01982	0.853744	0.932805	0.657878	0.993891	1.01177	1.03096	1.00288	1.03915	1.18278	1.14323	1.0166	0.458356	1.14596	1.38051	1.46269	1.27907	1.39823	1.24286	0.660713	1.28299	1.22148	0.729169	0.894761	0.756854	0.854185	1.00979	0.918192	0.917574	1.02818	1.13264	0.958564	1.10462	0.932537	1.07728	1.18435	0.873609	0.999356	1.0122	1.05639	1.02376	0.981754	0.849643	0.83351	0.846803	0.93018	0.921312	0.876954	0.994048	1.0261	0.823508	0.797916	1.25568	1.2646	1.14811	1.00319	0.821886	0.777228	0.739242	0.762714	0.80692	0.851947	0.824946	0.815106	0.850438	0.737901	1.07872	0.861694	0.84961	0.869873	0.857572	0.785195	0.849742	0.941316	0.868762	88.74048	1.667823
2300	-8964.706	-8691.996	-272.7093	5.85296	8.57859	4.48134	9.35246	9.26292	7.72502	2.81992	5.18202	9.52571	7.77077	16.4794	8.07144	8.41558	9.54998	9.12496	9.30676	4.85483	9.52975	21.3675	23.4878	17.9931	18.7571	11.2258	10.7942	8.2953	12.1673	5.18337	8.98631	5.72602	6.40499	8.16926	7.28691	13.9242	11.6623	11.973	9.9556	12.2769	10.6958	10.722	11.3976	10.6761	9.52018	9.62041	11.177	10.7317	9.94406	6.11946	6.46747	6.79165	8.39426	7.55196	8.07804	9.43982	8.90205	6.69942	9.61209	17.9917	15.4748	13.8863	11.6381	6.94078	5.96275	6.20775	6.48111	6.50223	6.90169	6.60733	6.5028	7.54192	6.47422	7.92977	7.17219	7.36595	7.43379	6.78936	7.49854	9.31715	8.92592	0.398872	5.586413	9.379597	0.673057	1.00514	0.453206	1.02818	1.01982	0.918228	0.0841837	0.612709	1.10483	0.927964	1.60894	1.00288	1.03915	1.18278	1.14323	1.02844	0.463195	1.14596	1.38051	1.46269	1.27907	1.39823	1.27693	1.24287	1.0091	1.22148	0.480322	1.0081	0.756854	0.854185	1.00979	0.918192	1.21465	1.06068	1.13264	0.958564	1.10462	0.984872	1.07728	1.13961	1.07355	0.983275	0.974016	1.07288	1.02376	1.03757	0.758853	0.814574	0.806895	0.948902	0.899063	0.857056	0.957556	0.992371	0.823508	0.828566	1.279	1.23114	1.14811	1.13707	0.909153	0.777228	0.773664	0.812204	0.811018	0.852965	0.824946	0.815106	0.811095	0.816289	0.913674	0.861694	0.84961	0.884848	0.857572	0.806086	0.943868	0.994698	0.906608	88.74048	1.716572
2310	-8966.5	-8702.659	-263.8417	7.35783	8.57859	5.95878	8.77325	8.68926	4.90788	6.68604	7.47832	5.15581	5.74281	6.5745	7.71396	8.04286	9.54998	9.12496	8.55006	9.90007	9.52975	21.5897	23.732	17.9057	18.4292	6.32274	8.80673	7.45155	12.5766	10.0138	7.57845	4.86515	5.44204	7.73369	7.28691	14.0871	13.1693	13.444	10.9694	11.4393	14.2757	10.722	10.5627	9.94774	9.31787	8.89095	12.5502	13.2773	11.5747	4.92221	6.12263	7.51135	8.70411	8.37862	9.43804	9.41629	7.72445	6.47316	10.0333	18.0905	15.1305	14.2414	14.1719	7.86282	6.44783	6.71276	6.57315	6.21425	6.7771	6.48806	6.59514	7.98476	7.18332	7.43868	7.26422	7.46047	7.84401	7.94868	8.68503	11.3464	9.569	0.3739937	5.085431	9.474761	0.871806	1.00514	0.689631	1.02818	1.01982	0.47756	0.834049	0.931319	0.57163	0.665284	0.826602	1.00288	1.03915	1.18278	1.14323	0.91438	1.04172	1.14596	1.38051	1.46269	1.27907	1.39823	0.808145	1.09596	0.915926	1.22148	1.02355	0.857357	0.756854	0.854185	1.00979	0.918192	1.22476	1.16624	1.13264	0.958564	1.10462	1.29702	1.07728	1.09219	1.01217	0.983275	0.955359	1.07288	1.12442	1.1218	0.61734	0.766981	0.806895	0.977645	0.901804	0.944541	1.00522	0.942538	0.793666	0.828566	1.28798	1.22692	1.13279	1.17432	0.949558	0.777228	0.841598	0.812204	0.771671	0.852965	0.809123	0.815106	0.823342	0.816289	0.858144	0.861694	0.860684	0.884848	0.904229	0.896362	0.981181	1.12854	0.833198	84.47461	1.760117
2320	-8953.788	-8692.536	-261.2522	4.05143	8.57859	11.0714	8.89166	8.80653	6.49668	6.38248	5.8153	5.29693	5.34841	6.99359	7.71396	8.04286	11.3913	10.8844	6.19201	5.38358	9.8067	20.4872	22.5201	17.9057	17.0983	6.58593	5.29776	7.92858	11.3467	5.8979	9.85271	5.92242	6.62467	8.30472	7.99722	9.13004	10.0104	13.444	11.8232	11.4393	9.98285	10.6539	11.679	9.88454	9.7299	10.2018	12.1707	14.3107	13.0695	6.4343	7.21559	8.04779	7.85288	8.17967	9.6525	10.7707	8.85062	6.66228	8.229	17.1667	14.0378	10.8369	9.6578	6.79798	7.69104	6.90784	6.76417	6.21425	6.7771	6.48806	6.59514	7.98476	6.88257	7.53907	7.22977	7.42508	7.84401	7.94868	8.68503	9.42768	8.34352	0.3956065	5.338891	9.174202	0.353522	1.00514	1.23185	1.02818	1.01982	0.721154	0.830839	0.750004	0.595084	0.603484	0.880277	1.00288	1.03915	1.18278	1.14323	0.760502	0.638981	1.14596	1.38051	1.46269	1.27907	1.39823	0.818555	0.629506	0.969825	1.22148	0.653142	1.08531	0.756854	0.854185	1.00979	0.918192	0.874728	0.954681	1.13264	0.958564	1.10462	0.986335	1.07728	1.13633	1.01217	0.977739	0.998478	1.04622	1.12442	1.1869	0.788144	0.828858	0.887686	0.888253	0.901804	0.923668	1.04561	1.01888	0.818679	0.828566	1.24246	1.22692	1.06768	1.00213	0.823162	0.930372	0.841598	0.837087	0.771671	0.852965	0.809123	0.815106	0.823342	0.77914	0.869788	0.861694	0.856554	0.884848	0.904229	0.896362	0.981181	0.967628	0.87507	79.06162	1.389669
2330	-8949.887	-8694.624	-255.263	7.8834	8.57859	6.46839	9.65647	9.56403	7.25474	5.77597	7.83673	5.4765	4.47757	9.94681	8.3635	8.7201	9.67974	9.24895	10.0228	9.05676	9.8067	20.4872	22.5201	17.9057	16.8719	4.69392	4.49599	8.05072	12.2491	8.21212	5.08223	5.5988	6.26268	8.61345	7.42456	12.2873	10.8732	13.444	11.1679	11.5634	9.32947	11.1069	8.95012	10.4167	9.66843	8.88321	13.0296	13.5175	12.071	6.30883	6.94794	7.47151	9.10923	8.78932	9.43818	9.62106	8.74127	6.6525	8.11207	17.1667	13.8519	10.5414	8.36529	7.05311	6.53544	6.90784	6.76417	6.65585	6.14401	6.40943	6.51521	7.50108	7.43752	8.18754	7.22977	7.42508	7.84401	7.94868	8.15894	7.78189	7.92571	0.3956065	5.252758	9.155606	0.931733	1.00514	0.765038	1.02818	1.01982	0.817015	0.676756	0.941776	0.709225	0.534303	1.18624	1.00288	1.03915	1.18278	1.14323	1.14681	1.05878	1.14596	1.38051	1.46269	1.27907	1.39823	0.525667	0.488248	0.983103	1.22148	0.874189	0.447866	0.756854	0.854185	1.00979	0.918192	1.07346	0.967264	1.13264	0.958564	1.10462	0.918163	1.07728	0.946856	1.02155	1.01391	0.956802	1.10545	1.12442	1.13738	0.739335	0.860563	0.823149	0.954721	0.964242	0.923668	1.02611	0.940337	0.817403	0.828566	1.24246	1.22692	1.0561	0.989697	0.855164	0.788951	0.841598	0.837087	0.841893	0.767781	0.809123	0.804515	0.823342	0.846494	0.941459	0.861694	0.856554	0.884848	0.904229	0.896362	0.926906	0.855265	0.942811	88.05228	1.365379
2340	-8935.906	-8690.928	-244.9778	8.90767	8.57859	7.67319	8.34394	8.26406	7.00971	9.38025	7.27787	7.04663	5.91571	5.88085	8.3635	8.7201	10.2283	9.77305	5.62012	7.2423	9.8067	20.4872	22.5201	17.9057	16.5756	6.75032	7.14765	5.99638	12.2491	8.42839	7.195	5.99305	6.70368	8.44462	7.42456	13.5056	8.44713	12.4153	9.81714	11.5634	10.4756	11.1453	10.8471	10.4527	9.48004	8.68014	12.0326	10.9733	9.79199	6.62072	6.81175	7.47151	9.19725	8.87424	8.70967	8.87844	8.10336	6.82004	8.46017	17.1667	13.6086	10.5354	8.83192	6.58904	6.90577	6.90784	6.96611	6.65585	6.14558	6.40943	6.70972	7.12362	7.66292	7.07467	7.07145	7.26248	7.84401	8.055	7.62439	7.44758	7.62532	0.3864447	4.974557	9.046817	1.03783	1.00514	0.932629	1.02818	1.01982	0.787171	1.08354	0.863123	0.92796	0.776012	0.729757	1.00288	1.03915	1.18278	1.14323	0.703445	0.923707	1.14596	1.38051	1.46269	1.27907	1.39823	0.841246	0.890924	0.705608	1.22148	0.896768	0.741467	0.756854	0.854185	1.00979	0.918192	1.15558	0.74797	1.13264	0.958564	1.10462	1.01881	1.07728	1.13391	1.02155	1.0169	0.936716	1.10545	1.05527	1.02541	0.798442	0.843368	0.823149	0.954721	0.972594	0.923668	0.956335	0.940337	0.817403	0.85017	1.24246	1.22692	1.04071	1.00459	0.796047	0.836826	0.841598	0.837087	0.841893	0.768002	0.809123	0.804515	0.848894	0.860886	0.814565	0.861694	0.837323	0.884848	0.904229	0.907903	0.856508	0.887523	0.876993	85.84417	1.121553
2350	-8955.608	-8701.76	-253.8476	6.95386	8.48643	5.75586	9.05948	8.97275	6.26287	7.3631	7.93562	7.38641	4.93648	8.49576	8.3635	8.7201	10.2283	9.77305	8.07376	7.84022	9.8067	20.918	22.9937	18.137	16.5756	7.28806	9.60578	4.10178	12.2875	7.40623	7.83266	5.65335	6.3237	8.18018	7.45942	12.5673	14.051	13.2426	9.81714	11.5634	12.0344	10.1205	8.70874	9.49153	8.60834	8.44348	12.934	11.7045	9.79199	6.04987	6.62943	8.04923	9.2261	9.51573	9.33927	8.63637	7.1823	6.82004	8.71179	17.7541	13.7844	10.8487	9.09461	6.58904	6.90577	6.90784	6.81985	6.82694	7.08928	6.57418	6.73769	6.97405	8.44538	7.89254	6.99548	7.46214	8.05966	8.055	7.62439	7.44758	6.94803	0.364849	5.368249	9.157088	0.83214	1.00514	0.682897	1.02818	1.01982	0.689318	0.788786	0.853827	0.844787	0.494755	1.04928	1.00288	1.03915	1.18278	1.14323	1.0181	0.99261	1.14596	1.38051	1.46269	1.27907	1.39823	0.907821	1.14766	0.375775	1.22148	0.781753	0.815224	0.756854	0.854185	1.00979	0.918192	1.08632	1.18325	1.13264	0.958564	1.10462	1.1393	1.07728	0.943195	1.02155	0.933123	0.936716	1.11216	1.1113	1.02541	0.747758	0.815733	0.827219	0.957442	0.972594	0.98429	0.956335	0.916327	0.817403	0.85017	1.26053	1.23806	1.04071	1.03004	0.796047	0.836826	0.841598	0.837087	0.841893	0.89208	0.809123	0.82656	0.830462	0.945335	0.886029	0.852312	0.837323	0.908405	0.904229	0.907903	0.856508	0.887523	0.7962	75.95907	1.545105
2360	-8948.912	-8693.324	-255.5886	6.44509	8.48643	5.8581	9.53373	9.44245	4.98813	10.2114	7.15496	5.9486	5.83989	7.29933	8.94628	9.32772	10.2283	9.77305	3.89758	4.95708	10.505	20.918	22.9937	17.6882	19.4959	9.84384	10.1766	8.5052	12.9526	8.9101	9.73926	5.65335	6.3237	8.18018	7.45942	11.7243	12.7295	13.0152	9.80686	10.0616	9.88839	10.1205	6.76851	8.25882	9.15643	9.29543	12.4766	11.4915	9.64982	6.04987	6.62943	8.04923	9.91155	9.69777	9.21333	8.81812	6.61622	8.21283	8.92359	17.3147	15.8118	12.4305	8.85973	6.58904	6.90577	7.3997	7.50662	7.30265	6.1351	6.57418	6.92324	7.266	8.58692	8.19138	6.99548	7.35944	7.94873	8.19	7.86025	7.55141	6.18396	0.3748648	5.35834	9.232504	0.766146	1.00514	0.698191	1.02818	1.01982	0.491647	1.07284	0.763879	0.782309	0.76629	0.917443	1.00288	1.03915	1.18278	1.14323	0.385544	0.594405	1.14596	1.38051	1.46269	1.27907	1.39823	1.05111	1.07998	0.965607	1.22148	0.896536	0.987998	0.756854	0.854185	1.00979	0.918192	1.04224	1.11369	1.13264	0.958564	1.10462	1.08954	1.07728	0.670657	0.900714	0.933123	0.99033	1.09593	1.09626	1.0245	0.747758	0.815733	0.827219	1.00323	0.989054	0.98429	0.944543	0.94621	0.935224	0.893762	1.26053	1.2163	1.18166	1.00732	0.796047	0.836826	0.841598	0.89683	0.900401	0.76652	0.809123	0.82656	0.854058	0.945335	0.930348	0.852312	0.837323	0.896367	0.904229	0.92234	0.868533	0.887523	0.695011	85.26625	1.365973
2370	-8942.595	-8696.089	-246.506	6.49815	8.48643	6.21489	9.20882	9.12066	8.94201	14.5722	11.1728	6.12431	5.9103	6.63095	8.97132	9.35384	10.2283	9.77305	5.14592	4.80242	9.9107	20.918	22.9937	17.6882	17.5309	9.79657	6.36464	10.1315	12.9526	10.8865	7.62009	5.86082	6.55577	7.7545	7.45942	12.8567	13.312	12.1079	9.77185	10.0616	7.96051	10.1205	8.10558	8.25882	7.97457	7.51072	11.6068	10.6523	9.61537	5.94552	6.28445	8.1549	9.91155	9.82508	9.33428	8.181	7.57984	8.88388	9.45297	17.3147	14.2181	10.9463	8.98447	6.61034	6.9281	7.00367	7.08197	7.3231	6.28146	6.57418	6.92324	7.266	9.09761	7.91222	7.19086	7.56498	7.93538	8.17625	7.86025	7.81954	7.90751	0.4113997	5.543911	9.281655	0.773267	1.00514	0.725619	1.02818	1.01982	1.0001	1.33153	1.10081	0.787116	0.756221	0.834028	1.00288	1.03915	1.18278	1.14323	0.626879	0.566873	1.14596	1.38051	1.46269	1.27907	1.39823	1.04692	0.672324	1.04937	1.22148	1.07055	0.774866	0.756854	0.854185	1.00979	0.918192	1.12232	1.15255	1.13264	0.958564	1.10462	0.901168	1.07728	0.947276	0.900714	0.933123	0.870292	1.09593	1.03349	1.02139	0.779064	0.769316	0.827219	1.00323	0.989054	0.995619	0.944543	0.881071	0.935224	0.961982	1.26053	1.2163	1.08938	0.989155	0.796047	0.836826	0.844401	0.84625	0.902829	0.786998	0.809123	0.82656	0.854058	0.995515	0.90023	0.852312	0.861249	0.896367	0.902769	0.92234	0.868533	0.91783	0.87825	85.26625	1.307871
