Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
339	-15802.92	-15816.75	13.82868	0.13151	0.0958155	0.087215	0.0976611	0.11418	0.0819285	0.12248	0.081253	0.103281	0.148637	0.0729356	0.0688877	0.112242	0.0845569	0.114547	0.105289	0.128817	0.107917	0.114786	0.0758539	0.0855602	0.0771598	0.171534	0.0748195	0.0395938	0.0164186	0.0462668	0.0592237	0.0632587	0.02982	0.0165929	0.06217	0.0298245	0.0221215	0.0352356	0.0372036	0.0162058	0.0174497	0.00902408	0.0460658	0.0344144	0.0316099	0.0346714	3.10604
340	-15803.86	-15816.97	13.10596	0.13151	0.11719	0.087215	0.104925	0.11418	0.0819285	0.12248	0.081253	0.103281	0.15647	0.0729356	0.0688877	0.0950444	0.0845569	0.114547	0.105289	0.128817	0.107917	0.114786	0.0730324	0.0855602	0.0675245	0.171534	0.0748195	0.0483154	0.0164186	0.0466884	0.0592237	0.0632587	0.02982	0.0165929	0.06217	0.0298245	0.0221215	0.0531882	0.0372036	0.0214318	0.0588989	0.00902408	0.0460658	0.0344144	0.0316099	0.0263571	3.178312
341	-15806.92	-15819.33	12.40931	0.13151	0.11719	0.087215	0.104925	0.11418	0.0901307	0.12248	0.081253	0.106534	0.15647	0.0730074	0.0782377	0.0879834	0.0845569	0.114547	0.105289	0.139143	0.107917	0.146473	0.0730324	0.0855602	0.083684	0.171534	0.0748195	0.0602581	0.0164186	0.0466884	0.0592237	0.0609277	0.02982	0.0165929	0.0567818	0.044343	0.0138055	0.0531882	0.0372036	0.0172803	0.0588989	0.0156702	0.0353461	0.02989	0.0316099	0.0263571	3.247977
342	-15813.51	-15826.35	12.84039	0.122479	0.11719	0.087215	0.0947578	0.11418	0.0901307	0.12248	0.081253	0.103377	0.15647	0.0730074	0.0782377	0.078744	0.0845569	0.114547	0.105289	0.139143	0.107917	0.146473	0.0730324	0.0717866	0.083684	0.171534	0.0748195	0.0602581	0.0164186	0.0466884	0.044364	0.0609277	0.0459917	0.0165929	0.0598743	0.0446455	0.0138055	0.0531882	0.0372036	0.0170841	0.0588989	0.0156702	0.0353461	0.0276398	0.0316099	0.0263571	3.204869
343	-15807.82	-15822.1	14.28898	0.11501	0.100022	0.087215	0.0947578	0.11418	0.0750088	0.12248	0.081253	0.103377	0.15647	0.0730074	0.0999437	0.078744	0.0845569	0.114547	0.105289	0.139143	0.107917	0.114473	0.0730324	0.0808999	0.083684	0.171534	0.0704606	0.0330934	0.0164186	0.0466884	0.044364	0.0696202	0.0459917	0.0165929	0.0354092	0.0402209	0.0135113	0.0531882	0.0309189	0.0170841	0.0304325	0.0156702	0.0353461	0.0276398	0.0221067	0.0187063	3.06001
344	-15809.99	-15823.55	13.56272	0.11501	0.100022	0.087215	0.0947578	0.103938	0.0750088	0.122945	0.0786929	0.103377	0.15647	0.0730074	0.0999437	0.105973	0.0845569	0.114547	0.126431	0.122129	0.107917	0.114473	0.0730324	0.0940293	0.0916146	0.171534	0.0722917	0.0316746	0.0160183	0.0466884	0.044364	0.0598878	0.0459917	0.0165929	0.0489584	0.0402209	0.0135113	0.0531882	0.0369187	0.0303628	0.0304325	0.0156702	0.0353461	0.0370783	0.0221067	0.0187063	3.132636
345	-15814.18	-15828.17	13.99119	0.11501	0.0804409	0.087215	0.0947578	0.103938	0.0750088	0.122945	0.0786929	0.103377	0.15647	0.0730074	0.0778814	0.105973	0.0845569	0.108436	0.126431	0.122129	0.107917	0.114473	0.0730324	0.11045	0.0899869	0.171534	0.0587804	0.0305582	0.0160183	0.0466884	0.044364	0.0598878	0.0459917	0.0134635	0.0489584	0.0400609	0.0135113	0.0531882	0.0369187	0.0303628	0.0304325	0.023701	0.0353461	0.0370783	0.0221067	0.0187063	3.089789
346	-15817.97	-15830.59	12.61989	0.139171	0.0811775	0.087215	0.100861	0.0977268	0.0750088	0.152006	0.0786929	0.103377	0.15647	0.0843596	0.0719182	0.0797755	0.0868522	0.127175	0.118301	0.144292	0.107917	0.131967	0.0730324	0.114587	0.0899869	0.209354	0.0558642	0.0449516	0.0160183	0.0366881	0.044364	0.0770565	0.0361802	0.0195299	0.0404114	0.0400609	0.0135113	0.0531882	0.0356171	0.0327597	0.0304325	0.023701	0.0353461	0.0370783	0.0221067	0.020828	3.226919
347	-15816.76	-15828.18	11.4208	0.139171	0.0811775	0.116824	0.100861	0.123934	0.0866025	0.152006	0.0786929	0.103377	0.164984	0.0797643	0.0852259	0.0797755	0.0868522	0.127175	0.118301	0.144292	0.101432	0.131967	0.0730324	0.114587	0.0899869	0.209354	0.0716545	0.0415491	0.0303882	0.0366881	0.044364	0.0770565	0.0361802	0.0195299	0.0404114	0.0400609	0.0135113	0.0531882	0.0297948	0.0327597	0.0394174	0.023701	0.0353461	0.0307241	0.0221067	0.0390184	3.346828
348	-15815.63	-15827.24	11.60876	0.117975	0.0811775	0.132249	0.0927763	0.123934	0.0866025	0.144956	0.0786929	0.103377	0.146226	0.0797643	0.0852259	0.0717205	0.0868522	0.127175	0.118301	0.144292	0.12412	0.131967	0.0730324	0.114587	0.0911895	0.177869	0.0716545	0.03981	0.0293382	0.0366881	0.0705896	0.0770565	0.0361802	0.0195299	0.0404114	0.0427486	0.0240131	0.0531882	0.0337707	0.0327597	0.0394174	0.023701	0.0353461	0.0219433	0.0268061	0.0390184	3.328032
349	-15810.17	-15822.03	11.85994	0.144684	0.0986861	0.122525	0.0927763	0.123934	0.0866025	0.144956	0.0786929	0.103377	0.154247	0.0797643	0.0852259	0.0717205	0.0868522	0.124711	0.118301	0.144292	0.12412	0.130344	0.0730324	0.114587	0.0911895	0.14423	0.0716545	0.03981	0.0293382	0.0584752	0.0448286	0.0770565	0.0362308	0.0150775	0.0404114	0.0427486	0.0240131	0.0402658	0.0337707	0.0318141	0.0394174	0.0211135	0.0353461	0.0338624	0.0268061	0.0220234	3.302914
350	-15812.58	-15825.62	13.038	0.151924	0.0944169	0.122525	0.0927763	0.123934	0.0866025	0.144956	0.0786929	0.0854204	0.154247	0.0797643	0.0852259	0.0717205	0.0868522	0.102743	0.118301	0.103624	0.12412	0.130344	0.0730324	0.10343	0.0752554	0.14423	0.0806388	0.0441084	0.0293382	0.0584752	0.0448286	0.0770565	0.0318167	0.0150775	0.0404114	0.0272161	0.0240131	0.0402658	0.0337707	0.0318141	0.0394174	0.0211135	0.0353461	0.0338624	0.0203773	0.0220234	3.185108
351	-15818.97	-15832.42	13.45187	0.151924	0.0944169	0.122525	0.0927763	0.123934	0.0846952	0.144956	0.0786929	0.0758578	0.154247	0.0797643	0.0852259	0.0717205	0.0868522	0.102743	0.118301	0.103624	0.12412	0.106176	0.059675	0.10343	0.0752554	0.14423	0.0911975	0.0441084	0.0293382	0.0355762	0.0448286	0.0770565	0.0288457	0.0150775	0.0606469	0.0310643	0.0268903	0.0366236	0.0337707	0.0177035	0.0420053	0.0211135	0.0353461	0.0449854	0.0203773	0.0220234	3.143721
352	-15818.73	-15831.32	12.58641	0.151924	0.0944169	0.124482	0.109532	0.123934	0.0908693	0.144956	0.090126	0.0758578	0.182717	0.082382	0.08653	0.0717205	0.100124	0.102743	0.118301	0.103624	0.12412	0.106176	0.059675	0.10343	0.0935247	0.148779	0.0911975	0.0441084	0.0293382	0.0355762	0.0448286	0.0494822	0.0288457	0.00881898	0.0606469	0.0338804	0.0268903	0.0366236	0.0337707	0.0273771	0.0420053	0.022496	0.0353461	0.0449854	0.0244389	0.0196644	3.230266
353	-15813.59	-15825.62	12.02175	0.151924	0.0944169	0.123352	0.109532	0.123934	0.0855293	0.134513	0.089669	0.0758578	0.182717	0.082382	0.08653	0.112312	0.100124	0.125336	0.118301	0.103624	0.119168	0.106176	0.059675	0.10343	0.0935247	0.148779	0.0911975	0.0460212	0.0293382	0.0355762	0.0480189	0.0454263	0.0288457	0.0177663	0.0606469	0.0338804	0.0268903	0.0366236	0.0381571	0.0273771	0.0420053	0.022496	0.0365699	0.0449854	0.0244389	0.0196644	3.286733
354	-15805.91	-15818.6	12.68838	0.112836	0.0944169	0.119197	0.109532	0.123934	0.0736141	0.134513	0.0830232	0.0758578	0.182717	0.082382	0.0849274	0.0859072	0.0782694	0.115048	0.118301	0.133583	0.119168	0.106176	0.0872166	0.0994391	0.0935247	0.148779	0.0794195	0.0405424	0.0293382	0.0355762	0.0575382	0.0425749	0.0288457	0.0177663	0.0606469	0.0338804	0.0268903	0.0366236	0.0381571	0.0273771	0.0420053	0.022496	0.0365699	0.0363025	0.0432428	0.0219114	3.22007
355	-15807.18	-15818.73	11.55216	0.155314	0.112201	0.103199	0.0919296	0.123934	0.0872864	0.134513	0.0830232	0.0758578	0.182717	0.0707166	0.0849274	0.117305	0.0782694	0.115048	0.120365	0.133583	0.0995706	0.106176	0.0872166	0.0994391	0.0935247	0.183313	0.0794195	0.0394416	0.0254112	0.0355762	0.0575382	0.059251	0.0250817	0.0159659	0.0593758	0.0354298	0.0355235	0.0521112	0.020771	0.0321377	0.0393052	0.0305103	0.0365699	0.0380374	0.0432428	0.0335625	3.333692
356	-15805.82	-15817.73	11.91204	0.155314	0.112201	0.103199	0.0919296	0.123934	0.0872864	0.134513	0.0830232	0.0758578	0.182717	0.0707166	0.0849274	0.104554	0.0782694	0.115048	0.120365	0.133583	0.0995706	0.106176	0.0872166	0.0994391	0.0893873	0.184019	0.0794195	0.0420728	0.0254112	0.0355762	0.0575382	0.0680773	0.0250817	0.0159659	0.056244	0.0354298	0.0330724	0.0521112	0.0204998	0.0321377	0.0402247	0.0320299	0.0365699	0.0181114	0.0432428	0.0256403	3.297704
357	-15804.64	-15816.34	11.70472	0.155314	0.1107	0.107361	0.0852945	0.123934	0.0872864	0.112034	0.0830232	0.0744766	0.182717	0.0707166	0.0849274	0.104554	0.104358	0.115048	0.120365	0.133583	0.0995706	0.121617	0.0872166	0.0994391	0.0871696	0.19953	0.0707208	0.0420728	0.0254112	0.0523738	0.059572	0.0697244	0.0250817	0.0150088	0.056244	0.0354298	0.0329842	0.0521112	0.0204998	0.0321377	0.0363799	0.0320299	0.0365699	0.0248104	0.0233973	0.0256403	3.318436
358	-15805.41	-15817.61	12.19662	0.155314	0.1107	0.107361	0.121598	0.110637	0.0750363	0.112034	0.0698169	0.0744766	0.182717	0.0707166	0.0849274	0.104554	0.104358	0.115048	0.120365	0.133583	0.0995706	0.121617	0.0872166	0.0943095	0.0909608	0.162344	0.0707208	0.0420728	0.0254112	0.0523738	0.059572	0.0697244	0.0250817	0.0150088	0.038704	0.0429898	0.0233432	0.0521112	0.0204998	0.0232032	0.0334356	0.0320299	0.0321635	0.0248104	0.0510872	0.0256403	3.269246
359	-15801.26	-15813.45	12.19185	0.12714	0.128206	0.0992185	0.121598	0.110637	0.0750363	0.112034	0.0698169	0.101408	0.182717	0.0849866	0.0849274	0.104554	0.104358	0.115048	0.120365	0.153002	0.0995706	0.121617	0.068559	0.0978443	0.0909608	0.180572	0.0859905	0.0420728	0.0191961	0.0523738	0.059572	0.0539554	0.0250817	0.0150088	0.038704	0.0401859	0.0233432	0.0521112	0.0204998	0.0232032	0.0334356	0.0130803	0.0343253	0.0227402	0.0350253	0.0256403	3.269723
360	-15805.72	-15817.33	11.60938	0.12714	0.128206	0.0992185	0.121598	0.126248	0.0769974	0.142373	0.0698169	0.101408	0.182717	0.0849866	0.0849274	0.104554	0.104358	0.115048	0.106403	0.153002	0.0995706	0.133134	0.0691633	0.102634	0.0909608	0.180572	0.0629855	0.0420728	0.0187944	0.0523738	0.0550645	0.0539554	0.0250817	0.0150088	0.038704	0.0269513	0.0233432	0.0521112	0.0204998	0.0232032	0.0334356	0.0345217	0.0343253	0.037212	0.0476469	0.0256403	3.32797
361	-15808.94	-15821.5	12.56081	0.129875	0.133491	0.103024	0.121598	0.126248	0.0848369	0.118882	0.0698169	0.101408	0.182717	0.0849866	0.0849274	0.104554	0.104358	0.0996696	0.106403	0.117054	0.0995706	0.133134	0.0691633	0.102634	0.0808768	0.158407	0.0616352	0.0420728	0.0187944	0.0523738	0.0520955	0.0539554	0.0250817	0.0150088	0.0341353	0.0446868	0.0233432	0.0521112	0.0181357	0.0117401	0.0321369	0.0345217	0.0343253	0.037212	0.0476469	0.0241786	3.232827
362	-15801.63	-15814.77	13.14059	0.124987	0.133491	0.103024	0.0986106	0.126248	0.0848369	0.118882	0.0698169	0.101408	0.161813	0.0686677	0.0849274	0.104554	0.104358	0.104762	0.104278	0.114788	0.0995706	0.117713	0.0691633	0.102634	0.0944724	0.158407	0.0742169	0.0357004	0.0187944	0.0523738	0.0520955	0.0539554	0.0250817	0.0150088	0.0359336	0.0446868	0.0227749	0.0521112	0.0320534	0.0117401	0.0321369	0.0345217	0.0343253	0.037212	0.0345353	0.0241786	3.174849
363	-15809.07	-15821.6	12.52981	0.124987	0.133491	0.103024	0.0986106	0.126248	0.077028	0.118882	0.0698169	0.101408	0.170454	0.0686677	0.0981319	0.104554	0.104358	0.125497	0.104278	0.118919	0.0995706	0.102075	0.0691633	0.122459	0.0944724	0.174998	0.0742169	0.0357004	0.0187944	0.0523738	0.0520955	0.0724169	0.0301326	0.0267895	0.0583652	0.023493	0.0184773	0.0425864	0.0320534	0.0117401	0.0321369	0.0132092	0.0343253	0.037212	0.0345353	0.0241786	3.235927
364	-15804.38	-15817.4	13.02253	0.128406	0.115208	0.103024	0.0986106	0.126248	0.08561	0.118882	0.0783897	0.101408	0.18729	0.0686677	0.0981319	0.102744	0.0859303	0.125497	0.104278	0.121564	0.0995706	0.102075	0.0691633	0.0908114	0.0702063	0.182582	0.0742169	0.0357004	0.0240541	0.0523738	0.0520955	0.0637852	0.0404264	0.0208569	0.0475952	0.0288972	0.027127	0.0492501	0.0215846	0.0117401	0.0321369	0.0132092	0.0313811	0.037212	0.0345353	0.0241786	3.186655
365	-15808.04	-15820.18	12.14336	0.128406	0.116862	0.103024	0.113262	0.126248	0.08561	0.118882	0.0783897	0.101408	0.18729	0.0686677	0.0981319	0.102744	0.0859303	0.125497	0.104278	0.126398	0.0995706	0.139064	0.0891788	0.0764114	0.0829019	0.182582	0.0742169	0.0357004	0.0122616	0.0568509	0.05991	0.0637852	0.0404264	0.0208569	0.0475952	0.0288972	0.027127	0.0492501	0.0215846	0.0117401	0.0301497	0.0132092	0.0313811	0.037212	0.0289249	0.0427561	3.274572
366	-15801.91	-15813.98	12.07219	0.128406	0.116862	0.0925078	0.113262	0.126248	0.086104	0.109094	0.0783897	0.101408	0.18729	0.0668517	0.0981319	0.102744	0.0942655	0.125497	0.104278	0.126398	0.0995706	0.133818	0.0891788	0.0976007	0.087498	0.177074	0.0742169	0.0357004	0.0182869	0.0568509	0.051557	0.0637852	0.0404264	0.0208569	0.0475952	0.0288972	0.0332056	0.0492501	0.0219653	0.0175832	0.0301497	0.0168218	0.0313811	0.0290008	0.0289249	0.0427561	3.281689
367	-15805.02	-15816.9	11.88241	0.128406	0.11083	0.0965954	0.113262	0.126248	0.086104	0.131138	0.0603442	0.101408	0.148162	0.0947622	0.0743511	0.102744	0.101488	0.125497	0.128494	0.13233	0.0995706	0.133818	0.0891788	0.0976007	0.0841849	0.177074	0.0742169	0.0357004	0.0182869	0.0403118	0.0516394	0.0637852	0.0404264	0.0154343	0.058611	0.0288972	0.0332056	0.0492501	0.0219653	0.0286638	0.0413777	0.0168218	0.0313811	0.0370759	0.0272698	0.0427561	3.300667
368	-15804.37	-15817.48	13.11265	0.128406	0.122661	0.0976384	0.113262	0.126248	0.086104	0.131138	0.0603442	0.101408	0.148162	0.0742701	0.0743511	0.102744	0.101488	0.0983564	0.128494	0.13233	0.0995706	0.115182	0.0686602	0.0973925	0.0841849	0.171999	0.0766987	0.0333588	0.0182869	0.0403118	0.0385654	0.0637852	0.0404264	0.00967697	0.0432403	0.0288972	0.0332056	0.0492501	0.0194481	0.0247699	0.0413777	0.01802	0.034596	0.0370759	0.038857	0.023401	3.177643
369	-15802.24	-15814.79	12.5551	0.128406	0.122661	0.0982401	0.113262	0.126248	0.086104	0.131138	0.0798597	0.101408	0.148162	0.0742701	0.0936788	0.101897	0.101488	0.0983564	0.128494	0.13233	0.0995706	0.115182	0.0686602	0.0973925	0.0841849	0.171999	0.0766987	0.0333588	0.0293048	0.0403118	0.0385654	0.0645854	0.0261927	0.00967697	0.0432403	0.0288972	0.0332056	0.0524414	0.01628	0.0323529	0.0413777	0.01802	0.0306961	0.0314511	0.038857	0.044892	3.233398
370	-15806.37	-15819.12	12.75419	0.153831	0.0895606	0.0982401	0.0953908	0.126248	0.086104	0.131138	0.0798597	0.102007	0.139655	0.0742701	0.0936788	0.101897	0.112491	0.0983564	0.128494	0.13233	0.0995706	0.108854	0.0686602	0.0857434	0.0841849	0.183168	0.0766987	0.0352047	0.0293048	0.0403118	0.0430433	0.0621149	0.0261927	0.00967697	0.0432403	0.032147	0.0332056	0.0524414	0.01628	0.0323529	0.0279558	0.01802	0.0315816	0.0462335	0.038857	0.044892	3.213488
371	-15804.45	-15817.25	12.79945	0.153831	0.0930579	0.0982401	0.0953908	0.0997381	0.0717373	0.131138	0.0798597	0.103263	0.157601	0.0863455	0.0936788	0.101897	0.112491	0.0983564	0.128494	0.13233	0.0995706	0.113398	0.0686602	0.0857434	0.0904648	0.183168	0.0803892	0.0540263	0.0293048	0.0403118	0.0427006	0.055308	0.0274448	0.00967697	0.0420442	0.032147	0.0332056	0.0406214	0.0190841	0.0323529	0.0279558	0.01802	0.0344981	0.0462335	0.0215912	0.0435919	3.208963
372	-15811.04	-15823.38	12.33542	0.153831	0.0930579	0.113639	0.119436	0.0997381	0.0717373	0.131138	0.0798597	0.103263	0.157601	0.0929173	0.0936788	0.0909312	0.112491	0.0983564	0.128494	0.132971	0.0995706	0.113398	0.0686602	0.0857434	0.0735612	0.183168	0.0643201	0.0540263	0.0332374	0.0374939	0.0439599	0.055308	0.0274448	0.0274572	0.0538895	0.032147	0.036448	0.0406214	0.0274996	0.0323529	0.0249729	0.0204621	0.0344981	0.0462335	0.0221601	0.0435919	3.255366
373	-15810.94	-15823.68	12.73469	0.153831	0.0930579	0.113639	0.119436	0.0997381	0.0717373	0.131138	0.0787637	0.0923941	0.157601	0.0929173	0.0936788	0.0909312	0.112491	0.0983564	0.135193	0.132971	0.0995706	0.095745	0.0686602	0.0857434	0.071166	0.183168	0.0643201	0.0379233	0.0332374	0.0536617	0.0512374	0.055308	0.0274448	0.0274572	0.0394607	0.032147	0.0321781	0.038989	0.0274996	0.0307279	0.0249729	0.0204621	0.0344981	0.0462335	0.0221601	0.0435919	3.215439
374	-15806.03	-15818.37	12.34124	0.125523	0.100735	0.113639	0.119436	0.118923	0.0717373	0.131138	0.0787637	0.0923941	0.157601	0.0929173	0.0936788	0.112686	0.0963506	0.0983564	0.135193	0.132971	0.116094	0.095745	0.0686602	0.0857434	0.071166	0.183168	0.0606266	0.0437127	0.0332374	0.0536617	0.0676319	0.052596	0.0274448	0.0132598	0.0443383	0.0372694	0.0321781	0.038989	0.0274996	0.0304834	0.0249729	0.0227168	0.039559	0.0462335	0.0221601	0.0435919	3.254784
375	-15803.88	-15816.58	12.6998	0.125523	0.116184	0.102509	0.123011	0.118923	0.0717373	0.131138	0.072935	0.0923941	0.157601	0.0929173	0.0936788	0.112686	0.0963506	0.103051	0.115208	0.132971	0.116094	0.095745	0.0686602	0.0857434	0.0676221	0.156299	0.0730223	0.0437127	0.0288353	0.0536617	0.0676319	0.052596	0.0274448	0.0132598	0.0443383	0.0331534	0.0392893	0.0450553	0.0274996	0.0212113	0.0249729	0.0227168	0.039559	0.0462335	0.0221601	0.0435919	3.218928
376	-15804.26	-15817.37	13.11249	0.129122	0.113767	0.102509	0.123011	0.118923	0.074981	0.131138	0.0812131	0.0923941	0.137104	0.0784458	0.0936788	0.101014	0.0963506	0.103051	0.115208	0.132971	0.117495	0.095745	0.0686602	0.0857434	0.0676221	0.156299	0.0730223	0.0437127	0.0288353	0.0536617	0.0676319	0.052596	0.0274921	0.0132598	0.0443383	0.0331534	0.0211784	0.0330775	0.0274996	0.0212113	0.0462812	0.0227168	0.039559	0.0462335	0.0221601	0.0435919	3.177658
377	-15804.3	-15817.41	13.11192	0.129122	0.105944	0.102509	0.123011	0.105954	0.0663362	0.131138	0.0812131	0.0923941	0.137104	0.0871011	0.0936788	0.101014	0.0982447	0.114838	0.115208	0.132971	0.117495	0.0929128	0.0686602	0.0857434	0.0957906	0.156299	0.0730223	0.0345901	0.0192008	0.0485415	0.0676319	0.052596	0.0274921	0.0132598	0.0443383	0.0331534	0.0211784	0.0330775	0.025712	0.0243875	0.0462812	0.0227168	0.039559	0.0462335	0.0407036	0.0293593	3.177716
378	-15804.91	-15817.98	13.07466	0.129122	0.100831	0.102509	0.123011	0.101787	0.0663362	0.131138	0.0812131	0.0923941	0.164448	0.0857881	0.0936788	0.101014	0.0958974	0.114838	0.115208	0.132971	0.117495	0.0929128	0.0686602	0.0857434	0.0953994	0.144634	0.0730223	0.0345901	0.0149404	0.0485415	0.0776615	0.052596	0.0274921	0.0132598	0.0489735	0.0331534	0.0211784	0.0360278	0.025712	0.0243875	0.0519704	0.0162089	0.0322849	0.0423496	0.0407036	0.0293593	3.181442
379	-15804.79	-15817.27	12.4811	0.129122	0.100831	0.0810178	0.123011	0.125856	0.0854439	0.131138	0.0812131	0.115161	0.164448	0.0650764	0.0936788	0.0905902	0.0869129	0.0974741	0.115208	0.132971	0.117495	0.120101	0.086575	0.0857434	0.0953994	0.144634	0.07328	0.0345901	0.0149404	0.0485415	0.0776615	0.0700279	0.0274921	0.0132598	0.0489735	0.0331534	0.0211784	0.0561161	0.025712	0.0243875	0.0519704	0.0162089	0.0322849	0.0318552	0.0407036	0.0293593	3.240798
380	-15804.34	-15816.87	12.53769	0.140718	0.0915453	0.0810178	0.123011	0.125856	0.0753954	0.112365	0.0812131	0.110225	0.164448	0.0650764	0.0936788	0.108317	0.104632	0.0994173	0.115208	0.128514	0.117495	0.120101	0.086575	0.0857434	0.0809652	0.180428	0.07328	0.0345901	0.0149404	0.0485415	0.0776615	0.04391	0.0274921	0.0132598	0.0489735	0.038617	0.0211784	0.0535559	0.025712	0.0243875	0.0523886	0.0162089	0.0322849	0.0318552	0.0407036	0.0236521	3.235139
381	-15802.2	-15815.32	13.11578	0.140718	0.0926377	0.0810178	0.0878151	0.117075	0.0854906	0.112365	0.0812131	0.110225	0.164448	0.0654314	0.0937866	0.108317	0.104632	0.0994173	0.115208	0.128514	0.117495	0.133897	0.086575	0.091512	0.0839524	0.180428	0.0621264	0.0345901	0.0149404	0.0485415	0.0650716	0.04391	0.0274921	0.0132598	0.0489735	0.0310142	0.0211784	0.0535559	0.025712	0.0243875	0.0415791	0.0162089	0.0264063	0.0318552	0.0407036	0.0236521	3.17733
382	-15804.94	-15818.11	13.16235	0.140718	0.115138	0.0810178	0.0878151	0.117075	0.0854906	0.10781	0.0812131	0.110225	0.164448	0.0654314	0.0773959	0.108317	0.102595	0.0994173	0.115208	0.128514	0.117495	0.133897	0.0768205	0.0813548	0.0839524	0.180428	0.0621264	0.0345901	0.0149404	0.0485415	0.0637327	0.04391	0.0240054	0.0132598	0.0537151	0.0307782	0.0211784	0.0535559	0.0430803	0.0243875	0.0415791	0.013722	0.0264063	0.0360367	0.0376981	0.0236521	3.172673
383	-15810.24	-15822.21	11.967	0.140718	0.120864	0.0892368	0.0878151	0.125597	0.0854906	0.10781	0.0812131	0.0958525	0.164448	0.0654314	0.0773959	0.108317	0.102595	0.0994173	0.115208	0.128514	0.117495	0.133897	0.0861098	0.0986045	0.0877634	0.180428	0.0621264	0.0345901	0.00827276	0.0485415	0.0637327	0.0796817	0.0374379	0.0132598	0.0578912	0.0421168	0.023188	0.0610509	0.0430803	0.0243875	0.0382988	0.013722	0.0432219	0.0360367	0.0376981	0.0236521	3.292208
384	-15805.77	-15818.17	12.40723	0.140718	0.103964	0.0892368	0.10951	0.117305	0.0854906	0.10781	0.0812131	0.0859569	0.164448	0.0693781	0.0836057	0.108317	0.102595	0.0928831	0.115208	0.128843	0.117495	0.135262	0.0715062	0.0986045	0.0877634	0.17249	0.0621264	0.0345901	0.00827276	0.0485415	0.0637327	0.0604138	0.0374379	0.0162696	0.0578912	0.0421168	0.023188	0.0610509	0.0445906	0.0243875	0.0405829	0.013722	0.0432219	0.0251006	0.0376981	0.0336473	3.248185
385	-15805.66	-15818.98	13.32014	0.140718	0.0916122	0.115331	0.10951	0.0979187	0.0854906	0.10781	0.0812131	0.0982905	0.164448	0.0693781	0.0836057	0.108317	0.102595	0.0928831	0.115208	0.128843	0.12002	0.10748	0.0688559	0.0986045	0.0877634	0.17249	0.0621264	0.0345901	0.00827276	0.0485415	0.0637327	0.0604138	0.0198253	0.0162696	0.0388324	0.0421168	0.023188	0.0405734	0.0422246	0.0243875	0.0405829	0.0133587	0.0439474	0.0251006	0.0376981	0.0227257	3.156894
386	-15804.67	-15817.49	12.81136	0.140718	0.0916122	0.0964316	0.109226	0.0979187	0.0854906	0.10781	0.0812131	0.0982905	0.164448	0.0693781	0.079846	0.108317	0.102595	0.0928831	0.115208	0.1279	0.12002	0.124297	0.0688559	0.0986045	0.0877634	0.17249	0.0621264	0.0619724	0.0238294	0.0485415	0.0637327	0.0604138	0.0392618	0.0193091	0.0388324	0.0421168	0.0237324	0.0405734	0.0422246	0.0243875	0.0269076	0.0133587	0.047455	0.0251006	0.0376981	0.0248817	3.207772
387	-15802.54	-15815.38	12.83925	0.140718	0.0975156	0.0986254	0.0932831	0.113343	0.0883901	0.10781	0.0812131	0.0982905	0.164448	0.0693781	0.079846	0.102379	0.102595	0.0928831	0.115208	0.142875	0.12002	0.124297	0.0688559	0.0986045	0.0877634	0.17249	0.0621264	0.0577714	0.0238294	0.0435319	0.0607627	0.0604138	0.0392618	0.0193091	0.0388324	0.0213749	0.0334706	0.0405734	0.0422246	0.0243875	0.0295883	0.0139593	0.047455	0.0251006	0.0352967	0.0248817	3.204982
388	-15804.39	-15818.56	14.16623	0.140718	0.110287	0.0926463	0.0932831	0.113343	0.0880285	0.10781	0.0812131	0.10067	0.145337	0.0690097	0.0757826	0.0775526	0.102595	0.0928831	0.115208	0.115266	0.12002	0.124297	0.0688559	0.0782609	0.0809785	0.17249	0.0621264	0.0435308	0.0197184	0.0435319	0.0607627	0.0604138	0.0392618	0.0193091	0.0537235	0.0213749	0.0212515	0.0459726	0.0259726	0.0146559	0.0295883	0.0139593	0.047455	0.0251006	0.0331606	0.0248817	3.072285
389	-15805.25	-15817.8	12.55191	0.140718	0.0992308	0.0926463	0.119762	0.113343	0.0880285	0.114073	0.0753719	0.10067	0.182948	0.0690097	0.0757826	0.0775526	0.118888	0.13154	0.115208	0.115266	0.12002	0.122326	0.0688559	0.0990617	0.0809785	0.17249	0.0621264	0.0435308	0.0403471	0.0509783	0.0607627	0.0604138	0.0338896	0.0193091	0.0475792	0.0213749	0.0212515	0.0459726	0.0259726	0.0407712	0.0301116	0.0139593	0.0384538	0.0251006	0.0331606	0.0248817	3.233717
