Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
413	-15804.91	-15818.56	13.65695	0.119897	0.100383	0.0889018	0.109703	0.121646	0.102416	0.13673	0.0802805	0.101947	0.159665	0.0756373	0.0720549	0.0863165	0.091411	0.105947	0.126411	0.112763	0.0934084	0.108158	0.0789964	0.083116	0.0823046	0.173867	0.0297915	0.0307499	0.040452	0.04684	0.0214106	0.0169731	0.0468833	0.0377712	0.0321013	0.023151	0.0292687	0.0262432	0.0604105	0.0660289	0.0202795	0.0302878	0.0403363	0.0124286	0.0435874	0.0562603	3.123213
414	-15804.13	-15818.01	13.87458	0.119897	0.100383	0.0813541	0.109703	0.121646	0.0838628	0.120501	0.0765286	0.0874578	0.159665	0.0756373	0.0720549	0.104127	0.0969472	0.105947	0.126411	0.112763	0.128607	0.132712	0.0789964	0.0739653	0.0787434	0.173867	0.0297915	0.0307499	0.040452	0.0428516	0.0214106	0.0169731	0.0468833	0.0417376	0.0321013	0.023151	0.0292687	0.0211177	0.0604105	0.0660289	0.0205506	0.0302878	0.0261836	0.0124286	0.0310361	0.0562603	3.10145
415	-15807.36	-15820.52	13.15935	0.119897	0.108473	0.103063	0.109703	0.121646	0.0838628	0.113452	0.0765286	0.0810871	0.141073	0.0756373	0.097846	0.104127	0.107803	0.130494	0.126411	0.112763	0.128607	0.132712	0.0844136	0.104223	0.0787434	0.173867	0.0189616	0.0307499	0.040452	0.0428516	0.0214106	0.0183486	0.0468833	0.0417376	0.0208	0.023151	0.0300141	0.0211177	0.0604105	0.0660289	0.0205506	0.0302878	0.0230604	0.0124286	0.0310361	0.0562603	3.172973
416	-15801.87	-15814.96	13.0921	0.119897	0.0985401	0.103063	0.109703	0.0986517	0.0838628	0.121177	0.0765286	0.0810871	0.141073	0.0756373	0.097846	0.104127	0.0957675	0.121947	0.128673	0.109182	0.128607	0.132712	0.0762362	0.104223	0.0787434	0.173867	0.0290726	0.0411448	0.0322161	0.0593224	0.0396248	0.0230558	0.0468833	0.0417376	0.0208	0.023151	0.0300141	0.0211177	0.0880314	0.048329	0.0205506	0.0302878	0.0286466	0.0124286	0.0310361	0.0510967	3.179698
417	-15805.12	-15817.34	12.21083	0.120304	0.120872	0.103063	0.109703	0.12829	0.0838628	0.121177	0.0701622	0.0810871	0.165696	0.0756373	0.097846	0.104127	0.112173	0.121947	0.110246	0.12752	0.128607	0.132712	0.0762362	0.104223	0.0651789	0.173867	0.0235836	0.0411448	0.0322161	0.0593224	0.0411298	0.0230558	0.0468833	0.0595358	0.0208	0.0244035	0.0300141	0.0205346	0.0880314	0.0485977	0.0192723	0.0302878	0.0286466	0.0124286	0.0310361	0.0523634	3.267825
418	-15798.73	-15811.24	12.50989	0.129774	0.120872	0.103063	0.109703	0.12829	0.0747452	0.121177	0.0896054	0.0810871	0.165696	0.0756373	0.0944821	0.0873313	0.0869611	0.115834	0.123214	0.12752	0.103873	0.132461	0.0793633	0.09734	0.0670716	0.155626	0.0235836	0.0365495	0.0438865	0.0593224	0.0411298	0.0296831	0.0468833	0.0595358	0.0208	0.0244035	0.0300141	0.0205346	0.0880314	0.0485977	0.0300783	0.0302878	0.0263935	0.0160358	0.0390794	0.0523634	3.237919
419	-15802.28	-15815.18	12.90112	0.129774	0.120872	0.103063	0.109703	0.106694	0.0747452	0.121177	0.086893	0.0810871	0.157732	0.0756373	0.0944821	0.0873313	0.0869611	0.107771	0.123214	0.12752	0.103873	0.132461	0.0793633	0.09734	0.0670716	0.155626	0.0235836	0.0424164	0.0402682	0.0413179	0.0411298	0.0443882	0.0468833	0.0686064	0.0165549	0.0244035	0.0300141	0.0284333	0.0740282	0.0477693	0.0300783	0.0302878	0.0263935	0.0160358	0.0434496	0.0523634	3.198796
420	-15807.66	-15820.52	12.85538	0.129774	0.0831381	0.103063	0.109703	0.106694	0.0747452	0.134373	0.086893	0.0810871	0.157732	0.0756373	0.0944821	0.0873313	0.112079	0.107771	0.110678	0.128421	0.103873	0.143026	0.0664221	0.09734	0.0989156	0.156345	0.015909	0.0424164	0.0319575	0.0413179	0.0411298	0.0443882	0.0465319	0.0686064	0.0165549	0.0244035	0.0300141	0.0238201	0.0740282	0.0477693	0.0300783	0.0302878	0.0374161	0.0160358	0.0434496	0.0477309	3.20337
421	-15812.66	-15824.82	12.15863	0.129774	0.103532	0.103063	0.109703	0.120878	0.0653162	0.139194	0.0871427	0.0810871	0.190645	0.0756373	0.0944821	0.0873313	0.112079	0.107771	0.135121	0.128421	0.103873	0.100726	0.0664221	0.09734	0.0929438	0.152073	0.015909	0.0424164	0.0496375	0.0413179	0.0411298	0.0443882	0.0465319	0.0686064	0.0165549	0.0478156	0.0300141	0.0442969	0.0740282	0.0477693	0.0300783	0.0302878	0.0245638	0.0160358	0.0293757	0.0477309	3.273045
422	-15809.91	-15822.17	12.25598	0.129774	0.100473	0.103063	0.112694	0.120878	0.0653162	0.120407	0.0871427	0.0810871	0.190645	0.0756373	0.0944821	0.105776	0.112079	0.107771	0.133521	0.128421	0.103873	0.100726	0.0664221	0.09734	0.0704458	0.18823	0.0147901	0.0269194	0.0492316	0.0528608	0.0411298	0.0443882	0.0465319	0.0533526	0.0266335	0.0478156	0.0229294	0.0442969	0.0740282	0.0480322	0.0300783	0.0302878	0.0146541	0.0160358	0.0293757	0.0537337	3.26331
423	-15815.66	-15828.8	13.13867	0.129774	0.100473	0.103063	0.105189	0.0739315	0.0653162	0.121509	0.0871427	0.106994	0.143896	0.0756373	0.0944821	0.100528	0.107897	0.107771	0.133521	0.128421	0.10712	0.105529	0.0664221	0.0683447	0.0704458	0.18823	0.0147901	0.0269194	0.0492316	0.040881	0.0533452	0.0369184	0.0465319	0.0533526	0.0292875	0.0478156	0.0229294	0.0442969	0.0740282	0.0448023	0.0300783	0.0302878	0.0212483	0.0178917	0.0450361	0.0537337	3.175041
424	-15813.91	-15827.33	13.41944	0.141498	0.0972012	0.103063	0.105189	0.0739315	0.0653162	0.121509	0.0871427	0.0908092	0.143896	0.0756373	0.0944821	0.0857667	0.107897	0.107771	0.133521	0.128421	0.10712	0.099282	0.0664221	0.0683447	0.0704458	0.18823	0.033622	0.0269194	0.0461909	0.0440659	0.0285365	0.0369184	0.0465319	0.0533526	0.025671	0.0478156	0.0363585	0.0442969	0.0740282	0.0448023	0.0300783	0.0302878	0.0212483	0.0145747	0.0450361	0.0537337	3.146964
425	-15808.14	-15821.36	13.21943	0.141498	0.0972012	0.103063	0.101154	0.0827562	0.0653162	0.116209	0.0871427	0.0908092	0.143896	0.0756373	0.0944821	0.0857667	0.107897	0.116149	0.122682	0.128421	0.10712	0.106399	0.0773877	0.0697844	0.0704458	0.18823	0.033401	0.0278448	0.0461909	0.0440659	0.0285365	0.0345289	0.0465319	0.0554692	0.025671	0.0224442	0.0363585	0.0442969	0.081425	0.0444339	0.0300783	0.0302878	0.0363525	0.0145747	0.0450361	0.0599903	3.166965
426	-15811.52	-15825.04	13.52563	0.13447	0.0972012	0.103063	0.101154	0.0827562	0.0653162	0.109116	0.0871427	0.0908092	0.143896	0.0756373	0.0990262	0.0857667	0.107897	0.116149	0.122682	0.128421	0.10712	0.106399	0.0773877	0.0485943	0.0934487	0.18823	0.033401	0.0278448	0.0377233	0.0459411	0.0338262	0.0376574	0.0465319	0.0554692	0.025671	0.0224442	0.0330611	0.0244143	0.081425	0.0444339	0.0300783	0.0302878	0.0348507	0.0145747	0.0450361	0.0599903	3.136345
427	-15811.9	-15824.75	12.85545	0.13447	0.0972012	0.103063	0.101154	0.0996927	0.102621	0.109116	0.0871427	0.0908092	0.143896	0.085578	0.0990262	0.0857667	0.107897	0.116149	0.122682	0.128421	0.0939932	0.106399	0.0715362	0.0485943	0.0934487	0.18823	0.0192911	0.0278448	0.0518144	0.0459411	0.0338262	0.0477247	0.0465319	0.0554692	0.025671	0.0484653	0.0375484	0.0244143	0.081425	0.0444339	0.0300783	0.0302878	0.0270341	0.0145747	0.0450361	0.0490637	3.203363
428	-15810.4	-15823.69	13.29837	0.13447	0.0972012	0.0942857	0.0974131	0.0996927	0.102621	0.109116	0.0975717	0.0908092	0.143896	0.085578	0.0909747	0.0857667	0.107897	0.108391	0.122682	0.133378	0.0939932	0.106399	0.0859649	0.0485943	0.0836885	0.18823	0.0192911	0.0278448	0.0346121	0.0459411	0.0273414	0.0423721	0.0482374	0.0418522	0.025671	0.0484653	0.0375484	0.0244143	0.081425	0.0444339	0.0300783	0.0302878	0.031966	0.0145747	0.0450361	0.0490637	3.159071
429	-15816.58	-15829.84	13.26184	0.102085	0.0972012	0.0942857	0.103835	0.0996927	0.0806396	0.109116	0.0975717	0.0908092	0.143896	0.085578	0.0909747	0.105293	0.107897	0.108391	0.13116	0.127915	0.0823636	0.106399	0.0859649	0.0485943	0.102069	0.174228	0.0192911	0.0278448	0.0448198	0.0459411	0.0273414	0.0438298	0.0482374	0.0418522	0.0256483	0.0484653	0.0375484	0.0244143	0.081425	0.0444339	0.0240592	0.0302878	0.0388195	0.0145747	0.068868	0.0490637	3.162724
430	-15811.36	-15824.53	13.17541	0.0986421	0.0972012	0.0942857	0.103835	0.0996927	0.0806396	0.116799	0.0975717	0.0922501	0.143896	0.085578	0.074475	0.105293	0.107897	0.108391	0.13116	0.127915	0.0823636	0.12614	0.0864779	0.07451	0.0848541	0.174228	0.0192911	0.0278448	0.0448198	0.0346885	0.0352711	0.0438298	0.0531447	0.0418522	0.0256483	0.0344961	0.0375484	0.0144915	0.081425	0.0444339	0.0240592	0.0302878	0.0388195	0.0130436	0.068868	0.0634086	3.171367
431	-15806.37	-15820.26	13.89333	0.100931	0.0972012	0.0942857	0.103835	0.0996927	0.0806396	0.135234	0.0975717	0.0922501	0.143896	0.085578	0.074475	0.0954713	0.0968623	0.0993842	0.13116	0.127915	0.0908847	0.120746	0.0864779	0.07451	0.0848541	0.174228	0.0192911	0.0318366	0.0448198	0.0346885	0.0352711	0.0256345	0.0307101	0.0418522	0.0256483	0.0344961	0.0368206	0.0228682	0.0530155	0.0444339	0.0240592	0.0302878	0.0304384	0.0130436	0.068868	0.0634086	3.099575
432	-15800.86	-15814.95	14.08722	0.100931	0.0972012	0.0942857	0.103835	0.0996927	0.092796	0.135234	0.0975717	0.0922501	0.143896	0.0758415	0.074475	0.0954713	0.0968623	0.114184	0.126991	0.127915	0.116158	0.120746	0.0864779	0.07451	0.0848541	0.170742	0.0192911	0.0304818	0.0312199	0.0346885	0.0352711	0.0256345	0.0307101	0.0418522	0.0230878	0.0344961	0.0368206	0.0228682	0.0530155	0.0444339	0.0240592	0.0136551	0.0304384	0.017496	0.0458173	0.0619274	3.080186
433	-15796.58	-15809.98	13.40098	0.124623	0.0972012	0.0942857	0.103835	0.0996927	0.0813739	0.121956	0.0975717	0.0922501	0.143896	0.0758415	0.074475	0.0954713	0.10249	0.114184	0.126991	0.127915	0.116158	0.113807	0.0864779	0.0956813	0.0848541	0.16988	0.0192911	0.0304818	0.0379228	0.0346885	0.0352711	0.0256345	0.0380091	0.0544624	0.022889	0.036014	0.0389123	0.0270594	0.0530155	0.0444339	0.0301681	0.0239662	0.0304384	0.017496	0.0458173	0.0619274	3.14881
434	-15799.08	-15812.42	13.34009	0.117679	0.0972012	0.0942857	0.0942537	0.119592	0.0813739	0.121956	0.0975717	0.0922501	0.134585	0.0758415	0.074475	0.0954713	0.0852428	0.114184	0.126991	0.11979	0.116158	0.113807	0.0946073	0.0956813	0.0795721	0.16988	0.0201998	0.0304818	0.0429849	0.0346885	0.0263566	0.0256345	0.0380091	0.0544624	0.0320084	0.0349948	0.0389123	0.0183272	0.0828229	0.0447498	0.0301681	0.0303553	0.0304384	0.0156753	0.0492534	0.0619274	3.154899
435	-15798.06	-15811.83	13.76748	0.117679	0.0972012	0.0942857	0.0942537	0.105232	0.0813739	0.121956	0.0792716	0.0922501	0.134585	0.0758415	0.0828456	0.0954713	0.0852428	0.109361	0.114875	0.135848	0.116158	0.119506	0.0663038	0.0956813	0.0795721	0.16988	0.0159978	0.0304818	0.0429849	0.0346885	0.0263566	0.0256345	0.0452257	0.0544624	0.0320084	0.0349948	0.0389123	0.0205859	0.0828229	0.0447498	0.0301681	0.0303553	0.0301989	0.0156753	0.0492534	0.0619274	3.11216
436	-15793.61	-15806.4	12.78218	0.117679	0.0972012	0.0942857	0.112972	0.104878	0.0937352	0.121956	0.081576	0.101432	0.165748	0.0758415	0.0828456	0.0986735	0.0852428	0.109361	0.114875	0.135848	0.116158	0.119506	0.0663038	0.0956813	0.0978165	0.17479	0.0159978	0.0304818	0.0429849	0.0346885	0.0285136	0.0372472	0.0421592	0.0544624	0.0320084	0.0245087	0.0389123	0.0205859	0.0828229	0.0417027	0.0301681	0.0303553	0.027161	0.0203414	0.0492534	0.0619274	3.21069
437	-15799.03	-15811.2	12.17555	0.117679	0.0972012	0.0942857	0.101741	0.131129	0.0794148	0.121956	0.0748681	0.101432	0.175197	0.082571	0.0828456	0.10937	0.0819714	0.109361	0.114875	0.135848	0.116158	0.119506	0.0938285	0.0775153	0.0978165	0.17479	0.0248408	0.0304818	0.0429849	0.0346885	0.0285136	0.0372472	0.0421592	0.0544624	0.0320084	0.0451209	0.0303707	0.0205859	0.0828229	0.0544979	0.0301681	0.0303553	0.027161	0.0203414	0.0492534	0.0619274	3.271353
438	-15799.63	-15811.19	11.56634	0.117679	0.12014	0.0942857	0.101741	0.123537	0.0851539	0.121956	0.0748681	0.101432	0.175197	0.082571	0.0852463	0.0848146	0.113957	0.128071	0.114875	0.135848	0.116158	0.119506	0.0938285	0.0969723	0.0978165	0.17479	0.0238826	0.0361897	0.0351216	0.0346885	0.0285136	0.0372472	0.0421592	0.0575579	0.0320084	0.0451209	0.0303707	0.0205859	0.0828229	0.0462191	0.0301681	0.0303553	0.0272948	0.0203414	0.0492534	0.0619274	3.332274
439	-15801.26	-15814.3	13.03516	0.117679	0.108596	0.0904832	0.101741	0.123537	0.0851539	0.121956	0.0748681	0.11115	0.167261	0.0681141	0.0852463	0.0848146	0.113957	0.095731	0.114875	0.135848	0.127308	0.119506	0.0938285	0.0944754	0.0978165	0.17479	0.0146769	0.0424967	0.0392206	0.0346885	0.0285136	0.0239459	0.0421592	0.0490499	0.0320084	0.0242252	0.0303707	0.0205859	0.0632723	0.0462191	0.0214233	0.0303553	0.0161129	0.0203414	0.0492534	0.0477361	3.185392
440	-15803.93	-15817.46	13.53004	0.117679	0.108596	0.0904832	0.101741	0.120848	0.0678452	0.121956	0.0748681	0.11115	0.167261	0.0756209	0.0852463	0.0848146	0.0897809	0.095731	0.120175	0.145925	0.127308	0.119506	0.0938285	0.0944754	0.0978165	0.154195	0.0146769	0.0424967	0.0311748	0.0346885	0.0401178	0.0257331	0.0421592	0.0490499	0.0303403	0.0171801	0.0303707	0.0205859	0.061194	0.0554714	0.0214233	0.0303553	0.0161129	0.0203414	0.0378451	0.0477361	3.135904
441	-15800.98	-15814.22	13.24828	0.115628	0.108596	0.10527	0.101741	0.120848	0.0806074	0.121956	0.0748681	0.0928913	0.167261	0.0722239	0.0852463	0.095487	0.0897809	0.095731	0.129808	0.145925	0.127308	0.119506	0.0900787	0.0944754	0.0829713	0.154195	0.0146769	0.0424967	0.0394455	0.0346885	0.0401178	0.0257331	0.0421592	0.0626016	0.0303403	0.0187217	0.0303707	0.0186515	0.061194	0.0554714	0.0214233	0.0250545	0.0161129	0.0203414	0.0378451	0.0542307	3.16408
442	-15799.47	-15812.13	12.65804	0.115628	0.097577	0.10527	0.101741	0.120848	0.0806074	0.132055	0.0748681	0.0928913	0.167261	0.0722239	0.0916559	0.095487	0.0897809	0.095731	0.132781	0.145925	0.127308	0.119506	0.0900787	0.0944754	0.0829713	0.154195	0.0146769	0.0379099	0.0394455	0.0513456	0.0401178	0.0257331	0.0421592	0.0626016	0.0303403	0.029916	0.0303707	0.0186515	0.0644116	0.0554714	0.0214233	0.0250545	0.0384934	0.0203414	0.0378451	0.0559291	3.223104
443	-15805.65	-15818.84	13.19805	0.115628	0.097577	0.10527	0.101741	0.099489	0.0566954	0.132055	0.101164	0.0831919	0.195077	0.0722239	0.0789475	0.129985	0.0908084	0.095731	0.132781	0.130779	0.110922	0.115763	0.0900787	0.0723009	0.0829713	0.147342	0.0146769	0.0379099	0.0394455	0.0513456	0.0401178	0.035605	0.0421592	0.0442945	0.0303403	0.0212638	0.0391322	0.0186515	0.0787791	0.0554714	0.0167676	0.0250545	0.0181089	0.0203414	0.0522752	0.0488408	3.169103
444	-15803.34	-15816.71	13.379	0.115628	0.097577	0.10527	0.101741	0.103036	0.0566954	0.132055	0.101164	0.0972561	0.195077	0.0722239	0.0789475	0.129985	0.0908084	0.095731	0.132781	0.130779	0.110922	0.115763	0.0900787	0.0737728	0.0829713	0.147342	0.0146769	0.0300324	0.0394455	0.0513456	0.0401178	0.035605	0.0421592	0.0394153	0.0303403	0.0212638	0.0312394	0.0186515	0.0787791	0.0447833	0.01966	0.0250545	0.0181089	0.0203414	0.0435419	0.0488408	3.151008
445	-15807	-15819.47	12.46802	0.140668	0.097577	0.10527	0.0903107	0.120736	0.0566954	0.132055	0.0671029	0.0917482	0.170553	0.0944061	0.08275	0.129985	0.0908084	0.122308	0.132781	0.130779	0.110922	0.138251	0.0900787	0.0737728	0.0796312	0.16308	0.0146769	0.0300324	0.0394455	0.0648113	0.0401178	0.035605	0.0421592	0.0394153	0.0303403	0.0212638	0.0312394	0.0186515	0.0787791	0.0560423	0.0322268	0.0250545	0.0200054	0.0203414	0.0406705	0.0489598	3.242106
446	-15808.24	-15820.63	12.39149	0.130672	0.097577	0.10527	0.0903107	0.132596	0.0637249	0.132055	0.0718949	0.0849714	0.170553	0.0997773	0.08275	0.129985	0.0908084	0.122308	0.132781	0.113071	0.110922	0.138251	0.0900787	0.0737728	0.0796312	0.16308	0.0248276	0.029801	0.0394455	0.0648113	0.0301931	0.0422688	0.0421592	0.0386406	0.0213113	0.0265097	0.0312394	0.0165352	0.105716	0.0487614	0.0322268	0.0250545	0.013447	0.0203414	0.0406705	0.0489598	3.249759
447	-15802.51	-15814.89	12.38008	0.130672	0.094757	0.10527	0.0903107	0.107429	0.0904028	0.13234	0.0718949	0.0849714	0.170553	0.0845788	0.08275	0.129985	0.0908084	0.118647	0.132781	0.113071	0.110922	0.138251	0.0900787	0.0737728	0.087559	0.16308	0.0248276	0.029801	0.0394455	0.0537255	0.0359857	0.0422688	0.0421592	0.0386406	0.0343047	0.0265097	0.0312394	0.0165352	0.105716	0.0487614	0.0322268	0.0304494	0.013447	0.0203414	0.0406705	0.0489598	3.2509
448	-15809.63	-15822.15	12.51847	0.130672	0.094757	0.10527	0.0903107	0.107429	0.0995139	0.13234	0.0718949	0.0849714	0.170553	0.102353	0.0721295	0.129985	0.0908084	0.107983	0.131838	0.10869	0.110922	0.138251	0.0900787	0.0737728	0.0863083	0.16308	0.0248276	0.029801	0.0394455	0.0407105	0.0359857	0.0422688	0.0421592	0.0429155	0.0343047	0.0265097	0.0312394	0.0165352	0.105716	0.0450502	0.0237298	0.0417328	0.0102475	0.0203414	0.0406705	0.0489598	3.237061
449	-15811.82	-15824.17	12.35024	0.127262	0.094757	0.10527	0.0903107	0.107429	0.0995139	0.13234	0.089925	0.0849714	0.170553	0.102353	0.0794148	0.132849	0.111713	0.093852	0.131838	0.10869	0.104473	0.138251	0.0685528	0.101961	0.0863083	0.16308	0.0248276	0.029801	0.0394455	0.0376404	0.0307309	0.0610551	0.0421592	0.0429155	0.0343047	0.0340292	0.0312394	0.0165352	0.0683933	0.0450502	0.0196795	0.0417328	0.0102475	0.0203414	0.0491284	0.0489598	3.253884
450	-15804.34	-15816.81	12.4652	0.127262	0.094757	0.10527	0.0903107	0.107429	0.0995139	0.13234	0.0931174	0.0844103	0.170553	0.102353	0.0794148	0.125116	0.105657	0.123162	0.131838	0.10869	0.104473	0.138251	0.0685528	0.084062	0.0863083	0.16308	0.0248276	0.0278378	0.0394455	0.0376404	0.0307309	0.0356455	0.0326204	0.0429155	0.0182307	0.0323516	0.0502289	0.0213997	0.0683933	0.0450502	0.0196795	0.0417328	0.0222141	0.0203414	0.0491284	0.0560527	3.242388
451	-15804.55	-15817.88	13.33082	0.106942	0.100937	0.10527	0.0903107	0.107429	0.0995139	0.129683	0.0931174	0.0844103	0.170553	0.102353	0.0827938	0.0993499	0.0870047	0.106256	0.131838	0.10869	0.104473	0.138251	0.0685528	0.0759084	0.0863083	0.16308	0.0248276	0.0336931	0.0411612	0.0376404	0.0283182	0.0356455	0.0322872	0.0429155	0.0182307	0.0323516	0.0502289	0.0213997	0.0683933	0.0450502	0.0196795	0.0417328	0.0222141	0.0203414	0.0406373	0.0560527	3.155826
452	-15800.05	-15813.27	13.22729	0.111585	0.0985634	0.122565	0.0903107	0.107429	0.0800394	0.129679	0.0768238	0.0844103	0.170553	0.102353	0.0808919	0.0993499	0.0870047	0.132615	0.130004	0.10869	0.104473	0.138251	0.0685528	0.088806	0.0863083	0.16308	0.0248276	0.0336931	0.0425954	0.0376404	0.0283182	0.0356455	0.0322518	0.0429155	0.0182307	0.0323516	0.0502289	0.0213997	0.0683933	0.0484436	0.0196795	0.0201162	0.0222141	0.021619	0.0472238	0.0560527	3.166179
453	-15806.1	-15819.8	13.69619	0.111585	0.101997	0.122565	0.0903107	0.107429	0.0800394	0.129679	0.0768238	0.0844103	0.170553	0.101962	0.0808919	0.0993499	0.0870047	0.109361	0.130004	0.10869	0.113184	0.138251	0.0724988	0.088806	0.0863083	0.16308	0.0248276	0.0336931	0.0243588	0.0376404	0.0283182	0.0391961	0.0322518	0.0553842	0.0188657	0.0323516	0.0489793	0.0213997	0.0683933	0.0467733	0.00941692	0.0184203	0.0222141	0.021619	0.0472238	0.0331778	3.119289
454	-15805.01	-15818.46	13.44745	0.111585	0.102465	0.122565	0.0903107	0.107429	0.0800394	0.124182	0.0768238	0.0991342	0.170553	0.0863417	0.0808919	0.0993499	0.104446	0.0961414	0.130004	0.10869	0.113184	0.138251	0.0725902	0.0992642	0.0863083	0.16308	0.0162304	0.0336931	0.0243588	0.0376404	0.0283182	0.0391961	0.0322518	0.0553842	0.0211274	0.0323516	0.0489793	0.0246849	0.0613621	0.0467733	0.0108	0.0431489	0.0222141	0.021619	0.0472238	0.0331778	3.144163
455	-15812.27	-15824.65	12.37858	0.122533	0.0859604	0.122565	0.0808864	0.107429	0.0824999	0.124182	0.0768238	0.0991342	0.189275	0.0787899	0.100547	0.085144	0.104446	0.0961414	0.130004	0.120517	0.113184	0.138251	0.0711864	0.0992642	0.083057	0.16308	0.0162304	0.0305318	0.0243588	0.0499809	0.0352793	0.0621873	0.0322518	0.0553842	0.0211274	0.0326031	0.0489793	0.0235709	0.0613621	0.0523122	0.0265318	0.0431489	0.0298783	0.021619	0.0472238	0.0615885	3.25105
456	-15807.09	-15819.33	12.24021	0.122533	0.0859604	0.112657	0.0804838	0.108937	0.0808548	0.124182	0.0768238	0.0991342	0.189275	0.079202	0.085116	0.085144	0.0965261	0.0961414	0.130004	0.150626	0.124952	0.138251	0.0711864	0.0992642	0.083057	0.16308	0.0162304	0.0246926	0.0238471	0.0516951	0.0352793	0.0486582	0.0322518	0.0553483	0.0448823	0.0326031	0.0489793	0.0235709	0.0613621	0.0523122	0.0265318	0.0431489	0.0298783	0.021619	0.0472238	0.061382	3.264887
457	-15810.33	-15822.61	12.28317	0.122533	0.0968887	0.0795977	0.0769902	0.118645	0.0867839	0.124203	0.0768238	0.0991342	0.189275	0.079202	0.085116	0.085144	0.0965261	0.102774	0.130004	0.150626	0.115023	0.138251	0.0661452	0.0992642	0.083057	0.16308	0.0217292	0.0324922	0.0238471	0.0516951	0.0352793	0.0486582	0.0322518	0.0553483	0.0463474	0.0326031	0.0489793	0.0235709	0.0613621	0.0523122	0.0193521	0.0431489	0.0316936	0.021619	0.0472238	0.0659908	3.260591
458	-15806.43	-15818.87	12.43819	0.106626	0.096115	0.0795977	0.106756	0.111335	0.0889821	0.133045	0.0768238	0.0991342	0.189275	0.079202	0.0987527	0.0972102	0.075444	0.117702	0.130004	0.150626	0.115023	0.138251	0.0753875	0.0992642	0.083057	0.16308	0.0217292	0.0324922	0.0238471	0.0516951	0.0368696	0.0486582	0.0369845	0.0382128	0.0463474	0.024508	0.0489793	0.0236324	0.0613621	0.0523122	0.0228564	0.0177872	0.0316936	0.021619	0.0472238	0.0455858	3.245089
459	-15803.55	-15816.45	12.90333	0.106626	0.108299	0.0795977	0.106756	0.111335	0.0889821	0.133045	0.0768238	0.0991342	0.189275	0.079202	0.085802	0.0972102	0.075444	0.113525	0.130004	0.150626	0.115023	0.126407	0.0753875	0.089231	0.083057	0.165222	0.0217292	0.0185333	0.0238471	0.0418275	0.0269743	0.0486582	0.0327987	0.0487381	0.0463474	0.024508	0.0432092	0.0236324	0.0745449	0.0523122	0.0198592	0.0177872	0.0316936	0.0227506	0.0472238	0.0455858	3.198575
460	-15807.35	-15821.14	13.79529	0.106626	0.108299	0.0795977	0.0920047	0.111335	0.0889821	0.133045	0.0697802	0.107073	0.189275	0.079202	0.0900777	0.0972102	0.0799576	0.0915012	0.120011	0.113106	0.115023	0.126407	0.0791196	0.0850082	0.083057	0.185845	0.0153604	0.0185333	0.0238471	0.0418275	0.0162103	0.0486582	0.0411519	0.0487381	0.0463474	0.024508	0.0324846	0.0228863	0.0724635	0.0396801	0.0198592	0.0180267	0.0316936	0.0227506	0.0472238	0.0455858	3.109379
461	-15803.03	-15815.84	12.80564	0.106626	0.115934	0.0795977	0.130954	0.111335	0.0889821	0.133045	0.0699409	0.107073	0.155625	0.0731908	0.0900777	0.0972102	0.0799576	0.113844	0.149315	0.132981	0.115023	0.126407	0.0791196	0.0911868	0.083057	0.185845	0.0153604	0.0185333	0.0354864	0.0418275	0.0162103	0.0486582	0.0411519	0.0487381	0.0312097	0.0409312	0.0324846	0.0228863	0.0724635	0.0409349	0.0198592	0.0180267	0.0316936	0.0227506	0.0472238	0.0455858	3.208344
462	-15800	-15813.11	13.10577	0.118001	0.115934	0.0795977	0.130954	0.109346	0.0889821	0.133045	0.0738885	0.107073	0.155625	0.0731908	0.0900777	0.0972102	0.0799576	0.113844	0.149315	0.127639	0.115023	0.126407	0.0791196	0.0788324	0.0905066	0.150921	0.0156555	0.0214647	0.0324892	0.0418275	0.0162103	0.0380899	0.0295561	0.0487381	0.0312097	0.0409312	0.0324846	0.0237731	0.0866265	0.0409349	0.0198592	0.0267357	0.0316936	0.0227506	0.0472238	0.0455858	3.178331
463	-15802	-15815.26	13.2686	0.118001	0.104781	0.0954636	0.130954	0.109346	0.0926358	0.108738	0.0658804	0.107073	0.155625	0.0731908	0.0702175	0.0972102	0.0799576	0.113314	0.149315	0.127639	0.115023	0.126407	0.0791196	0.0702285	0.0905066	0.150921	0.0156555	0.0315729	0.0450565	0.0418275	0.0162103	0.0335424	0.0475946	0.0487381	0.0312097	0.0409312	0.0324846	0.0237731	0.0715414	0.0441254	0.021929	0.0267357	0.0316936	0.0227506	0.0575414	0.0455858	3.162048
