Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
578	-15802.23	-15813.97	11.74012	0.132682	0.117879	0.0967597	0.11732	0.115312	0.0718825	0.134375	0.0740394	0.0907307	0.152315	0.0771532	0.0841097	0.119207	0.128571	0.116476	0.128124	0.142007	0.115498	0.125446	0.0808789	0.0921759	0.0804197	0.174817	0.027104	0.0270213	0.0213883	0.0419469	0.0418271	0.0407533	0.0368923	0.0447239	0.068307	0.0213744	0.0508118	0.0259794	0.0283328	0.0404383	0.0437952	0.0424551	0.0507433	0.0484576	0.0294782	0.0148875	3.314896
579	-15798.05	-15810.48	12.43157	0.132682	0.0950306	0.0935894	0.11732	0.115312	0.0792746	0.134375	0.0740394	0.0907307	0.152315	0.0909169	0.0841097	0.101806	0.128571	0.116476	0.128124	0.142007	0.115498	0.125446	0.0808789	0.0921759	0.0804197	0.174817	0.027104	0.0208408	0.0213883	0.0287789	0.0418271	0.0407533	0.0232439	0.0474234	0.068307	0.0213744	0.0508118	0.0259794	0.0283328	0.0404383	0.0242212	0.0424551	0.0537339	0.0484576	0.0294782	0.0148875	3.245751
580	-15795.71	-15808.52	12.80334	0.132682	0.0950306	0.0935894	0.11732	0.115312	0.0975737	0.134375	0.0740394	0.0907307	0.152315	0.0909169	0.0912219	0.101806	0.0851492	0.115756	0.128124	0.141131	0.115498	0.109696	0.0808789	0.0921759	0.0840089	0.166752	0.027104	0.0208408	0.0213883	0.0294336	0.0418271	0.0407533	0.0232439	0.0474234	0.068307	0.0239279	0.0508118	0.0259794	0.0283328	0.0395186	0.0313167	0.0424551	0.0470042	0.0484576	0.0294782	0.0148875	3.208574
581	-15801.88	-15814.35	12.463	0.136913	0.0950306	0.10396	0.11732	0.112386	0.10801	0.1308	0.0829713	0.0907307	0.14463	0.0909169	0.0912219	0.11003	0.0851492	0.115756	0.128124	0.139995	0.140473	0.107048	0.0808789	0.0921759	0.0840089	0.151907	0.027104	0.0208408	0.0213883	0.0264658	0.0410233	0.0407533	0.0232439	0.0474234	0.068307	0.0239279	0.0481692	0.0259794	0.0416491	0.0395186	0.0179767	0.0397088	0.0599726	0.0443533	0.0294782	0.0148875	3.242608
582	-15800.41	-15812.66	12.2523	0.130156	0.109961	0.10396	0.11732	0.112386	0.10801	0.1308	0.0829713	0.0907307	0.14463	0.0909169	0.0846902	0.100867	0.0851492	0.115756	0.128124	0.139995	0.140473	0.12122	0.0808789	0.0921759	0.0840089	0.150768	0.0228612	0.0208408	0.0173575	0.0264658	0.0371516	0.0407533	0.0232439	0.0474234	0.068307	0.0321981	0.0471957	0.0259794	0.0416491	0.0395186	0.0383842	0.0397088	0.0599726	0.0443533	0.0294782	0.0148875	3.263678
583	-15801.6	-15813.82	12.22097	0.130156	0.0889665	0.10396	0.11732	0.112386	0.0839082	0.112483	0.0829713	0.112822	0.14463	0.0909169	0.0846902	0.100867	0.0851492	0.115756	0.128124	0.125318	0.140473	0.12122	0.0808789	0.0921759	0.0840089	0.204584	0.0212538	0.0312484	0.0173575	0.0253866	0.0371516	0.0407533	0.0292677	0.0474234	0.0660651	0.0321981	0.0471957	0.0259794	0.0434828	0.041137	0.0383842	0.0397088	0.0599726	0.0443533	0.0198402	0.0148875	3.266811
584	-15803.54	-15815.81	12.26678	0.130156	0.0999822	0.0925445	0.11732	0.112386	0.0839082	0.112483	0.0829713	0.112822	0.182677	0.0909169	0.0846902	0.100867	0.0851492	0.098142	0.132001	0.125318	0.140473	0.12122	0.0808789	0.0921759	0.0840089	0.173277	0.0212538	0.0312484	0.0173575	0.0317604	0.0371516	0.0346239	0.0422905	0.0474234	0.0660651	0.0321981	0.0471957	0.0142369	0.0434828	0.041137	0.0383842	0.0397088	0.0599726	0.0443533	0.0198402	0.0161794	3.26223
585	-15807.01	-15819.06	12.04825	0.115895	0.0999822	0.0925445	0.0913663	0.104053	0.093306	0.112483	0.0829713	0.112822	0.182677	0.0909169	0.0895118	0.116785	0.0851492	0.109192	0.132001	0.125318	0.139083	0.12122	0.0808789	0.086748	0.0840089	0.173277	0.0212538	0.0312484	0.0118824	0.0317604	0.0416348	0.044837	0.0422905	0.0474234	0.0660651	0.0321981	0.0471957	0.0176991	0.0434828	0.042008	0.0531812	0.0397088	0.0569709	0.0443533	0.0235714	0.0231288	3.284083
586	-15803.34	-15815.92	12.57387	0.115895	0.119316	0.0925445	0.0913663	0.104053	0.093306	0.128729	0.0829713	0.0877094	0.160293	0.0909169	0.0895118	0.114345	0.0851492	0.101321	0.132001	0.130524	0.135364	0.104661	0.0808789	0.086748	0.0840089	0.173277	0.0212538	0.0249984	0.0118824	0.0300398	0.0416348	0.044837	0.0293973	0.0429443	0.0660651	0.0321981	0.0471957	0.0363464	0.0434828	0.0334404	0.0531812	0.0397088	0.0569709	0.0443533	0.0235714	0.0231288	3.231521
587	-15803.53	-15816.62	13.09499	0.115895	0.119316	0.0925445	0.0913663	0.104053	0.0798309	0.128729	0.0829713	0.0877094	0.157719	0.0909169	0.0780141	0.114345	0.0851492	0.101321	0.118528	0.108493	0.118271	0.118836	0.0747416	0.086748	0.0840089	0.173277	0.0141007	0.0288707	0.0166749	0.0300398	0.0436996	0.044837	0.013745	0.0429443	0.0956697	0.0321981	0.0471957	0.0363464	0.0341992	0.0451901	0.0531812	0.0397088	0.0569709	0.0443533	0.0235714	0.0231288	3.179409
588	-15804.89	-15817.36	12.46934	0.115895	0.119316	0.0925445	0.0913663	0.104053	0.0798309	0.149221	0.0799303	0.0877094	0.156817	0.0909169	0.0780141	0.114345	0.106299	0.0925312	0.118528	0.14403	0.118271	0.118836	0.0747416	0.086748	0.0840089	0.172086	0.020598	0.0288707	0.0166749	0.0293683	0.0436996	0.044837	0.025642	0.0429443	0.0648513	0.0321981	0.0471957	0.0363464	0.0341992	0.0451901	0.0531812	0.0397088	0.0569709	0.0443533	0.0359767	0.0231288	3.241974
589	-15803.99	-15816.41	12.41326	0.115895	0.119316	0.0925445	0.0968361	0.104053	0.0873724	0.149221	0.0670941	0.0877094	0.150047	0.0909169	0.0780141	0.114345	0.106299	0.0995118	0.121222	0.14403	0.118271	0.118836	0.0747416	0.0869383	0.0840089	0.172086	0.020598	0.0288707	0.00854008	0.0293683	0.0436996	0.044837	0.025642	0.0429443	0.0802258	0.0321981	0.0545336	0.0363464	0.0341992	0.0451901	0.0531812	0.0397088	0.0569709	0.0443533	0.0237371	0.0231288	3.247581
590	-15805.78	-15818.8	13.01666	0.115895	0.119316	0.0925445	0.0853162	0.11301	0.0669725	0.149221	0.0670941	0.0834829	0.150047	0.0934038	0.0780141	0.114345	0.106299	0.0995118	0.121222	0.14403	0.120525	0.113554	0.0747416	0.0869383	0.0702954	0.164684	0.0194983	0.0295928	0.00696907	0.0329397	0.05309	0.044837	0.025642	0.0429443	0.0802258	0.0321981	0.0545336	0.0363464	0.0341992	0.0451901	0.0350489	0.0397088	0.0569709	0.042913	0.0208011	0.0231288	3.187242
591	-15804.85	-15817.51	12.66324	0.115895	0.119316	0.113471	0.0853162	0.11301	0.0878321	0.149221	0.0670941	0.0834829	0.199003	0.0806507	0.0780141	0.0925553	0.0874761	0.0995118	0.121222	0.14403	0.120525	0.113554	0.0747416	0.0869383	0.0717571	0.164684	0.0229903	0.0295928	0.012753	0.0329397	0.05309	0.0510574	0.0274353	0.0521196	0.0802258	0.0321981	0.0326129	0.0315769	0.0341992	0.032036	0.0303274	0.029636	0.0569709	0.042913	0.0454783	0.0231288	3.222584
592	-15809.89	-15822.45	12.55904	0.139141	0.119316	0.113471	0.0853162	0.11301	0.0803272	0.149221	0.0670941	0.081083	0.197045	0.0813267	0.0780141	0.0986444	0.0874761	0.0995118	0.121222	0.14403	0.120525	0.113554	0.0747416	0.0903405	0.0717571	0.157717	0.0229903	0.0295928	0.012753	0.0277	0.05309	0.0510574	0.021643	0.0521196	0.0802258	0.0274922	0.0326129	0.0315769	0.0368737	0.032036	0.0230373	0.0458262	0.0569709	0.042913	0.0454783	0.0231288	3.233004
593	-15808.46	-15821.61	13.15016	0.117129	0.0965602	0.11223	0.0853162	0.11301	0.0803272	0.149221	0.0670941	0.081083	0.197045	0.0760236	0.0763156	0.0830496	0.0874761	0.0995118	0.121222	0.14403	0.120525	0.113554	0.0747416	0.0903405	0.0788539	0.16154	0.0160391	0.0295928	0.012753	0.0277	0.0592836	0.0510574	0.021643	0.0521196	0.0597153	0.0274922	0.0490397	0.0393168	0.0368737	0.032036	0.0230373	0.0458262	0.0569709	0.042913	0.040852	0.0234297	3.173892
594	-15806.14	-15819.61	13.47861	0.117129	0.0965602	0.0796742	0.0853162	0.11301	0.0717863	0.134334	0.0670941	0.0920654	0.197045	0.0760236	0.0763156	0.0830496	0.0874761	0.113702	0.121222	0.125803	0.123062	0.113554	0.0747416	0.0903405	0.101323	0.16154	0.0160391	0.0295928	0.012753	0.0277	0.0549861	0.0510574	0.0370301	0.0521196	0.0597153	0.0274922	0.0490397	0.0212872	0.0368737	0.032036	0.0416941	0.0458262	0.0569709	0.042913	0.020323	0.0234297	3.141047
595	-15801.3	-15815.1	13.79634	0.117129	0.0965602	0.0796742	0.0853162	0.11301	0.0717863	0.134195	0.0670941	0.0920654	0.158107	0.0760236	0.0763156	0.0979206	0.092109	0.113702	0.121747	0.125803	0.109134	0.126837	0.0747416	0.0934148	0.101323	0.160531	0.0297835	0.0221842	0.022161	0.0308265	0.0549861	0.0270223	0.0370301	0.0396358	0.0597153	0.0274922	0.0490397	0.0518054	0.0368737	0.032036	0.0253333	0.0354306	0.0569709	0.0435131	0.0194638	0.0234297	3.109274
596	-15802.76	-15815.73	12.97078	0.117129	0.0965602	0.0796742	0.0853162	0.113074	0.0746176	0.134195	0.0684055	0.108743	0.186973	0.0760236	0.0771745	0.0979206	0.092109	0.113702	0.121747	0.125803	0.109134	0.126837	0.068443	0.0934148	0.101323	0.162522	0.0325479	0.0221842	0.022161	0.043998	0.0549861	0.0173832	0.0370301	0.0596528	0.0597153	0.0274922	0.0490397	0.0501554	0.0368737	0.032036	0.0269981	0.0354306	0.0642714	0.0435131	0.0220884	0.0234297	3.19183
597	-15809.11	-15821.04	11.93282	0.117129	0.0965602	0.108257	0.113635	0.113074	0.0714775	0.134195	0.0684055	0.108743	0.186973	0.0760236	0.0771745	0.0979206	0.122499	0.113702	0.121747	0.125803	0.117701	0.126837	0.0801565	0.0934148	0.101323	0.162522	0.0325479	0.0451059	0.022161	0.043998	0.0549861	0.00929247	0.0169224	0.0596528	0.0743266	0.0316679	0.0490397	0.0501554	0.0368737	0.032036	0.0269981	0.0354306	0.0490828	0.0435131	0.0220884	0.0244726	3.295626
598	-15806.84	-15819.06	12.22036	0.14717	0.0965602	0.0899953	0.113853	0.113074	0.0714775	0.133262	0.0735311	0.108743	0.186973	0.0781462	0.0771745	0.0979206	0.0804838	0.10785	0.123389	0.125803	0.117701	0.126837	0.0779936	0.0934148	0.101323	0.162522	0.0227368	0.0451059	0.022161	0.043998	0.0646788	0.018083	0.0169224	0.0596528	0.0818691	0.0316679	0.0508654	0.0457338	0.0368737	0.0287325	0.0269981	0.0330124	0.0490828	0.0435131	0.012198	0.027789	3.266872
599	-15804.66	-15817.78	13.12281	0.138925	0.0965602	0.0950945	0.113853	0.103224	0.0720824	0.121139	0.0735311	0.0947478	0.186973	0.0673547	0.0694542	0.0979206	0.0846732	0.10785	0.116166	0.128056	0.115187	0.126837	0.0820969	0.0934148	0.101323	0.162522	0.0201068	0.0451059	0.0234319	0.0340752	0.0546179	0.0177671	0.0169224	0.0596528	0.0818691	0.0316679	0.0508654	0.0457338	0.0368737	0.0287325	0.0277283	0.0272563	0.0490828	0.0361639	0.012198	0.027789	3.176627
600	-15800.72	-15813.2	12.47889	0.138925	0.0965602	0.0928995	0.113853	0.103224	0.0719838	0.122567	0.0735311	0.0947478	0.186973	0.0844584	0.0750942	0.0979206	0.0968883	0.10785	0.116166	0.128056	0.110967	0.126837	0.0820969	0.0994814	0.112364	0.162522	0.0201068	0.0395611	0.0234319	0.0340752	0.0546179	0.033317	0.0169224	0.0596528	0.0834913	0.0316679	0.0439191	0.0457338	0.0368737	0.0287325	0.0252927	0.0353485	0.0561559	0.0361639	0.012198	0.027789	3.241019
601	-15800.33	-15812.9	12.56801	0.138925	0.0965602	0.113944	0.113853	0.103224	0.0719838	0.122567	0.0708685	0.101461	0.186973	0.0844584	0.0750942	0.0979206	0.0968883	0.0929291	0.116166	0.112055	0.110967	0.139025	0.0817498	0.0789339	0.102815	0.162522	0.0201068	0.0395611	0.0234319	0.0340752	0.0546179	0.033317	0.0287589	0.0596528	0.0819441	0.0316679	0.0443383	0.0457338	0.0368737	0.0287325	0.0323863	0.0205602	0.0561559	0.0361639	0.0243544	0.027789	3.232107
602	-15804.66	-15817.21	12.55587	0.145367	0.0975141	0.113944	0.101176	0.085028	0.0719838	0.122567	0.0708685	0.104655	0.186973	0.0844584	0.0750942	0.0865658	0.0957967	0.10184	0.124353	0.112055	0.110967	0.129919	0.0817498	0.0922324	0.102815	0.162522	0.0201068	0.0395611	0.0234319	0.041347	0.0382372	0.033317	0.0183662	0.0446103	0.0819441	0.0316679	0.0410195	0.0457338	0.0368737	0.0375093	0.0443455	0.033016	0.0561559	0.0361639	0.0243544	0.0451143	3.233321
603	-15804.55	-15817.71	13.16089	0.145367	0.0975141	0.113944	0.101176	0.085028	0.0684769	0.122567	0.0866249	0.104655	0.156898	0.0760013	0.0750942	0.0865658	0.0957967	0.10184	0.104513	0.126986	0.108939	0.120182	0.064244	0.0922324	0.102815	0.169792	0.0258996	0.0319823	0.0153255	0.0304783	0.0382372	0.0362416	0.0292637	0.0446103	0.0819441	0.0312974	0.0410195	0.0457338	0.0368737	0.0375093	0.0443455	0.033016	0.0561559	0.0361639	0.0243544	0.0451143	3.172819
604	-15803.69	-15816.21	12.52429	0.145367	0.0975141	0.0999358	0.101176	0.085028	0.102462	0.122567	0.0866249	0.117241	0.156898	0.0862	0.0926326	0.0865658	0.0973363	0.10184	0.104513	0.126986	0.108939	0.120182	0.0673258	0.0922324	0.0844504	0.19868	0.0260966	0.0309543	0.0153255	0.0304783	0.0382372	0.0362416	0.0292637	0.0446103	0.0819441	0.0296146	0.0369712	0.0457338	0.0413491	0.0375093	0.0443455	0.033016	0.0507179	0.0580837	0.0243544	0.0189344	3.236479
605	-15803.82	-15816.6	12.77755	0.145367	0.108419	0.0972979	0.113449	0.085028	0.102462	0.122567	0.0849465	0.0921464	0.160554	0.066084	0.0926326	0.0985135	0.0973363	0.103267	0.104513	0.126986	0.108939	0.119962	0.0673258	0.084886	0.0844504	0.19868	0.0260966	0.0309543	0.0153255	0.0304783	0.0382372	0.0302745	0.0292637	0.029007	0.0819441	0.0296146	0.0369712	0.0457338	0.0378877	0.0375093	0.0443455	0.0343326	0.0616813	0.0580837	0.0243544	0.0232449	3.211153
606	-15799.66	-15812.52	12.85643	0.137741	0.108419	0.103749	0.0901283	0.085028	0.0754392	0.122567	0.0849465	0.0921464	0.160554	0.085996	0.0926326	0.0985135	0.0973363	0.109042	0.104513	0.126986	0.108939	0.119962	0.0798519	0.0914781	0.0844504	0.19868	0.0260966	0.0309543	0.0153255	0.0304783	0.035782	0.0302745	0.0292637	0.0511271	0.067398	0.0277618	0.0369712	0.0457338	0.0378877	0.0320286	0.0453845	0.0343326	0.0616813	0.0580837	0.0243544	0.0232449	3.203265
607	-15808.87	-15822.11	13.24386	0.137741	0.0901998	0.0944757	0.0901283	0.085028	0.0754392	0.122567	0.0849465	0.0921464	0.160554	0.0780839	0.099051	0.0985135	0.0973363	0.109042	0.104513	0.126986	0.108939	0.119962	0.0798519	0.0914781	0.0844504	0.19868	0.0260966	0.0309543	0.0135016	0.0460385	0.035782	0.0133	0.0292637	0.0511271	0.067398	0.0277618	0.0369712	0.0457338	0.0314864	0.0350599	0.0453845	0.0407267	0.0616813	0.0506841	0.0243544	0.0211016	3.164522
608	-15812.35	-15825.78	13.43364	0.124338	0.0901998	0.0944757	0.085033	0.085028	0.0754392	0.119981	0.0849465	0.0921464	0.160554	0.0721534	0.099051	0.108212	0.0973363	0.109042	0.104513	0.126986	0.130156	0.10416	0.0798519	0.0914781	0.0844504	0.19868	0.0260966	0.0292583	0.0135016	0.027422	0.0454443	0.0133	0.0292637	0.0705778	0.067398	0.016746	0.0369712	0.0457338	0.0314864	0.0350599	0.0453845	0.0407267	0.0568204	0.0506841	0.0243544	0.0211016	3.145544
609	-15807.56	-15821.06	13.50217	0.124338	0.0901998	0.0944757	0.084223	0.085028	0.087905	0.119981	0.0849465	0.0921464	0.160554	0.0721534	0.099051	0.108212	0.0973363	0.109042	0.104513	0.126986	0.130156	0.122682	0.0798519	0.0914781	0.0882849	0.166507	0.0260966	0.0292583	0.0135016	0.027422	0.0454443	0.0133	0.0246589	0.0583423	0.067398	0.0210548	0.0369712	0.0457338	0.0314864	0.0350599	0.0453845	0.0445664	0.0568204	0.0506841	0.0243544	0.0211016	3.138691
610	-15801.63	-15815.62	13.98814	0.124338	0.0901998	0.0944757	0.084223	0.085028	0.087905	0.119981	0.0905382	0.0921464	0.141832	0.0721534	0.099051	0.0836496	0.0973363	0.109042	0.116867	0.126986	0.104883	0.122682	0.0798519	0.0796581	0.0938575	0.166507	0.0260966	0.0292583	0.0135016	0.027422	0.0454443	0.0226473	0.0246589	0.0583423	0.0748812	0.0210548	0.0369712	0.0457338	0.0314864	0.0350599	0.0358421	0.034387	0.0568204	0.0543762	0.0243544	0.0285639	3.090094
611	-15807.29	-15819.86	12.57482	0.136506	0.0901998	0.0948777	0.100015	0.085028	0.0810192	0.153835	0.0905382	0.0921464	0.141832	0.0721534	0.099051	0.112057	0.0973363	0.109042	0.116867	0.108617	0.104883	0.1251	0.0798519	0.0796581	0.0938575	0.191494	0.0343063	0.0292583	0.0135016	0.027422	0.0535709	0.0499897	0.0276893	0.0533442	0.0728453	0.0210548	0.0369712	0.0457338	0.0314864	0.0350599	0.0287145	0.034387	0.0728294	0.0543762	0.0243544	0.0285639	3.231426
612	-15798.21	-15810.08	11.86712	0.136506	0.106471	0.0948777	0.114683	0.124243	0.0769711	0.157297	0.0881923	0.0991546	0.16765	0.0721534	0.099051	0.112057	0.102224	0.10641	0.143699	0.129194	0.104883	0.121281	0.0798519	0.0796581	0.0938575	0.146913	0.0343063	0.0292583	0.0297098	0.027422	0.0535709	0.0219975	0.0276893	0.0533442	0.0728453	0.0210548	0.0369712	0.0348134	0.0314864	0.0343749	0.0287145	0.034387	0.0656777	0.0543762	0.0243544	0.0285639	3.302196
613	-15802.25	-15815.27	13.02058	0.136506	0.0977178	0.0806589	0.114683	0.124243	0.0769711	0.115216	0.0650598	0.0961	0.16765	0.0615057	0.068635	0.114266	0.102224	0.10641	0.128701	0.129194	0.112909	0.121281	0.0798519	0.102125	0.0717721	0.146913	0.0189018	0.0292583	0.0301826	0.027422	0.0535709	0.0219975	0.0452281	0.0533442	0.0728453	0.0210548	0.0489871	0.0348134	0.0314864	0.03362	0.0404208	0.0295662	0.0656777	0.0543762	0.0255845	0.0279176	3.18685
614	-15801.53	-15814.33	12.80819	0.115897	0.106128	0.0916186	0.103593	0.124243	0.0769711	0.115216	0.0650598	0.103058	0.16765	0.0636691	0.0932428	0.114266	0.115839	0.101099	0.128701	0.11552	0.112909	0.11473	0.0798519	0.102125	0.106436	0.149176	0.0189018	0.0292583	0.0251718	0.0377341	0.0380409	0.0234493	0.0452281	0.0484474	0.0875768	0.0210548	0.0411692	0.0348134	0.0314864	0.03362	0.0404208	0.0382078	0.0386299	0.0543762	0.0255845	0.0279176	3.208089
615	-15802.29	-15815.63	13.34171	0.127646	0.107307	0.0932413	0.108366	0.124243	0.0769711	0.115216	0.0645367	0.0808467	0.16765	0.0636691	0.0932428	0.120707	0.115839	0.101099	0.120513	0.11552	0.107426	0.11473	0.0798519	0.0780304	0.0884265	0.149176	0.0189018	0.0292583	0.0251718	0.0377341	0.0380409	0.0343182	0.0452281	0.0484474	0.0887329	0.0210548	0.0411692	0.0348134	0.0288565	0.03362	0.0354239	0.0382078	0.0386299	0.0543762	0.0255845	0.0229126	3.154737
616	-15798.86	-15811.51	12.64636	0.127646	0.0924091	0.0932413	0.108366	0.127778	0.0769711	0.141705	0.0645367	0.0808467	0.16765	0.0812679	0.0932428	0.126442	0.106947	0.101099	0.120513	0.11552	0.107426	0.11473	0.0798519	0.0921869	0.0884265	0.175332	0.0323926	0.0338103	0.0251718	0.0272098	0.0380409	0.0343182	0.0452281	0.0484474	0.0633755	0.0210548	0.0411692	0.0348134	0.0330496	0.03362	0.0354239	0.0382078	0.0519299	0.0543762	0.0255845	0.0229126	3.224272
617	-15796.42	-15809.26	12.83584	0.127646	0.0924091	0.0932413	0.0993275	0.115156	0.0769711	0.12732	0.0734059	0.0913615	0.16765	0.0812679	0.0932428	0.126442	0.106947	0.101099	0.126187	0.11552	0.107426	0.11473	0.0728004	0.0771599	0.0884265	0.175332	0.0323926	0.0338103	0.0251718	0.0272098	0.0380409	0.0437172	0.0452281	0.0484474	0.0837446	0.0276246	0.0411692	0.0291489	0.0330496	0.03362	0.0354239	0.0216509	0.0519299	0.0543762	0.0255845	0.0229126	3.205324
618	-15797.65	-15810.63	12.97506	0.107914	0.105139	0.0932413	0.114668	0.115156	0.0769711	0.105861	0.0668573	0.0913615	0.17378	0.0812679	0.0896979	0.102777	0.106947	0.101099	0.126187	0.118629	0.107043	0.123175	0.0917733	0.0771599	0.0884265	0.163652	0.0323926	0.0338103	0.0269555	0.0272098	0.0380409	0.0437172	0.0445105	0.0484474	0.0790452	0.0276246	0.0411692	0.0291489	0.0330496	0.04063	0.0354239	0.0216509	0.0524879	0.059037	0.0253516	0.0229126	3.191402
619	-15802.3	-15815.25	12.94417	0.107914	0.113931	0.0932413	0.104529	0.115156	0.0769711	0.105861	0.0668573	0.0913615	0.17378	0.0883494	0.0866799	0.102777	0.106947	0.101099	0.126187	0.105618	0.107043	0.123175	0.0964285	0.0771599	0.0863434	0.193756	0.0323926	0.0269828	0.0207175	0.0272098	0.0380409	0.0437172	0.0309235	0.0403853	0.0790452	0.0276246	0.0411692	0.0361891	0.0452152	0.04063	0.0354239	0.0266572	0.0524879	0.059037	0.0253516	0.014122	3.194491
620	-15802.04	-15814.46	12.42122	0.121467	0.113931	0.0932413	0.104529	0.115156	0.0797372	0.124744	0.0863146	0.0913615	0.17378	0.0883494	0.0866799	0.102777	0.106947	0.101099	0.126187	0.12205	0.107043	0.0977535	0.0839783	0.0771599	0.0957299	0.193756	0.0323926	0.0269828	0.0277797	0.0272098	0.0380409	0.0437172	0.0309235	0.0507947	0.0790452	0.0276246	0.0412282	0.0151535	0.0452152	0.04063	0.0440214	0.0266572	0.0524879	0.059037	0.0299491	0.014122	3.246786
621	-15805.99	-15818.47	12.4841	0.11829	0.113931	0.108348	0.104404	0.113786	0.0797372	0.124744	0.0719514	0.0913615	0.17378	0.0883494	0.0866799	0.102777	0.106947	0.113501	0.126187	0.12205	0.122825	0.0977535	0.0839783	0.0771599	0.0957299	0.153328	0.0323926	0.0254536	0.0277797	0.0272098	0.0380409	0.0437172	0.0388611	0.0507947	0.0681997	0.0269362	0.0412282	0.0151535	0.0394253	0.0466591	0.0436574	0.0319927	0.0524879	0.059037	0.0397478	0.014122	3.240498
622	-15803.01	-15815.37	12.35768	0.139982	0.113931	0.0914186	0.104404	0.113786	0.0797372	0.124744	0.073541	0.0913615	0.17378	0.0883494	0.0620538	0.102777	0.106947	0.113501	0.119275	0.146918	0.1075	0.0977535	0.0839783	0.0785657	0.0957299	0.163162	0.0323926	0.0312534	0.0201547	0.0272098	0.0380409	0.0426606	0.0388611	0.0507947	0.0681997	0.026786	0.0412282	0.031376	0.0394253	0.0404633	0.0436574	0.0319927	0.0524879	0.059037	0.0405144	0.0234073	3.25314
623	-15800.54	-15813.04	12.49568	0.110671	0.109595	0.0853468	0.104404	0.113786	0.0797372	0.119669	0.073541	0.0913615	0.184026	0.0883494	0.0866069	0.102777	0.106947	0.113501	0.127583	0.150898	0.1075	0.0977535	0.0839783	0.0785657	0.0835744	0.163162	0.0238606	0.0284778	0.0201547	0.0272098	0.0527674	0.0426606	0.0388611	0.0507947	0.0787177	0.026786	0.0383508	0.031376	0.0394253	0.0404633	0.0274077	0.0358934	0.0644576	0.0444176	0.0405144	0.0234073	3.23934
624	-15803.58	-15816.02	12.43579	0.138395	0.110943	0.0759948	0.104404	0.109761	0.0797372	0.119669	0.073541	0.0913615	0.184026	0.0883494	0.0707051	0.102777	0.0970721	0.113501	0.133797	0.112141	0.1075	0.0977535	0.0839783	0.0785657	0.0872262	0.181235	0.0238606	0.0284778	0.0255059	0.0436139	0.0527674	0.0460735	0.0388611	0.0507947	0.0787177	0.026786	0.0383508	0.031376	0.037308	0.0404633	0.0269725	0.0358934	0.0644576	0.0486791	0.0405287	0.0234073	3.245329
625	-15802.47	-15815.54	13.06746	0.119359	0.110943	0.0759948	0.104404	0.109761	0.0742288	0.132507	0.073541	0.0824157	0.184026	0.0883494	0.077283	0.102777	0.100996	0.117301	0.133797	0.112169	0.1075	0.0977535	0.0839783	0.0799395	0.0872262	0.181235	0.0238606	0.0284778	0.0255059	0.0436139	0.0296289	0.0293187	0.0388611	0.0479166	0.0787177	0.0138633	0.0383508	0.031376	0.037308	0.0404633	0.0269725	0.0358934	0.0644576	0.0486791	0.0380048	0.0234073	3.182162
626	-15806.88	-15820.08	13.19465	0.119359	0.110943	0.0759948	0.104404	0.109761	0.0668002	0.132507	0.0838493	0.086865	0.176119	0.0883494	0.0775574	0.102777	0.100996	0.123034	0.133797	0.0996311	0.1075	0.0977535	0.0876389	0.0799395	0.0872262	0.181235	0.0238606	0.0284866	0.0255059	0.0436139	0.0296289	0.0341746	0.0388611	0.0479166	0.074134	0.0138633	0.0433362	0.031376	0.036651	0.0268235	0.040865	0.0444836	0.0644576	0.0417246	0.0222353	0.0234073	3.169443
627	-15801.52	-15814.35	12.83484	0.119359	0.110943	0.0963834	0.1047	0.10065	0.0778502	0.134495	0.0838493	0.086865	0.176119	0.0883494	0.0739713	0.102777	0.100996	0.124217	0.133797	0.121132	0.1075	0.100101	0.0876389	0.0799395	0.0970366	0.181235	0.0238606	0.0173248	0.0240718	0.028552	0.0296289	0.028235	0.0388611	0.0479166	0.074134	0.0138633	0.0472346	0.0233528	0.036651	0.0269658	0.040865	0.0444836	0.0644576	0.0537887	0.0222353	0.0290376	3.205424
628	-15803.28	-15815.95	12.67688	0.131642	0.110943	0.106213	0.1047	0.093845	0.0778502	0.134495	0.0932168	0.0968763	0.176119	0.0883494	0.0739713	0.109618	0.100996	0.112427	0.147894	0.12375	0.1075	0.100101	0.0876389	0.0899478	0.0789918	0.181235	0.0238606	0.0173248	0.0240718	0.028552	0.0296289	0.028235	0.0388611	0.0479166	0.074134	0.0109053	0.0472346	0.0212443	0.036651	0.0269658	0.0345891	0.0444836	0.0644576	0.0537887	0.0222353	0.0177592	3.22122
